epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1603553266920,2020-10-24T11:27:46.920,0.000,99048.047
1603553267057,2020-10-24T11:27:47.057,0.137,99050.188
1603553267191,2020-10-24T11:27:47.191,0.271,99044.094
1603553267328,2020-10-24T11:27:47.328,0.408,99047.953
1603553267464,2020-10-24T11:27:47.464,0.544,99039.641
1603553267599,2020-10-24T11:27:47.599,0.679,99049.734
1603553267735,2020-10-24T11:27:47.735,0.815,99047.094
1603553267870,2020-10-24T11:27:47.870,0.950,99045.773
1603553268006,2020-10-24T11:27:48.006,1.086,99046.641
1603553268142,2020-10-24T11:27:48.142,1.222,99047.094
1603553268277,2020-10-24T11:27:48.277,1.357,99047.469
1603553268413,2020-10-24T11:27:48.413,1.493,99041.820
1603553268549,2020-10-24T11:27:48.549,1.629,99045.773
1603553268684,2020-10-24T11:27:48.684,1.764,99047.953
1603553268820,2020-10-24T11:27:48.820,1.900,99040.961
1603553268957,2020-10-24T11:27:48.957,2.037,99043.141
1603553269091,2020-10-24T11:27:49.091,2.171,99047.953
1603553269228,2020-10-24T11:27:49.228,2.308,99048.414
1603553269364,2020-10-24T11:27:49.364,2.444,99047.953
1603553269499,2020-10-24T11:27:49.499,2.579,99052.250
1603553269635,2020-10-24T11:27:49.635,2.715,99045.773
1603553269770,2020-10-24T11:27:49.770,2.850,99047.953
1603553269906,2020-10-24T11:27:49.906,2.986,99050.594
1603553270042,2020-10-24T11:27:50.042,3.122,99046.641
1603553270177,2020-10-24T11:27:50.177,3.257,99043.508
1603553270313,2020-10-24T11:27:50.313,3.393,99050.102
1603553270449,2020-10-24T11:27:50.449,3.529,99046.969
1603553270584,2020-10-24T11:27:50.584,3.664,99049.148
1603553270720,2020-10-24T11:27:50.720,3.800,99048.781
1603553270855,2020-10-24T11:27:50.855,3.935,99043.508
1603553270991,2020-10-24T11:27:50.991,4.071,99053.109
1603553271127,2020-10-24T11:27:51.127,4.207,99047.828
1603553271262,2020-10-24T11:27:51.262,4.342,99049.148
1603553271398,2020-10-24T11:27:51.398,4.478,99046.844
1603553271535,2020-10-24T11:27:51.535,4.615,99046.016
1603553271669,2020-10-24T11:27:51.669,4.749,99043.383
1603553271806,2020-10-24T11:27:51.806,4.886,99051.781
1603553271942,2020-10-24T11:27:51.942,5.022,99046.516
1603553272077,2020-10-24T11:27:52.077,5.157,99044.703
1603553272213,2020-10-24T11:27:52.213,5.293,99044.703
1603553272348,2020-10-24T11:27:52.348,5.428,99049.484
1603553272484,2020-10-24T11:27:52.484,5.564,99042.891
1603553272620,2020-10-24T11:27:52.620,5.700,99046.516
1603553272755,2020-10-24T11:27:52.755,5.835,99044.211
1603553272891,2020-10-24T11:27:52.891,5.971,99044.703
1603553273027,2020-10-24T11:27:53.027,6.107,99047.703
1603553273162,2020-10-24T11:27:53.162,6.242,99047.344
1603553273298,2020-10-24T11:27:53.298,6.378,99045.070
1603553273435,2020-10-24T11:27:53.435,6.515,99046.391
1603553273569,2020-10-24T11:27:53.569,6.649,99047.219
1603553273706,2020-10-24T11:27:53.706,6.786,99050.344
1603553273840,2020-10-24T11:27:53.840,6.920,99045.531
1603553273977,2020-10-24T11:27:53.977,7.057,99043.750
1603553274113,2020-10-24T11:27:54.113,7.193,99049.852
1603553274248,2020-10-24T11:27:54.248,7.328,99047.219
1603553274384,2020-10-24T11:27:54.384,7.464,99046.719
1603553274519,2020-10-24T11:27:54.519,7.599,99048.531
1603553274655,2020-10-24T11:27:54.655,7.735,99045.891
1603553274791,2020-10-24T11:27:54.791,7.871,99048.531
1603553274926,2020-10-24T11:27:54.926,8.006,99048.039
1603553275062,2020-10-24T11:27:55.062,8.142,99047.219
1603553275198,2020-10-24T11:27:55.198,8.278,99054.141
1603553275333,2020-10-24T11:27:55.333,8.413,99046.234
1603553275469,2020-10-24T11:27:55.469,8.549,99052.820
1603553275605,2020-10-24T11:27:55.605,8.685,99044.453
1603553275740,2020-10-24T11:27:55.740,8.820,99047.547
1603553275876,2020-10-24T11:27:55.876,8.956,99044.914
1603553276011,2020-10-24T11:27:56.011,9.091,99047.219
1603553276147,2020-10-24T11:27:56.147,9.227,99045.406
1603553276284,2020-10-24T11:27:56.284,9.364,99046.234
1603553276418,2020-10-24T11:27:56.418,9.498,99044.914
1603553276555,2020-10-24T11:27:56.555,9.635,99047.094
1603553276691,2020-10-24T11:27:56.691,9.771,99051.047
1603553276826,2020-10-24T11:27:56.826,9.906,99044.914
1603553276962,2020-10-24T11:27:56.962,10.042,99047.547
1603553277097,2020-10-24T11:27:57.097,10.177,99047.922
1603553277233,2020-10-24T11:27:57.233,10.313,99046.602
1603553277369,2020-10-24T11:27:57.369,10.449,99049.234
1603553277504,2020-10-24T11:27:57.504,10.584,99047.094
1603553277640,2020-10-24T11:27:57.640,10.720,99043.961
1603553277776,2020-10-24T11:27:57.776,10.856,99046.602
1603553277911,2020-10-24T11:27:57.911,10.991,99046.234
1603553278047,2020-10-24T11:27:58.047,11.127,99049.234
1603553278184,2020-10-24T11:27:58.184,11.264,99051.383
1603553278318,2020-10-24T11:27:58.318,11.398,99045.766
1603553278455,2020-10-24T11:27:58.455,11.535,99048.406
1603553278591,2020-10-24T11:27:58.591,11.671,99050.063
1603553278726,2020-10-24T11:27:58.726,11.806,99047.922
1603553278862,2020-10-24T11:27:58.862,11.942,99051.383
1603553278997,2020-10-24T11:27:58.997,12.077,99043.961
1603553279133,2020-10-24T11:27:59.133,12.213,99047.430
1603553279269,2020-10-24T11:27:59.269,12.349,99045.281
1603553279404,2020-10-24T11:27:59.404,12.484,99046.602
1603553279540,2020-10-24T11:27:59.540,12.620,99044.789
1603553279676,2020-10-24T11:27:59.676,12.756,99046.969
1603553279811,2020-10-24T11:27:59.811,12.891,99046.602
1603553279947,2020-10-24T11:27:59.947,13.027,99043.844
1603553280083,2020-10-24T11:28:00.083,13.163,99046.109
1603553280218,2020-10-24T11:28:00.218,13.298,99045.648
1603553280354,2020-10-24T11:28:00.354,13.434,99048.281
1603553280491,2020-10-24T11:28:00.491,13.571,99042.641
1603553280625,2020-10-24T11:28:00.625,13.705,99047.430
1603553280762,2020-10-24T11:28:00.762,13.842,99043.016
1603553280896,2020-10-24T11:28:00.896,13.976,99043.961
1603553281033,2020-10-24T11:28:01.033,14.113,99045.648
1603553281169,2020-10-24T11:28:01.169,14.249,99046.969
1603553281304,2020-10-24T11:28:01.304,14.384,99046.109
1603553281440,2020-10-24T11:28:01.440,14.520,99047.797
1603553281576,2020-10-24T11:28:01.576,14.656,99047.430
1603553281711,2020-10-24T11:28:01.711,14.791,99052.578
1603553281847,2020-10-24T11:28:01.847,14.927,99040.500
1603553281982,2020-10-24T11:28:01.982,15.062,99046.969
1603553282118,2020-10-24T11:28:02.118,15.198,99045.648
1603553282254,2020-10-24T11:28:02.254,15.334,99045.156
1603553282389,2020-10-24T11:28:02.389,15.469,99044.672
1603553282525,2020-10-24T11:28:02.525,15.605,99045.156
1603553282662,2020-10-24T11:28:02.662,15.742,99047.797
1603553282796,2020-10-24T11:28:02.796,15.876,99049.109
1603553282933,2020-10-24T11:28:02.933,16.013,99049.609
1603553283067,2020-10-24T11:28:03.067,16.147,99043.844
1603553283204,2020-10-24T11:28:03.204,16.284,99041.688
1603553283340,2020-10-24T11:28:03.340,16.420,99043.344
1603553283475,2020-10-24T11:28:03.475,16.555,99048.281
1603553283611,2020-10-24T11:28:03.611,16.691,99050.766
1603553283747,2020-10-24T11:28:03.747,16.827,99045.156
1603553283882,2020-10-24T11:28:03.882,16.962,99045.648
1603553284018,2020-10-24T11:28:04.018,17.098,99048.625
1603553284153,2020-10-24T11:28:04.153,17.233,99043.844
1603553284289,2020-10-24T11:28:04.289,17.369,99043.344
1603553284425,2020-10-24T11:28:04.425,17.505,99044.672
1603553284560,2020-10-24T11:28:04.560,17.640,99045.156
1603553284696,2020-10-24T11:28:04.696,17.776,99045.156
1603553284832,2020-10-24T11:28:04.832,17.912,99046.813
1603553284967,2020-10-24T11:28:04.967,18.047,99044.672
1603553285103,2020-10-24T11:28:05.103,18.183,99049.109
1603553285238,2020-10-24T11:28:05.238,18.318,99045.492
1603553285374,2020-10-24T11:28:05.374,18.454,99041.203
1603553285511,2020-10-24T11:28:05.511,18.591,99050.766
1603553285645,2020-10-24T11:28:05.645,18.725,99049.938
1603553285782,2020-10-24T11:28:05.782,18.862,99048.625
1603553285918,2020-10-24T11:28:05.918,18.998,99050.766
1603553286053,2020-10-24T11:28:06.053,19.133,99050.766
1603553286189,2020-10-24T11:28:06.189,19.269,99045.031
1603553286324,2020-10-24T11:28:06.324,19.404,99056.039
1603553286460,2020-10-24T11:28:06.460,19.540,99040.703
1603553286596,2020-10-24T11:28:06.596,19.676,99047.305
1603553286731,2020-10-24T11:28:06.731,19.811,99048.984
1603553286867,2020-10-24T11:28:06.867,19.947,99043.719
1603553287003,2020-10-24T11:28:07.003,20.083,99045.492
1603553287138,2020-10-24T11:28:07.138,20.218,99052.938
1603553287274,2020-10-24T11:28:07.274,20.354,99049.938
1603553287409,2020-10-24T11:28:07.409,20.489,99047.672
1603553287545,2020-10-24T11:28:07.545,20.625,99045.031
1603553287682,2020-10-24T11:28:07.682,20.762,99048.500
1603553287816,2020-10-24T11:28:07.816,20.896,99045.859
1603553287953,2020-10-24T11:28:07.953,21.033,99042.398
1603553288089,2020-10-24T11:28:08.089,21.169,99045.492
1603553288224,2020-10-24T11:28:08.224,21.304,99048.125
1603553288360,2020-10-24T11:28:08.360,21.440,99048.500
1603553288495,2020-10-24T11:28:08.495,21.575,99047.672
1603553288631,2020-10-24T11:28:08.631,21.711,99046.352
1603553288767,2020-10-24T11:28:08.767,21.847,99043.719
1603553288902,2020-10-24T11:28:08.902,21.982,99045.859
1603553289038,2020-10-24T11:28:09.038,22.118,99043.719
1603553289174,2020-10-24T11:28:09.174,22.254,99047.180
1603553289309,2020-10-24T11:28:09.309,22.389,99047.180
1603553289445,2020-10-24T11:28:09.445,22.525,99046.688
1603553289582,2020-10-24T11:28:09.582,22.662,99039.266
1603553289716,2020-10-24T11:28:09.716,22.796,99047.180
1603553289853,2020-10-24T11:28:09.853,22.933,99048.500
1603553289987,2020-10-24T11:28:09.987,23.067,99043.219
1603553290124,2020-10-24T11:28:10.124,23.204,99045.859
1603553290260,2020-10-24T11:28:10.260,23.340,99043.219
1603553290395,2020-10-24T11:28:10.395,23.475,99043.219
1603553290531,2020-10-24T11:28:10.531,23.611,99048.000
1603553290667,2020-10-24T11:28:10.667,23.747,99047.180
1603553290802,2020-10-24T11:28:10.802,23.882,99053.281
1603553290938,2020-10-24T11:28:10.938,24.018,99041.906
1603553291073,2020-10-24T11:28:11.073,24.153,99047.055
1603553291209,2020-10-24T11:28:11.209,24.289,99044.906
1603553291345,2020-10-24T11:28:11.345,24.425,99041.414
1603553291480,2020-10-24T11:28:11.480,24.560,99046.227
1603553291616,2020-10-24T11:28:11.616,24.696,99044.422
1603553291752,2020-10-24T11:28:11.752,24.832,99047.055
1603553291887,2020-10-24T11:28:11.887,24.967,99041.414
1603553292023,2020-10-24T11:28:12.023,25.103,99045.367
1603553292158,2020-10-24T11:28:12.158,25.238,99045.734
1603553292294,2020-10-24T11:28:12.294,25.374,99045.242
1603553292431,2020-10-24T11:28:12.431,25.511,99038.648
1603553292565,2020-10-24T11:28:12.565,25.645,99041.781
1603553292702,2020-10-24T11:28:12.702,25.782,99045.734
1603553292838,2020-10-24T11:28:12.838,25.918,99044.906
1603553292973,2020-10-24T11:28:12.973,26.053,99042.609
1603553293109,2020-10-24T11:28:13.109,26.189,99046.070
1603553293244,2020-10-24T11:28:13.244,26.324,99047.875
1603553293380,2020-10-24T11:28:13.380,26.460,99045.242
1603553293516,2020-10-24T11:28:13.516,26.596,99046.070
1603553293652,2020-10-24T11:28:13.652,26.732,99045.242
1603553293787,2020-10-24T11:28:13.787,26.867,99046.070
1603553293923,2020-10-24T11:28:13.923,27.003,99043.438
1603553294058,2020-10-24T11:28:14.058,27.138,99047.055
1603553294194,2020-10-24T11:28:14.194,27.274,99044.422
1603553294331,2020-10-24T11:28:14.331,27.411,99044.422
1603553294465,2020-10-24T11:28:14.465,27.545,99045.242
1603553294602,2020-10-24T11:28:14.602,27.682,99043.094
1603553294736,2020-10-24T11:28:14.736,27.816,99043.438
1603553294873,2020-10-24T11:28:14.873,27.953,99043.438
1603553295009,2020-10-24T11:28:15.009,28.089,99045.242
1603553295144,2020-10-24T11:28:15.144,28.224,99043.922
1603553295280,2020-10-24T11:28:15.280,28.360,99048.703
1603553295416,2020-10-24T11:28:15.416,28.496,99043.438
1603553295551,2020-10-24T11:28:15.551,28.631,99043.797
1603553295687,2020-10-24T11:28:15.687,28.767,99044.750
1603553295822,2020-10-24T11:28:15.822,28.902,99046.930
1603553295958,2020-10-24T11:28:15.958,29.038,99044.750
1603553296094,2020-10-24T11:28:16.094,29.174,99042.484
1603553296229,2020-10-24T11:28:16.229,29.309,99049.563
1603553296365,2020-10-24T11:28:16.365,29.445,99045.609
1603553296501,2020-10-24T11:28:16.501,29.581,99040.797
1603553296636,2020-10-24T11:28:16.636,29.716,99046.930
1603553296772,2020-10-24T11:28:16.772,29.852,99044.297
1603553296907,2020-10-24T11:28:16.907,29.987,99046.438
1603553297043,2020-10-24T11:28:17.043,30.123,99045.117
1603553297180,2020-10-24T11:28:17.180,30.260,99050.883
1603553297314,2020-10-24T11:28:17.314,30.394,99042.109
1603553297451,2020-10-24T11:28:17.451,30.531,99045.609
1603553297587,2020-10-24T11:28:17.587,30.667,99045.117
1603553297722,2020-10-24T11:28:17.722,30.802,99044.750
1603553297858,2020-10-24T11:28:17.858,30.938,99047.391
1603553297994,2020-10-24T11:28:17.994,31.074,99048.250
1603553298129,2020-10-24T11:28:18.129,31.209,99042.109
1603553298265,2020-10-24T11:28:18.265,31.345,99042.969
1603553298400,2020-10-24T11:28:18.400,31.480,99047.391
1603553298536,2020-10-24T11:28:18.536,31.616,99050.516
1603553298672,2020-10-24T11:28:18.672,31.752,99046.070
1603553298807,2020-10-24T11:28:18.807,31.887,99046.070
1603553298943,2020-10-24T11:28:18.943,32.023,99047.391
1603553299080,2020-10-24T11:28:19.080,32.160,99054.352
1603553299214,2020-10-24T11:28:19.214,32.294,99048.703
1603553299351,2020-10-24T11:28:19.351,32.431,99048.375
1603553299485,2020-10-24T11:28:19.485,32.565,99047.875
1603553299622,2020-10-24T11:28:19.622,32.702,99046.070
1603553299758,2020-10-24T11:28:19.758,32.838,99046.563
1603553299893,2020-10-24T11:28:19.893,32.973,99045.242
1603553300029,2020-10-24T11:28:20.029,33.109,99047.391
1603553300165,2020-10-24T11:28:20.165,33.245,99050.516
1603553300300,2020-10-24T11:28:20.300,33.380,99047.391
1603553300436,2020-10-24T11:28:20.436,33.516,99045.734
1603553300571,2020-10-24T11:28:20.571,33.651,99048.375
1603553300707,2020-10-24T11:28:20.707,33.787,99049.688
1603553300843,2020-10-24T11:28:20.843,33.923,99046.563
1603553300978,2020-10-24T11:28:20.978,34.058,99044.047
1603553301114,2020-10-24T11:28:21.114,34.194,99049.688
1603553301250,2020-10-24T11:28:21.250,34.330,99046.563
1603553301385,2020-10-24T11:28:21.385,34.465,99045.734
1603553301521,2020-10-24T11:28:21.521,34.601,99048.703
1603553301656,2020-10-24T11:28:21.656,34.736,99047.055
1603553301792,2020-10-24T11:28:21.792,34.872,99045.242
1603553301929,2020-10-24T11:28:21.929,35.009,99047.391
1603553302063,2020-10-24T11:28:22.063,35.143,99044.750
1603553302200,2020-10-24T11:28:22.200,35.280,99043.922
1603553302336,2020-10-24T11:28:22.336,35.416,99047.391
1603553302471,2020-10-24T11:28:22.471,35.551,99042.609
1603553302607,2020-10-24T11:28:22.607,35.687,99049.203
1603553302743,2020-10-24T11:28:22.743,35.823,99044.422
1603553302878,2020-10-24T11:28:22.878,35.958,99044.422
1603553303014,2020-10-24T11:28:23.014,36.094,99045.242
1603553303150,2020-10-24T11:28:23.150,36.230,99047.875
1603553303285,2020-10-24T11:28:23.285,36.365,99046.563
1603553303421,2020-10-24T11:28:23.421,36.501,99044.422
1603553303558,2020-10-24T11:28:23.558,36.638,99043.922
1603553303692,2020-10-24T11:28:23.692,36.772,99044.750
1603553303829,2020-10-24T11:28:23.829,36.909,99046.070
1603553303963,2020-10-24T11:28:23.963,37.043,99046.070
1603553304100,2020-10-24T11:28:24.100,37.180,99047.391
1603553304234,2020-10-24T11:28:24.234,37.314,99044.422
1603553304371,2020-10-24T11:28:24.371,37.451,99042.609
1603553304507,2020-10-24T11:28:24.507,37.587,99045.734
1603553304642,2020-10-24T11:28:24.642,37.722,99040.461
1603553304778,2020-10-24T11:28:24.778,37.858,99046.070
1603553304914,2020-10-24T11:28:24.914,37.994,99044.750
1603553305049,2020-10-24T11:28:25.049,38.129,99050.516
1603553305185,2020-10-24T11:28:25.185,38.265,99044.297
1603553305321,2020-10-24T11:28:25.321,38.401,99044.750
1603553305456,2020-10-24T11:28:25.456,38.536,99043.922
1603553305592,2020-10-24T11:28:25.592,38.672,99046.563
1603553305728,2020-10-24T11:28:25.728,38.808,99044.422
1603553305863,2020-10-24T11:28:25.863,38.943,99049.203
1603553305999,2020-10-24T11:28:25.999,39.079,99047.875
1603553306134,2020-10-24T11:28:26.134,39.214,99048.375
1603553306270,2020-10-24T11:28:26.270,39.350,99041.781
1603553306407,2020-10-24T11:28:26.407,39.487,99049.688
1603553306541,2020-10-24T11:28:26.541,39.621,99043.094
1603553306678,2020-10-24T11:28:26.678,39.758,99045.734
1603553306814,2020-10-24T11:28:26.814,39.894,99045.734
1603553306949,2020-10-24T11:28:26.949,40.029,99044.422
1603553307085,2020-10-24T11:28:27.085,40.165,99044.750
1603553307221,2020-10-24T11:28:27.221,40.301,99047.055
1603553307356,2020-10-24T11:28:27.356,40.436,99047.875
1603553307492,2020-10-24T11:28:27.492,40.572,99047.055
1603553307627,2020-10-24T11:28:27.627,40.707,99046.227
1603553307763,2020-10-24T11:28:27.763,40.843,99051.500
1603553307899,2020-10-24T11:28:27.899,40.979,99048.375
1603553308034,2020-10-24T11:28:28.034,41.114,99047.055
1603553308170,2020-10-24T11:28:28.170,41.250,99046.563
1603553308307,2020-10-24T11:28:28.307,41.387,99047.055
1603553308441,2020-10-24T11:28:28.441,41.521,99046.227
1603553308578,2020-10-24T11:28:28.578,41.658,99044.422
1603553308712,2020-10-24T11:28:28.712,41.792,99044.422
1603553308849,2020-10-24T11:28:28.849,41.929,99043.094
1603553308985,2020-10-24T11:28:28.985,42.065,99051.008
1603553309120,2020-10-24T11:28:29.120,42.200,99050.180
