epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1603552368540,2020-10-24T11:12:48.540,0.000,99066.641
1603552368675,2020-10-24T11:12:48.675,0.135,99056.078
1603552368811,2020-10-24T11:12:48.811,0.271,99059.086
1603552368946,2020-10-24T11:12:48.946,0.406,99059.578
1603552369082,2020-10-24T11:12:49.082,0.542,99060.047
1603552369218,2020-10-24T11:12:49.218,0.678,99055.125
1603552369353,2020-10-24T11:12:49.353,0.813,99064.359
1603552369489,2020-10-24T11:12:49.489,0.949,99061.359
1603552369625,2020-10-24T11:12:49.625,1.085,99056.938
1603552369760,2020-10-24T11:12:49.760,1.220,99061.234
1603552369896,2020-10-24T11:12:49.896,1.356,99057.281
1603552370031,2020-10-24T11:12:50.031,1.491,99062.094
1603552370167,2020-10-24T11:12:50.167,1.627,99062.922
1603552370304,2020-10-24T11:12:50.304,1.764,99057.766
1603552370438,2020-10-24T11:12:50.438,1.898,99058.141
1603552370575,2020-10-24T11:12:50.575,2.035,99056.813
1603552370711,2020-10-24T11:12:50.711,2.171,99056.320
1603552370846,2020-10-24T11:12:50.846,2.306,99056.813
1603552370982,2020-10-24T11:12:50.982,2.442,99057.148
1603552371118,2020-10-24T11:12:51.118,2.578,99056.813
1603552371253,2020-10-24T11:12:51.253,2.713,99062.422
1603552371389,2020-10-24T11:12:51.389,2.849,99055.828
1603552371525,2020-10-24T11:12:51.525,2.985,99055.500
1603552371660,2020-10-24T11:12:51.660,3.120,99058.961
1603552371796,2020-10-24T11:12:51.796,3.256,99053.680
1603552371931,2020-10-24T11:12:51.931,3.391,99056.320
1603552372067,2020-10-24T11:12:52.067,3.527,99058.961
1603552372203,2020-10-24T11:12:52.203,3.663,99055.828
1603552372338,2020-10-24T11:12:52.338,3.798,99057.148
1603552372474,2020-10-24T11:12:52.474,3.934,99057.969
1603552372611,2020-10-24T11:12:52.611,4.071,99064.578
1603552372745,2020-10-24T11:12:52.745,4.205,99058.961
1603552372882,2020-10-24T11:12:52.882,4.342,99055.328
1603552373018,2020-10-24T11:12:53.018,4.478,99054.016
1603552373153,2020-10-24T11:12:53.153,4.613,99061.938
1603552373289,2020-10-24T11:12:53.289,4.749,99059.297
1603552373425,2020-10-24T11:12:53.425,4.885,99057.516
1603552373560,2020-10-24T11:12:53.560,5.020,99057.016
1603552373696,2020-10-24T11:12:53.696,5.156,99058.344
