epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627844784251,2021-08-01T15:06:24.251,0.000,5.732,10.122,5.732
1627844784261,2021-08-01T15:06:24.261,0.010,5.610,10.427,5.244
1627844784271,2021-08-01T15:06:24.271,0.020,5.183,10.915,5.000
1627844784281,2021-08-01T15:06:24.281,0.030,5.244,11.463,5.122
1627844784291,2021-08-01T15:06:24.291,0.040,5.793,12.073,5.122
1627844784301,2021-08-01T15:06:24.301,0.050,5.854,12.622,5.061
1627844784311,2021-08-01T15:06:24.311,0.060,6.037,13.171,4.939
1627844784321,2021-08-01T15:06:24.321,0.070,6.280,13.598,4.817
1627844784331,2021-08-01T15:06:24.331,0.080,5.976,13.963,4.634
1627844784341,2021-08-01T15:06:24.341,0.090,5.549,14.268,4.634
1627844784351,2021-08-01T15:06:24.351,0.100,5.244,14.329,4.695
1627844784361,2021-08-01T15:06:24.361,0.110,5.183,14.451,4.756
1627844784371,2021-08-01T15:06:24.371,0.120,5.122,14.512,4.634
1627844784381,2021-08-01T15:06:24.381,0.130,5.183,14.390,4.390
1627844784391,2021-08-01T15:06:24.391,0.140,5.366,14.085,4.085
1627844784401,2021-08-01T15:06:24.401,0.150,5.732,13.780,3.963
1627844784411,2021-08-01T15:06:24.411,0.160,5.671,13.415,3.841
1627844784421,2021-08-01T15:06:24.421,0.170,5.488,12.927,3.841
1627844784431,2021-08-01T15:06:24.431,0.180,5.183,12.683,3.902
1627844784441,2021-08-01T15:06:24.441,0.190,5.427,12.256,4.268
1627844784451,2021-08-01T15:06:24.451,0.200,5.854,11.707,4.512
1627844784461,2021-08-01T15:06:24.461,0.210,5.976,11.463,4.695
1627844784471,2021-08-01T15:06:24.471,0.220,6.280,11.098,5.122
1627844784481,2021-08-01T15:06:24.481,0.230,6.707,10.732,5.366
1627844784491,2021-08-01T15:06:24.491,0.240,7.134,10.488,5.488
1627844784501,2021-08-01T15:06:24.501,0.250,7.134,10.061,5.549
1627844784511,2021-08-01T15:06:24.511,0.260,6.707,9.756,5.427
1627844784521,2021-08-01T15:06:24.521,0.270,6.463,9.390,5.122
1627844784531,2021-08-01T15:06:24.531,0.280,6.402,9.024,4.878
1627844784541,2021-08-01T15:06:24.541,0.290,6.098,8.659,4.390
1627844784551,2021-08-01T15:06:24.551,0.300,5.549,8.232,4.024
1627844784561,2021-08-01T15:06:24.561,0.310,5.183,7.927,3.659
1627844784571,2021-08-01T15:06:24.571,0.320,5.305,7.561,3.354
1627844784581,2021-08-01T15:06:24.581,0.330,5.122,7.256,3.110
1627844784591,2021-08-01T15:06:24.591,0.340,4.634,6.951,2.866
1627844784601,2021-08-01T15:06:24.601,0.350,4.695,6.646,2.866
1627844784611,2021-08-01T15:06:24.611,0.360,4.756,6.463,2.988
1627844784621,2021-08-01T15:06:24.621,0.370,4.390,6.220,3.049
1627844784631,2021-08-01T15:06:24.631,0.380,4.024,6.037,3.415
1627844784641,2021-08-01T15:06:24.641,0.390,3.963,5.854,3.963
1627844784651,2021-08-01T15:06:24.651,0.400,3.841,5.671,4.146
1627844784661,2021-08-01T15:06:24.661,0.410,3.659,5.427,3.963
1627844784671,2021-08-01T15:06:24.671,0.420,3.293,5.122,3.598
1627844784681,2021-08-01T15:06:24.681,0.430,3.110,4.878,3.232
1627844784691,2021-08-01T15:06:24.691,0.440,2.988,4.573,2.683
1627844784701,2021-08-01T15:06:24.701,0.450,2.988,4.146,2.012
1627844784711,2021-08-01T15:06:24.711,0.460,2.805,3.902,1.341
1627844784721,2021-08-01T15:06:24.721,0.470,2.683,3.598,1.098
1627844784731,2021-08-01T15:06:24.731,0.480,2.988,3.354,0.793
