epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627843717126,2021-08-01T14:48:37.126,0.000,98026.875
1627843717262,2021-08-01T14:48:37.262,0.136,98029.000
1627843717398,2021-08-01T14:48:37.398,0.272,98029.000
1627843717533,2021-08-01T14:48:37.533,0.407,98027.813
1627843717669,2021-08-01T14:48:37.669,0.543,98024.594
1627843717804,2021-08-01T14:48:37.804,0.678,98025.719
1627843717940,2021-08-01T14:48:37.940,0.814,98018.984
1627843718076,2021-08-01T14:48:38.076,0.950,98021.500
1627843718211,2021-08-01T14:48:38.211,1.085,98025.898
1627843718347,2021-08-01T14:48:38.347,1.221,98022.688
1627843718484,2021-08-01T14:48:38.484,1.358,98026.469
1627843718618,2021-08-01T14:48:38.618,1.492,98025.125
1627843718755,2021-08-01T14:48:38.755,1.629,98022.281
1627843718891,2021-08-01T14:48:38.891,1.765,98025.125
1627843719026,2021-08-01T14:48:39.026,1.900,98025.125
1627843719162,2021-08-01T14:48:39.162,2.036,98027.250
1627843719297,2021-08-01T14:48:39.297,2.171,98025.898
1627843719433,2021-08-01T14:48:39.433,2.307,98020.930
1627843719569,2021-08-01T14:48:39.569,2.443,98024.547
1627843719704,2021-08-01T14:48:39.704,2.578,98024.547
1627843719840,2021-08-01T14:48:39.840,2.714,98023.023
1627843719976,2021-08-01T14:48:39.976,2.850,98025.898
1627843720111,2021-08-01T14:48:40.111,2.985,98026.313
1627843720247,2021-08-01T14:48:40.247,3.121,98021.086
1627843720383,2021-08-01T14:48:40.383,3.257,98026.648
1627843720518,2021-08-01T14:48:40.518,3.392,98029.344
1627843720654,2021-08-01T14:48:40.654,3.528,98021.859
1627843720789,2021-08-01T14:48:40.789,3.663,98029.938
1627843720925,2021-08-01T14:48:40.925,3.799,98025.898
1627843721062,2021-08-01T14:48:41.062,3.936,98029.938
1627843721196,2021-08-01T14:48:41.196,4.070,98025.898
1627843721333,2021-08-01T14:48:41.333,4.207,98025.898
1627843721469,2021-08-01T14:48:41.469,4.343,98024.547
1627843721604,2021-08-01T14:48:41.604,4.478,98027.250
1627843721740,2021-08-01T14:48:41.740,4.614,98024.547
1627843721876,2021-08-01T14:48:41.876,4.750,98018.391
1627843722011,2021-08-01T14:48:42.011,4.885,98021.266
1627843722147,2021-08-01T14:48:42.147,5.021,98027.992
1627843722282,2021-08-01T14:48:42.282,5.156,98026.047
1627843722418,2021-08-01T14:48:42.418,5.292,98021.680
1627843722554,2021-08-01T14:48:42.554,5.428,98037.188
1627843722689,2021-08-01T14:48:42.689,5.563,98023.203
