epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627845444750,2021-08-01T15:17:24.750,0.000,98018.844
1627845444886,2021-08-01T15:17:24.886,0.136,98023.648
1627845445021,2021-08-01T15:17:25.021,0.271,98018.281
1627845445157,2021-08-01T15:17:25.157,0.407,98016.938
1627845445293,2021-08-01T15:17:25.293,0.543,98020.781
1627845445429,2021-08-01T15:17:25.429,0.679,98013.656
1627845445564,2021-08-01T15:17:25.564,0.814,98019.625
1627845445700,2021-08-01T15:17:25.700,0.950,98017.688
1627845445835,2021-08-01T15:17:25.835,1.085,98012.906
1627845445971,2021-08-01T15:17:25.971,1.221,98011.375
1627845446108,2021-08-01T15:17:26.108,1.358,98018.281
1627845446242,2021-08-01T15:17:26.242,1.492,98022.305
1627845446379,2021-08-01T15:17:26.379,1.629,98013.469
1627845446515,2021-08-01T15:17:26.515,1.765,98013.469
1627845446650,2021-08-01T15:17:26.650,1.900,98015.969
1627845446786,2021-08-01T15:17:26.786,2.036,98020.180
1627845446922,2021-08-01T15:17:26.922,2.172,98014.813
1627845447057,2021-08-01T15:17:27.057,2.307,98016.156
1627845447193,2021-08-01T15:17:27.193,2.443,98020.180
1627845447328,2021-08-01T15:17:27.328,2.578,98027.086
1627845447464,2021-08-01T15:17:27.464,2.714,98022.875
1627845447600,2021-08-01T15:17:27.600,2.850,98020.969
1627845447735,2021-08-01T15:17:27.735,2.985,98020.180
1627845447871,2021-08-01T15:17:27.871,3.121,98017.500
1627845448008,2021-08-01T15:17:28.008,3.258,98019.625
1627845448142,2021-08-01T15:17:28.142,3.392,98016.156
1627845448279,2021-08-01T15:17:28.279,3.529,98017.906
1627845448415,2021-08-01T15:17:28.415,3.665,98015.406
1627845448549,2021-08-01T15:17:28.549,3.799,98015.406
1627845448686,2021-08-01T15:17:28.686,3.936,98009.250
1627845448822,2021-08-01T15:17:28.822,4.072,98016.156
1627845448957,2021-08-01T15:17:28.957,4.207,98014.063
1627845449093,2021-08-01T15:17:29.093,4.343,98012.719
1627845449228,2021-08-01T15:17:29.228,4.478,98011.563
1627845449364,2021-08-01T15:17:29.364,4.614,98012.125
1627845449500,2021-08-01T15:17:29.500,4.750,98014.813
1627845449635,2021-08-01T15:17:29.635,4.885,98015.594
1627845449771,2021-08-01T15:17:29.771,5.021,98012.719
1627845449907,2021-08-01T15:17:29.907,5.157,98016.156
1627845450042,2021-08-01T15:17:30.042,5.292,98013.469
1627845450178,2021-08-01T15:17:30.178,5.428,98011.375
1627845450313,2021-08-01T15:17:30.313,5.563,98008.875
1627845450449,2021-08-01T15:17:30.449,5.699,98007.344
1627845450586,2021-08-01T15:17:30.586,5.836,98015.406
1627845450720,2021-08-01T15:17:30.720,5.970,98012.125
1627845450857,2021-08-01T15:17:30.857,6.107,98012.125
1627845450993,2021-08-01T15:17:30.993,6.243,98010.969
