epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627844974554,2021-08-01T15:09:34.554,0.000,0.361,0.825,-0.238
1627844974564,2021-08-01T15:09:34.564,0.010,0.362,0.833,-0.238
1627844974574,2021-08-01T15:09:34.574,0.020,0.360,0.832,-0.237
1627844974584,2021-08-01T15:09:34.584,0.030,0.361,0.833,-0.236
1627844974594,2021-08-01T15:09:34.594,0.040,0.360,0.832,-0.236
1627844974604,2021-08-01T15:09:34.604,0.050,0.362,0.832,-0.237
1627844974614,2021-08-01T15:09:34.614,0.060,0.362,0.833,-0.237
1627844974624,2021-08-01T15:09:34.624,0.070,0.361,0.834,-0.238
1627844974634,2021-08-01T15:09:34.634,0.080,0.363,0.833,-0.238
1627844974644,2021-08-01T15:09:34.644,0.090,0.359,0.833,-0.235
1627844974654,2021-08-01T15:09:34.654,0.100,0.356,0.836,-0.234
1627844974664,2021-08-01T15:09:34.664,0.110,0.356,0.839,-0.236
1627844974674,2021-08-01T15:09:34.674,0.120,0.357,0.836,-0.237
1627844974684,2021-08-01T15:09:34.684,0.130,0.361,0.830,-0.236
1627844974694,2021-08-01T15:09:34.694,0.140,0.360,0.831,-0.238
1627844974704,2021-08-01T15:09:34.704,0.150,0.355,0.834,-0.238
1627844974714,2021-08-01T15:09:34.714,0.160,0.359,0.838,-0.239
1627844974724,2021-08-01T15:09:34.724,0.170,0.355,0.842,-0.238
1627844974734,2021-08-01T15:09:34.734,0.180,0.353,0.844,-0.242
1627844974744,2021-08-01T15:09:34.744,0.190,0.353,0.840,-0.239
1627844974754,2021-08-01T15:09:34.754,0.200,0.354,0.834,-0.240
1627844974764,2021-08-01T15:09:34.764,0.210,0.359,0.836,-0.239
1627844974774,2021-08-01T15:09:34.774,0.220,0.359,0.832,-0.240
1627844974784,2021-08-01T15:09:34.784,0.230,0.358,0.834,-0.238
1627844974794,2021-08-01T15:09:34.794,0.240,0.358,0.837,-0.239
1627844974804,2021-08-01T15:09:34.804,0.250,0.354,0.840,-0.237
1627844974814,2021-08-01T15:09:34.814,0.260,0.352,0.838,-0.237
1627844974824,2021-08-01T15:09:34.824,0.270,0.352,0.840,-0.235
1627844974834,2021-08-01T15:09:34.834,0.280,0.353,0.839,-0.239
1627844974844,2021-08-01T15:09:34.844,0.290,0.347,0.836,-0.237
1627844974854,2021-08-01T15:09:34.854,0.300,0.346,0.838,-0.238
1627844974864,2021-08-01T15:09:34.864,0.310,0.348,0.839,-0.240
1627844974874,2021-08-01T15:09:34.874,0.320,0.344,0.839,-0.237
1627844974884,2021-08-01T15:09:34.884,0.330,0.344,0.840,-0.239
1627844974894,2021-08-01T15:09:34.894,0.340,0.348,0.842,-0.242
1627844974904,2021-08-01T15:09:34.904,0.350,0.344,0.838,-0.238
1627844974914,2021-08-01T15:09:34.914,0.360,0.344,0.840,-0.238
1627844974924,2021-08-01T15:09:34.924,0.370,0.344,0.841,-0.238
1627844974934,2021-08-01T15:09:34.934,0.380,0.340,0.846,-0.244
1627844974944,2021-08-01T15:09:34.944,0.390,0.341,0.846,-0.240
1627844974954,2021-08-01T15:09:34.954,0.400,0.341,0.839,-0.241
1627844974964,2021-08-01T15:09:34.964,0.410,0.341,0.839,-0.243
1627844974974,2021-08-01T15:09:34.974,0.420,0.340,0.840,-0.241
1627844974984,2021-08-01T15:09:34.984,0.430,0.342,0.840,-0.237
1627844974994,2021-08-01T15:09:34.994,0.440,0.342,0.840,-0.241
1627844975004,2021-08-01T15:09:35.004,0.450,0.339,0.843,-0.239
1627844975014,2021-08-01T15:09:35.014,0.460,0.338,0.844,-0.240
1627844975024,2021-08-01T15:09:35.024,0.470,0.336,0.841,-0.239
1627844975034,2021-08-01T15:09:35.034,0.480,0.336,0.843,-0.241
1627844975044,2021-08-01T15:09:35.044,0.490,0.337,0.844,-0.238
1627844975054,2021-08-01T15:09:35.054,0.500,0.336,0.841,-0.241
1627844975064,2021-08-01T15:09:35.064,0.510,0.336,0.840,-0.238
1627844975074,2021-08-01T15:09:35.074,0.520,0.338,0.841,-0.239
1627844975084,2021-08-01T15:09:35.084,0.530,0.338,0.845,-0.243
1627844975094,2021-08-01T15:09:35.094,0.540,0.334,0.844,-0.243
1627844975104,2021-08-01T15:09:35.104,0.550,0.333,0.846,-0.245
1627844975114,2021-08-01T15:09:35.114,0.560,0.333,0.846,-0.245
1627844975124,2021-08-01T15:09:35.124,0.570,0.333,0.841,-0.247
1627844975134,2021-08-01T15:09:35.134,0.580,0.328,0.841,-0.245
1627844975144,2021-08-01T15:09:35.144,0.590,0.325,0.852,-0.250
1627844975154,2021-08-01T15:09:35.154,0.600,0.324,0.857,-0.252
1627844975164,2021-08-01T15:09:35.164,0.610,0.319,0.854,-0.253
1627844975174,2021-08-01T15:09:35.174,0.620,0.311,0.856,-0.257
1627844975184,2021-08-01T15:09:35.184,0.630,0.309,0.861,-0.264
1627844975194,2021-08-01T15:09:35.194,0.640,0.305,0.856,-0.266
1627844975204,2021-08-01T15:09:35.204,0.650,0.299,0.849,-0.266
1627844975214,2021-08-01T15:09:35.214,0.660,0.292,0.852,-0.269
1627844975224,2021-08-01T15:09:35.224,0.670,0.288,0.854,-0.272
1627844975234,2021-08-01T15:09:35.234,0.680,0.289,0.849,-0.274
1627844975244,2021-08-01T15:09:35.244,0.690,0.285,0.842,-0.271
1627844975254,2021-08-01T15:09:35.254,0.700,0.279,0.844,-0.275
1627844975264,2021-08-01T15:09:35.264,0.710,0.270,0.852,-0.284
1627844975274,2021-08-01T15:09:35.274,0.720,0.263,0.851,-0.287
1627844975284,2021-08-01T15:09:35.284,0.730,0.257,0.844,-0.284
1627844975294,2021-08-01T15:09:35.294,0.740,0.253,0.841,-0.289
1627844975304,2021-08-01T15:09:35.304,0.750,0.251,0.832,-0.287
1627844975314,2021-08-01T15:09:35.314,0.760,0.254,0.826,-0.287
1627844975324,2021-08-01T15:09:35.324,0.770,0.253,0.824,-0.288
1627844975334,2021-08-01T15:09:35.334,0.780,0.251,0.823,-0.288
1627844975344,2021-08-01T15:09:35.344,0.790,0.250,0.827,-0.292
1627844975354,2021-08-01T15:09:35.354,0.800,0.250,0.831,-0.300
1627844975364,2021-08-01T15:09:35.364,0.810,0.248,0.835,-0.302
1627844975374,2021-08-01T15:09:35.374,0.820,0.246,0.824,-0.309
1627844975384,2021-08-01T15:09:35.384,0.830,0.245,0.808,-0.309
1627844975394,2021-08-01T15:09:35.394,0.840,0.249,0.802,-0.313
1627844975404,2021-08-01T15:09:35.404,0.850,0.251,0.800,-0.322
1627844975414,2021-08-01T15:09:35.414,0.860,0.251,0.794,-0.332
1627844975424,2021-08-01T15:09:35.424,0.870,0.250,0.786,-0.336
1627844975434,2021-08-01T15:09:35.434,0.880,0.257,0.776,-0.342
1627844975444,2021-08-01T15:09:35.444,0.890,0.259,0.755,-0.344
1627844975454,2021-08-01T15:09:35.454,0.900,0.265,0.728,-0.342
1627844975464,2021-08-01T15:09:35.464,0.910,0.275,0.708,-0.344
1627844975474,2021-08-01T15:09:35.474,0.920,0.291,0.701,-0.353
1627844975484,2021-08-01T15:09:35.484,0.930,0.313,0.701,-0.363
1627844975494,2021-08-01T15:09:35.494,0.940,0.332,0.696,-0.369
1627844975504,2021-08-01T15:09:35.504,0.950,0.344,0.687,-0.370
1627844975514,2021-08-01T15:09:35.514,0.960,0.369,0.678,-0.370
1627844975524,2021-08-01T15:09:35.524,0.970,0.397,0.678,-0.369
1627844975534,2021-08-01T15:09:35.534,0.980,0.424,0.695,-0.374
1627844975544,2021-08-01T15:09:35.544,0.990,0.450,0.718,-0.382
1627844975554,2021-08-01T15:09:35.554,1.000,0.479,0.726,-0.384
1627844975564,2021-08-01T15:09:35.564,1.010,0.514,0.729,-0.383
1627844975574,2021-08-01T15:09:35.574,1.020,0.541,0.739,-0.383
1627844975584,2021-08-01T15:09:35.584,1.030,0.569,0.739,-0.380
1627844975594,2021-08-01T15:09:35.594,1.040,0.587,0.722,-0.371
1627844975604,2021-08-01T15:09:35.604,1.050,0.608,0.710,-0.361
1627844975614,2021-08-01T15:09:35.614,1.060,0.626,0.708,-0.360
1627844975624,2021-08-01T15:09:35.624,1.070,0.636,0.711,-0.353
1627844975634,2021-08-01T15:09:35.634,1.080,0.645,0.707,-0.346
1627844975644,2021-08-01T15:09:35.644,1.090,0.658,0.698,-0.339
1627844975654,2021-08-01T15:09:35.654,1.100,0.664,0.687,-0.333
1627844975664,2021-08-01T15:09:35.664,1.110,0.662,0.677,-0.322
1627844975674,2021-08-01T15:09:35.674,1.120,0.659,0.667,-0.313
1627844975684,2021-08-01T15:09:35.684,1.130,0.654,0.655,-0.302
1627844975694,2021-08-01T15:09:35.694,1.140,0.651,0.644,-0.296
1627844975704,2021-08-01T15:09:35.704,1.150,0.653,0.637,-0.289
1627844975714,2021-08-01T15:09:35.714,1.160,0.661,0.637,-0.287
1627844975724,2021-08-01T15:09:35.724,1.170,0.663,0.641,-0.284
1627844975734,2021-08-01T15:09:35.734,1.180,0.657,0.632,-0.276
1627844975744,2021-08-01T15:09:35.744,1.190,0.656,0.622,-0.275
1627844975754,2021-08-01T15:09:35.754,1.200,0.652,0.616,-0.273
1627844975764,2021-08-01T15:09:35.764,1.210,0.651,0.614,-0.275
1627844975774,2021-08-01T15:09:35.774,1.220,0.649,0.617,-0.272
1627844975784,2021-08-01T15:09:35.784,1.230,0.646,0.621,-0.273
1627844975794,2021-08-01T15:09:35.794,1.240,0.650,0.624,-0.275
1627844975804,2021-08-01T15:09:35.804,1.250,0.652,0.613,-0.273
1627844975814,2021-08-01T15:09:35.814,1.260,0.647,0.603,-0.274
1627844975824,2021-08-01T15:09:35.824,1.270,0.651,0.602,-0.271
1627844975834,2021-08-01T15:09:35.834,1.280,0.660,0.600,-0.271
1627844975844,2021-08-01T15:09:35.844,1.290,0.671,0.604,-0.270
1627844975854,2021-08-01T15:09:35.854,1.300,0.680,0.607,-0.270
1627844975864,2021-08-01T15:09:35.864,1.310,0.688,0.602,-0.266
1627844975874,2021-08-01T15:09:35.874,1.320,0.692,0.588,-0.261
1627844975884,2021-08-01T15:09:35.884,1.330,0.697,0.587,-0.257
1627844975894,2021-08-01T15:09:35.894,1.340,0.703,0.603,-0.255
1627844975904,2021-08-01T15:09:35.904,1.350,0.725,0.638,-0.259
1627844975914,2021-08-01T15:09:35.914,1.360,0.738,0.689,-0.268
1627844975924,2021-08-01T15:09:35.924,1.370,0.741,0.739,-0.268
1627844975934,2021-08-01T15:09:35.934,1.380,0.729,0.721,-0.256
1627844975944,2021-08-01T15:09:35.944,1.390,0.715,0.630,-0.225
1627844975954,2021-08-01T15:09:35.954,1.400,0.698,0.580,-0.200
1627844975964,2021-08-01T15:09:35.964,1.410,0.690,0.595,-0.199
1627844975974,2021-08-01T15:09:35.974,1.420,0.688,0.606,-0.191
1627844975984,2021-08-01T15:09:35.984,1.430,0.679,0.574,-0.180
1627844975994,2021-08-01T15:09:35.994,1.440,0.673,0.545,-0.167
