epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627845205297,2021-08-01T15:13:25.297,0.000,-0.610,0.244,-0.549
1627845205307,2021-08-01T15:13:25.307,0.010,-0.366,0.183,-0.183
1627845205317,2021-08-01T15:13:25.317,0.020,-0.366,0.183,-0.671
1627845205327,2021-08-01T15:13:25.327,0.030,-0.427,0.122,-0.610
1627845205337,2021-08-01T15:13:25.337,0.040,-0.366,0.244,-0.610
1627845205347,2021-08-01T15:13:25.347,0.050,-0.427,0.122,-0.610
1627845205357,2021-08-01T15:13:25.357,0.060,-0.488,0.183,-0.549
1627845205367,2021-08-01T15:13:25.367,0.070,-0.427,0.183,-0.671
1627845205377,2021-08-01T15:13:25.377,0.080,-0.366,0.183,-0.610
1627845205387,2021-08-01T15:13:25.387,0.090,-0.427,0.122,-0.549
1627845205397,2021-08-01T15:13:25.397,0.100,-0.488,0.183,-0.549
1627845205407,2021-08-01T15:13:25.407,0.110,-0.488,0.183,-0.549
1627845205417,2021-08-01T15:13:25.417,0.120,-0.427,0.244,-0.610
1627845205427,2021-08-01T15:13:25.427,0.130,-0.427,0.183,-0.671
1627845205437,2021-08-01T15:13:25.437,0.140,-0.427,0.244,-0.549
1627845205447,2021-08-01T15:13:25.447,0.150,-0.427,0.183,-0.610
1627845205457,2021-08-01T15:13:25.457,0.160,-0.427,0.183,-0.549
1627845205467,2021-08-01T15:13:25.467,0.170,-0.366,0.183,-0.671
1627845205477,2021-08-01T15:13:25.477,0.180,-0.366,0.183,-0.671
1627845205487,2021-08-01T15:13:25.487,0.190,-0.366,0.183,-0.671
1627845205497,2021-08-01T15:13:25.497,0.200,-0.366,0.244,-0.671
1627845205507,2021-08-01T15:13:25.507,0.210,-0.366,0.244,-0.671
1627845205517,2021-08-01T15:13:25.517,0.220,-0.549,0.122,-0.610
1627845205527,2021-08-01T15:13:25.527,0.230,-0.427,0.244,-0.610
1627845205537,2021-08-01T15:13:25.537,0.240,-0.427,0.244,-0.610
1627845205547,2021-08-01T15:13:25.547,0.250,-0.427,0.183,-0.671
1627845205557,2021-08-01T15:13:25.557,0.260,-0.427,0.183,-0.671
1627845205567,2021-08-01T15:13:25.567,0.270,-0.427,0.244,-0.671
1627845205577,2021-08-01T15:13:25.577,0.280,-0.488,0.244,-0.610
1627845205587,2021-08-01T15:13:25.587,0.290,-0.488,0.244,-0.671
1627845205597,2021-08-01T15:13:25.597,0.300,-0.488,0.183,-0.671
1627845205607,2021-08-01T15:13:25.607,0.310,-0.427,0.122,-0.671
1627845205617,2021-08-01T15:13:25.617,0.320,-0.366,0.183,-0.549
1627845205627,2021-08-01T15:13:25.627,0.330,-0.366,0.244,-0.610
1627845205637,2021-08-01T15:13:25.637,0.340,-0.427,0.122,-0.732
1627845205647,2021-08-01T15:13:25.647,0.350,-0.488,0.122,-0.610
1627845205657,2021-08-01T15:13:25.657,0.360,-0.427,0.183,-0.610
1627845205667,2021-08-01T15:13:25.667,0.370,-0.488,0.244,-0.610
1627845205677,2021-08-01T15:13:25.677,0.380,-0.427,0.244,-0.610
1627845205687,2021-08-01T15:13:25.687,0.390,-0.366,0.122,-0.610
1627845205697,2021-08-01T15:13:25.697,0.400,-0.427,0.122,-0.671
1627845205707,2021-08-01T15:13:25.707,0.410,-0.366,0.183,-0.610
1627845205717,2021-08-01T15:13:25.717,0.420,-0.366,0.122,-0.671
1627845205727,2021-08-01T15:13:25.727,0.430,-0.366,0.183,-0.610
1627845205737,2021-08-01T15:13:25.737,0.440,-0.488,0.183,-0.671
1627845205747,2021-08-01T15:13:25.747,0.450,-0.366,0.122,-0.610
1627845205757,2021-08-01T15:13:25.757,0.460,-0.427,0.183,-0.610
1627845205767,2021-08-01T15:13:25.767,0.470,-0.488,0.183,-0.610
1627845205777,2021-08-01T15:13:25.777,0.480,-0.488,0.244,-0.671
1627845205787,2021-08-01T15:13:25.787,0.490,-0.427,0.183,-0.732
1627845205797,2021-08-01T15:13:25.797,0.500,-0.488,0.122,-0.671
1627845205807,2021-08-01T15:13:25.807,0.510,-0.488,0.244,-0.671
1627845205817,2021-08-01T15:13:25.817,0.520,-0.427,0.183,-0.610
1627845205827,2021-08-01T15:13:25.827,0.530,-0.427,0.183,-0.610
1627845205837,2021-08-01T15:13:25.837,0.540,-0.427,0.183,-0.610
1627845205847,2021-08-01T15:13:25.847,0.550,-0.549,0.244,-0.610
