epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627844144528,2021-08-01T14:55:44.528,0.000,-1.707,1.159,0.610
1627844144538,2021-08-01T14:55:44.538,0.010,-1.707,1.037,0.488
1627844144548,2021-08-01T14:55:44.548,0.020,-1.707,1.037,0.671
1627844144558,2021-08-01T14:55:44.558,0.030,-1.646,1.159,0.427
1627844144568,2021-08-01T14:55:44.568,0.040,-1.829,1.037,0.244
1627844144578,2021-08-01T14:55:44.578,0.050,-1.768,0.915,0.122
1627844144588,2021-08-01T14:55:44.588,0.060,-1.524,0.976,0.122
1627844144598,2021-08-01T14:55:44.598,0.070,-1.341,0.854,0.000
1627844144608,2021-08-01T14:55:44.608,0.080,-1.524,0.854,-0.183
1627844144618,2021-08-01T14:55:44.618,0.090,-1.402,0.671,-0.305
1627844144628,2021-08-01T14:55:44.628,0.100,-1.280,0.610,-0.366
1627844144638,2021-08-01T14:55:44.638,0.110,-1.098,0.488,-0.366
1627844144648,2021-08-01T14:55:44.648,0.120,-1.280,0.427,-0.366
1627844144658,2021-08-01T14:55:44.658,0.130,-1.220,0.366,-0.549
1627844144668,2021-08-01T14:55:44.668,0.140,-0.854,0.183,-0.488
1627844144678,2021-08-01T14:55:44.678,0.150,-0.610,0.183,-0.488
1627844144688,2021-08-01T14:55:44.688,0.160,-0.732,0.183,-0.488
1627844144698,2021-08-01T14:55:44.698,0.170,-0.732,0.244,-0.488
1627844144708,2021-08-01T14:55:44.708,0.180,-0.427,0.244,-0.305
1627844144718,2021-08-01T14:55:44.718,0.190,-0.549,0.244,-0.305
1627844144728,2021-08-01T14:55:44.728,0.200,-0.976,0.244,-0.305
1627844144738,2021-08-01T14:55:44.738,0.210,-1.098,0.244,-0.244
1627844144748,2021-08-01T14:55:44.748,0.220,-0.976,0.183,-0.244
1627844144758,2021-08-01T14:55:44.758,0.230,-0.854,0.244,-0.305
1627844144768,2021-08-01T14:55:44.768,0.240,-0.610,0.122,-0.427
1627844144778,2021-08-01T14:55:44.778,0.250,-0.427,-0.061,-0.732
1627844144788,2021-08-01T14:55:44.788,0.260,-0.610,-0.183,-1.037
1627844144798,2021-08-01T14:55:44.798,0.270,-0.732,-0.061,-1.159
1627844144808,2021-08-01T14:55:44.808,0.280,-0.549,0.000,-1.280
1627844144818,2021-08-01T14:55:44.818,0.290,0.427,0.183,-0.976
1627844144828,2021-08-01T14:55:44.828,0.300,1.402,0.366,-0.366
1627844144838,2021-08-01T14:55:44.838,0.310,1.341,0.244,-0.183
1627844144848,2021-08-01T14:55:44.848,0.320,0.549,0.183,-0.549
1627844144858,2021-08-01T14:55:44.858,0.330,-0.244,-0.183,-0.915
1627844144868,2021-08-01T14:55:44.868,0.340,-0.610,-0.549,-1.220
1627844144878,2021-08-01T14:55:44.878,0.350,-0.976,-0.854,-1.463
1627844144888,2021-08-01T14:55:44.888,0.360,-1.159,-0.732,-1.707
1627844144898,2021-08-01T14:55:44.898,0.370,-1.341,-0.671,-1.646
1627844144908,2021-08-01T14:55:44.908,0.380,-1.098,-0.549,-1.402
1627844144918,2021-08-01T14:55:44.918,0.390,-0.976,-0.488,-1.220
1627844144928,2021-08-01T14:55:44.928,0.400,-0.915,-0.549,-1.159
1627844144938,2021-08-01T14:55:44.938,0.410,-1.098,-0.549,-1.098
1627844144948,2021-08-01T14:55:44.948,0.420,-1.280,-0.732,-1.220
1627844144958,2021-08-01T14:55:44.958,0.430,-1.037,-0.854,-1.341
1627844144968,2021-08-01T14:55:44.968,0.440,-0.915,-0.976,-1.280
1627844144978,2021-08-01T14:55:44.978,0.450,-1.098,-1.098,-1.463
1627844144988,2021-08-01T14:55:44.988,0.460,-0.915,-1.037,-1.585
1627844144998,2021-08-01T14:55:44.998,0.470,-0.732,-1.037,-1.524
1627844145008,2021-08-01T14:55:45.008,0.480,-0.976,-0.976,-1.463
1627844145018,2021-08-01T14:55:45.018,0.490,-1.098,-0.915,-1.402
1627844145028,2021-08-01T14:55:45.028,0.500,-0.976,-0.671,-1.220
1627844145038,2021-08-01T14:55:45.038,0.510,-0.976,-0.488,-1.098
1627844145048,2021-08-01T14:55:45.048,0.520,-1.159,-0.366,-0.976
1627844145058,2021-08-01T14:55:45.058,0.530,-1.585,-0.305,-1.037
1627844145068,2021-08-01T14:55:45.068,0.540,-1.524,-0.305,-1.098
1627844145078,2021-08-01T14:55:45.078,0.550,-1.341,-0.244,-1.037
1627844145088,2021-08-01T14:55:45.088,0.560,-1.220,-0.244,-1.220
1627844145098,2021-08-01T14:55:45.098,0.570,-1.037,-0.244,-1.402
1627844145108,2021-08-01T14:55:45.108,0.580,-1.037,-0.244,-1.585
1627844145118,2021-08-01T14:55:45.118,0.590,-1.159,-0.488,-1.829
1627844145128,2021-08-01T14:55:45.128,0.600,-1.341,-0.549,-2.012
1627844145138,2021-08-01T14:55:45.138,0.610,-1.402,-0.488,-1.768
1627844145148,2021-08-01T14:55:45.148,0.620,-1.341,-0.549,-1.463
1627844145158,2021-08-01T14:55:45.158,0.630,-1.220,-0.671,-1.280
1627844145168,2021-08-01T14:55:45.168,0.640,-1.707,-0.732,-1.220
1627844145178,2021-08-01T14:55:45.178,0.650,-1.890,-0.671,-1.098
1627844145188,2021-08-01T14:55:45.188,0.660,-1.585,-0.732,-0.915
1627844145198,2021-08-01T14:55:45.198,0.670,-1.585,-0.915,-0.610
1627844145208,2021-08-01T14:55:45.208,0.680,-1.890,-0.915,-0.427
1627844145218,2021-08-01T14:55:45.218,0.690,-2.317,-0.915,-0.244
1627844145228,2021-08-01T14:55:45.228,0.700,-2.195,-0.976,-0.122
1627844145238,2021-08-01T14:55:45.238,0.710,-2.317,-0.976,-0.366
1627844145248,2021-08-01T14:55:45.248,0.720,-2.195,-0.976,-0.549
1627844145258,2021-08-01T14:55:45.258,0.730,-1.768,-0.976,-0.732
1627844145268,2021-08-01T14:55:45.268,0.740,-1.524,-0.976,-1.037
1627844145278,2021-08-01T14:55:45.278,0.750,-1.463,-1.037,-1.280
1627844145288,2021-08-01T14:55:45.288,0.760,-1.341,-1.037,-1.402
1627844145298,2021-08-01T14:55:45.298,0.770,-0.976,-0.976,-1.646
1627844145308,2021-08-01T14:55:45.308,0.780,-0.671,-0.976,-1.768
1627844145318,2021-08-01T14:55:45.318,0.790,-0.732,-0.854,-1.829
1627844145328,2021-08-01T14:55:45.328,0.800,-0.549,-0.610,-2.012
1627844145338,2021-08-01T14:55:45.338,0.810,-0.122,-0.183,-1.890
1627844145348,2021-08-01T14:55:45.348,0.820,0.244,-0.061,-1.707
1627844145358,2021-08-01T14:55:45.358,0.830,0.244,0.000,-1.707
1627844145368,2021-08-01T14:55:45.368,0.840,0.183,0.061,-1.646
1627844145378,2021-08-01T14:55:45.378,0.850,0.549,0.000,-1.463
1627844145388,2021-08-01T14:55:45.388,0.860,0.610,-0.122,-1.280
1627844145398,2021-08-01T14:55:45.398,0.870,0.244,-0.244,-1.402
1627844145408,2021-08-01T14:55:45.408,0.880,-0.244,-0.366,-1.220
1627844145418,2021-08-01T14:55:45.418,0.890,-0.549,-0.549,-0.671
1627844145428,2021-08-01T14:55:45.428,0.900,-0.854,-1.098,-0.122
1627844145438,2021-08-01T14:55:45.438,0.910,-1.159,-1.890,0.488
1627844145448,2021-08-01T14:55:45.448,0.920,-1.463,-2.866,1.646
1627844145458,2021-08-01T14:55:45.458,0.930,-1.707,-4.695,3.049
1627844145468,2021-08-01T14:55:45.468,0.940,-2.134,-7.317,4.634
1627844145478,2021-08-01T14:55:45.478,0.950,-2.012,-10.427,7.073
1627844145488,2021-08-01T14:55:45.488,0.960,-2.378,-14.207,10.549
1627844145498,2021-08-01T14:55:45.498,0.970,-3.476,-18.659,14.512
1627844145508,2021-08-01T14:55:45.508,0.980,-4.268,-23.354,19.268
1627844145518,2021-08-01T14:55:45.518,0.990,-4.573,-28.537,24.756
1627844145528,2021-08-01T14:55:45.528,1.000,-4.939,-33.720,30.244
1627844145538,2021-08-01T14:55:45.538,1.010,-4.939,-38.963,35.854
1627844145548,2021-08-01T14:55:45.548,1.020,-3.963,-44.451,41.646
1627844145558,2021-08-01T14:55:45.558,1.030,-2.988,-50.122,47.134
1627844145568,2021-08-01T14:55:45.568,1.040,-2.744,-56.402,52.622
1627844145578,2021-08-01T14:55:45.578,1.050,-3.293,-62.927,57.805
1627844145588,2021-08-01T14:55:45.588,1.060,-4.024,-69.451,62.622
1627844145598,2021-08-01T14:55:45.598,1.070,-4.085,-75.915,67.317
1627844145608,2021-08-01T14:55:45.608,1.080,-3.720,-81.890,71.707
1627844145618,2021-08-01T14:55:45.618,1.090,-3.293,-87.317,75.915
1627844145628,2021-08-01T14:55:45.628,1.100,-2.622,-92.195,79.756
1627844145638,2021-08-01T14:55:45.638,1.110,-2.378,-96.524,83.049
1627844145648,2021-08-01T14:55:45.648,1.120,-2.439,-100.122,85.976
1627844145658,2021-08-01T14:55:45.658,1.130,-2.256,-103.171,88.720
1627844145668,2021-08-01T14:55:45.668,1.140,-2.500,-105.671,90.793
1627844145678,2021-08-01T14:55:45.678,1.150,-2.744,-107.561,92.256
1627844145688,2021-08-01T14:55:45.688,1.160,-1.890,-108.537,93.598
1627844145698,2021-08-01T14:55:45.698,1.170,-0.610,-109.024,94.451
1627844145708,2021-08-01T14:55:45.708,1.180,0.061,-109.146,94.268
1627844145718,2021-08-01T14:55:45.718,1.190,-0.732,-109.024,92.744
1627844145728,2021-08-01T14:55:45.728,1.200,-2.500,-108.293,90.366
1627844145738,2021-08-01T14:55:45.738,1.210,-3.598,-106.890,88.049
1627844145748,2021-08-01T14:55:45.748,1.220,-3.720,-104.817,86.098
1627844145758,2021-08-01T14:55:45.758,1.230,-3.720,-102.195,83.659
1627844145768,2021-08-01T14:55:45.768,1.240,-3.659,-98.963,80.305
1627844145778,2021-08-01T14:55:45.778,1.250,-3.537,-95.488,76.585
1627844145788,2021-08-01T14:55:45.788,1.260,-2.683,-91.707,72.439
1627844145798,2021-08-01T14:55:45.798,1.270,-2.500,-87.378,66.951
1627844145808,2021-08-01T14:55:45.808,1.280,-4.268,-82.378,60.488
1627844145818,2021-08-01T14:55:45.818,1.290,-5.427,-77.195,54.695
1627844145828,2021-08-01T14:55:45.828,1.300,-5.610,-71.890,50.549
1627844145838,2021-08-01T14:55:45.838,1.310,-6.768,-66.585,47.195
1627844145848,2021-08-01T14:55:45.848,1.320,-9.329,-61.402,44.817
1627844145858,2021-08-01T14:55:45.858,1.330,-12.012,-56.402,43.659
1627844145868,2021-08-01T14:55:45.868,1.340,-14.268,-51.646,43.659
1627844145878,2021-08-01T14:55:45.878,1.350,-16.524,-47.866,44.146
1627844145888,2021-08-01T14:55:45.888,1.360,-18.720,-45.000,44.817
