epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627844974471,2021-08-01T15:09:34.471,0.000,98015.891
1627844974607,2021-08-01T15:09:34.607,0.136,98021.422
1627844974742,2021-08-01T15:09:34.742,0.271,98022.203
1627844974878,2021-08-01T15:09:34.878,0.407,98008.156
1627844975014,2021-08-01T15:09:35.014,0.543,98022.953
1627844975149,2021-08-01T15:09:35.149,0.678,98013.539
1627844975285,2021-08-01T15:09:35.285,0.814,98017.570
1627844975421,2021-08-01T15:09:35.421,0.950,98019.102
1627844975556,2021-08-01T15:09:35.556,1.085,98019.688
1627844975692,2021-08-01T15:09:35.692,1.221,98015.477
1627844975827,2021-08-01T15:09:35.827,1.356,98020.266
1627844975963,2021-08-01T15:09:35.963,1.492,98014.875
1627844976100,2021-08-01T15:09:36.100,1.629,98011.438
1627844976234,2021-08-01T15:09:36.234,1.763,98017.570
1627844976371,2021-08-01T15:09:36.371,1.900,98020.266
1627844976507,2021-08-01T15:09:36.507,2.036,98018.352
1627844976642,2021-08-01T15:09:36.642,2.171,98018.352
1627844976778,2021-08-01T15:09:36.778,2.307,98016.828
1627844976914,2021-08-01T15:09:36.914,2.443,98020.266
1627844977049,2021-08-01T15:09:37.049,2.578,98019.516
1627844977185,2021-08-01T15:09:37.185,2.714,98015.656
1627844977320,2021-08-01T15:09:37.320,2.849,98020.266
1627844977456,2021-08-01T15:09:37.456,2.985,98020.672
1627844977592,2021-08-01T15:09:37.592,3.121,98026.422
1627844977727,2021-08-01T15:09:37.727,3.256,98021.609
1627844977863,2021-08-01T15:09:37.863,3.392,98023.734
1627844978000,2021-08-01T15:09:38.000,3.529,98027.172
1627844978134,2021-08-01T15:09:38.134,3.663,98022.766
1627844978271,2021-08-01T15:09:38.271,3.800,98019.102
1627844978405,2021-08-01T15:09:38.405,3.934,98027.766
1627844978542,2021-08-01T15:09:38.542,4.071,98026.422
1627844978678,2021-08-01T15:09:38.678,4.207,98025.078
1627844978813,2021-08-01T15:09:38.813,4.342,98025.641
1627844978949,2021-08-01T15:09:38.949,4.478,98023.734
1627844979085,2021-08-01T15:09:39.085,4.614,98027.766
1627844979220,2021-08-01T15:09:39.220,4.749,98025.453
1627844979356,2021-08-01T15:09:39.356,4.885,98027.766
1627844979491,2021-08-01T15:09:39.491,5.020,98029.672
1627844979627,2021-08-01T15:09:39.627,5.156,98031.797
1627844979763,2021-08-01T15:09:39.763,5.292,98031.016
1627844979898,2021-08-01T15:09:39.898,5.427,98029.672
1627844980034,2021-08-01T15:09:40.034,5.563,98028.922
1627844980170,2021-08-01T15:09:40.170,5.699,98037.172
1627844980305,2021-08-01T15:09:40.305,5.834,98033.703
1627844980441,2021-08-01T15:09:40.441,5.970,98032.359
1627844980578,2021-08-01T15:09:40.578,6.107,98029.109
1627844980712,2021-08-01T15:09:40.712,6.241,98030.828
1627844980849,2021-08-01T15:09:40.849,6.378,98037.172
1627844980985,2021-08-01T15:09:40.985,6.514,98034.484
1627844981120,2021-08-01T15:09:41.120,6.649,98033.141
1627844981256,2021-08-01T15:09:41.256,6.785,98038.516
1627844981391,2021-08-01T15:09:41.391,6.920,98037.922
1627844981527,2021-08-01T15:09:41.527,7.056,98036.578
1627844981663,2021-08-01T15:09:41.663,7.192,98036.578
1627844981798,2021-08-01T15:09:41.798,7.327,98038.516
1627844981934,2021-08-01T15:09:41.934,7.463,98039.266
1627844982070,2021-08-01T15:09:42.070,7.599,98037.922
1627844982205,2021-08-01T15:09:42.205,7.734,98038.516
1627844982341,2021-08-01T15:09:42.341,7.870,98038.516
1627844982476,2021-08-01T15:09:42.476,8.005,98041.594
1627844982612,2021-08-01T15:09:42.612,8.141,98041.953
1627844982749,2021-08-01T15:09:42.749,8.278,98038.906
1627844982883,2021-08-01T15:09:42.883,8.412,98040.430
1627844983020,2021-08-01T15:09:43.020,8.549,98043.125
1627844983156,2021-08-01T15:09:43.156,8.685,98038.516
1627844983291,2021-08-01T15:09:43.291,8.820,98037.742
1627844983427,2021-08-01T15:09:43.427,8.956,98044.648
1627844983562,2021-08-01T15:09:43.562,9.091,98041.953
1627844983698,2021-08-01T15:09:43.698,9.227,98042.555
1627844983834,2021-08-01T15:09:43.834,9.363,98045.813
1627844983970,2021-08-01T15:09:43.970,9.499,98045.250
1627844984105,2021-08-01T15:09:44.105,9.634,98046.750
1627844984241,2021-08-01T15:09:44.241,9.770,98042.555
1627844984376,2021-08-01T15:09:44.376,9.905,98044.648
1627844984512,2021-08-01T15:09:44.512,10.041,98049.094
1627844984648,2021-08-01T15:09:44.648,10.177,98048.094
1627844984783,2021-08-01T15:09:44.783,10.312,98052.719
1627844984919,2021-08-01T15:09:44.919,10.448,98050.625
1627844985056,2021-08-01T15:09:45.056,10.585,98047.156
1627844985190,2021-08-01T15:09:45.190,10.719,98043.898
1627844985327,2021-08-01T15:09:45.327,10.856,98046.000
1627844985463,2021-08-01T15:09:45.463,10.992,98050.625
1627844985598,2021-08-01T15:09:45.598,11.127,98051.375
1627844985734,2021-08-01T15:09:45.734,11.263,98046.969
1627844985870,2021-08-01T15:09:45.870,11.399,98051.000
1627844986005,2021-08-01T15:09:46.005,11.534,98049.844
1627844986141,2021-08-01T15:09:46.141,11.670,98050.031
1627844986276,2021-08-01T15:09:46.276,11.805,98046.000
1627844986412,2021-08-01T15:09:46.412,11.941,98052.719
1627844986548,2021-08-01T15:09:46.548,12.077,98047.156
1627844986683,2021-08-01T15:09:46.683,12.212,98050.031
1627844986819,2021-08-01T15:09:46.819,12.348,98048.688
1627844986956,2021-08-01T15:09:46.956,12.485,98050.625
1627844987090,2021-08-01T15:09:47.090,12.619,98054.063
1627844987227,2021-08-01T15:09:47.227,12.756,98047.344
1627844987361,2021-08-01T15:09:47.361,12.890,98052.719
1627844987498,2021-08-01T15:09:47.498,13.027,98048.688
1627844987634,2021-08-01T15:09:47.634,13.163,98046.594
1627844987769,2021-08-01T15:09:47.769,13.298,98049.438
1627844987905,2021-08-01T15:09:47.905,13.434,98047.156
1627844988041,2021-08-01T15:09:48.041,13.570,98048.313
1627844988176,2021-08-01T15:09:48.176,13.705,98049.438
1627844988312,2021-08-01T15:09:48.312,13.841,98044.648
1627844988448,2021-08-01T15:09:48.448,13.977,98047.344
1627844988583,2021-08-01T15:09:48.583,14.112,98048.500
1627844988719,2021-08-01T15:09:48.719,14.248,98043.719
1627844988854,2021-08-01T15:09:48.854,14.383,98037.742
1627844988990,2021-08-01T15:09:48.990,14.519,98048.094
1627844989126,2021-08-01T15:09:49.126,14.655,98044.648
1627844989261,2021-08-01T15:09:49.261,14.790,98044.469
1627844989397,2021-08-01T15:09:49.397,14.926,98044.648
1627844989534,2021-08-01T15:09:49.534,15.063,98046.750
1627844989668,2021-08-01T15:09:49.668,15.197,98041.953
1627844989805,2021-08-01T15:09:49.805,15.334,98043.492
1627844989939,2021-08-01T15:09:49.939,15.468,98041.953
1627844990076,2021-08-01T15:09:50.076,15.605,98041.953
1627844990212,2021-08-01T15:09:50.212,15.741,98046.180
1627844990347,2021-08-01T15:09:50.347,15.876,98039.867
1627844990483,2021-08-01T15:09:50.483,16.012,98043.492
1627844990619,2021-08-01T15:09:50.619,16.148,98033.703
1627844990754,2021-08-01T15:09:50.754,16.283,98037.922
1627844990890,2021-08-01T15:09:50.890,16.419,98040.016
1627844991025,2021-08-01T15:09:51.025,16.554,98040.797
1627844991161,2021-08-01T15:09:51.161,16.690,98035.234
1627844991297,2021-08-01T15:09:51.297,16.826,98035.234
1627844991432,2021-08-01T15:09:51.432,16.961,98041.953
1627844991568,2021-08-01T15:09:51.568,17.097,98033.703
1627844991705,2021-08-01T15:09:51.705,17.234,98037.922
1627844991839,2021-08-01T15:09:51.839,17.368,98035.234
1627844991976,2021-08-01T15:09:51.976,17.505,98037.922
1627844992112,2021-08-01T15:09:52.112,17.641,98037.922
1627844992247,2021-08-01T15:09:52.247,17.776,98033.891
1627844992383,2021-08-01T15:09:52.383,17.912,98035.984
1627844992519,2021-08-01T15:09:52.519,18.048,98031.203
1627844992654,2021-08-01T15:09:52.654,18.183,98030.453
1627844992790,2021-08-01T15:09:52.790,18.319,98028.328
1627844992925,2021-08-01T15:09:52.925,18.454,98028.328
1627844993061,2021-08-01T15:09:53.061,18.590,98030.453
1627844993197,2021-08-01T15:09:53.197,18.726,98033.141
1627844993332,2021-08-01T15:09:53.332,18.861,98024.891
1627844993468,2021-08-01T15:09:53.468,18.997,98031.797
1627844993605,2021-08-01T15:09:53.605,19.134,98028.516
1627844993739,2021-08-01T15:09:53.739,19.268,98023.547
1627844993876,2021-08-01T15:09:53.876,19.405,98028.328
1627844994010,2021-08-01T15:09:54.010,19.539,98022.203
1627844994147,2021-08-01T15:09:54.147,19.676,98026.422
1627844994283,2021-08-01T15:09:54.283,19.812,98024.484
1627844994418,2021-08-01T15:09:54.418,19.947,98031.203
1627844994554,2021-08-01T15:09:54.554,20.083,98029.672
1627844994690,2021-08-01T15:09:54.690,20.219,98030.609
1627844994825,2021-08-01T15:09:54.825,20.354,98022.383
1627844994961,2021-08-01T15:09:54.961,20.490,98025.820
1627844995097,2021-08-01T15:09:55.097,20.626,98024.891
1627844995232,2021-08-01T15:09:55.232,20.761,98028.516
1627844995368,2021-08-01T15:09:55.368,20.897,98028.516
1627844995503,2021-08-01T15:09:55.503,21.032,98021.039
1627844995639,2021-08-01T15:09:55.639,21.168,98028.516
1627844995775,2021-08-01T15:09:55.775,21.304,98018.734
1627844995910,2021-08-01T15:09:55.910,21.439,98025.078
1627844996046,2021-08-01T15:09:56.046,21.575,98019.516
1627844996183,2021-08-01T15:09:56.183,21.712,98022.383
1627844996317,2021-08-01T15:09:56.317,21.846,98017.000
1627844996454,2021-08-01T15:09:56.454,21.983,98028.328
1627844996590,2021-08-01T15:09:56.590,22.119,98015.656
1627844996725,2021-08-01T15:09:56.725,22.254,98021.039
1627844996861,2021-08-01T15:09:56.861,22.390,98022.383
1627844996996,2021-08-01T15:09:56.996,22.525,98021.039
1627844997132,2021-08-01T15:09:57.132,22.661,98016.227
