epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627844974556,2021-08-01T15:09:34.556,0.000,-1.646,-0.061,-2.744
1627844974596,2021-08-01T15:09:34.596,0.040,-1.646,-0.244,-3.171
1627844974636,2021-08-01T15:09:34.636,0.080,-1.524,-0.183,-3.171
1627844974676,2021-08-01T15:09:34.676,0.120,-1.341,-0.366,-2.744
1627844974716,2021-08-01T15:09:34.716,0.160,-1.341,-0.732,-2.744
1627844974756,2021-08-01T15:09:34.756,0.200,-0.732,-1.402,-3.293
1627844974796,2021-08-01T15:09:34.796,0.240,-0.427,-1.646,-3.963
1627844974836,2021-08-01T15:09:34.836,0.280,-1.098,-1.402,-4.146
1627844974876,2021-08-01T15:09:34.876,0.320,-1.341,-1.037,-3.354
1627844974916,2021-08-01T15:09:34.916,0.360,-1.524,-1.524,-2.561
1627844974956,2021-08-01T15:09:34.956,0.400,-1.280,-2.439,-2.012
1627844974996,2021-08-01T15:09:34.996,0.440,-1.463,-3.110,-1.585
1627844975036,2021-08-01T15:09:35.036,0.480,-2.012,-3.659,-0.915
1627844975076,2021-08-01T15:09:35.076,0.520,-2.378,-4.146,-0.122
1627844975116,2021-08-01T15:09:35.116,0.560,-2.561,-5.183,0.854
1627844975156,2021-08-01T15:09:35.156,0.600,-2.927,-6.829,2.317
1627844975196,2021-08-01T15:09:35.196,0.640,-4.512,-9.878,3.963
1627844975236,2021-08-01T15:09:35.236,0.680,-8.476,-15.000,6.402
1627844975276,2021-08-01T15:09:35.276,0.720,-14.146,-23.780,10.549
1627844975316,2021-08-01T15:09:35.316,0.760,-19.268,-33.720,16.829
1627844975356,2021-08-01T15:09:35.356,0.800,-25.549,-44.146,26.098
1627844975396,2021-08-01T15:09:35.396,0.840,-32.073,-54.329,39.085
1627844975436,2021-08-01T15:09:35.436,0.880,-40.488,-65.793,52.561
1627844975476,2021-08-01T15:09:35.476,0.920,-48.720,-78.963,66.768
1627844975516,2021-08-01T15:09:35.516,0.960,-57.256,-91.768,82.256
1627844975556,2021-08-01T15:09:35.556,1.000,-65.122,-100.061,95.671
1627844975596,2021-08-01T15:09:35.596,1.040,-70.427,-101.646,100.976
1627844975636,2021-08-01T15:09:35.636,1.080,-69.756,-95.183,97.195
1627844975676,2021-08-01T15:09:35.676,1.120,-64.085,-81.463,88.049
1627844975716,2021-08-01T15:09:35.716,1.160,-59.451,-65.488,72.378
1627844975756,2021-08-01T15:09:35.756,1.200,-59.024,-51.159,57.439
1627844975796,2021-08-01T15:09:35.796,1.240,-59.451,-39.817,49.024
1627844975836,2021-08-01T15:09:35.836,1.280,-56.280,-32.805,43.293
1627844975876,2021-08-01T15:09:35.876,1.320,-52.622,-29.207,38.293
1627844975916,2021-08-01T15:09:35.916,1.360,-47.744,-26.646,32.439
1627844975956,2021-08-01T15:09:35.956,1.400,-42.317,-22.988,26.037
1627844975996,2021-08-01T15:09:35.996,1.440,-41.707,-17.683,21.159
1627844976036,2021-08-01T15:09:36.036,1.480,-42.988,-15.122,11.890
1627844976076,2021-08-01T15:09:36.076,1.520,-40.671,-14.573,9.207
1627844976116,2021-08-01T15:09:36.116,1.560,-32.866,-12.317,15.976
1627844976156,2021-08-01T15:09:36.156,1.600,-27.683,-9.512,16.707
1627844976196,2021-08-01T15:09:36.196,1.640,-26.280,-7.927,9.939
1627844976236,2021-08-01T15:09:36.236,1.680,-31.829,-6.585,9.634
1627844976276,2021-08-01T15:09:36.276,1.720,-36.280,-5.366,15.305
1627844976316,2021-08-01T15:09:36.316,1.760,-34.512,-5.183,15.061
1627844976356,2021-08-01T15:09:36.356,1.800,-32.256,-7.378,9.634
1627844976396,2021-08-01T15:09:36.396,1.840,-31.524,-11.951,5.549
1627844976436,2021-08-01T15:09:36.436,1.880,-33.415,-16.037,8.232
1627844976476,2021-08-01T15:09:36.476,1.920,-34.390,-18.780,11.707
1627844976516,2021-08-01T15:09:36.516,1.960,-31.524,-21.768,7.256
1627844976556,2021-08-01T15:09:36.556,2.000,-29.634,-25.244,0.061
1627844976596,2021-08-01T15:09:36.596,2.040,-30.671,-28.476,2.561
1627844976636,2021-08-01T15:09:36.636,2.080,-29.268,-31.951,9.268
1627844976676,2021-08-01T15:09:36.676,2.120,-24.085,-35.671,10.427
1627844976716,2021-08-01T15:09:36.716,2.160,-22.927,-37.073,6.585
1627844976756,2021-08-01T15:09:36.756,2.200,-20.183,-38.171,-6.890
1627844976796,2021-08-01T15:09:36.796,2.240,-7.927,-34.085,-10.000
1627844976836,2021-08-01T15:09:36.836,2.280,-5.732,-26.890,0.793
1627844976876,2021-08-01T15:09:36.876,2.320,-10.183,-21.341,9.207
1627844976916,2021-08-01T15:09:36.916,2.360,-13.171,-17.744,9.024
1627844976956,2021-08-01T15:09:36.956,2.400,-16.707,-15.488,6.463
1627844976996,2021-08-01T15:09:36.996,2.440,-20.976,-14.512,2.500
1627844977036,2021-08-01T15:09:37.036,2.480,-19.695,-13.780,0.366
1627844977076,2021-08-01T15:09:37.076,2.520,-13.415,-12.073,1.098
1627844977116,2021-08-01T15:09:37.116,2.560,-10.915,-12.500,-4.695
1627844977156,2021-08-01T15:09:37.156,2.600,-11.768,-13.049,-13.659
1627844977196,2021-08-01T15:09:37.196,2.640,-8.963,-9.634,-11.524
1627844977236,2021-08-01T15:09:37.236,2.680,-8.232,-5.366,-7.012
1627844977276,2021-08-01T15:09:37.276,2.720,-8.537,-2.866,-8.963
1627844977316,2021-08-01T15:09:37.316,2.760,-6.524,-1.341,-17.683
1627844977356,2021-08-01T15:09:37.356,2.800,-4.085,-1.341,-25.549
1627844977396,2021-08-01T15:09:37.396,2.840,-10.671,-0.366,-18.110
1627844977436,2021-08-01T15:09:37.436,2.880,-21.159,-2.317,-11.280
1627844977476,2021-08-01T15:09:37.476,2.920,-29.024,-3.476,6.402
1627844977516,2021-08-01T15:09:37.516,2.960,-29.695,-1.768,34.634
1627844977556,2021-08-01T15:09:37.556,3.000,-14.451,-7.012,25.488
1627844977596,2021-08-01T15:09:37.596,3.040,-13.963,-16.037,-7.378
1627844977636,2021-08-01T15:09:37.636,3.080,-20.915,-20.915,-23.598
1627844977676,2021-08-01T15:09:37.676,3.120,-29.146,-21.341,-15.793
1627844977716,2021-08-01T15:09:37.716,3.160,-38.537,-24.512,-9.939
1627844977756,2021-08-01T15:09:37.756,3.200,-45.061,-29.817,-7.927
1627844977796,2021-08-01T15:09:37.796,3.240,-42.256,-33.354,-5.305
1627844977836,2021-08-01T15:09:37.836,3.280,-32.134,-34.756,-7.073
1627844977876,2021-08-01T15:09:37.876,3.320,-21.037,-31.463,-1.951
1627844977916,2021-08-01T15:09:37.916,3.360,-6.585,-25.183,1.829
1627844977956,2021-08-01T15:09:37.956,3.400,9.878,-18.537,0.976
1627844977996,2021-08-01T15:09:37.996,3.440,10.305,-5.976,15.549
1627844978036,2021-08-01T15:09:38.036,3.480,24.573,4.634,25.183
1627844978076,2021-08-01T15:09:38.076,3.520,28.354,13.476,17.744
1627844978116,2021-08-01T15:09:38.116,3.560,17.622,14.695,-7.866
1627844978156,2021-08-01T15:09:38.156,3.600,4.268,11.646,-22.622
1627844978196,2021-08-01T15:09:38.196,3.640,-2.195,7.378,-20.427
1627844978236,2021-08-01T15:09:38.236,3.680,0.549,2.256,-18.171
1627844978276,2021-08-01T15:09:38.276,3.720,12.012,1.220,-8.049
1627844978316,2021-08-01T15:09:38.316,3.760,16.707,2.866,0.854
1627844978356,2021-08-01T15:09:38.356,3.800,11.646,-2.378,-15.122
1627844978396,2021-08-01T15:09:38.396,3.840,6.463,-7.195,-28.537
1627844978436,2021-08-01T15:09:38.436,3.880,5.610,-7.012,-27.866
1627844978476,2021-08-01T15:09:38.476,3.920,7.500,-4.695,-25.732
1627844978516,2021-08-01T15:09:38.516,3.960,3.598,-2.927,-25.061
1627844978556,2021-08-01T15:09:38.556,4.000,-4.756,-3.598,-25.915
1627844978596,2021-08-01T15:09:38.596,4.040,-10.671,-5.549,-17.866
1627844978636,2021-08-01T15:09:38.636,4.080,-8.476,-5.793,-0.671
1627844978676,2021-08-01T15:09:38.676,4.120,0.915,-6.585,-2.866
1627844978716,2021-08-01T15:09:38.716,4.160,0.671,-8.720,-18.841
1627844978756,2021-08-01T15:09:38.756,4.200,-5.366,-10.915,-25.854
1627844978796,2021-08-01T15:09:38.796,4.240,-11.402,-11.829,-18.110
1627844978836,2021-08-01T15:09:38.836,4.280,-22.622,-14.390,-9.695
1627844978876,2021-08-01T15:09:38.876,4.320,-31.463,-18.476,-2.927
1627844978916,2021-08-01T15:09:38.916,4.360,-29.268,-20.366,5.732
1627844978956,2021-08-01T15:09:38.956,4.400,-25.000,-17.500,12.683
1627844978996,2021-08-01T15:09:38.996,4.440,-10.671,-14.817,10.732
1627844979036,2021-08-01T15:09:39.036,4.480,5.061,-4.390,16.585
1627844979076,2021-08-01T15:09:39.076,4.520,28.232,8.110,26.890
1627844979116,2021-08-01T15:09:39.116,4.560,21.829,18.232,29.329
1627844979156,2021-08-01T15:09:39.156,4.600,3.963,19.573,14.695
1627844979196,2021-08-01T15:09:39.196,4.640,-3.598,17.073,3.049
1627844979236,2021-08-01T15:09:39.236,4.680,-2.317,12.927,0.732
1627844979276,2021-08-01T15:09:39.276,4.720,0.122,7.134,0.061
1627844979316,2021-08-01T15:09:39.316,4.760,6.402,2.012,6.768
1627844979356,2021-08-01T15:09:39.356,4.800,13.293,1.159,24.207
1627844979396,2021-08-01T15:09:39.396,4.840,14.573,-0.854,26.890
1627844979436,2021-08-01T15:09:39.436,4.880,8.841,-4.207,14.390
1627844979476,2021-08-01T15:09:39.476,4.920,4.268,-6.098,2.500
1627844979516,2021-08-01T15:09:39.516,4.960,9.817,-5.183,-2.744
1627844979556,2021-08-01T15:09:39.556,5.000,1.098,-4.207,-6.890
1627844979596,2021-08-01T15:09:39.596,5.040,-10.732,-7.927,-7.988
1627844979636,2021-08-01T15:09:39.636,5.080,-12.744,-5.061,23.659
1627844979676,2021-08-01T15:09:39.676,5.120,-16.890,-4.512,42.256
1627844979716,2021-08-01T15:09:39.716,5.160,-14.390,-15.427,2.927
1627844979756,2021-08-01T15:09:39.756,5.200,-7.500,-16.037,-19.512
