epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627844784248,2021-08-01T15:06:24.248,0.000,0.384,0.833,-0.173
1627844784258,2021-08-01T15:06:24.258,0.010,0.386,0.848,-0.178
1627844784268,2021-08-01T15:06:24.268,0.020,0.389,0.849,-0.184
1627844784278,2021-08-01T15:06:24.278,0.030,0.395,0.840,-0.184
1627844784288,2021-08-01T15:06:24.288,0.040,0.393,0.835,-0.182
1627844784298,2021-08-01T15:06:24.298,0.050,0.396,0.835,-0.184
1627844784308,2021-08-01T15:06:24.308,0.060,0.397,0.832,-0.186
1627844784318,2021-08-01T15:06:24.318,0.070,0.396,0.835,-0.187
1627844784328,2021-08-01T15:06:24.328,0.080,0.401,0.840,-0.184
1627844784338,2021-08-01T15:06:24.338,0.090,0.400,0.841,-0.185
1627844784348,2021-08-01T15:06:24.348,0.100,0.398,0.838,-0.188
1627844784358,2021-08-01T15:06:24.358,0.110,0.396,0.834,-0.188
1627844784368,2021-08-01T15:06:24.368,0.120,0.396,0.834,-0.184
1627844784378,2021-08-01T15:06:24.378,0.130,0.397,0.830,-0.187
1627844784388,2021-08-01T15:06:24.388,0.140,0.396,0.831,-0.188
1627844784398,2021-08-01T15:06:24.398,0.150,0.401,0.830,-0.187
1627844784408,2021-08-01T15:06:24.408,0.160,0.403,0.833,-0.188
1627844784418,2021-08-01T15:06:24.418,0.170,0.405,0.833,-0.189
1627844784428,2021-08-01T15:06:24.428,0.180,0.403,0.830,-0.185
1627844784438,2021-08-01T15:06:24.438,0.190,0.403,0.823,-0.186
1627844784448,2021-08-01T15:06:24.448,0.200,0.405,0.818,-0.188
1627844784458,2021-08-01T15:06:24.458,0.210,0.404,0.820,-0.190
1627844784468,2021-08-01T15:06:24.468,0.220,0.408,0.816,-0.190
1627844784478,2021-08-01T15:06:24.478,0.230,0.414,0.814,-0.187
1627844784488,2021-08-01T15:06:24.488,0.240,0.414,0.817,-0.188
1627844784498,2021-08-01T15:06:24.498,0.250,0.417,0.825,-0.188
1627844784508,2021-08-01T15:06:24.508,0.260,0.416,0.827,-0.189
1627844784518,2021-08-01T15:06:24.518,0.270,0.417,0.826,-0.189
1627844784528,2021-08-01T15:06:24.528,0.280,0.417,0.826,-0.188
1627844784538,2021-08-01T15:06:24.538,0.290,0.414,0.827,-0.189
1627844784548,2021-08-01T15:06:24.548,0.300,0.418,0.830,-0.191
1627844784558,2021-08-01T15:06:24.558,0.310,0.423,0.828,-0.187
1627844784568,2021-08-01T15:06:24.568,0.320,0.425,0.823,-0.187
1627844784578,2021-08-01T15:06:24.578,0.330,0.428,0.824,-0.188
1627844784588,2021-08-01T15:06:24.588,0.340,0.426,0.822,-0.188
1627844784598,2021-08-01T15:06:24.598,0.350,0.429,0.818,-0.187
1627844784608,2021-08-01T15:06:24.608,0.360,0.426,0.813,-0.186
1627844784618,2021-08-01T15:06:24.618,0.370,0.427,0.814,-0.188
1627844784628,2021-08-01T15:06:24.628,0.380,0.432,0.812,-0.188
1627844784638,2021-08-01T15:06:24.638,0.390,0.433,0.809,-0.186
1627844784648,2021-08-01T15:06:24.648,0.400,0.439,0.811,-0.185
1627844784658,2021-08-01T15:06:24.658,0.410,0.444,0.812,-0.188
1627844784668,2021-08-01T15:06:24.668,0.420,0.439,0.818,-0.189
1627844784678,2021-08-01T15:06:24.678,0.430,0.443,0.820,-0.188
1627844784688,2021-08-01T15:06:24.688,0.440,0.442,0.815,-0.187
1627844784698,2021-08-01T15:06:24.698,0.450,0.442,0.817,-0.186
1627844784708,2021-08-01T15:06:24.708,0.460,0.443,0.819,-0.186
1627844784718,2021-08-01T15:06:24.718,0.470,0.444,0.815,-0.188
1627844784728,2021-08-01T15:06:24.728,0.480,0.446,0.811,-0.182
1627844784738,2021-08-01T15:06:24.738,0.490,0.450,0.812,-0.182
1627844784748,2021-08-01T15:06:24.748,0.500,0.453,0.812,-0.184
1627844784758,2021-08-01T15:06:24.758,0.510,0.452,0.811,-0.186
1627844784768,2021-08-01T15:06:24.768,0.520,0.450,0.806,-0.186
1627844784778,2021-08-01T15:06:24.778,0.530,0.448,0.805,-0.187
1627844784788,2021-08-01T15:06:24.788,0.540,0.449,0.806,-0.186
1627844784798,2021-08-01T15:06:24.798,0.550,0.447,0.811,-0.185
1627844784808,2021-08-01T15:06:24.808,0.560,0.445,0.806,-0.185
1627844784818,2021-08-01T15:06:24.818,0.570,0.450,0.802,-0.186
1627844784828,2021-08-01T15:06:24.828,0.580,0.450,0.805,-0.191
1627844784838,2021-08-01T15:06:24.838,0.590,0.446,0.809,-0.190
1627844784848,2021-08-01T15:06:24.848,0.600,0.444,0.811,-0.191
1627844784858,2021-08-01T15:06:24.858,0.610,0.440,0.809,-0.193
1627844784868,2021-08-01T15:06:24.868,0.620,0.440,0.810,-0.191
1627844784878,2021-08-01T15:06:24.878,0.630,0.443,0.813,-0.196
1627844784888,2021-08-01T15:06:24.888,0.640,0.440,0.814,-0.197
1627844784898,2021-08-01T15:06:24.898,0.650,0.444,0.811,-0.197
1627844784908,2021-08-01T15:06:24.908,0.660,0.447,0.811,-0.198
1627844784918,2021-08-01T15:06:24.918,0.670,0.451,0.807,-0.194
1627844784928,2021-08-01T15:06:24.928,0.680,0.450,0.802,-0.193
1627844784938,2021-08-01T15:06:24.938,0.690,0.454,0.801,-0.194
1627844784948,2021-08-01T15:06:24.948,0.700,0.453,0.805,-0.197
1627844784958,2021-08-01T15:06:24.958,0.710,0.452,0.806,-0.196
1627844784968,2021-08-01T15:06:24.968,0.720,0.451,0.808,-0.191
1627844784978,2021-08-01T15:06:24.978,0.730,0.448,0.809,-0.196
1627844784988,2021-08-01T15:06:24.988,0.740,0.448,0.804,-0.194
1627844784998,2021-08-01T15:06:24.998,0.750,0.450,0.801,-0.196
1627844785008,2021-08-01T15:06:25.008,0.760,0.449,0.801,-0.192
1627844785018,2021-08-01T15:06:25.018,0.770,0.453,0.798,-0.194
1627844785028,2021-08-01T15:06:25.028,0.780,0.454,0.796,-0.197
1627844785038,2021-08-01T15:06:25.038,0.790,0.451,0.802,-0.194
1627844785048,2021-08-01T15:06:25.048,0.800,0.449,0.807,-0.194
1627844785058,2021-08-01T15:06:25.058,0.810,0.446,0.807,-0.196
