epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627843078982,2021-08-01T14:37:58.982,0.000,-0.366,0.427,-0.427
1627843078992,2021-08-01T14:37:58.992,0.010,-0.793,-0.122,0.000
1627843079002,2021-08-01T14:37:59.002,0.020,-0.122,0.305,-0.244
1627843079012,2021-08-01T14:37:59.012,0.030,-0.183,0.305,-0.183
1627843079022,2021-08-01T14:37:59.022,0.040,-0.549,0.183,-0.244
1627843079032,2021-08-01T14:37:59.032,0.050,-0.610,0.000,-0.427
1627843079042,2021-08-01T14:37:59.042,0.060,-0.610,-0.061,-0.671
1627843079052,2021-08-01T14:37:59.052,0.070,-0.610,-0.305,-0.793
1627843079062,2021-08-01T14:37:59.062,0.080,-0.793,-0.305,-0.854
1627843079072,2021-08-01T14:37:59.072,0.090,-0.732,-0.183,-1.037
1627843079082,2021-08-01T14:37:59.082,0.100,-0.366,-0.183,-1.098
1627843079092,2021-08-01T14:37:59.092,0.110,0.244,-0.244,-1.098
1627843079102,2021-08-01T14:37:59.102,0.120,0.671,-0.122,-1.220
1627843079112,2021-08-01T14:37:59.112,0.130,0.427,-0.244,-1.220
1627843079122,2021-08-01T14:37:59.122,0.140,-0.305,-0.244,-1.159
1627843079132,2021-08-01T14:37:59.132,0.150,-0.671,-0.183,-1.037
1627843079142,2021-08-01T14:37:59.142,0.160,-0.854,-0.122,-0.732
1627843079152,2021-08-01T14:37:59.152,0.170,-1.220,-0.061,-0.671
1627843079162,2021-08-01T14:37:59.162,0.180,-1.098,0.122,-0.549
1627843079172,2021-08-01T14:37:59.172,0.190,-0.793,0.305,-0.488
1627843079182,2021-08-01T14:37:59.182,0.200,-0.610,0.305,-0.305
1627843079192,2021-08-01T14:37:59.192,0.210,-0.549,0.366,-0.366
1627843079202,2021-08-01T14:37:59.202,0.220,-0.549,0.305,-0.488
1627843079212,2021-08-01T14:37:59.212,0.230,-0.610,0.244,-0.549
1627843079222,2021-08-01T14:37:59.222,0.240,-0.671,0.061,-0.488
1627843079232,2021-08-01T14:37:59.232,0.250,-0.610,0.000,-0.427
1627843079242,2021-08-01T14:37:59.242,0.260,-0.488,-0.061,-0.305
1627843079252,2021-08-01T14:37:59.252,0.270,-0.427,-0.183,-0.244
1627843079262,2021-08-01T14:37:59.262,0.280,-0.183,-0.366,-0.244
1627843079272,2021-08-01T14:37:59.272,0.290,-0.244,-0.305,-0.488
1627843079282,2021-08-01T14:37:59.282,0.300,-0.305,-0.305,-0.366
1627843079292,2021-08-01T14:37:59.292,0.310,-0.305,-0.488,-0.427
1627843079302,2021-08-01T14:37:59.302,0.320,-0.488,-0.427,-0.732
1627843079312,2021-08-01T14:37:59.312,0.330,-0.549,-0.366,-0.488
1627843079322,2021-08-01T14:37:59.322,0.340,-0.488,-0.427,-0.244
1627843079332,2021-08-01T14:37:59.332,0.350,-0.488,-0.305,-0.305
1627843079342,2021-08-01T14:37:59.342,0.360,-0.671,-0.305,-0.305
1627843079352,2021-08-01T14:37:59.352,0.370,-0.610,-0.183,-0.305
1627843079362,2021-08-01T14:37:59.362,0.380,-0.305,-0.061,-0.122
1627843079372,2021-08-01T14:37:59.372,0.390,-0.366,-0.061,-0.183
1627843079382,2021-08-01T14:37:59.382,0.400,-0.488,-0.061,-0.244
1627843079392,2021-08-01T14:37:59.392,0.410,-0.427,-0.122,-0.244
1627843079402,2021-08-01T14:37:59.402,0.420,-0.549,0.000,-0.244
1627843079412,2021-08-01T14:37:59.412,0.430,-0.793,-0.061,-0.305
1627843079422,2021-08-01T14:37:59.422,0.440,-0.854,0.000,-0.244
1627843079432,2021-08-01T14:37:59.432,0.450,-0.671,0.061,-0.122
1627843079442,2021-08-01T14:37:59.442,0.460,-0.427,0.183,0.183
1627843079452,2021-08-01T14:37:59.452,0.470,-0.305,0.244,0.244
1627843079462,2021-08-01T14:37:59.462,0.480,-0.122,0.366,0.305
1627843079472,2021-08-01T14:37:59.472,0.490,-0.183,0.366,0.366
1627843079482,2021-08-01T14:37:59.482,0.500,-0.183,0.366,0.488
1627843079492,2021-08-01T14:37:59.492,0.510,-0.244,0.366,0.366
1627843079502,2021-08-01T14:37:59.502,0.520,-0.305,0.244,0.366
1627843079512,2021-08-01T14:37:59.512,0.530,-0.427,0.122,0.244
1627843079522,2021-08-01T14:37:59.522,0.540,-0.671,-0.061,0.122
1627843079532,2021-08-01T14:37:59.532,0.550,-0.671,-0.244,0.061
1627843079542,2021-08-01T14:37:59.542,0.560,-0.732,-0.366,0.061
1627843079552,2021-08-01T14:37:59.552,0.570,-0.793,-0.549,0.000
