epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627843078981,2021-08-01T14:37:58.981,0.000,0.165,0.912,-0.180
1627843078991,2021-08-01T14:37:58.991,0.010,0.169,0.919,-0.187
1627843079001,2021-08-01T14:37:59.001,0.020,0.171,0.919,-0.188
1627843079011,2021-08-01T14:37:59.011,0.030,0.172,0.920,-0.187
1627843079021,2021-08-01T14:37:59.021,0.040,0.170,0.920,-0.189
1627843079031,2021-08-01T14:37:59.031,0.050,0.166,0.919,-0.188
1627843079041,2021-08-01T14:37:59.041,0.060,0.167,0.919,-0.186
1627843079051,2021-08-01T14:37:59.051,0.070,0.166,0.921,-0.185
1627843079061,2021-08-01T14:37:59.061,0.080,0.167,0.923,-0.186
1627843079071,2021-08-01T14:37:59.071,0.090,0.173,0.919,-0.187
1627843079081,2021-08-01T14:37:59.081,0.100,0.172,0.914,-0.184
1627843079091,2021-08-01T14:37:59.091,0.110,0.170,0.912,-0.185
1627843079101,2021-08-01T14:37:59.101,0.120,0.168,0.914,-0.185
1627843079111,2021-08-01T14:37:59.111,0.130,0.167,0.921,-0.186
1627843079121,2021-08-01T14:37:59.121,0.140,0.166,0.927,-0.186
1627843079131,2021-08-01T14:37:59.131,0.150,0.164,0.925,-0.188
1627843079141,2021-08-01T14:37:59.141,0.160,0.167,0.922,-0.188
1627843079151,2021-08-01T14:37:59.151,0.170,0.167,0.920,-0.189
1627843079161,2021-08-01T14:37:59.161,0.180,0.168,0.921,-0.188
1627843079171,2021-08-01T14:37:59.171,0.190,0.171,0.917,-0.187
1627843079181,2021-08-01T14:37:59.181,0.200,0.168,0.918,-0.187
1627843079191,2021-08-01T14:37:59.191,0.210,0.169,0.918,-0.186
1627843079201,2021-08-01T14:37:59.201,0.220,0.172,0.919,-0.184
1627843079211,2021-08-01T14:37:59.211,0.230,0.167,0.918,-0.186
1627843079221,2021-08-01T14:37:59.221,0.240,0.165,0.918,-0.183
1627843079231,2021-08-01T14:37:59.231,0.250,0.165,0.918,-0.184
1627843079241,2021-08-01T14:37:59.241,0.260,0.167,0.918,-0.185
1627843079251,2021-08-01T14:37:59.251,0.270,0.161,0.918,-0.185
1627843079261,2021-08-01T14:37:59.261,0.280,0.167,0.915,-0.183
1627843079271,2021-08-01T14:37:59.271,0.290,0.171,0.917,-0.187
1627843079281,2021-08-01T14:37:59.281,0.300,0.166,0.919,-0.186
1627843079291,2021-08-01T14:37:59.291,0.310,0.167,0.919,-0.183
1627843079301,2021-08-01T14:37:59.301,0.320,0.171,0.921,-0.186
1627843079311,2021-08-01T14:37:59.311,0.330,0.164,0.921,-0.186
1627843079321,2021-08-01T14:37:59.321,0.340,0.163,0.922,-0.185
1627843079331,2021-08-01T14:37:59.331,0.350,0.167,0.921,-0.184
1627843079341,2021-08-01T14:37:59.341,0.360,0.168,0.923,-0.185
1627843079351,2021-08-01T14:37:59.351,0.370,0.166,0.920,-0.186
1627843079361,2021-08-01T14:37:59.361,0.380,0.167,0.918,-0.187
1627843079371,2021-08-01T14:37:59.371,0.390,0.166,0.918,-0.185
1627843079381,2021-08-01T14:37:59.381,0.400,0.166,0.919,-0.187
1627843079391,2021-08-01T14:37:59.391,0.410,0.167,0.919,-0.186
1627843079401,2021-08-01T14:37:59.401,0.420,0.167,0.920,-0.187
1627843079411,2021-08-01T14:37:59.411,0.430,0.162,0.923,-0.188
1627843079421,2021-08-01T14:37:59.421,0.440,0.164,0.920,-0.187
1627843079431,2021-08-01T14:37:59.431,0.450,0.166,0.917,-0.187
