epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627843533446,2021-08-01T14:45:33.446,0.000,0.327,0.869,-0.150
1627843533456,2021-08-01T14:45:33.456,0.010,0.332,0.875,-0.153
1627843533466,2021-08-01T14:45:33.466,0.020,0.329,0.872,-0.151
1627843533476,2021-08-01T14:45:33.476,0.030,0.330,0.875,-0.152
1627843533486,2021-08-01T14:45:33.486,0.040,0.330,0.876,-0.152
1627843533496,2021-08-01T14:45:33.496,0.050,0.333,0.876,-0.153
1627843533506,2021-08-01T14:45:33.506,0.060,0.331,0.876,-0.153
1627843533516,2021-08-01T14:45:33.516,0.070,0.329,0.876,-0.157
1627843533526,2021-08-01T14:45:33.526,0.080,0.330,0.875,-0.155
1627843533536,2021-08-01T14:45:33.536,0.090,0.331,0.875,-0.151
1627843533546,2021-08-01T14:45:33.546,0.100,0.329,0.875,-0.153
1627843533556,2021-08-01T14:45:33.556,0.110,0.330,0.874,-0.152
1627843533566,2021-08-01T14:45:33.566,0.120,0.331,0.875,-0.151
1627843533576,2021-08-01T14:45:33.576,0.130,0.330,0.878,-0.154
1627843533586,2021-08-01T14:45:33.586,0.140,0.327,0.876,-0.152
1627843533596,2021-08-01T14:45:33.596,0.150,0.329,0.870,-0.150
1627843533606,2021-08-01T14:45:33.606,0.160,0.331,0.870,-0.152
1627843533616,2021-08-01T14:45:33.616,0.170,0.330,0.870,-0.150
1627843533626,2021-08-01T14:45:33.626,0.180,0.328,0.873,-0.149
1627843533636,2021-08-01T14:45:33.636,0.190,0.329,0.875,-0.151
1627843533646,2021-08-01T14:45:33.646,0.200,0.328,0.875,-0.153
1627843533656,2021-08-01T14:45:33.656,0.210,0.324,0.874,-0.150
1627843533666,2021-08-01T14:45:33.666,0.220,0.328,0.873,-0.151
1627843533676,2021-08-01T14:45:33.676,0.230,0.329,0.877,-0.152
1627843533686,2021-08-01T14:45:33.686,0.240,0.336,0.876,-0.153
1627843533696,2021-08-01T14:45:33.696,0.250,0.336,0.876,-0.154
1627843533706,2021-08-01T14:45:33.706,0.260,0.329,0.875,-0.149
1627843533716,2021-08-01T14:45:33.716,0.270,0.332,0.874,-0.151
1627843533726,2021-08-01T14:45:33.726,0.280,0.336,0.875,-0.155
