epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627844388755,2021-08-01T14:59:48.755,0.000,98016.516
1627844388891,2021-08-01T14:59:48.891,0.136,98014.000
1627844389028,2021-08-01T14:59:49.028,0.273,98016.102
1627844389162,2021-08-01T14:59:49.162,0.407,98012.063
1627844389299,2021-08-01T14:59:49.299,0.544,98008.625
1627844389433,2021-08-01T14:59:49.433,0.678,98010.719
1627844389570,2021-08-01T14:59:49.570,0.815,98007.281
1627844389706,2021-08-01T14:59:49.706,0.951,98009.969
1627844389841,2021-08-01T14:59:49.841,1.086,98013.414
1627844389977,2021-08-01T14:59:49.977,1.222,98009.969
1627844390113,2021-08-01T14:59:50.113,1.358,98010.125
1627844390248,2021-08-01T14:59:50.248,1.493,98012.063
1627844390384,2021-08-01T14:59:50.384,1.629,98011.469
1627844390519,2021-08-01T14:59:50.519,1.764,98005.938
1627844390655,2021-08-01T14:59:50.655,1.900,98013.414
1627844390791,2021-08-01T14:59:50.791,2.036,98016.281
1627844390926,2021-08-01T14:59:50.926,2.171,98012.813
1627844391062,2021-08-01T14:59:51.062,2.307,98010.125
1627844391198,2021-08-01T14:59:51.198,2.443,98007.281
1627844391335,2021-08-01T14:59:51.335,2.580,98008.031
1627844391469,2021-08-01T14:59:51.469,2.714,98004.000
1627844391606,2021-08-01T14:59:51.606,2.851,98006.875
1627844391740,2021-08-01T14:59:51.740,2.985,98004.750
1627844391877,2021-08-01T14:59:51.877,3.122,98009.375
1627844392013,2021-08-01T14:59:52.013,3.258,98008.031
1627844392148,2021-08-01T14:59:52.148,3.393,98007.438
1627844392284,2021-08-01T14:59:52.284,3.529,98009.969
1627844392420,2021-08-01T14:59:52.420,3.665,98003.250
1627844392556,2021-08-01T14:59:52.556,3.801,98007.438
1627844392691,2021-08-01T14:59:52.691,3.936,98006.086
1627844392826,2021-08-01T14:59:52.826,4.071,98005.336
1627844392962,2021-08-01T14:59:52.962,4.207,97999.438
1627844393098,2021-08-01T14:59:53.098,4.343,98008.031
1627844393233,2021-08-01T14:59:53.233,4.478,98005.938
1627844393369,2021-08-01T14:59:53.369,4.614,98006.688
1627844393506,2021-08-01T14:59:53.506,4.751,98008.625
1627844393640,2021-08-01T14:59:53.640,4.885,98004.406
1627844393777,2021-08-01T14:59:53.777,5.022,98007.281
1627844393911,2021-08-01T14:59:53.911,5.156,98004.000
1627844394048,2021-08-01T14:59:54.048,5.293,98005.336
1627844394184,2021-08-01T14:59:54.184,5.429,98000.375
1627844394319,2021-08-01T14:59:54.319,5.564,98004.000
1627844394455,2021-08-01T14:59:54.455,5.700,98006.086
1627844394591,2021-08-01T14:59:54.591,5.836,98004.000
1627844394726,2021-08-01T14:59:54.726,5.971,98007.281
1627844394862,2021-08-01T14:59:54.862,6.107,98005.938
1627844394998,2021-08-01T14:59:54.998,6.243,98004.594
1627844395133,2021-08-01T14:59:55.133,6.378,98007.281
1627844395269,2021-08-01T14:59:55.269,6.514,98007.438
1627844395405,2021-08-01T14:59:55.405,6.650,98002.648
1627844395540,2021-08-01T14:59:55.540,6.785,98003.398
1627844395676,2021-08-01T14:59:55.676,6.921,98003.250
1627844395811,2021-08-01T14:59:55.811,7.056,98005.336
1627844395947,2021-08-01T14:59:55.947,7.192,98007.281
1627844396084,2021-08-01T14:59:56.084,7.329,98004.750
1627844396220,2021-08-01T14:59:56.220,7.465,98007.438
1627844396355,2021-08-01T14:59:56.355,7.600,98004.594
1627844396491,2021-08-01T14:59:56.491,7.736,98003.813
1627844396626,2021-08-01T14:59:56.626,7.871,98007.844
1627844396762,2021-08-01T14:59:56.762,8.007,98007.438
1627844396898,2021-08-01T14:59:56.898,8.143,98005.336
1627844397033,2021-08-01T14:59:57.033,8.278,98008.625
1627844397169,2021-08-01T14:59:57.169,8.414,98006.086
1627844397305,2021-08-01T14:59:57.305,8.550,98003.250
