epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627844388853,2021-08-01T14:59:48.853,0.000,0.084,0.907,-0.283
1627844388863,2021-08-01T14:59:48.863,0.010,0.086,0.912,-0.285
1627844388873,2021-08-01T14:59:48.873,0.020,0.088,0.907,-0.283
1627844388883,2021-08-01T14:59:48.883,0.030,0.089,0.908,-0.282
1627844388893,2021-08-01T14:59:48.893,0.040,0.090,0.908,-0.281
1627844388903,2021-08-01T14:59:48.903,0.050,0.087,0.906,-0.283
1627844388913,2021-08-01T14:59:48.913,0.060,0.086,0.907,-0.281
1627844388923,2021-08-01T14:59:48.923,0.070,0.083,0.908,-0.281
1627844388933,2021-08-01T14:59:48.933,0.080,0.084,0.909,-0.281
1627844388943,2021-08-01T14:59:48.943,0.090,0.085,0.910,-0.283
1627844388953,2021-08-01T14:59:48.953,0.100,0.089,0.910,-0.280
1627844388963,2021-08-01T14:59:48.963,0.110,0.087,0.907,-0.282
1627844388973,2021-08-01T14:59:48.973,0.120,0.085,0.908,-0.279
1627844388983,2021-08-01T14:59:48.983,0.130,0.086,0.913,-0.274
1627844388993,2021-08-01T14:59:48.993,0.140,0.087,0.914,-0.277
1627844389003,2021-08-01T14:59:49.003,0.150,0.087,0.914,-0.272
1627844389013,2021-08-01T14:59:49.013,0.160,0.088,0.911,-0.274
1627844389023,2021-08-01T14:59:49.023,0.170,0.089,0.906,-0.273
1627844389033,2021-08-01T14:59:49.033,0.180,0.088,0.909,-0.274
1627844389043,2021-08-01T14:59:49.043,0.190,0.085,0.913,-0.270
1627844389053,2021-08-01T14:59:49.053,0.200,0.086,0.911,-0.265
1627844389063,2021-08-01T14:59:49.063,0.210,0.087,0.912,-0.269
1627844389073,2021-08-01T14:59:49.073,0.220,0.086,0.911,-0.269
1627844389083,2021-08-01T14:59:49.083,0.230,0.083,0.906,-0.264
1627844389093,2021-08-01T14:59:49.093,0.240,0.081,0.905,-0.267
1627844389103,2021-08-01T14:59:49.103,0.250,0.084,0.906,-0.267
1627844389113,2021-08-01T14:59:49.113,0.260,0.087,0.906,-0.262
1627844389123,2021-08-01T14:59:49.123,0.270,0.091,0.906,-0.263
1627844389133,2021-08-01T14:59:49.133,0.280,0.087,0.906,-0.265
1627844389143,2021-08-01T14:59:49.143,0.290,0.084,0.909,-0.265
1627844389153,2021-08-01T14:59:49.153,0.300,0.088,0.911,-0.265
1627844389163,2021-08-01T14:59:49.163,0.310,0.086,0.911,-0.268
1627844389173,2021-08-01T14:59:49.173,0.320,0.086,0.912,-0.267
1627844389183,2021-08-01T14:59:49.183,0.330,0.084,0.913,-0.268
1627844389193,2021-08-01T14:59:49.193,0.340,0.089,0.912,-0.269
1627844389203,2021-08-01T14:59:49.203,0.350,0.091,0.912,-0.267
1627844389213,2021-08-01T14:59:49.213,0.360,0.091,0.911,-0.267
1627844389223,2021-08-01T14:59:49.223,0.370,0.088,0.915,-0.266
1627844389233,2021-08-01T14:59:49.233,0.380,0.088,0.915,-0.267
1627844389243,2021-08-01T14:59:49.243,0.390,0.092,0.918,-0.266
1627844389253,2021-08-01T14:59:49.253,0.400,0.095,0.917,-0.266
1627844389263,2021-08-01T14:59:49.263,0.410,0.094,0.914,-0.267
1627844389273,2021-08-01T14:59:49.273,0.420,0.096,0.911,-0.266
1627844389283,2021-08-01T14:59:49.283,0.430,0.095,0.911,-0.266
1627844389293,2021-08-01T14:59:49.293,0.440,0.097,0.909,-0.265
1627844389303,2021-08-01T14:59:49.303,0.450,0.100,0.905,-0.264
1627844389313,2021-08-01T14:59:49.313,0.460,0.101,0.906,-0.268
