epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627844388775,2021-08-01T14:59:48.775,0.000,-0.061,1.341,-1.220
1627844388785,2021-08-01T14:59:48.785,0.010,-0.244,1.707,-1.280
1627844388795,2021-08-01T14:59:48.795,0.020,0.305,1.463,-0.976
1627844388805,2021-08-01T14:59:48.805,0.030,1.280,1.585,-1.037
1627844388815,2021-08-01T14:59:48.815,0.040,1.768,1.768,-0.976
1627844388825,2021-08-01T14:59:48.825,0.050,1.707,1.829,-0.854
1627844388835,2021-08-01T14:59:48.835,0.060,1.220,1.890,-0.732
1627844388845,2021-08-01T14:59:48.845,0.070,0.671,1.951,-0.427
1627844388855,2021-08-01T14:59:48.855,0.080,0.244,1.951,-0.305
1627844388865,2021-08-01T14:59:48.865,0.090,-0.061,1.829,-0.244
1627844388875,2021-08-01T14:59:48.875,0.100,-0.061,1.707,-0.244
1627844388885,2021-08-01T14:59:48.885,0.110,0.061,1.585,-0.305
1627844388895,2021-08-01T14:59:48.895,0.120,-0.183,1.463,-0.427
1627844388905,2021-08-01T14:59:48.905,0.130,-0.427,1.280,-0.488
1627844388915,2021-08-01T14:59:48.915,0.140,-0.610,1.159,-0.488
1627844388925,2021-08-01T14:59:48.925,0.150,-0.732,0.915,-0.610
1627844388935,2021-08-01T14:59:48.935,0.160,-1.037,0.671,-0.549
1627844388945,2021-08-01T14:59:48.945,0.170,-1.341,0.427,-0.671
1627844388955,2021-08-01T14:59:48.955,0.180,-1.463,0.305,-0.793
1627844388965,2021-08-01T14:59:48.965,0.190,-1.524,0.122,-0.732
1627844388975,2021-08-01T14:59:48.975,0.200,-1.585,0.061,-0.488
1627844388985,2021-08-01T14:59:48.985,0.210,-1.707,-0.061,-0.549
1627844388995,2021-08-01T14:59:48.995,0.220,-2.073,-0.061,-0.549
1627844389005,2021-08-01T14:59:49.005,0.230,-2.439,-0.122,-0.488
1627844389015,2021-08-01T14:59:49.015,0.240,-2.500,-0.183,-0.732
1627844389025,2021-08-01T14:59:49.025,0.250,-2.561,-0.183,-0.854
1627844389035,2021-08-01T14:59:49.035,0.260,-2.195,-0.183,-0.854
1627844389045,2021-08-01T14:59:49.045,0.270,-1.951,-0.061,-1.037
1627844389055,2021-08-01T14:59:49.055,0.280,-2.134,0.061,-1.098
1627844389065,2021-08-01T14:59:49.065,0.290,-2.012,0.122,-0.976
1627844389075,2021-08-01T14:59:49.075,0.300,-2.073,0.244,-0.854
1627844389085,2021-08-01T14:59:49.085,0.310,-2.134,0.366,-0.671
1627844389095,2021-08-01T14:59:49.095,0.320,-1.768,0.366,-0.427
1627844389105,2021-08-01T14:59:49.105,0.330,-1.280,0.488,-0.305
1627844389115,2021-08-01T14:59:49.115,0.340,-0.915,0.549,-0.183
1627844389125,2021-08-01T14:59:49.125,0.350,-0.732,0.427,-0.305
1627844389135,2021-08-01T14:59:49.135,0.360,-0.610,0.488,-0.488
1627844389145,2021-08-01T14:59:49.145,0.370,-0.305,0.366,-0.305
1627844389155,2021-08-01T14:59:49.155,0.380,-0.305,0.244,-0.183
1627844389165,2021-08-01T14:59:49.165,0.390,-0.610,0.244,-0.061
1627844389175,2021-08-01T14:59:49.175,0.400,-0.610,0.183,0.061
1627844389185,2021-08-01T14:59:49.185,0.410,-0.610,0.122,0.305
1627844389195,2021-08-01T14:59:49.195,0.420,-0.610,0.122,0.488
1627844389205,2021-08-01T14:59:49.205,0.430,-0.732,0.122,0.488
1627844389215,2021-08-01T14:59:49.215,0.440,-0.732,0.122,0.488
1627844389225,2021-08-01T14:59:49.225,0.450,-0.732,0.122,0.488
1627844389235,2021-08-01T14:59:49.235,0.460,-0.671,0.122,0.549
