epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627843717144,2021-08-01T14:48:37.144,0.000,-0.090,0.909,-0.280
1627843717154,2021-08-01T14:48:37.154,0.010,-0.090,0.919,-0.283
1627843717164,2021-08-01T14:48:37.164,0.020,-0.088,0.914,-0.282
1627843717174,2021-08-01T14:48:37.174,0.030,-0.090,0.914,-0.281
1627843717184,2021-08-01T14:48:37.184,0.040,-0.092,0.913,-0.278
1627843717194,2021-08-01T14:48:37.194,0.050,-0.091,0.915,-0.280
1627843717204,2021-08-01T14:48:37.204,0.060,-0.089,0.917,-0.282
1627843717214,2021-08-01T14:48:37.214,0.070,-0.090,0.917,-0.280
1627843717224,2021-08-01T14:48:37.224,0.080,-0.090,0.921,-0.280
1627843717234,2021-08-01T14:48:37.234,0.090,-0.086,0.926,-0.280
1627843717244,2021-08-01T14:48:37.244,0.100,-0.085,0.922,-0.279
1627843717254,2021-08-01T14:48:37.254,0.110,-0.086,0.922,-0.276
1627843717264,2021-08-01T14:48:37.264,0.120,-0.087,0.923,-0.273
1627843717274,2021-08-01T14:48:37.274,0.130,-0.085,0.920,-0.274
1627843717284,2021-08-01T14:48:37.284,0.140,-0.084,0.920,-0.272
1627843717294,2021-08-01T14:48:37.294,0.150,-0.085,0.920,-0.271
1627843717304,2021-08-01T14:48:37.304,0.160,-0.089,0.921,-0.271
1627843717314,2021-08-01T14:48:37.314,0.170,-0.090,0.924,-0.271
1627843717324,2021-08-01T14:48:37.324,0.180,-0.089,0.925,-0.271
1627843717334,2021-08-01T14:48:37.334,0.190,-0.089,0.923,-0.272
1627843717344,2021-08-01T14:48:37.344,0.200,-0.090,0.921,-0.269
1627843717354,2021-08-01T14:48:37.354,0.210,-0.089,0.922,-0.270
1627843717364,2021-08-01T14:48:37.364,0.220,-0.092,0.918,-0.271
1627843717374,2021-08-01T14:48:37.374,0.230,-0.093,0.919,-0.268
1627843717384,2021-08-01T14:48:37.384,0.240,-0.091,0.918,-0.269
1627843717394,2021-08-01T14:48:37.394,0.250,-0.093,0.919,-0.270
1627843717404,2021-08-01T14:48:37.404,0.260,-0.093,0.919,-0.268
1627843717414,2021-08-01T14:48:37.414,0.270,-0.093,0.919,-0.270
1627843717424,2021-08-01T14:48:37.424,0.280,-0.097,0.922,-0.271
1627843717434,2021-08-01T14:48:37.434,0.290,-0.100,0.923,-0.273
1627843717444,2021-08-01T14:48:37.444,0.300,-0.099,0.921,-0.270
1627843717454,2021-08-01T14:48:37.454,0.310,-0.099,0.922,-0.271
1627843717464,2021-08-01T14:48:37.464,0.320,-0.101,0.919,-0.272
1627843717474,2021-08-01T14:48:37.474,0.330,-0.100,0.916,-0.274
1627843717484,2021-08-01T14:48:37.484,0.340,-0.103,0.916,-0.272
1627843717494,2021-08-01T14:48:37.494,0.350,-0.100,0.915,-0.274
1627843717504,2021-08-01T14:48:37.504,0.360,-0.103,0.917,-0.275
1627843717514,2021-08-01T14:48:37.514,0.370,-0.104,0.919,-0.277
1627843717524,2021-08-01T14:48:37.524,0.380,-0.103,0.919,-0.278
1627843717534,2021-08-01T14:48:37.534,0.390,-0.106,0.920,-0.278
1627843717544,2021-08-01T14:48:37.544,0.400,-0.108,0.922,-0.278
1627843717554,2021-08-01T14:48:37.554,0.410,-0.110,0.921,-0.280
1627843717564,2021-08-01T14:48:37.564,0.420,-0.107,0.922,-0.279
1627843717574,2021-08-01T14:48:37.574,0.430,-0.105,0.919,-0.281
1627843717584,2021-08-01T14:48:37.584,0.440,-0.110,0.918,-0.285
1627843717594,2021-08-01T14:48:37.594,0.450,-0.118,0.920,-0.292
1627843717604,2021-08-01T14:48:37.604,0.460,-0.121,0.914,-0.291
1627843717614,2021-08-01T14:48:37.614,0.470,-0.122,0.912,-0.292
1627843717624,2021-08-01T14:48:37.624,0.480,-0.124,0.915,-0.292
1627843717634,2021-08-01T14:48:37.634,0.490,-0.122,0.914,-0.293
1627843717644,2021-08-01T14:48:37.644,0.500,-0.119,0.909,-0.292
1627843717654,2021-08-01T14:48:37.654,0.510,-0.119,0.909,-0.292
1627843717664,2021-08-01T14:48:37.664,0.520,-0.118,0.912,-0.288
1627843717674,2021-08-01T14:48:37.674,0.530,-0.112,0.915,-0.285
1627843717684,2021-08-01T14:48:37.684,0.540,-0.106,0.917,-0.285
1627843717694,2021-08-01T14:48:37.694,0.550,-0.104,0.919,-0.282
1627843717704,2021-08-01T14:48:37.704,0.560,-0.099,0.922,-0.277
1627843717714,2021-08-01T14:48:37.714,0.570,-0.094,0.924,-0.270
1627843717724,2021-08-01T14:48:37.724,0.580,-0.092,0.928,-0.270
1627843717734,2021-08-01T14:48:37.734,0.590,-0.090,0.929,-0.269
1627843717744,2021-08-01T14:48:37.744,0.600,-0.085,0.927,-0.263
1627843717754,2021-08-01T14:48:37.754,0.610,-0.081,0.930,-0.261
1627843717764,2021-08-01T14:48:37.764,0.620,-0.080,0.929,-0.254
1627843717774,2021-08-01T14:48:37.774,0.630,-0.078,0.928,-0.252
1627843717784,2021-08-01T14:48:37.784,0.640,-0.076,0.929,-0.248
1627843717794,2021-08-01T14:48:37.794,0.650,-0.073,0.931,-0.245
1627843717804,2021-08-01T14:48:37.804,0.660,-0.068,0.931,-0.245
1627843717814,2021-08-01T14:48:37.814,0.670,-0.069,0.932,-0.240
1627843717824,2021-08-01T14:48:37.824,0.680,-0.066,0.933,-0.234
1627843717834,2021-08-01T14:48:37.834,0.690,-0.065,0.933,-0.234
1627843717844,2021-08-01T14:48:37.844,0.700,-0.067,0.938,-0.231
1627843717854,2021-08-01T14:48:37.854,0.710,-0.065,0.938,-0.229
1627843717864,2021-08-01T14:48:37.864,0.720,-0.063,0.937,-0.223
1627843717874,2021-08-01T14:48:37.874,0.730,-0.062,0.935,-0.222
1627843717884,2021-08-01T14:48:37.884,0.740,-0.064,0.938,-0.222
1627843717894,2021-08-01T14:48:37.894,0.750,-0.060,0.941,-0.220
1627843717904,2021-08-01T14:48:37.904,0.760,-0.058,0.942,-0.216
1627843717914,2021-08-01T14:48:37.914,0.770,-0.061,0.938,-0.215
1627843717924,2021-08-01T14:48:37.924,0.780,-0.063,0.941,-0.212
1627843717934,2021-08-01T14:48:37.934,0.790,-0.064,0.944,-0.208
1627843717944,2021-08-01T14:48:37.944,0.800,-0.067,0.939,-0.207
1627843717954,2021-08-01T14:48:37.954,0.810,-0.068,0.938,-0.207
1627843717964,2021-08-01T14:48:37.964,0.820,-0.071,0.936,-0.206
1627843717974,2021-08-01T14:48:37.974,0.830,-0.071,0.934,-0.204
1627843717984,2021-08-01T14:48:37.984,0.840,-0.070,0.931,-0.203
1627843717994,2021-08-01T14:48:37.994,0.850,-0.071,0.934,-0.199
1627843718004,2021-08-01T14:48:38.004,0.860,-0.069,0.937,-0.198
1627843718014,2021-08-01T14:48:38.014,0.870,-0.068,0.938,-0.196
1627843718024,2021-08-01T14:48:38.024,0.880,-0.068,0.938,-0.194
1627843718034,2021-08-01T14:48:38.034,0.890,-0.069,0.937,-0.193
1627843718044,2021-08-01T14:48:38.044,0.900,-0.068,0.938,-0.193
1627843718054,2021-08-01T14:48:38.054,0.910,-0.067,0.937,-0.192
1627843718064,2021-08-01T14:48:38.064,0.920,-0.067,0.936,-0.189
1627843718074,2021-08-01T14:48:38.074,0.930,-0.067,0.935,-0.189
1627843718084,2021-08-01T14:48:38.084,0.940,-0.061,0.938,-0.188
1627843718094,2021-08-01T14:48:38.094,0.950,-0.059,0.947,-0.187
1627843718104,2021-08-01T14:48:38.104,0.960,-0.064,0.946,-0.188
1627843718114,2021-08-01T14:48:38.114,0.970,-0.063,0.945,-0.187
1627843718124,2021-08-01T14:48:38.124,0.980,-0.063,0.953,-0.188
1627843718134,2021-08-01T14:48:38.134,0.990,-0.065,0.954,-0.187
1627843718144,2021-08-01T14:48:38.144,1.000,-0.067,0.948,-0.185
1627843718154,2021-08-01T14:48:38.154,1.010,-0.066,0.945,-0.188
1627843718164,2021-08-01T14:48:38.164,1.020,-0.064,0.945,-0.188
