epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627844144527,2021-08-01T14:55:44.527,0.000,-0.099,0.908,-0.295
1627844144537,2021-08-01T14:55:44.537,0.010,-0.098,0.917,-0.291
1627844144547,2021-08-01T14:55:44.547,0.020,-0.096,0.914,-0.296
1627844144557,2021-08-01T14:55:44.557,0.030,-0.097,0.914,-0.293
1627844144567,2021-08-01T14:55:44.567,0.040,-0.099,0.916,-0.294
1627844144577,2021-08-01T14:55:44.577,0.050,-0.099,0.914,-0.294
1627844144587,2021-08-01T14:55:44.587,0.060,-0.094,0.911,-0.292
1627844144597,2021-08-01T14:55:44.597,0.070,-0.097,0.912,-0.291
1627844144607,2021-08-01T14:55:44.607,0.080,-0.097,0.917,-0.295
1627844144617,2021-08-01T14:55:44.617,0.090,-0.095,0.915,-0.292
1627844144627,2021-08-01T14:55:44.627,0.100,-0.098,0.913,-0.290
1627844144637,2021-08-01T14:55:44.637,0.110,-0.099,0.911,-0.292
1627844144647,2021-08-01T14:55:44.647,0.120,-0.100,0.914,-0.292
1627844144657,2021-08-01T14:55:44.657,0.130,-0.098,0.913,-0.296
1627844144667,2021-08-01T14:55:44.667,0.140,-0.101,0.911,-0.291
1627844144677,2021-08-01T14:55:44.677,0.150,-0.100,0.911,-0.290
1627844144687,2021-08-01T14:55:44.687,0.160,-0.097,0.913,-0.288
1627844144697,2021-08-01T14:55:44.697,0.170,-0.100,0.911,-0.288
1627844144707,2021-08-01T14:55:44.707,0.180,-0.100,0.908,-0.287
1627844144717,2021-08-01T14:55:44.717,0.190,-0.095,0.916,-0.291
1627844144727,2021-08-01T14:55:44.727,0.200,-0.097,0.919,-0.292
1627844144737,2021-08-01T14:55:44.737,0.210,-0.095,0.916,-0.291
1627844144747,2021-08-01T14:55:44.747,0.220,-0.100,0.915,-0.290
1627844144757,2021-08-01T14:55:44.757,0.230,-0.100,0.913,-0.289
1627844144767,2021-08-01T14:55:44.767,0.240,-0.099,0.912,-0.291
1627844144777,2021-08-01T14:55:44.777,0.250,-0.099,0.913,-0.289
1627844144787,2021-08-01T14:55:44.787,0.260,-0.097,0.917,-0.288
1627844144797,2021-08-01T14:55:44.797,0.270,-0.098,0.916,-0.288
1627844144807,2021-08-01T14:55:44.807,0.280,-0.095,0.912,-0.291
1627844144817,2021-08-01T14:55:44.817,0.290,-0.096,0.901,-0.293
1627844144827,2021-08-01T14:55:44.827,0.300,-0.097,0.902,-0.296
1627844144837,2021-08-01T14:55:44.837,0.310,-0.100,0.911,-0.294
1627844144847,2021-08-01T14:55:44.847,0.320,-0.098,0.919,-0.299
1627844144857,2021-08-01T14:55:44.857,0.330,-0.102,0.921,-0.300
1627844144867,2021-08-01T14:55:44.867,0.340,-0.102,0.918,-0.299
1627844144877,2021-08-01T14:55:44.877,0.350,-0.100,0.918,-0.299
1627844144887,2021-08-01T14:55:44.887,0.360,-0.096,0.917,-0.300
1627844144897,2021-08-01T14:55:44.897,0.370,-0.094,0.915,-0.297
1627844144907,2021-08-01T14:55:44.907,0.380,-0.095,0.910,-0.294
1627844144917,2021-08-01T14:55:44.917,0.390,-0.094,0.907,-0.290
1627844144927,2021-08-01T14:55:44.927,0.400,-0.097,0.908,-0.290
1627844144937,2021-08-01T14:55:44.937,0.410,-0.099,0.912,-0.293
1627844144947,2021-08-01T14:55:44.947,0.420,-0.101,0.912,-0.293
1627844144957,2021-08-01T14:55:44.957,0.430,-0.101,0.910,-0.292
1627844144967,2021-08-01T14:55:44.967,0.440,-0.102,0.911,-0.292
1627844144977,2021-08-01T14:55:44.977,0.450,-0.102,0.913,-0.291
1627844144987,2021-08-01T14:55:44.987,0.460,-0.098,0.911,-0.294
1627844144997,2021-08-01T14:55:44.997,0.470,-0.100,0.910,-0.292
1627844145007,2021-08-01T14:55:45.007,0.480,-0.100,0.914,-0.291
1627844145017,2021-08-01T14:55:45.017,0.490,-0.101,0.913,-0.293
1627844145027,2021-08-01T14:55:45.027,0.500,-0.100,0.913,-0.293
1627844145037,2021-08-01T14:55:45.037,0.510,-0.097,0.914,-0.288
1627844145047,2021-08-01T14:55:45.047,0.520,-0.097,0.917,-0.291
1627844145057,2021-08-01T14:55:45.057,0.530,-0.102,0.918,-0.292
1627844145067,2021-08-01T14:55:45.067,0.540,-0.100,0.916,-0.292
1627844145077,2021-08-01T14:55:45.077,0.550,-0.098,0.912,-0.290
1627844145087,2021-08-01T14:55:45.087,0.560,-0.102,0.912,-0.294
1627844145097,2021-08-01T14:55:45.097,0.570,-0.102,0.911,-0.291
1627844145107,2021-08-01T14:55:45.107,0.580,-0.101,0.912,-0.290
1627844145117,2021-08-01T14:55:45.117,0.590,-0.104,0.917,-0.293
1627844145127,2021-08-01T14:55:45.127,0.600,-0.103,0.917,-0.289
1627844145137,2021-08-01T14:55:45.137,0.610,-0.103,0.912,-0.294
1627844145147,2021-08-01T14:55:45.147,0.620,-0.104,0.910,-0.289
1627844145157,2021-08-01T14:55:45.157,0.630,-0.102,0.913,-0.286
1627844145167,2021-08-01T14:55:45.167,0.640,-0.102,0.915,-0.292
1627844145177,2021-08-01T14:55:45.177,0.650,-0.104,0.914,-0.293
1627844145187,2021-08-01T14:55:45.187,0.660,-0.100,0.910,-0.289
1627844145197,2021-08-01T14:55:45.197,0.670,-0.102,0.910,-0.287
1627844145207,2021-08-01T14:55:45.207,0.680,-0.104,0.917,-0.289
1627844145217,2021-08-01T14:55:45.217,0.690,-0.100,0.917,-0.289
1627844145227,2021-08-01T14:55:45.227,0.700,-0.103,0.914,-0.284
1627844145237,2021-08-01T14:55:45.237,0.710,-0.102,0.916,-0.285
1627844145247,2021-08-01T14:55:45.247,0.720,-0.099,0.915,-0.285
1627844145257,2021-08-01T14:55:45.257,0.730,-0.103,0.914,-0.280
1627844145267,2021-08-01T14:55:45.267,0.740,-0.101,0.913,-0.281
1627844145277,2021-08-01T14:55:45.277,0.750,-0.101,0.917,-0.285
1627844145287,2021-08-01T14:55:45.287,0.760,-0.100,0.917,-0.282
1627844145297,2021-08-01T14:55:45.297,0.770,-0.102,0.915,-0.282
1627844145307,2021-08-01T14:55:45.307,0.780,-0.102,0.915,-0.286
1627844145317,2021-08-01T14:55:45.317,0.790,-0.101,0.916,-0.283
1627844145327,2021-08-01T14:55:45.327,0.800,-0.100,0.918,-0.281
1627844145337,2021-08-01T14:55:45.337,0.810,-0.101,0.915,-0.281
1627844145347,2021-08-01T14:55:45.347,0.820,-0.102,0.917,-0.286
1627844145357,2021-08-01T14:55:45.357,0.830,-0.106,0.920,-0.286
1627844145367,2021-08-01T14:55:45.367,0.840,-0.108,0.920,-0.286
1627844145377,2021-08-01T14:55:45.377,0.850,-0.110,0.918,-0.287
1627844145387,2021-08-01T14:55:45.387,0.860,-0.111,0.922,-0.290
1627844145397,2021-08-01T14:55:45.397,0.870,-0.111,0.929,-0.289
1627844145407,2021-08-01T14:55:45.407,0.880,-0.111,0.928,-0.293
1627844145417,2021-08-01T14:55:45.417,0.890,-0.115,0.923,-0.297
1627844145427,2021-08-01T14:55:45.427,0.900,-0.118,0.923,-0.294
1627844145437,2021-08-01T14:55:45.437,0.910,-0.121,0.918,-0.292
1627844145447,2021-08-01T14:55:45.447,0.920,-0.126,0.916,-0.293
1627844145457,2021-08-01T14:55:45.457,0.930,-0.139,0.914,-0.302
1627844145467,2021-08-01T14:55:45.467,0.940,-0.156,0.910,-0.308
1627844145477,2021-08-01T14:55:45.477,0.950,-0.167,0.904,-0.305
1627844145487,2021-08-01T14:55:45.487,0.960,-0.177,0.905,-0.315
1627844145497,2021-08-01T14:55:45.497,0.970,-0.183,0.907,-0.322
1627844145507,2021-08-01T14:55:45.507,0.980,-0.191,0.901,-0.329
1627844145517,2021-08-01T14:55:45.517,0.990,-0.199,0.891,-0.329
1627844145527,2021-08-01T14:55:45.527,1.000,-0.197,0.884,-0.329
1627844145537,2021-08-01T14:55:45.537,1.010,-0.195,0.871,-0.329
1627844145547,2021-08-01T14:55:45.547,1.020,-0.199,0.859,-0.326
1627844145557,2021-08-01T14:55:45.557,1.030,-0.197,0.856,-0.328
1627844145567,2021-08-01T14:55:45.567,1.040,-0.203,0.864,-0.332
1627844145577,2021-08-01T14:55:45.577,1.050,-0.201,0.875,-0.338
1627844145587,2021-08-01T14:55:45.587,1.060,-0.191,0.880,-0.341
1627844145597,2021-08-01T14:55:45.597,1.070,-0.175,0.874,-0.339
1627844145607,2021-08-01T14:55:45.607,1.080,-0.167,0.867,-0.340
1627844145617,2021-08-01T14:55:45.617,1.090,-0.147,0.866,-0.340
1627844145627,2021-08-01T14:55:45.627,1.100,-0.124,0.867,-0.339
1627844145637,2021-08-01T14:55:45.637,1.110,-0.101,0.868,-0.338
1627844145647,2021-08-01T14:55:45.647,1.120,-0.085,0.870,-0.338
1627844145657,2021-08-01T14:55:45.657,1.130,-0.071,0.870,-0.337
1627844145667,2021-08-01T14:55:45.667,1.140,-0.049,0.873,-0.333
1627844145677,2021-08-01T14:55:45.677,1.150,-0.028,0.873,-0.335
1627844145687,2021-08-01T14:55:45.687,1.160,-0.007,0.864,-0.329
1627844145697,2021-08-01T14:55:45.697,1.170,0.009,0.859,-0.324
1627844145707,2021-08-01T14:55:45.707,1.180,0.017,0.875,-0.322
1627844145717,2021-08-01T14:55:45.717,1.190,0.033,0.901,-0.327
1627844145727,2021-08-01T14:55:45.727,1.200,0.054,0.914,-0.329
1627844145737,2021-08-01T14:55:45.737,1.210,0.073,0.913,-0.328
1627844145747,2021-08-01T14:55:45.747,1.220,0.095,0.904,-0.316
1627844145757,2021-08-01T14:55:45.757,1.230,0.118,0.902,-0.313
1627844145767,2021-08-01T14:55:45.767,1.240,0.137,0.904,-0.313
1627844145777,2021-08-01T14:55:45.777,1.250,0.150,0.905,-0.309
1627844145787,2021-08-01T14:55:45.787,1.260,0.161,0.907,-0.301
1627844145797,2021-08-01T14:55:45.797,1.270,0.175,0.922,-0.301
1627844145807,2021-08-01T14:55:45.807,1.280,0.194,0.941,-0.302
1627844145817,2021-08-01T14:55:45.817,1.290,0.211,0.935,-0.294
1627844145827,2021-08-01T14:55:45.827,1.300,0.219,0.919,-0.287
1627844145837,2021-08-01T14:55:45.837,1.310,0.225,0.918,-0.279
1627844145847,2021-08-01T14:55:45.847,1.320,0.229,0.926,-0.275
1627844145857,2021-08-01T14:55:45.857,1.330,0.236,0.924,-0.267
1627844145867,2021-08-01T14:55:45.867,1.340,0.237,0.911,-0.258
1627844145877,2021-08-01T14:55:45.877,1.350,0.237,0.903,-0.251
1627844145887,2021-08-01T14:55:45.887,1.360,0.227,0.896,-0.250
1627844145897,2021-08-01T14:55:45.897,1.370,0.209,0.893,-0.251
1627844145907,2021-08-01T14:55:45.907,1.380,0.199,0.886,-0.253
1627844145917,2021-08-01T14:55:45.917,1.390,0.196,0.870,-0.248
1627844145927,2021-08-01T14:55:45.927,1.400,0.193,0.853,-0.243
1627844145937,2021-08-01T14:55:45.937,1.410,0.194,0.849,-0.244
1627844145947,2021-08-01T14:55:45.947,1.420,0.204,0.846,-0.238
1627844145957,2021-08-01T14:55:45.957,1.430,0.207,0.836,-0.230
1627844145967,2021-08-01T14:55:45.967,1.440,0.211,0.832,-0.230
1627844145977,2021-08-01T14:55:45.977,1.450,0.213,0.835,-0.232
1627844145987,2021-08-01T14:55:45.987,1.460,0.212,0.845,-0.229
1627844145997,2021-08-01T14:55:45.997,1.470,0.214,0.852,-0.228
1627844146007,2021-08-01T14:55:46.007,1.480,0.222,0.854,-0.229
