epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627845444746,2021-08-01T15:17:24.746,0.000,0.066,0.928,-0.200
1627845444756,2021-08-01T15:17:24.756,0.010,0.063,0.938,-0.199
1627845444766,2021-08-01T15:17:24.766,0.020,0.064,0.936,-0.201
1627845444776,2021-08-01T15:17:24.776,0.030,0.066,0.935,-0.201
1627845444786,2021-08-01T15:17:24.786,0.040,0.068,0.935,-0.202
1627845444796,2021-08-01T15:17:24.796,0.050,0.067,0.934,-0.202
1627845444806,2021-08-01T15:17:24.806,0.060,0.067,0.936,-0.200
1627845444816,2021-08-01T15:17:24.816,0.070,0.063,0.936,-0.199
1627845444826,2021-08-01T15:17:24.826,0.080,0.065,0.936,-0.200
1627845444836,2021-08-01T15:17:24.836,0.090,0.066,0.935,-0.198
1627845444846,2021-08-01T15:17:24.846,0.100,0.066,0.935,-0.198
1627845444856,2021-08-01T15:17:24.856,0.110,0.066,0.937,-0.202
1627845444866,2021-08-01T15:17:24.866,0.120,0.067,0.936,-0.201
1627845444876,2021-08-01T15:17:24.876,0.130,0.065,0.935,-0.199
1627845444886,2021-08-01T15:17:24.886,0.140,0.068,0.936,-0.199
1627845444896,2021-08-01T15:17:24.896,0.150,0.067,0.938,-0.202
1627845444906,2021-08-01T15:17:24.906,0.160,0.065,0.936,-0.200
1627845444916,2021-08-01T15:17:24.916,0.170,0.067,0.936,-0.200
1627845444926,2021-08-01T15:17:24.926,0.180,0.068,0.936,-0.198
1627845444936,2021-08-01T15:17:24.936,0.190,0.065,0.936,-0.198
1627845444946,2021-08-01T15:17:24.946,0.200,0.065,0.935,-0.202
1627845444956,2021-08-01T15:17:24.956,0.210,0.069,0.935,-0.203
1627845444966,2021-08-01T15:17:24.966,0.220,0.068,0.936,-0.204
1627845444976,2021-08-01T15:17:24.976,0.230,0.066,0.935,-0.201
1627845444986,2021-08-01T15:17:24.986,0.240,0.069,0.936,-0.203
1627845444996,2021-08-01T15:17:24.996,0.250,0.068,0.935,-0.201
1627845445006,2021-08-01T15:17:25.006,0.260,0.067,0.933,-0.199
1627845445016,2021-08-01T15:17:25.016,0.270,0.067,0.936,-0.201
1627845445026,2021-08-01T15:17:25.026,0.280,0.066,0.938,-0.202
1627845445036,2021-08-01T15:17:25.036,0.290,0.065,0.937,-0.200
1627845445046,2021-08-01T15:17:25.046,0.300,0.065,0.938,-0.200
1627845445056,2021-08-01T15:17:25.056,0.310,0.066,0.936,-0.200
1627845445066,2021-08-01T15:17:25.066,0.320,0.065,0.936,-0.202
1627845445076,2021-08-01T15:17:25.076,0.330,0.065,0.935,-0.201
1627845445086,2021-08-01T15:17:25.086,0.340,0.067,0.935,-0.199
1627845445096,2021-08-01T15:17:25.096,0.350,0.065,0.937,-0.198
1627845445106,2021-08-01T15:17:25.106,0.360,0.066,0.937,-0.198
1627845445116,2021-08-01T15:17:25.116,0.370,0.065,0.937,-0.199
1627845445126,2021-08-01T15:17:25.126,0.380,0.066,0.935,-0.202
1627845445136,2021-08-01T15:17:25.136,0.390,0.067,0.936,-0.199
1627845445146,2021-08-01T15:17:25.146,0.400,0.069,0.936,-0.198
1627845445156,2021-08-01T15:17:25.156,0.410,0.066,0.936,-0.200
1627845445166,2021-08-01T15:17:25.166,0.420,0.066,0.936,-0.200
1627845445176,2021-08-01T15:17:25.176,0.430,0.066,0.936,-0.199
1627845445186,2021-08-01T15:17:25.186,0.440,0.065,0.936,-0.199
1627845445196,2021-08-01T15:17:25.196,0.450,0.068,0.937,-0.201
1627845445206,2021-08-01T15:17:25.206,0.460,0.067,0.935,-0.199
1627845445216,2021-08-01T15:17:25.216,0.470,0.068,0.934,-0.200
1627845445226,2021-08-01T15:17:25.226,0.480,0.071,0.936,-0.201
1627845445236,2021-08-01T15:17:25.236,0.490,0.069,0.938,-0.200
1627845445246,2021-08-01T15:17:25.246,0.500,0.065,0.936,-0.200
1627845445256,2021-08-01T15:17:25.256,0.510,0.065,0.938,-0.200
1627845445266,2021-08-01T15:17:25.266,0.520,0.066,0.935,-0.199
1627845445276,2021-08-01T15:17:25.276,0.530,0.066,0.936,-0.201
