epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627844576489,2021-08-01T15:02:56.489,0.000,-0.375,0.875,-0.205
1627844576499,2021-08-01T15:02:56.499,0.010,-0.382,0.886,-0.206
1627844576509,2021-08-01T15:02:56.509,0.020,-0.378,0.886,-0.208
1627844576519,2021-08-01T15:02:56.519,0.030,-0.382,0.889,-0.208
1627844576529,2021-08-01T15:02:56.529,0.040,-0.382,0.890,-0.211
1627844576539,2021-08-01T15:02:56.539,0.050,-0.383,0.889,-0.211
1627844576549,2021-08-01T15:02:56.549,0.060,-0.385,0.884,-0.207
1627844576559,2021-08-01T15:02:56.559,0.070,-0.385,0.882,-0.208
1627844576569,2021-08-01T15:02:56.569,0.080,-0.381,0.886,-0.211
1627844576579,2021-08-01T15:02:56.579,0.090,-0.381,0.885,-0.209
1627844576589,2021-08-01T15:02:56.589,0.100,-0.384,0.883,-0.207
1627844576599,2021-08-01T15:02:56.599,0.110,-0.382,0.884,-0.209
1627844576609,2021-08-01T15:02:56.609,0.120,-0.385,0.887,-0.209
1627844576619,2021-08-01T15:02:56.619,0.130,-0.384,0.885,-0.210
1627844576629,2021-08-01T15:02:56.629,0.140,-0.379,0.886,-0.209
1627844576639,2021-08-01T15:02:56.639,0.150,-0.381,0.881,-0.210
1627844576649,2021-08-01T15:02:56.649,0.160,-0.380,0.881,-0.210
1627844576659,2021-08-01T15:02:56.659,0.170,-0.377,0.882,-0.208
1627844576669,2021-08-01T15:02:56.669,0.180,-0.379,0.884,-0.209
1627844576679,2021-08-01T15:02:56.679,0.190,-0.380,0.885,-0.214
1627844576689,2021-08-01T15:02:56.689,0.200,-0.379,0.887,-0.209
1627844576699,2021-08-01T15:02:56.699,0.210,-0.378,0.883,-0.211
1627844576709,2021-08-01T15:02:56.709,0.220,-0.375,0.883,-0.212
1627844576719,2021-08-01T15:02:56.719,0.230,-0.377,0.884,-0.208
1627844576729,2021-08-01T15:02:56.729,0.240,-0.376,0.883,-0.207
1627844576739,2021-08-01T15:02:56.739,0.250,-0.376,0.886,-0.206
1627844576749,2021-08-01T15:02:56.749,0.260,-0.376,0.888,-0.204
1627844576759,2021-08-01T15:02:56.759,0.270,-0.377,0.885,-0.205
1627844576769,2021-08-01T15:02:56.769,0.280,-0.378,0.884,-0.203
1627844576779,2021-08-01T15:02:56.779,0.290,-0.377,0.885,-0.206
1627844576789,2021-08-01T15:02:56.789,0.300,-0.375,0.888,-0.204
1627844576799,2021-08-01T15:02:56.799,0.310,-0.375,0.884,-0.207
1627844576809,2021-08-01T15:02:56.809,0.320,-0.375,0.883,-0.206
1627844576819,2021-08-01T15:02:56.819,0.330,-0.375,0.884,-0.204
1627844576829,2021-08-01T15:02:56.829,0.340,-0.377,0.886,-0.208
1627844576839,2021-08-01T15:02:56.839,0.350,-0.377,0.888,-0.207
1627844576849,2021-08-01T15:02:56.849,0.360,-0.379,0.888,-0.208
1627844576859,2021-08-01T15:02:56.859,0.370,-0.377,0.885,-0.210
1627844576869,2021-08-01T15:02:56.869,0.380,-0.382,0.880,-0.207
1627844576879,2021-08-01T15:02:56.879,0.390,-0.382,0.883,-0.206
1627844576889,2021-08-01T15:02:56.889,0.400,-0.378,0.884,-0.209
1627844576899,2021-08-01T15:02:56.899,0.410,-0.379,0.882,-0.211
1627844576909,2021-08-01T15:02:56.909,0.420,-0.381,0.880,-0.209
