epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627843717156,2021-08-01T14:48:37.156,0.000,-1.402,-0.610,-3.780
1627843717166,2021-08-01T14:48:37.166,0.010,-1.280,0.061,-4.085
1627843717176,2021-08-01T14:48:37.176,0.020,-1.341,-0.549,-3.293
1627843717186,2021-08-01T14:48:37.186,0.030,-1.585,-0.610,-2.744
1627843717196,2021-08-01T14:48:37.196,0.040,-1.707,-0.610,-2.134
1627843717206,2021-08-01T14:48:37.206,0.050,-1.890,-0.549,-1.768
1627843717216,2021-08-01T14:48:37.216,0.060,-2.134,-0.549,-1.220
1627843717226,2021-08-01T14:48:37.226,0.070,-2.378,-0.549,-0.732
1627843717236,2021-08-01T14:48:37.236,0.080,-2.622,-0.610,-0.488
1627843717246,2021-08-01T14:48:37.246,0.090,-3.171,-0.549,-0.366
1627843717256,2021-08-01T14:48:37.256,0.100,-3.598,-0.366,-0.366
1627843717266,2021-08-01T14:48:37.266,0.110,-3.537,-0.366,-0.610
1627843717276,2021-08-01T14:48:37.276,0.120,-3.537,-0.305,-0.854
1627843717286,2021-08-01T14:48:37.286,0.130,-3.476,-0.244,-1.098
1627843717296,2021-08-01T14:48:37.296,0.140,-3.476,-0.122,-1.463
1627843717306,2021-08-01T14:48:37.306,0.150,-3.171,0.061,-1.829
1627843717316,2021-08-01T14:48:37.316,0.160,-2.988,0.122,-2.012
1627843717326,2021-08-01T14:48:37.326,0.170,-3.171,0.183,-2.195
1627843717336,2021-08-01T14:48:37.336,0.180,-3.110,0.366,-2.500
1627843717346,2021-08-01T14:48:37.346,0.190,-2.927,0.366,-2.744
1627843717356,2021-08-01T14:48:37.356,0.200,-2.683,0.366,-2.927
1627843717366,2021-08-01T14:48:37.366,0.210,-2.378,0.488,-3.110
1627843717376,2021-08-01T14:48:37.376,0.220,-2.134,0.488,-3.354
1627843717386,2021-08-01T14:48:37.386,0.230,-1.829,0.488,-3.415
1627843717396,2021-08-01T14:48:37.396,0.240,-1.524,0.549,-3.476
1627843717406,2021-08-01T14:48:37.406,0.250,-1.220,0.549,-3.415
1627843717416,2021-08-01T14:48:37.416,0.260,-1.037,0.549,-3.293
1627843717426,2021-08-01T14:48:37.426,0.270,-0.915,0.427,-3.110
1627843717436,2021-08-01T14:48:37.436,0.280,-0.915,0.305,-3.049
1627843717446,2021-08-01T14:48:37.446,0.290,-0.854,0.305,-2.988
1627843717456,2021-08-01T14:48:37.456,0.300,-0.854,0.061,-3.049
1627843717466,2021-08-01T14:48:37.466,0.310,-1.159,-0.305,-2.988
1627843717476,2021-08-01T14:48:37.476,0.320,-1.280,-0.488,-2.988
1627843717486,2021-08-01T14:48:37.486,0.330,-1.280,-0.549,-2.988
1627843717496,2021-08-01T14:48:37.496,0.340,-1.037,-0.732,-2.988
1627843717506,2021-08-01T14:48:37.506,0.350,-0.549,-0.671,-2.927
1627843717516,2021-08-01T14:48:37.516,0.360,-0.366,-0.793,-2.622
1627843717526,2021-08-01T14:48:37.526,0.370,-0.610,-0.854,-2.439
