epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627843078949,2021-08-01T14:37:58.949,0.000,98050.703
1627843079085,2021-08-01T14:37:59.085,0.136,98050.859
1627843079222,2021-08-01T14:37:59.222,0.273,98044.547
1627843079356,2021-08-01T14:37:59.356,0.407,98052.984
1627843079493,2021-08-01T14:37:59.493,0.544,98048.016
1627843079629,2021-08-01T14:37:59.629,0.680,98053.391
1627843079764,2021-08-01T14:37:59.764,0.815,98050.859
1627843079900,2021-08-01T14:37:59.900,0.951,98046.078
1627843080035,2021-08-01T14:38:00.035,1.086,98053.922
1627843080171,2021-08-01T14:38:00.171,1.222,98052.391
1627843080307,2021-08-01T14:38:00.307,1.358,98049.516
1627843080442,2021-08-01T14:38:00.442,1.493,98049.891
1627843080578,2021-08-01T14:38:00.578,1.629,98052.578
1627843080714,2021-08-01T14:38:00.714,1.765,98052.578
1627843080849,2021-08-01T14:38:00.849,1.900,98052.203
1627843080985,2021-08-01T14:38:00.985,2.036,98052.578
1627843081120,2021-08-01T14:38:01.120,2.171,98046.828
1627843081256,2021-08-01T14:38:01.256,2.307,98055.266
1627843081392,2021-08-01T14:38:01.392,2.443,98053.922
1627843081527,2021-08-01T14:38:01.527,2.578,98048.172
1627843081663,2021-08-01T14:38:01.663,2.714,98058.109
1627843081800,2021-08-01T14:38:01.800,2.851,98049.297
1627843081934,2021-08-01T14:38:01.934,2.985,98050.641
1627843082071,2021-08-01T14:38:02.071,3.122,98052.391
1627843082205,2021-08-01T14:38:02.205,3.256,98049.516
1627843082342,2021-08-01T14:38:02.342,3.393,98051.234
1627843082478,2021-08-01T14:38:02.478,3.529,98054.672
1627843082613,2021-08-01T14:38:02.613,3.664,98042.984
1627843082749,2021-08-01T14:38:02.749,3.800,98050.047
1627843082885,2021-08-01T14:38:02.885,3.936,98057.359
1627843083020,2021-08-01T14:38:03.020,4.071,98054.672
1627843083156,2021-08-01T14:38:03.156,4.207,98051.391
1627843083292,2021-08-01T14:38:03.292,4.343,98049.891
1627843083427,2021-08-01T14:38:03.427,4.478,98052.734
1627843083563,2021-08-01T14:38:03.563,4.614,98050.047
1627843083698,2021-08-01T14:38:03.698,4.749,98050.047
1627843083834,2021-08-01T14:38:03.834,4.885,98048.359
1627843083971,2021-08-01T14:38:03.971,5.022,98052.734
1627843084105,2021-08-01T14:38:04.105,5.156,98051.391
1627843084242,2021-08-01T14:38:04.242,5.293,98053.516
1627843084378,2021-08-01T14:38:04.378,5.429,98053.516
1627843084513,2021-08-01T14:38:04.513,5.564,98051.391
1627843084649,2021-08-01T14:38:04.649,5.700,98052.922
1627843084785,2021-08-01T14:38:04.785,5.836,98052.922
1627843084920,2021-08-01T14:38:04.920,5.971,98051.578
1627843085056,2021-08-01T14:38:05.056,6.107,98051.578
1627843085191,2021-08-01T14:38:05.191,6.242,98059.047
1627843085327,2021-08-01T14:38:05.327,6.378,98053.672
1627843085463,2021-08-01T14:38:05.463,6.514,98052.922
1627843085598,2021-08-01T14:38:05.598,6.649,98053.516
