epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627844576405,2021-08-01T15:02:56.405,0.000,98020.359
1627844576541,2021-08-01T15:02:56.541,0.136,98019.797
1627844576676,2021-08-01T15:02:56.676,0.271,98016.328
1627844576812,2021-08-01T15:02:56.812,0.407,98014.984
1627844576949,2021-08-01T15:02:56.949,0.544,98017.109
1627844577083,2021-08-01T15:02:57.083,0.678,98016.516
1627844577220,2021-08-01T15:02:57.220,0.815,98015.172
1627844577354,2021-08-01T15:02:57.354,0.949,98021.891
1627844577491,2021-08-01T15:02:57.491,1.086,98014.578
1627844577627,2021-08-01T15:02:57.627,1.222,98018.266
1627844577762,2021-08-01T15:02:57.762,1.357,98018.453
1627844577898,2021-08-01T15:02:57.898,1.493,98017.859
1627844578034,2021-08-01T15:02:58.034,1.629,98021.141
1627844578169,2021-08-01T15:02:58.169,1.764,98020.961
1627844578305,2021-08-01T15:02:58.305,1.900,98015.172
1627844578441,2021-08-01T15:02:58.441,2.036,98015.352
1627844578576,2021-08-01T15:02:58.576,2.171,98019.953
1627844578712,2021-08-01T15:02:58.712,2.307,98013.078
1627844578847,2021-08-01T15:02:58.847,2.442,98010.375
1627844578983,2021-08-01T15:02:58.983,2.578,98017.859
1627844579120,2021-08-01T15:02:59.120,2.715,98018.609
1627844579254,2021-08-01T15:02:59.254,2.849,98013.828
1627844579391,2021-08-01T15:02:59.391,2.986,98011.125
1627844579527,2021-08-01T15:02:59.527,3.122,98014.000
1627844579662,2021-08-01T15:02:59.662,3.257,98019.391
1627844579798,2021-08-01T15:02:59.798,3.393,98014.578
1627844579933,2021-08-01T15:02:59.933,3.528,98012.297
1627844580069,2021-08-01T15:03:00.069,3.664,98015.352
1627844580205,2021-08-01T15:03:00.205,3.800,98012.063
1627844580340,2021-08-01T15:03:00.340,3.935,98015.352
1627844580476,2021-08-01T15:03:00.476,4.071,98009.789
1627844580612,2021-08-01T15:03:00.612,4.207,98011.125
1627844580747,2021-08-01T15:03:00.747,4.342,98011.875
1627844580883,2021-08-01T15:03:00.883,4.478,98012.664
1627844581018,2021-08-01T15:03:01.018,4.613,98018.609
