epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1602949294671,2020-10-17T11:41:34.671,0.000,99428.023
1602949294807,2020-10-17T11:41:34.807,0.136,99425.406
1602949294943,2020-10-17T11:41:34.943,0.272,99424.969
1602949295078,2020-10-17T11:41:35.078,0.407,99426.633
1602949295214,2020-10-17T11:41:35.214,0.543,99427.031
1602949295349,2020-10-17T11:41:35.349,0.678,99420.016
1602949295485,2020-10-17T11:41:35.485,0.814,99426.938
1602949295622,2020-10-17T11:41:35.622,0.951,99422.156
1602949295756,2020-10-17T11:41:35.756,1.085,99426.469
1602949295893,2020-10-17T11:41:35.893,1.222,99425.078
1602949296029,2020-10-17T11:41:36.029,1.358,99428.531
1602949296164,2020-10-17T11:41:36.164,1.493,99420.672
1602949296300,2020-10-17T11:41:36.300,1.629,99422.375
1602949296435,2020-10-17T11:41:36.435,1.764,99427.609
1602949296571,2020-10-17T11:41:36.571,1.900,99424.047
1602949296707,2020-10-17T11:41:36.707,2.036,99424.438
1602949296842,2020-10-17T11:41:36.842,2.171,99424.438
1602949296978,2020-10-17T11:41:36.978,2.307,99422.172
1602949297114,2020-10-17T11:41:37.114,2.443,99426.492
1602949297249,2020-10-17T11:41:37.249,2.578,99428.633
1602949297385,2020-10-17T11:41:37.385,2.714,99428.188
1602949297521,2020-10-17T11:41:37.521,2.850,99429.859
1602949297656,2020-10-17T11:41:37.656,2.985,99426.406
1602949297792,2020-10-17T11:41:37.792,3.121,99428.547
1602949297927,2020-10-17T11:41:37.927,3.256,99425.453
1602949298063,2020-10-17T11:41:38.063,3.392,99423.234
1602949298200,2020-10-17T11:41:38.200,3.529,99430.250
1602949298334,2020-10-17T11:41:38.334,3.663,99428.859
1602949298471,2020-10-17T11:41:38.471,3.800,99428.859
1602949298607,2020-10-17T11:41:38.607,3.936,99424.938
1602949298742,2020-10-17T11:41:38.742,4.071,99427.078
1602949298878,2020-10-17T11:41:38.878,4.207,99424.813
1602949299014,2020-10-17T11:41:39.014,4.343,99425.203
1602949299149,2020-10-17T11:41:39.149,4.478,99423.422
1602949299285,2020-10-17T11:41:39.285,4.614,99424.734
1602949299421,2020-10-17T11:41:39.421,4.750,99423.422
1602949299556,2020-10-17T11:41:39.556,4.885,99422.984
1602949299692,2020-10-17T11:41:39.692,5.021,99421.203
1602949299827,2020-10-17T11:41:39.827,5.156,99422.508
1602949299963,2020-10-17T11:41:39.963,5.292,99425.398
1602949300100,2020-10-17T11:41:40.100,5.429,99422.336
1602949300234,2020-10-17T11:41:40.234,5.563,99427.578
1602949300371,2020-10-17T11:41:40.371,5.700,99428.328
1602949300507,2020-10-17T11:41:40.507,5.836,99428.766
1602949300642,2020-10-17T11:41:40.642,5.971,99422.695
1602949300778,2020-10-17T11:41:40.778,6.107,99428.680
1602949300913,2020-10-17T11:41:40.913,6.242,99427.375
1602949301049,2020-10-17T11:41:41.049,6.378,99422.531
1602949301185,2020-10-17T11:41:41.185,6.514,99423.836
1602949301320,2020-10-17T11:41:41.320,6.649,99425.977
1602949301456,2020-10-17T11:41:41.456,6.785,99424.672
1602949301592,2020-10-17T11:41:41.592,6.921,99426.367
1602949301727,2020-10-17T11:41:41.727,7.056,99421.500
1602949301863,2020-10-17T11:41:41.863,7.192,99423.672
1602949301998,2020-10-17T11:41:41.998,7.327,99425.422
1602949302134,2020-10-17T11:41:42.134,7.463,99421.047
1602949302271,2020-10-17T11:41:42.271,7.600,99424.031
1602949302405,2020-10-17T11:41:42.405,7.734,99420.102
1602949302542,2020-10-17T11:41:42.542,7.871,99423.547
1602949302678,2020-10-17T11:41:42.678,8.007,99422.242
1602949302812,2020-10-17T11:41:42.812,8.141,99425.719
1602949302949,2020-10-17T11:41:42.949,8.278,99423.469
1602949303085,2020-10-17T11:41:43.085,8.414,99423.023
1602949303220,2020-10-17T11:41:43.220,8.549,99420.406
1602949303356,2020-10-17T11:41:43.356,8.685,99422.070
1602949303491,2020-10-17T11:41:43.491,8.820,99418.625
1602949303627,2020-10-17T11:41:43.627,8.956,99422.070
1602949303763,2020-10-17T11:41:43.763,9.092,99421.594
1602949303898,2020-10-17T11:41:43.898,9.227,99414.609
1602949304034,2020-10-17T11:41:44.034,9.363,99421.516
1602949304170,2020-10-17T11:41:44.170,9.499,99412.828
1602949304305,2020-10-17T11:41:44.305,9.634,99413.656
1602949304441,2020-10-17T11:41:44.441,9.770,99419.766
1602949304576,2020-10-17T11:41:44.576,9.905,99414.969
1602949304712,2020-10-17T11:41:44.712,10.041,99417.977
1602949304849,2020-10-17T11:41:44.849,10.178,99417.023
1602949304983,2020-10-17T11:41:44.983,10.312,99414.406
1602949305120,2020-10-17T11:41:45.120,10.449,99426.188
1602949305256,2020-10-17T11:41:45.256,10.585,99425.266
1602949305391,2020-10-17T11:41:45.391,10.720,99420.031
1602949305527,2020-10-17T11:41:45.527,10.856,99416.938
1602949305663,2020-10-17T11:41:45.663,10.992,99413.016
1602949305798,2020-10-17T11:41:45.798,11.127,99413.875
1602949305934,2020-10-17T11:41:45.934,11.263,99415.188
1602949306069,2020-10-17T11:41:46.069,11.398,99412.008
1602949306205,2020-10-17T11:41:46.205,11.534,99415.938
1602949306341,2020-10-17T11:41:46.341,11.670,99425.453
1602949306476,2020-10-17T11:41:46.476,11.805,99417.602
1602949306612,2020-10-17T11:41:46.612,11.941,99414.148
1602949306749,2020-10-17T11:41:46.749,12.078,99420.219
1602949306883,2020-10-17T11:41:46.883,12.212,99413.234
1602949307020,2020-10-17T11:41:47.020,12.349,99421.078
1602949307154,2020-10-17T11:41:47.154,12.483,99414.063
1602949307291,2020-10-17T11:41:47.291,12.620,99415.734
1602949307427,2020-10-17T11:41:47.427,12.756,99417.039
1602949307562,2020-10-17T11:41:47.562,12.891,99415.281
1602949307698,2020-10-17T11:41:47.698,13.027,99413.984
1602949307834,2020-10-17T11:41:47.834,13.163,99416.594
1602949307969,2020-10-17T11:41:47.969,13.298,99412.195
1602949308105,2020-10-17T11:41:48.105,13.434,99418.266
1602949308241,2020-10-17T11:41:48.241,13.570,99415.203
1602949308376,2020-10-17T11:41:48.376,13.705,99416.516
1602949308512,2020-10-17T11:41:48.512,13.841,99417.820
1602949308647,2020-10-17T11:41:48.647,13.976,99422.578
1602949308783,2020-10-17T11:41:48.783,14.112,99418.563
1602949308919,2020-10-17T11:41:48.919,14.248,99414.641
1602949309054,2020-10-17T11:41:49.054,14.383,99415.563
1602949309190,2020-10-17T11:41:49.190,14.519,99418.563
1602949309327,2020-10-17T11:41:49.327,14.656,99415.953
1602949309461,2020-10-17T11:41:49.461,14.790,99418.922
1602949309598,2020-10-17T11:41:49.598,14.927,99418.922
1602949309734,2020-10-17T11:41:49.734,15.063,99414.156
1602949309869,2020-10-17T11:41:49.869,15.198,99421.547
1602949310005,2020-10-17T11:41:50.005,15.334,99414.555
1602949310141,2020-10-17T11:41:50.141,15.470,99415.859
1602949310276,2020-10-17T11:41:50.276,15.605,99419.313
1602949310412,2020-10-17T11:41:50.412,15.741,99420.063
1602949310548,2020-10-17T11:41:50.548,15.877,99417.531
1602949310683,2020-10-17T11:41:50.683,16.012,99413.602
1602949310819,2020-10-17T11:41:50.819,16.148,99422.680
1602949310954,2020-10-17T11:41:50.954,16.283,99418.750
1602949311090,2020-10-17T11:41:51.090,16.419,99418.750
1602949311227,2020-10-17T11:41:51.227,16.556,99420.891
1602949311361,2020-10-17T11:41:51.361,16.690,99424.375
1602949311498,2020-10-17T11:41:51.498,16.827,99422.594
1602949311634,2020-10-17T11:41:51.634,16.963,99419.977
1602949311769,2020-10-17T11:41:51.769,17.098,99421.281
1602949311905,2020-10-17T11:41:51.905,17.234,99416.875
1602949312041,2020-10-17T11:41:52.041,17.370,99419.891
1602949312176,2020-10-17T11:41:52.176,17.505,99421.195
1602949312312,2020-10-17T11:41:52.312,17.641,99419.406
1602949312447,2020-10-17T11:41:52.447,17.776,99414.656
1602949312583,2020-10-17T11:41:52.583,17.912,99424.172
1602949312719,2020-10-17T11:41:52.719,18.048,99421.109
1602949312854,2020-10-17T11:41:52.854,18.183,99420.641
1602949312990,2020-10-17T11:41:52.990,18.319,99420.641
1602949313126,2020-10-17T11:41:53.126,18.455,99419.328
1602949313261,2020-10-17T11:41:53.261,18.590,99420.641
1602949313397,2020-10-17T11:41:53.397,18.726,99417.539
1602949313532,2020-10-17T11:41:53.532,18.861,99424.953
1602949313668,2020-10-17T11:41:53.668,18.997,99419.719
1602949313805,2020-10-17T11:41:53.805,19.134,99426.266
1602949313939,2020-10-17T11:41:53.939,19.268,99420.070
1602949314076,2020-10-17T11:41:54.076,19.405,99421.383
1602949314212,2020-10-17T11:41:54.212,19.541,99421.383
1602949314347,2020-10-17T11:41:54.347,19.676,99424.828
1602949314483,2020-10-17T11:41:54.483,19.812,99422.688
1602949314619,2020-10-17T11:41:54.619,19.948,99420.906
1602949314754,2020-10-17T11:41:54.754,20.083,99425.734
1602949314890,2020-10-17T11:41:54.890,20.219,99416.977
1602949315025,2020-10-17T11:41:55.025,20.354,99417.875
1602949315161,2020-10-17T11:41:55.161,20.490,99416.570
1602949315297,2020-10-17T11:41:55.297,20.626,99420.852
1602949315432,2020-10-17T11:41:55.432,20.761,99416.570
1602949315568,2020-10-17T11:41:55.568,20.897,99417.398
1602949315705,2020-10-17T11:41:55.705,21.034,99419.547
1602949315839,2020-10-17T11:41:55.839,21.168,99416.094
1602949315976,2020-10-17T11:41:55.976,21.305,99422.156
1602949316110,2020-10-17T11:41:56.110,21.439,99420.016
1602949316247,2020-10-17T11:41:56.247,21.576,99416.570
1602949316383,2020-10-17T11:41:56.383,21.712,99422.641
1602949316518,2020-10-17T11:41:56.518,21.847,99419.547
1602949316654,2020-10-17T11:41:56.654,21.983,99423.031
1602949316790,2020-10-17T11:41:56.790,22.119,99419.547
1602949316925,2020-10-17T11:41:56.925,22.254,99415.258
1602949317061,2020-10-17T11:41:57.061,22.390,99423.469
1602949317197,2020-10-17T11:41:57.197,22.526,99418.234
1602949317332,2020-10-17T11:41:57.332,22.661,99419.453
1602949317468,2020-10-17T11:41:57.468,22.797,99415.172
1602949317604,2020-10-17T11:41:57.604,22.933,99420.766
1602949317739,2020-10-17T11:41:57.739,23.068,99420.406
1602949317875,2020-10-17T11:41:57.875,23.204,99422.547
1602949318010,2020-10-17T11:41:58.010,23.339,99422.547
1602949318146,2020-10-17T11:41:58.146,23.475,99418.625
1602949318281,2020-10-17T11:41:58.281,23.610,99416.000
1602949318417,2020-10-17T11:41:58.417,23.746,99418.141
1602949318554,2020-10-17T11:41:58.554,23.883,99418.141
1602949318690,2020-10-17T11:41:58.690,24.019,99415.531
1602949318825,2020-10-17T11:41:58.825,24.154,99416.844
1602949318961,2020-10-17T11:41:58.961,24.290,99416.000
1602949319096,2020-10-17T11:41:59.096,24.425,99417.672
1602949319232,2020-10-17T11:41:59.232,24.561,99421.984
1602949319368,2020-10-17T11:41:59.368,24.697,99418.063
1602949319503,2020-10-17T11:41:59.503,24.832,99412.438
1602949319639,2020-10-17T11:41:59.639,24.968,99416.359
1602949319775,2020-10-17T11:41:59.775,25.104,99415.438
1602949319910,2020-10-17T11:41:59.910,25.239,99420.672
1602949320046,2020-10-17T11:42:00.046,25.375,99415.438
1602949320181,2020-10-17T11:42:00.181,25.510,99417.586
1602949320317,2020-10-17T11:42:00.317,25.646,99419.758
1602949320454,2020-10-17T11:42:00.454,25.783,99418.453
1602949320588,2020-10-17T11:42:00.588,25.917,99420.594
1602949320725,2020-10-17T11:42:00.725,26.054,99424.047
1602949320861,2020-10-17T11:42:00.861,26.190,99419.758
1602949320996,2020-10-17T11:42:00.996,26.325,99415.359
1602949321132,2020-10-17T11:42:01.132,26.461,99418.805
1602949321268,2020-10-17T11:42:01.268,26.597,99413.570
1602949321403,2020-10-17T11:42:01.403,26.732,99419.188
1602949321539,2020-10-17T11:42:01.539,26.868,99419.641
1602949321674,2020-10-17T11:42:01.674,27.003,99414.875
1602949321810,2020-10-17T11:42:01.810,27.139,99417.891
1602949321946,2020-10-17T11:42:01.946,27.275,99413.484
1602949322081,2020-10-17T11:42:02.081,27.410,99422.648
1602949322217,2020-10-17T11:42:02.217,27.546,99423.477
1602949322354,2020-10-17T11:42:02.354,27.683,99416.930
1602949322488,2020-10-17T11:42:02.488,27.817,99413.953
1602949322625,2020-10-17T11:42:02.625,27.954,99416.930
1602949322761,2020-10-17T11:42:02.761,28.090,99420.031
1602949322896,2020-10-17T11:42:02.896,28.225,99419.938
1602949323032,2020-10-17T11:42:03.032,28.361,99417.328
1602949323167,2020-10-17T11:42:03.167,28.496,99416.844
1602949323303,2020-10-17T11:42:03.303,28.632,99414.703
1602949323439,2020-10-17T11:42:03.439,28.768,99417.328
1602949323574,2020-10-17T11:42:03.574,28.903,99416.367
1602949323710,2020-10-17T11:42:03.710,29.039,99417.672
1602949323846,2020-10-17T11:42:03.846,29.175,99412.922
1602949323981,2020-10-17T11:42:03.981,29.310,99417.234
1602949324117,2020-10-17T11:42:04.117,29.446,99415.922
1602949324252,2020-10-17T11:42:04.252,29.581,99418.547
1602949324388,2020-10-17T11:42:04.388,29.717,99418.547
1602949324524,2020-10-17T11:42:04.524,29.853,99423.305
1602949324659,2020-10-17T11:42:04.659,29.988,99414.141
1602949324795,2020-10-17T11:42:04.795,30.124,99416.758
1602949324932,2020-10-17T11:42:04.932,30.261,99417.594
1602949325066,2020-10-17T11:42:05.066,30.395,99422.828
1602949325203,2020-10-17T11:42:05.203,30.532,99418.453
1602949325337,2020-10-17T11:42:05.337,30.666,99420.125
1602949325474,2020-10-17T11:42:05.474,30.803,99415.359
1602949325610,2020-10-17T11:42:05.610,30.939,99417.023
1602949325745,2020-10-17T11:42:05.745,31.074,99418.813
1602949325881,2020-10-17T11:42:05.881,31.210,99417.023
1602949326017,2020-10-17T11:42:06.017,31.346,99414.883
1602949326152,2020-10-17T11:42:06.152,31.481,99417.023
1602949326288,2020-10-17T11:42:06.288,31.617,99417.414
1602949326423,2020-10-17T11:42:06.423,31.752,99414.797
1602949326559,2020-10-17T11:42:06.559,31.888,99418.250
1602949326695,2020-10-17T11:42:06.695,32.024,99412.180
1602949326830,2020-10-17T11:42:06.830,32.159,99415.188
1602949326966,2020-10-17T11:42:06.966,32.295,99416.500
1602949327103,2020-10-17T11:42:07.103,32.432,99409.563
1602949327237,2020-10-17T11:42:07.237,32.566,99421.258
1602949327374,2020-10-17T11:42:07.374,32.703,99414.711
1602949327510,2020-10-17T11:42:07.510,32.839,99416.375
1602949327645,2020-10-17T11:42:07.645,32.974,99413.398
1602949327781,2020-10-17T11:42:07.781,33.110,99414.234
1602949327917,2020-10-17T11:42:07.917,33.246,99420.297
1602949328052,2020-10-17T11:42:08.052,33.381,99416.375
1602949328188,2020-10-17T11:42:08.188,33.517,99419.383
1602949328323,2020-10-17T11:42:08.323,33.652,99412.922
1602949328459,2020-10-17T11:42:08.459,33.788,99421.172
1602949328595,2020-10-17T11:42:08.595,33.924,99418.078
1602949328730,2020-10-17T11:42:08.730,34.059,99420.688
1602949328866,2020-10-17T11:42:08.866,34.195,99420.219
1602949329002,2020-10-17T11:42:09.002,34.331,99419.766
1602949329137,2020-10-17T11:42:09.137,34.466,99421.078
1602949329273,2020-10-17T11:42:09.273,34.602,99422.391
1602949329410,2020-10-17T11:42:09.410,34.739,99423.219
1602949329544,2020-10-17T11:42:09.544,34.873,99418.469
1602949329681,2020-10-17T11:42:09.681,35.010,99419.297
1602949329815,2020-10-17T11:42:09.815,35.144,99417.156
1602949329952,2020-10-17T11:42:09.952,35.281,99420.609
1602949330088,2020-10-17T11:42:10.088,35.417,99417.156
1602949330223,2020-10-17T11:42:10.223,35.552,99423.219
1602949330359,2020-10-17T11:42:10.359,35.688,99415.719
1602949330495,2020-10-17T11:42:10.495,35.824,99419.648
1602949330630,2020-10-17T11:42:10.630,35.959,99419.648
1602949330766,2020-10-17T11:42:10.766,36.095,99417.898
1602949330901,2020-10-17T11:42:10.901,36.230,99417.031
1602949331037,2020-10-17T11:42:11.037,36.366,99417.898
1602949331173,2020-10-17T11:42:11.173,36.502,99417.898
1602949331308,2020-10-17T11:42:11.308,36.637,99411.797
1602949331444,2020-10-17T11:42:11.444,36.773,99415.281
1602949331581,2020-10-17T11:42:11.581,36.910,99422.656
1602949331715,2020-10-17T11:42:11.715,37.044,99410.961
1602949331852,2020-10-17T11:42:11.852,37.181,99411.797
1602949331986,2020-10-17T11:42:11.986,37.315,99419.203
1602949332123,2020-10-17T11:42:12.123,37.452,99420.516
1602949332259,2020-10-17T11:42:12.259,37.588,99418.344
1602949332394,2020-10-17T11:42:12.394,37.723,99419.648
1602949332530,2020-10-17T11:42:12.530,37.859,99413.969
1602949332666,2020-10-17T11:42:12.666,37.995,99418.344
1602949332801,2020-10-17T11:42:12.801,38.130,99416.203
1602949332937,2020-10-17T11:42:12.937,38.266,99416.594
1602949333072,2020-10-17T11:42:13.072,38.401,99419.563
1602949333208,2020-10-17T11:42:13.208,38.537,99411.344
1602949333344,2020-10-17T11:42:13.344,38.673,99417.422
1602949333479,2020-10-17T11:42:13.479,38.808,99418.734
1602949333615,2020-10-17T11:42:13.615,38.944,99412.656
1602949333751,2020-10-17T11:42:13.751,39.080,99411.344
1602949333886,2020-10-17T11:42:13.886,39.215,99413.492
1602949334022,2020-10-17T11:42:14.022,39.351,99415.633
1602949334157,2020-10-17T11:42:14.157,39.486,99414.805
1602949334293,2020-10-17T11:42:14.293,39.622,99415.633
1602949334430,2020-10-17T11:42:14.430,39.759,99416.500
1602949334564,2020-10-17T11:42:14.564,39.893,99416.500
1602949334701,2020-10-17T11:42:14.701,40.030,99421.617
1602949334837,2020-10-17T11:42:14.837,40.166,99416.375
1602949334972,2020-10-17T11:42:14.972,40.301,99420.305
1602949335108,2020-10-17T11:42:15.108,40.437,99420.305
1602949335243,2020-10-17T11:42:15.243,40.572,99421.172
1602949335379,2020-10-17T11:42:15.379,40.708,99421.172
1602949335515,2020-10-17T11:42:15.515,40.844,99416.016
1602949335650,2020-10-17T11:42:15.650,40.979,99415.938
1602949335786,2020-10-17T11:42:15.786,41.115,99423.703
1602949335922,2020-10-17T11:42:15.922,41.251,99419.391
1602949336057,2020-10-17T11:42:16.057,41.386,99411.531
1602949336193,2020-10-17T11:42:16.193,41.522,99421.172
1602949336328,2020-10-17T11:42:16.328,41.657,99420.133
1602949336464,2020-10-17T11:42:16.464,41.793,99413.227
1602949336601,2020-10-17T11:42:16.601,41.930,99421.922
1602949336735,2020-10-17T11:42:16.735,42.064,99418.820
1602949336872,2020-10-17T11:42:16.872,42.201,99424.453
1602949337008,2020-10-17T11:42:17.008,42.337,99422.656
1602949337143,2020-10-17T11:42:17.143,42.472,99425.766
1602949337279,2020-10-17T11:42:17.279,42.608,99419.656
1602949337414,2020-10-17T11:42:17.414,42.743,99420.969
1602949337550,2020-10-17T11:42:17.550,42.879,99420.516
1602949337686,2020-10-17T11:42:17.686,43.015,99422.188
1602949337821,2020-10-17T11:42:17.821,43.150,99414.805
1602949337957,2020-10-17T11:42:17.957,43.286,99420.875
1602949338093,2020-10-17T11:42:18.093,43.422,99419.563
1602949338228,2020-10-17T11:42:18.228,43.557,99416.500
1602949338364,2020-10-17T11:42:18.364,43.693,99418.641
1602949338500,2020-10-17T11:42:18.500,43.829,99419.477
1602949338635,2020-10-17T11:42:18.635,43.964,99413.406
1602949338771,2020-10-17T11:42:18.771,44.100,99424.625
1602949338906,2020-10-17T11:42:18.906,44.235,99419.867
