epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1602946422325,2020-10-17T10:53:42.325,0.000,99382.422
1602946422461,2020-10-17T10:53:42.461,0.136,99382.422
1602946422598,2020-10-17T10:53:42.598,0.273,99385.438
1602946422732,2020-10-17T10:53:42.732,0.407,99380.172
1602946422869,2020-10-17T10:53:42.869,0.544,99384.500
1602946423005,2020-10-17T10:53:43.005,0.680,99381.867
1602946423140,2020-10-17T10:53:43.140,0.815,99378.859
1602946423276,2020-10-17T10:53:43.276,0.951,99378.859
1602946423411,2020-10-17T10:53:43.411,1.086,99385.813
1602946423547,2020-10-17T10:53:43.547,1.222,99385.328
1602946423683,2020-10-17T10:53:43.683,1.358,99382.219
1602946423818,2020-10-17T10:53:43.818,1.493,99377.438
1602946423954,2020-10-17T10:53:43.954,1.629,99373.000
1602946424090,2020-10-17T10:53:44.090,1.765,99380.898
1602946424225,2020-10-17T10:53:44.225,1.900,99378.266
1602946424361,2020-10-17T10:53:44.361,2.036,99385.219
1602946424497,2020-10-17T10:53:44.497,2.172,99379.125
1602946424632,2020-10-17T10:53:44.632,2.307,99376.016
1602946424768,2020-10-17T10:53:44.768,2.443,99376.500
1602946424903,2020-10-17T10:53:44.903,2.578,99376.844
1602946425039,2020-10-17T10:53:45.039,2.714,99381.273
1602946425176,2020-10-17T10:53:45.176,2.851,99381.273
1602946425310,2020-10-17T10:53:45.310,2.985,99378.984
1602946425447,2020-10-17T10:53:45.447,3.122,99383.906
1602946425583,2020-10-17T10:53:45.583,3.258,99376.500
1602946425718,2020-10-17T10:53:45.718,3.393,99378.156
1602946425854,2020-10-17T10:53:45.854,3.529,99380.305
1602946425989,2020-10-17T10:53:45.989,3.664,99384.250
1602946426125,2020-10-17T10:53:46.125,3.800,99372.414
1602946426261,2020-10-17T10:53:46.261,3.936,99377.219
1602946426396,2020-10-17T10:53:46.396,4.071,99379.859
1602946426532,2020-10-17T10:53:46.532,4.207,99379.367
1602946426668,2020-10-17T10:53:46.668,4.343,99376.734
1602946426803,2020-10-17T10:53:46.803,4.478,99376.359
1602946426939,2020-10-17T10:53:46.939,4.614,99383.211
1602946427074,2020-10-17T10:53:47.074,4.749,99380.688
1602946427210,2020-10-17T10:53:47.210,4.885,99376.250
1602946427347,2020-10-17T10:53:47.347,5.022,99384.141
1602946427481,2020-10-17T10:53:47.481,5.156,99382.375
1602946427618,2020-10-17T10:53:47.618,5.293,99379.750
1602946427754,2020-10-17T10:53:47.754,5.429,99384.523
1602946427889,2020-10-17T10:53:47.889,5.564,99381.891
1602946428025,2020-10-17T10:53:48.025,5.700,99379.266
1602946428160,2020-10-17T10:53:48.160,5.835,99384.039
1602946428296,2020-10-17T10:53:48.296,5.971,99379.266
1602946428432,2020-10-17T10:53:48.432,6.107,99376.141
1602946428567,2020-10-17T10:53:48.567,6.242,99385.359
1602946428703,2020-10-17T10:53:48.703,6.378,99380.094
1602946428839,2020-10-17T10:53:48.839,6.514,99382.234
1602946428974,2020-10-17T10:53:48.974,6.649,99382.617
1602946429110,2020-10-17T10:53:49.110,6.785,99380.922
1602946429245,2020-10-17T10:53:49.245,6.920,99376.523
1602946429381,2020-10-17T10:53:49.381,7.056,99386.453
1602946429517,2020-10-17T10:53:49.517,7.192,99383.930
1602946429652,2020-10-17T10:53:49.652,7.327,99383.930
1602946429788,2020-10-17T10:53:49.788,7.463,99381.781
1602946429925,2020-10-17T10:53:49.925,7.600,99376.523
1602946430059,2020-10-17T10:53:50.059,7.734,99379.875
1602946430196,2020-10-17T10:53:50.196,7.871,99379.984
1602946430330,2020-10-17T10:53:50.330,8.005,99374.609
1602946430467,2020-10-17T10:53:50.467,8.142,99375.938
1602946430603,2020-10-17T10:53:50.603,8.278,99379.875
