epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602946901173,2020-10-17T11:01:41.173,0.000,0.000075938,0.000052688,0.000025813
1602946901223,2020-10-17T11:01:41.223,0.050,0.000075187,0.000053437,0.000024625
1602946901273,2020-10-17T11:01:41.273,0.100,0.000075187,0.000052375,0.000026187
1602946901323,2020-10-17T11:01:41.323,0.150,0.000076250,0.000053063,0.000025375
1602946901373,2020-10-17T11:01:41.373,0.200,0.000075563,0.000052375,0.000025813
1602946901423,2020-10-17T11:01:41.423,0.250,0.000075563,0.000053812,0.000025438
1602946901473,2020-10-17T11:01:41.473,0.300,0.000074813,0.000052750,0.000026563
1602946901523,2020-10-17T11:01:41.523,0.350,0.000074813,0.000053812,0.000026187
1602946901573,2020-10-17T11:01:41.573,0.400,0.000075187,0.000052375,0.000026563
1602946901623,2020-10-17T11:01:41.623,0.450,0.000074437,0.000054188,0.000025438
1602946901673,2020-10-17T11:01:41.673,0.500,0.000075187,0.000053812,0.000026187
1602946901723,2020-10-17T11:01:41.723,0.550,0.000074437,0.000053437,0.000026563
1602946901773,2020-10-17T11:01:41.773,0.600,0.000075187,0.000053437,0.000026187
1602946901823,2020-10-17T11:01:41.823,0.650,0.000075938,0.000053063,0.000026187
1602946901873,2020-10-17T11:01:41.873,0.700,0.000075563,0.000052750,0.000027000
1602946901923,2020-10-17T11:01:41.923,0.750,0.000075938,0.000052375,0.000026187
1602946901973,2020-10-17T11:01:41.973,0.800,0.000075938,0.000053812,0.000027375
1602946902023,2020-10-17T11:01:42.023,0.850,0.000075563,0.000053437,0.000027375
1602946902073,2020-10-17T11:01:42.073,0.900,0.000076250,0.000053063,0.000027000
1602946902123,2020-10-17T11:01:42.123,0.950,0.000075187,0.000053437,0.000026187
1602946902173,2020-10-17T11:01:42.173,1.000,0.000074813,0.000053063,0.000028938
1602946902223,2020-10-17T11:01:42.223,1.050,0.000075187,0.000053437,0.000028187
1602946902273,2020-10-17T11:01:42.273,1.100,0.000076250,0.000054188,0.000027375
1602946902323,2020-10-17T11:01:42.323,1.150,0.000076625,0.000053812,0.000028562
1602946902373,2020-10-17T11:01:42.373,1.200,0.000074813,0.000053437,0.000027750
1602946902423,2020-10-17T11:01:42.423,1.250,0.000075563,0.000053812,0.000028187
1602946902473,2020-10-17T11:01:42.473,1.300,0.000074125,0.000053437,0.000028938
1602946902523,2020-10-17T11:01:42.523,1.350,0.000074813,0.000054875,0.000028187
1602946902573,2020-10-17T11:01:42.573,1.400,0.000074125,0.000053437,0.000027750
1602946902623,2020-10-17T11:01:42.623,1.450,0.000075187,0.000053437,0.000028562
1602946902673,2020-10-17T11:01:42.673,1.500,0.000074437,0.000054188,0.000028562
1602946902723,2020-10-17T11:01:42.723,1.550,0.000074125,0.000054188,0.000028187
1602946902773,2020-10-17T11:01:42.773,1.600,0.000072625,0.000054188,0.000029312
1602946902823,2020-10-17T11:01:42.823,1.650,0.000073375,0.000053063,0.000027750
1602946902873,2020-10-17T11:01:42.873,1.700,0.000072312,0.000053812,0.000028938
1602946902923,2020-10-17T11:01:42.923,1.750,0.000072312,0.000054188,0.000028562
1602946902973,2020-10-17T11:01:42.973,1.800,0.000071188,0.000054563,0.000028187
1602946903023,2020-10-17T11:01:43.023,1.850,0.000071938,0.000053812,0.000027750
1602946903073,2020-10-17T11:01:43.073,1.900,0.000070813,0.000054188,0.000029312
1602946903123,2020-10-17T11:01:43.123,1.950,0.000071188,0.000053812,0.000027750
1602946903173,2020-10-17T11:01:43.173,2.000,0.000070813,0.000053812,0.000028187
1602946903223,2020-10-17T11:01:43.223,2.050,0.000069750,0.000054188,0.000028562
1602946903273,2020-10-17T11:01:43.273,2.100,0.000070125,0.000053437,0.000027375
1602946903323,2020-10-17T11:01:43.323,2.150,0.000069750,0.000052750,0.000028187
1602946903373,2020-10-17T11:01:43.373,2.200,0.000070125,0.000053063,0.000028187
1602946903423,2020-10-17T11:01:43.423,2.250,0.000070125,0.000053437,0.000028187
1602946903473,2020-10-17T11:01:43.473,2.300,0.000068625,0.000054563,0.000027375
1602946903523,2020-10-17T11:01:43.523,2.350,0.000069000,0.000053063,0.000027750
1602946903573,2020-10-17T11:01:43.573,2.400,0.000069375,0.000053437,0.000028562
1602946903623,2020-10-17T11:01:43.623,2.450,0.000068313,0.000054188,0.000028938
