epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1602946901178,2020-10-17T11:01:41.178,0.000,99382.922
1602946901312,2020-10-17T11:01:41.312,0.134,99386.391
1602946901449,2020-10-17T11:01:41.449,0.271,99381.117
1602946901585,2020-10-17T11:01:41.585,0.407,99381.953
1602946901720,2020-10-17T11:01:41.720,0.542,99386.766
1602946901856,2020-10-17T11:01:41.856,0.678,99379.797
1602946901992,2020-10-17T11:01:41.992,0.814,99375.852
1602946902127,2020-10-17T11:01:42.127,0.949,99384.125
1602946902263,2020-10-17T11:01:42.263,1.085,99381.117
1602946902398,2020-10-17T11:01:42.398,1.220,99382.813
1602946902534,2020-10-17T11:01:42.534,1.356,99385.898
1602946902670,2020-10-17T11:01:42.670,1.492,99386.273
1602946902805,2020-10-17T11:01:42.805,1.627,99383.266
1602946902941,2020-10-17T11:01:42.941,1.763,99386.766
1602946903078,2020-10-17T11:01:43.078,1.900,99386.273
1602946903212,2020-10-17T11:01:43.212,2.034,99388.906
1602946903349,2020-10-17T11:01:43.349,2.171,99384.125
1602946903485,2020-10-17T11:01:43.485,2.307,99382.813
1602946903620,2020-10-17T11:01:43.620,2.442,99385.445
1602946903756,2020-10-17T11:01:43.756,2.578,99387.594
1602946903891,2020-10-17T11:01:43.891,2.713,99381.500
1602946904027,2020-10-17T11:01:44.027,2.849,99387.594
1602946904163,2020-10-17T11:01:44.163,2.985,99382.813
1602946904298,2020-10-17T11:01:44.298,3.120,99383.641
1602946904434,2020-10-17T11:01:44.434,3.256,99384.953
1602946904570,2020-10-17T11:01:44.570,3.392,99388.422
1602946904705,2020-10-17T11:01:44.705,3.527,99384.016
1602946904841,2020-10-17T11:01:44.841,3.663,99384.469
1602946904976,2020-10-17T11:01:44.976,3.798,99385.789
1602946905112,2020-10-17T11:01:45.112,3.934,99379.203
1602946905249,2020-10-17T11:01:45.249,4.071,99375.250
1602946905383,2020-10-17T11:01:45.383,4.205,99385.789
1602946905520,2020-10-17T11:01:45.520,4.342,99379.578
1602946905656,2020-10-17T11:01:45.656,4.478,99383.531
1602946905791,2020-10-17T11:01:45.791,4.613,99379.578
1602946905927,2020-10-17T11:01:45.927,4.749,99379.094
1602946906063,2020-10-17T11:01:46.063,4.885,99376.945
1602946906198,2020-10-17T11:01:46.198,5.020,99375.625
1602946906334,2020-10-17T11:01:46.334,5.156,99379.094
1602946906469,2020-10-17T11:01:46.469,5.291,99381.727
1602946906605,2020-10-17T11:01:46.605,5.427,99381.234
1602946906741,2020-10-17T11:01:46.741,5.563,99385.188
1602946906876,2020-10-17T11:01:46.876,5.698,99377.281
1602946907012,2020-10-17T11:01:47.012,5.834,99381.727
1602946907148,2020-10-17T11:01:47.148,5.970,99386.508
1602946907283,2020-10-17T11:01:47.283,6.105,99385.188
1602946907419,2020-10-17T11:01:47.419,6.241,99377.281
1602946907554,2020-10-17T11:01:47.554,6.376,99382.555
1602946907690,2020-10-17T11:01:47.690,6.512,99378.609
1602946907827,2020-10-17T11:01:47.827,6.649,99380.297
1602946907963,2020-10-17T11:01:47.963,6.785,99385.563
1602946908098,2020-10-17T11:01:48.098,6.920,99382.930
1602946908234,2020-10-17T11:01:48.234,7.056,99383.422
1602946908369,2020-10-17T11:01:48.369,7.191,99382.930
1602946908505,2020-10-17T11:01:48.505,7.327,99382.930
1602946908641,2020-10-17T11:01:48.641,7.463,99388.203
1602946908776,2020-10-17T11:01:48.776,7.598,99380.781
1602946908912,2020-10-17T11:01:48.912,7.734,99380.297
1602946909048,2020-10-17T11:01:49.048,7.870,99384.250
1602946909183,2020-10-17T11:01:49.183,8.005,99382.102
1602946909319,2020-10-17T11:01:49.319,8.141,99386.047
1602946909454,2020-10-17T11:01:49.454,8.276,99378.148
1602946909590,2020-10-17T11:01:49.590,8.412,99378.148
1602946909727,2020-10-17T11:01:49.727,8.549,99382.102
1602946909861,2020-10-17T11:01:49.861,8.683,99383.422
1602946909998,2020-10-17T11:01:49.998,8.820,99381.727
1602946910134,2020-10-17T11:01:50.134,8.956,99383.875
1602946910269,2020-10-17T11:01:50.269,9.091,99384.250
1602946910405,2020-10-17T11:01:50.405,9.227,99380.781
1602946910540,2020-10-17T11:01:50.540,9.362,99377.281
1602946910676,2020-10-17T11:01:50.676,9.498,99382.102
1602946910812,2020-10-17T11:01:50.812,9.634,99382.555
1602946910947,2020-10-17T11:01:50.947,9.769,99377.281
1602946911083,2020-10-17T11:01:51.083,9.905,99382.102
1602946911219,2020-10-17T11:01:51.219,10.041,99377.281
1602946911354,2020-10-17T11:01:51.354,10.176,99378.266
1602946911490,2020-10-17T11:01:51.490,10.312,99380.406
1602946911625,2020-10-17T11:01:51.625,10.447,99380.406
1602946911761,2020-10-17T11:01:51.761,10.583,99384.359
1602946911897,2020-10-17T11:01:51.897,10.719,99382.555
1602946912032,2020-10-17T11:01:52.032,10.854,99385.188
1602946912168,2020-10-17T11:01:52.168,10.990,99377.773
1602946912305,2020-10-17T11:01:52.305,11.127,99378.609
1602946912439,2020-10-17T11:01:52.439,11.261,99383.875
1602946912576,2020-10-17T11:01:52.576,11.398,99379.922
1602946912712,2020-10-17T11:01:52.712,11.534,99377.281
1602946912847,2020-10-17T11:01:52.847,11.669,99379.094
1602946912983,2020-10-17T11:01:52.983,11.805,99381.234
1602946913118,2020-10-17T11:01:53.118,11.940,99378.609
1602946913254,2020-10-17T11:01:53.254,12.076,99385.078
1602946913390,2020-10-17T11:01:53.390,12.212,99385.938
1602946913525,2020-10-17T11:01:53.525,12.347,99387.711
1602946913661,2020-10-17T11:01:53.661,12.483,99382.930
1602946913797,2020-10-17T11:01:53.797,12.619,99386.391
1602946913932,2020-10-17T11:01:53.932,12.754,99382.438
