epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602949048793,2020-10-17T11:37:28.793,0.000,0.000095312,0.000044625,0.000020000
1602949048843,2020-10-17T11:37:28.843,0.050,0.000094938,0.000043563,0.000020000
1602949048893,2020-10-17T11:37:28.893,0.100,0.000095688,0.000044250,0.000021500
1602949048943,2020-10-17T11:37:28.943,0.150,0.000095688,0.000045000,0.000020750
1602949048993,2020-10-17T11:37:28.993,0.200,0.000094938,0.000043563,0.000020000
1602949049043,2020-10-17T11:37:29.043,0.250,0.000094625,0.000044625,0.000020000
1602949049093,2020-10-17T11:37:29.093,0.300,0.000094938,0.000044625,0.000020000
1602949049143,2020-10-17T11:37:29.143,0.350,0.000094625,0.000045687,0.000020375
1602949049193,2020-10-17T11:37:29.193,0.400,0.000093875,0.000045687,0.000020750
1602949049243,2020-10-17T11:37:29.243,0.450,0.000092063,0.000046063,0.000020375
1602949049293,2020-10-17T11:37:29.293,0.500,0.000090625,0.000049313,0.000022313
1602949049343,2020-10-17T11:37:29.343,0.550,0.000089875,0.000049000,0.000020000
1602949049393,2020-10-17T11:37:29.393,0.600,0.000087375,0.000049687,0.000021937
1602949049443,2020-10-17T11:37:29.443,0.650,0.000087000,0.000050437,0.000023062
1602949049493,2020-10-17T11:37:29.493,0.700,0.000084812,0.000051125,0.000021937
1602949049543,2020-10-17T11:37:29.543,0.750,0.000084062,0.000051500,0.000022313
1602949049593,2020-10-17T11:37:29.593,0.800,0.000081937,0.000051500,0.000021937
1602949049643,2020-10-17T11:37:29.643,0.850,0.000079750,0.000051500,0.000021125
1602949049693,2020-10-17T11:37:29.693,0.900,0.000079000,0.000051125,0.000021563
1602949049743,2020-10-17T11:37:29.743,0.950,0.000078312,0.000051125,0.000022313
1602949049793,2020-10-17T11:37:29.793,1.000,0.000075750,0.000051875,0.000022313
1602949049843,2020-10-17T11:37:29.843,1.050,0.000074312,0.000051875,0.000022687
1602949049893,2020-10-17T11:37:29.893,1.100,0.000075375,0.000051875,0.000022687
1602949049943,2020-10-17T11:37:29.943,1.150,0.000074312,0.000051500,0.000022687
1602949049993,2020-10-17T11:37:29.993,1.200,0.000072500,0.000050813,0.000022313
1602949050043,2020-10-17T11:37:30.043,1.250,0.000070687,0.000052250,0.000023062
1602949050093,2020-10-17T11:37:30.093,1.300,0.000068125,0.000051875,0.000024250
1602949050143,2020-10-17T11:37:30.143,1.350,0.000066313,0.000051875,0.000024250
1602949050193,2020-10-17T11:37:30.193,1.400,0.000064500,0.000051875,0.000025000
1602949050243,2020-10-17T11:37:30.243,1.450,0.000062000,0.000051875,0.000026563
1602949050293,2020-10-17T11:37:30.293,1.500,0.000061625,0.000051500,0.000025813
1602949050343,2020-10-17T11:37:30.343,1.550,0.000060187,0.000050437,0.000025375
1602949050393,2020-10-17T11:37:30.393,1.600,0.000060187,0.000051500,0.000025750
1602949050443,2020-10-17T11:37:30.443,1.650,0.000059813,0.000051500,0.000026937
1602949050493,2020-10-17T11:37:30.493,1.700,0.000059438,0.000050437,0.000025375
1602949050543,2020-10-17T11:37:30.543,1.750,0.000059438,0.000050813,0.000025375
1602949050593,2020-10-17T11:37:30.593,1.800,0.000060500,0.000051500,0.000025750
1602949050643,2020-10-17T11:37:30.643,1.850,0.000060875,0.000051500,0.000024625
1602949050693,2020-10-17T11:37:30.693,1.900,0.000060875,0.000051188,0.000024625
1602949050743,2020-10-17T11:37:30.743,1.950,0.000062000,0.000051500,0.000024625
1602949050793,2020-10-17T11:37:30.793,2.000,0.000062313,0.000051875,0.000024625
1602949050843,2020-10-17T11:37:30.843,2.050,0.000064875,0.000052250,0.000025000
1602949050893,2020-10-17T11:37:30.893,2.100,0.000066687,0.000052250,0.000024625
1602949050943,2020-10-17T11:37:30.943,2.150,0.000066687,0.000052250,0.000025375
1602949050993,2020-10-17T11:37:30.993,2.200,0.000066313,0.000052250,0.000023500
1602949051043,2020-10-17T11:37:31.043,2.250,0.000068125,0.000052625,0.000024250
1602949051093,2020-10-17T11:37:31.093,2.300,0.000066313,0.000053000,0.000025375
1602949051143,2020-10-17T11:37:31.143,2.350,0.000067063,0.000051500,0.000024625
1602949051193,2020-10-17T11:37:31.193,2.400,0.000067063,0.000052250,0.000023500
1602949051243,2020-10-17T11:37:31.243,2.450,0.000067750,0.000051500,0.000024250
1602949051293,2020-10-17T11:37:31.293,2.500,0.000067437,0.000051875,0.000023500
