epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1602947329565,2020-10-17T11:08:49.565,0.000,99404.406
1602947329700,2020-10-17T11:08:49.700,0.135,99392.070
1602947329836,2020-10-17T11:08:49.836,0.271,99402.609
1602947329972,2020-10-17T11:08:49.972,0.407,99407.414
1602947330107,2020-10-17T11:08:50.107,0.542,99402.148
1602947330243,2020-10-17T11:08:50.243,0.678,99404.781
1602947330379,2020-10-17T11:08:50.379,0.814,99409.563
1602947330514,2020-10-17T11:08:50.514,0.949,99405.609
1602947330650,2020-10-17T11:08:50.650,1.085,99401.656
1602947330785,2020-10-17T11:08:50.785,1.220,99394.250
1602947330921,2020-10-17T11:08:50.921,1.356,99396.883
1602947331058,2020-10-17T11:08:51.058,1.493,99395.078
1602947331192,2020-10-17T11:08:51.192,1.627,99402.148
1602947331329,2020-10-17T11:08:51.329,1.764,99393.766
1602947331465,2020-10-17T11:08:51.465,1.900,99395.078
1602947331600,2020-10-17T11:08:51.600,2.035,99389.813
1602947331736,2020-10-17T11:08:51.736,2.171,99394.141
1602947331872,2020-10-17T11:08:51.872,2.307,99391.125
1602947332007,2020-10-17T11:08:52.007,2.442,99396.773
1602947332143,2020-10-17T11:08:52.143,2.578,99393.766
1602947332279,2020-10-17T11:08:52.279,2.714,99393.281
1602947332414,2020-10-17T11:08:52.414,2.849,99399.031
1602947332550,2020-10-17T11:08:52.550,2.985,99392.445
1602947332685,2020-10-17T11:08:52.685,3.120,99395.078
1602947332821,2020-10-17T11:08:52.821,3.256,99394.250
1602947332958,2020-10-17T11:08:52.958,3.393,99390.641
1602947333092,2020-10-17T11:08:53.092,3.527,99393.281
1602947333229,2020-10-17T11:08:53.229,3.664,99392.445
1602947333365,2020-10-17T11:08:53.365,3.800,99393.281
1602947333499,2020-10-17T11:08:53.499,3.934,99392.445
1602947333636,2020-10-17T11:08:53.636,4.071,99393.766
1602947333772,2020-10-17T11:08:53.772,4.207,99391.125
1602947333907,2020-10-17T11:08:53.907,4.342,99393.766
1602947334043,2020-10-17T11:08:54.043,4.478,99390.297
1602947334178,2020-10-17T11:08:54.178,4.613,99391.961
1602947334314,2020-10-17T11:08:54.314,4.749,99395.453
1602947334450,2020-10-17T11:08:54.450,4.885,99393.766
1602947334585,2020-10-17T11:08:54.585,5.020,99405.992
1602947334721,2020-10-17T11:08:54.721,5.156,99392.828
1602947334856,2020-10-17T11:08:54.856,5.291,99399.859
1602947334992,2020-10-17T11:08:54.992,5.427,99391.961
1602947335128,2020-10-17T11:08:55.128,5.563,99391.961
1602947335263,2020-10-17T11:08:55.263,5.698,99391.500
1602947335399,2020-10-17T11:08:55.399,5.834,99397.227
1602947335536,2020-10-17T11:08:55.536,5.971,99392.828
1602947335670,2020-10-17T11:08:55.670,6.105,99393.281
1602947335807,2020-10-17T11:08:55.807,6.242,99399.859
1602947335943,2020-10-17T11:08:55.943,6.378,99395.453
1602947336078,2020-10-17T11:08:56.078,6.513,99391.500
1602947336214,2020-10-17T11:08:56.214,6.649,99395.453
1602947336349,2020-10-17T11:08:56.349,6.784,99395.453
1602947336485,2020-10-17T11:08:56.485,6.920,99390.641
1602947336621,2020-10-17T11:08:56.621,7.056,99390.641
1602947336756,2020-10-17T11:08:56.756,7.191,99393.656
1602947336892,2020-10-17T11:08:56.892,7.327,99392.828
1602947337028,2020-10-17T11:08:57.028,7.463,99394.141
1602947337163,2020-10-17T11:08:57.163,7.598,99395.797
1602947337299,2020-10-17T11:08:57.299,7.734,99396.281
1602947337436,2020-10-17T11:08:57.436,7.871,99391.844
1602947337570,2020-10-17T11:08:57.570,8.005,99388.391
1602947337707,2020-10-17T11:08:57.707,8.142,99394.969
1602947337843,2020-10-17T11:08:57.843,8.278,99394.484
1602947337978,2020-10-17T11:08:57.978,8.413,99393.656
1602947338114,2020-10-17T11:08:58.114,8.549,99394.484
1602947338250,2020-10-17T11:08:58.250,8.685,99391.023
1602947338385,2020-10-17T11:08:58.385,8.820,99392.336
1602947338521,2020-10-17T11:08:58.521,8.956,99392.336
1602947338656,2020-10-17T11:08:58.656,9.091,99393.547
1602947338792,2020-10-17T11:08:58.792,9.227,99392.680
1602947338928,2020-10-17T11:08:58.928,9.363,99393.172
1602947339063,2020-10-17T11:08:59.063,9.498,99391.844
1602947339199,2020-10-17T11:08:59.199,9.634,99397.117
1602947339335,2020-10-17T11:08:59.335,9.770,99395.313
1602947339470,2020-10-17T11:08:59.470,9.905,99393.172
1602947339606,2020-10-17T11:08:59.606,10.041,99389.219
1602947339741,2020-10-17T11:08:59.741,10.176,99395.313
1602947339877,2020-10-17T11:08:59.877,10.312,99396.180
1602947340014,2020-10-17T11:09:00.014,10.449,99394.000
1602947340148,2020-10-17T11:09:00.148,10.583,99393.063
1602947340285,2020-10-17T11:09:00.285,10.720,99390.906
1602947340421,2020-10-17T11:09:00.421,10.856,99392.227
1602947340556,2020-10-17T11:09:00.556,10.991,99392.227
1602947340692,2020-10-17T11:09:00.692,11.127,99394.000
1602947340827,2020-10-17T11:09:00.827,11.262,99393.547
1602947340963,2020-10-17T11:09:00.963,11.398,99393.547
1602947341099,2020-10-17T11:09:01.099,11.534,99394.859
1602947341234,2020-10-17T11:09:01.234,11.669,99390.047
1602947341370,2020-10-17T11:09:01.370,11.805,99395.203
1602947341506,2020-10-17T11:09:01.506,11.941,99396.180
1602947341641,2020-10-17T11:09:01.641,12.076,99394.000
1602947341777,2020-10-17T11:09:01.777,12.212,99394.375
1602947341912,2020-10-17T11:09:01.912,12.347,99395.688
1602947342048,2020-10-17T11:09:02.048,12.483,99400.953
1602947342185,2020-10-17T11:09:02.185,12.620,99388.625
1602947342319,2020-10-17T11:09:02.319,12.754,99389.109
1602947342456,2020-10-17T11:09:02.456,12.891,99392.570
1602947342592,2020-10-17T11:09:02.592,13.027,99398.328
1602947342727,2020-10-17T11:09:02.727,13.162,99400.953
1602947342863,2020-10-17T11:09:02.863,13.298,99391.734
1602947342998,2020-10-17T11:09:02.998,13.433,99397.836
1602947343134,2020-10-17T11:09:03.134,13.569,99393.891
1602947343270,2020-10-17T11:09:03.270,13.705,99393.063
1602947343405,2020-10-17T11:09:03.405,13.840,99397.008
1602947343541,2020-10-17T11:09:03.541,13.976,99394.266
1602947343677,2020-10-17T11:09:03.677,14.112,99393.891
1602947343812,2020-10-17T11:09:03.812,14.247,99395.203
1602947343948,2020-10-17T11:09:03.948,14.383,99393.891
1602947344083,2020-10-17T11:09:04.083,14.518,99389.938
1602947344219,2020-10-17T11:09:04.219,14.654,99389.938
1602947344355,2020-10-17T11:09:04.355,14.790,99393.438
1602947344490,2020-10-17T11:09:04.490,14.925,99387.305
1602947344626,2020-10-17T11:09:04.626,15.061,99394.750
1602947344763,2020-10-17T11:09:04.763,15.198,99394.266
1602947344897,2020-10-17T11:09:04.897,15.332,99392.945
1602947345034,2020-10-17T11:09:05.034,15.469,99395.578
1602947345168,2020-10-17T11:09:05.168,15.603,99393.438
1602947345305,2020-10-17T11:09:05.305,15.740,99391.625
1602947345441,2020-10-17T11:09:05.441,15.876,99389.484
1602947345576,2020-10-17T11:09:05.576,16.011,99389.938
1602947345712,2020-10-17T11:09:05.712,16.147,99389.484
1602947345848,2020-10-17T11:09:05.848,16.283,99397.727
1602947345983,2020-10-17T11:09:05.983,16.418,99392.945
1602947346119,2020-10-17T11:09:06.119,16.554,99395.203
1602947346254,2020-10-17T11:09:06.254,16.689,99397.727
1602947346390,2020-10-17T11:09:06.390,16.825,99392.461
1602947346526,2020-10-17T11:09:06.526,16.961,99391.625
1602947346661,2020-10-17T11:09:06.661,17.096,99390.797
1602947346797,2020-10-17T11:09:06.797,17.232,99393.438
1602947346934,2020-10-17T11:09:06.934,17.369,99393.781
1602947347068,2020-10-17T11:09:07.068,17.503,99395.094
1602947347205,2020-10-17T11:09:07.205,17.640,99392.945
