epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1602948222962,2020-10-17T11:23:42.962,0.000,99411.375
1602948223098,2020-10-17T11:23:43.098,0.136,99417.578
1602948223235,2020-10-17T11:23:43.235,0.273,99408.750
1602948223369,2020-10-17T11:23:43.369,0.407,99413.547
1602948223506,2020-10-17T11:23:43.506,0.544,99412.234
1602948223642,2020-10-17T11:23:43.642,0.680,99408.750
1602948223777,2020-10-17T11:23:43.777,0.815,99410.922
1602948223913,2020-10-17T11:23:43.913,0.951,99404.367
1602948224049,2020-10-17T11:23:44.049,1.087,99409.969
1602948224184,2020-10-17T11:23:44.184,1.222,99413.547
1602948224320,2020-10-17T11:23:44.320,1.358,99419.148
1602948224455,2020-10-17T11:23:44.455,1.493,99413.898
1602948224591,2020-10-17T11:23:44.591,1.629,99410.063
1602948224727,2020-10-17T11:23:44.727,1.765,99414.000
1602948224862,2020-10-17T11:23:44.862,1.900,99411.469
1602948224998,2020-10-17T11:23:44.998,2.036,99409.328
1602948225135,2020-10-17T11:23:45.135,2.173,99414.219
1602948225269,2020-10-17T11:23:45.269,2.307,99410.375
1602948225406,2020-10-17T11:23:45.406,2.444,99408.688
1602948225542,2020-10-17T11:23:45.542,2.580,99413.195
1602948225677,2020-10-17T11:23:45.677,2.715,99411.500
1602948225813,2020-10-17T11:23:45.813,2.851,99412.070
1602948225948,2020-10-17T11:23:45.948,2.986,99409.922
1602948226084,2020-10-17T11:23:46.084,3.122,99414.781
1602948226220,2020-10-17T11:23:46.220,3.258,99416.234
1602948226355,2020-10-17T11:23:46.355,3.393,99410.688
1602948226491,2020-10-17T11:23:46.491,3.529,99408.219
1602948226627,2020-10-17T11:23:46.627,3.665,99414.430
1602948226762,2020-10-17T11:23:46.762,3.800,99411.063
1602948226898,2020-10-17T11:23:46.898,3.936,99409.844
1602948227034,2020-10-17T11:23:47.034,4.072,99414.711
1602948227169,2020-10-17T11:23:47.169,4.207,99410.516
1602948227305,2020-10-17T11:23:47.305,4.343,99407.156
1602948227440,2020-10-17T11:23:47.440,4.478,99422.602
1602948227576,2020-10-17T11:23:47.576,4.614,99415.781
1602948227713,2020-10-17T11:23:47.713,4.751,99410.539
1602948227847,2020-10-17T11:23:47.847,4.885,99415.047
1602948227984,2020-10-17T11:23:47.984,5.022,99414.750
1602948228120,2020-10-17T11:23:48.120,5.158,99411.781
1602948228255,2020-10-17T11:23:48.255,5.293,99413.531
1602948228391,2020-10-17T11:23:48.391,5.429,99412.313
1602948228526,2020-10-17T11:23:48.526,5.564,99411.125
1602948228662,2020-10-17T11:23:48.662,5.700,99414.289
1602948228798,2020-10-17T11:23:48.798,5.836,99416.563
1602948228933,2020-10-17T11:23:48.933,5.971,99413.195
1602948229069,2020-10-17T11:23:49.069,6.107,99410.188
1602948229205,2020-10-17T11:23:49.205,6.243,99413.641
1602948229340,2020-10-17T11:23:49.340,6.378,99411.594
1602948229476,2020-10-17T11:23:49.476,6.514,99411.688
1602948229611,2020-10-17T11:23:49.611,6.649,99409.188
