epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1602948040737,2020-10-17T11:20:40.737,0.000,99409.016
1602948040873,2020-10-17T11:20:40.873,0.136,99404.586
1602948041008,2020-10-17T11:20:41.008,0.271,99409.844
1602948041144,2020-10-17T11:20:41.144,0.407,99410.680
1602948041281,2020-10-17T11:20:41.281,0.544,99408.914
1602948041415,2020-10-17T11:20:41.415,0.678,99406.734
1602948041552,2020-10-17T11:20:41.552,0.815,99413.313
1602948041686,2020-10-17T11:20:41.686,0.949,99405.797
1602948041822,2020-10-17T11:20:41.822,1.085,99411.063
1602948041959,2020-10-17T11:20:41.959,1.222,99406.664
1602948042095,2020-10-17T11:20:42.095,1.358,99407.109
1602948042230,2020-10-17T11:20:42.230,1.493,99401.859
1602948042366,2020-10-17T11:20:42.366,1.629,99405.797
1602948042501,2020-10-17T11:20:42.501,1.764,99405.797
1602948042637,2020-10-17T11:20:42.637,1.900,99411.438
1602948042773,2020-10-17T11:20:42.773,2.036,99405.422
1602948042908,2020-10-17T11:20:42.908,2.171,99410.227
1602948043044,2020-10-17T11:20:43.044,2.307,99405.422
1602948043179,2020-10-17T11:20:43.179,2.442,99406.281
1602948043315,2020-10-17T11:20:43.315,2.578,99409.742
1602948043451,2020-10-17T11:20:43.451,2.714,99407.219
1602948043586,2020-10-17T11:20:43.586,2.849,99406.734
1602948043722,2020-10-17T11:20:43.722,2.985,99406.281
1602948043859,2020-10-17T11:20:43.859,3.122,99410.680
1602948043993,2020-10-17T11:20:43.993,3.256,99403.758
1602948044130,2020-10-17T11:20:44.130,3.393,99408.641
1602948044266,2020-10-17T11:20:44.266,3.529,99406.500
1602948044401,2020-10-17T11:20:44.401,3.664,99404.344
1602948044537,2020-10-17T11:20:44.537,3.800,99407.328
1602948044672,2020-10-17T11:20:44.672,3.935,99409.609
1602948044808,2020-10-17T11:20:44.808,4.071,99403.031
1602948044944,2020-10-17T11:20:44.944,4.207,99401.719
1602948045079,2020-10-17T11:20:45.079,4.342,99409.227
1602948045215,2020-10-17T11:20:45.215,4.478,99408.016
1602948045351,2020-10-17T11:20:45.351,4.614,99401.922
1602948045486,2020-10-17T11:20:45.486,4.749,99407.297
1602948045622,2020-10-17T11:20:45.622,4.885,99402.859
1602948045757,2020-10-17T11:20:45.757,5.020,99405.148
1602948045893,2020-10-17T11:20:45.893,5.156,99406.461
1602948046030,2020-10-17T11:20:46.030,5.293,99402.969
1602948046164,2020-10-17T11:20:46.164,5.427,99408.711
1602948046301,2020-10-17T11:20:46.301,5.564,99406.188
1602948046437,2020-10-17T11:20:46.437,5.700,99404.875
