epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1602949048780,2020-10-17T11:37:28.780,0.000,99420.328
1602949048915,2020-10-17T11:37:28.915,0.135,99421.250
1602949049051,2020-10-17T11:37:29.051,0.271,99418.156
1602949049187,2020-10-17T11:37:29.187,0.407,99418.633
1602949049322,2020-10-17T11:37:29.322,0.542,99415.531
1602949049458,2020-10-17T11:37:29.458,0.678,99417.328
1602949049593,2020-10-17T11:37:29.593,0.813,99418.156
1602949049729,2020-10-17T11:37:29.729,0.949,99416.016
1602949049865,2020-10-17T11:37:29.865,1.085,99417.711
1602949050000,2020-10-17T11:37:30.000,1.220,99413.391
1602949050136,2020-10-17T11:37:30.136,1.356,99412.914
1602949050273,2020-10-17T11:37:30.273,1.493,99413.391
1602949050407,2020-10-17T11:37:30.407,1.627,99415.531
1602949050544,2020-10-17T11:37:30.544,1.764,99417.328
1602949050678,2020-10-17T11:37:30.678,1.898,99415.922
1602949050815,2020-10-17T11:37:30.815,2.035,99416.016
1602949050951,2020-10-17T11:37:30.951,2.171,99416.398
1602949051086,2020-10-17T11:37:31.086,2.306,99413.781
1602949051222,2020-10-17T11:37:31.222,2.442,99412.914
1602949051358,2020-10-17T11:37:31.358,2.578,99412.469
1602949051493,2020-10-17T11:37:31.493,2.713,99416.016
1602949051629,2020-10-17T11:37:31.629,2.849,99415.922
1602949051764,2020-10-17T11:37:31.764,2.984,99419.469
1602949051900,2020-10-17T11:37:31.900,3.120,99413.781
1602949052036,2020-10-17T11:37:32.036,3.256,99412.914
1602949052171,2020-10-17T11:37:32.171,3.391,99409.844
1602949052307,2020-10-17T11:37:32.307,3.527,99415.531
1602949052443,2020-10-17T11:37:32.443,3.663,99415.094
1602949052578,2020-10-17T11:37:32.578,3.798,99415.922
1602949052714,2020-10-17T11:37:32.714,3.934,99420.328
1602949052849,2020-10-17T11:37:32.849,4.069,99410.297
1602949052985,2020-10-17T11:37:32.985,4.205,99419.016
1602949053122,2020-10-17T11:37:33.122,4.342,99414.219
1602949053256,2020-10-17T11:37:33.256,4.476,99412.914
1602949053393,2020-10-17T11:37:33.393,4.613,99411.156
1602949053529,2020-10-17T11:37:33.529,4.749,99419.016
1602949053664,2020-10-17T11:37:33.664,4.884,99413.781
