epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602949925411,2020-10-17T11:52:05.411,0.000,0.000102875,0.000023250,0.000023750
1602949925461,2020-10-17T11:52:05.461,0.050,0.000103625,0.000022500,0.000023750
1602949925511,2020-10-17T11:52:05.511,0.100,0.000103250,0.000022875,0.000023312
1602949925561,2020-10-17T11:52:05.561,0.150,0.000103625,0.000022500,0.000024500
1602949925611,2020-10-17T11:52:05.611,0.200,0.000103625,0.000022500,0.000022938
1602949925661,2020-10-17T11:52:05.661,0.250,0.000103250,0.000023250,0.000024500
1602949925711,2020-10-17T11:52:05.711,0.300,0.000102875,0.000022500,0.000023375
1602949925761,2020-10-17T11:52:05.761,0.350,0.000104313,0.000022875,0.000023375
1602949925811,2020-10-17T11:52:05.811,0.400,0.000104313,0.000022125,0.000024125
1602949925861,2020-10-17T11:52:05.861,0.450,0.000103937,0.000022125,0.000023000
1602949925911,2020-10-17T11:52:05.911,0.500,0.000104687,0.000022125,0.000024125
1602949925961,2020-10-17T11:52:05.961,0.550,0.000103625,0.000022875,0.000023375
1602949926011,2020-10-17T11:52:06.011,0.600,0.000103937,0.000020687,0.000023750
1602949926061,2020-10-17T11:52:06.061,0.650,0.000103625,0.000022500,0.000022187
1602949926111,2020-10-17T11:52:06.111,0.700,0.000105438,0.000022125,0.000023000
1602949926161,2020-10-17T11:52:06.161,0.750,0.000103937,0.000022125,0.000023750
1602949926211,2020-10-17T11:52:06.211,0.800,0.000104313,0.000021437,0.000023000
1602949926261,2020-10-17T11:52:06.261,0.850,0.000104687,0.000021437,0.000023000
1602949926311,2020-10-17T11:52:06.311,0.900,0.000104687,0.000021437,0.000024125
1602949926361,2020-10-17T11:52:06.361,0.950,0.000103250,0.000019938,0.000023375
1602949926411,2020-10-17T11:52:06.411,1.000,0.000103625,0.000021437,0.000022187
1602949926461,2020-10-17T11:52:06.461,1.050,0.000103250,0.000021063,0.000023000
1602949926511,2020-10-17T11:52:06.511,1.100,0.000103937,0.000020687,0.000023375
1602949926561,2020-10-17T11:52:06.561,1.150,0.000103625,0.000020313,0.000023375
1602949926611,2020-10-17T11:52:06.611,1.200,0.000104313,0.000021063,0.000023375
1602949926661,2020-10-17T11:52:06.661,1.250,0.000103937,0.000020687,0.000024500
1602949926711,2020-10-17T11:52:06.711,1.300,0.000105062,0.000020313,0.000023750
1602949926761,2020-10-17T11:52:06.761,1.350,0.000104313,0.000019625,0.000023375
1602949926811,2020-10-17T11:52:06.811,1.400,0.000104000,0.000020687,0.000023000
1602949926861,2020-10-17T11:52:06.861,1.450,0.000104313,0.000019250,0.000024125
1602949926911,2020-10-17T11:52:06.911,1.500,0.000104313,0.000019625,0.000022625
1602949926961,2020-10-17T11:52:06.961,1.550,0.000104313,0.000019938,0.000023000
1602949927011,2020-10-17T11:52:07.011,1.600,0.000104000,0.000020313,0.000022625
1602949927061,2020-10-17T11:52:07.061,1.650,0.000104000,0.000019250,0.000023375
1602949927111,2020-10-17T11:52:07.111,1.700,0.000102875,0.000019938,0.000022625
1602949927161,2020-10-17T11:52:07.161,1.750,0.000103250,0.000019250,0.000022187
1602949927211,2020-10-17T11:52:07.211,1.800,0.000104313,0.000019938,0.000022625
1602949927261,2020-10-17T11:52:07.261,1.850,0.000102875,0.000020687,0.000023000
1602949927311,2020-10-17T11:52:07.311,1.900,0.000103250,0.000021063,0.000022625
1602949927361,2020-10-17T11:52:07.361,1.950,0.000104687,0.000021063,0.000024125
