epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602947535523,2020-10-17T11:12:15.523,0.000,0.000080250,0.000054188,0.000029688
1602947535573,2020-10-17T11:12:15.573,0.050,0.000079563,0.000053437,0.000029688
1602947535623,2020-10-17T11:12:15.623,0.100,0.000081000,0.000053812,0.000028875
1602947535673,2020-10-17T11:12:15.673,0.150,0.000079875,0.000051625,0.000029688
1602947535723,2020-10-17T11:12:15.723,0.200,0.000080250,0.000052375,0.000028500
1602947535773,2020-10-17T11:12:15.773,0.250,0.000079563,0.000052375,0.000029688
1602947535823,2020-10-17T11:12:15.823,0.300,0.000079563,0.000053063,0.000029688
1602947535873,2020-10-17T11:12:15.873,0.350,0.000079187,0.000052000,0.000029688
1602947535923,2020-10-17T11:12:15.923,0.400,0.000079875,0.000052688,0.000030500
1602947535973,2020-10-17T11:12:15.973,0.450,0.000079187,0.000052375,0.000029688
1602947536023,2020-10-17T11:12:16.023,0.500,0.000081000,0.000052375,0.000029312
1602947536073,2020-10-17T11:12:16.073,0.550,0.000079875,0.000053063,0.000028938
1602947536123,2020-10-17T11:12:16.123,0.600,0.000080625,0.000052375,0.000029688
1602947536173,2020-10-17T11:12:16.173,0.650,0.000080625,0.000053437,0.000030875
1602947536223,2020-10-17T11:12:16.223,0.700,0.000080250,0.000052375,0.000030062
1602947536273,2020-10-17T11:12:16.273,0.750,0.000080625,0.000052688,0.000029688
1602947536323,2020-10-17T11:12:16.323,0.800,0.000080625,0.000052000,0.000029312
1602947536373,2020-10-17T11:12:16.373,0.850,0.000080250,0.000052375,0.000029312
1602947536423,2020-10-17T11:12:16.423,0.900,0.000080625,0.000052375,0.000028938
1602947536473,2020-10-17T11:12:16.473,0.950,0.000079563,0.000053063,0.000029688
1602947536523,2020-10-17T11:12:16.523,1.000,0.000079563,0.000052688,0.000029312
1602947536573,2020-10-17T11:12:16.573,1.050,0.000079875,0.000053812,0.000027750
1602947536623,2020-10-17T11:12:16.623,1.100,0.000079563,0.000052688,0.000029688
1602947536673,2020-10-17T11:12:16.673,1.150,0.000079187,0.000053063,0.000028938
1602947536723,2020-10-17T11:12:16.723,1.200,0.000080250,0.000053063,0.000030875
1602947536773,2020-10-17T11:12:16.773,1.250,0.000079563,0.000051625,0.000030500
1602947536823,2020-10-17T11:12:16.823,1.300,0.000079187,0.000052688,0.000028938
1602947536873,2020-10-17T11:12:16.873,1.350,0.000080625,0.000052375,0.000030062
1602947536923,2020-10-17T11:12:16.923,1.400,0.000079563,0.000053063,0.000029688
1602947536973,2020-10-17T11:12:16.973,1.450,0.000079875,0.000053063,0.000029312
1602947537023,2020-10-17T11:12:17.023,1.500,0.000080250,0.000052688,0.000029312
1602947537073,2020-10-17T11:12:17.073,1.550,0.000079875,0.000053437,0.000029688
1602947537123,2020-10-17T11:12:17.123,1.600,0.000079875,0.000052375,0.000028938
1602947537173,2020-10-17T11:12:17.173,1.650,0.000079875,0.000052000,0.000029688
1602947537223,2020-10-17T11:12:17.223,1.700,0.000079875,0.000052688,0.000028938
1602947537273,2020-10-17T11:12:17.273,1.750,0.000081375,0.000052688,0.000029688
1602947537323,2020-10-17T11:12:17.323,1.800,0.000079875,0.000052688,0.000029312
1602947537373,2020-10-17T11:12:17.373,1.850,0.000079875,0.000052000,0.000028125
1602947537423,2020-10-17T11:12:17.423,1.900,0.000081000,0.000052000,0.000029312
1602947537473,2020-10-17T11:12:17.473,1.950,0.000079563,0.000052375,0.000028938
1602947537523,2020-10-17T11:12:17.523,2.000,0.000080250,0.000052375,0.000029688
1602947537573,2020-10-17T11:12:17.573,2.050,0.000080250,0.000052688,0.000029688
1602947537623,2020-10-17T11:12:17.623,2.100,0.000080625,0.000052375,0.000030062
1602947537673,2020-10-17T11:12:17.673,2.150,0.000079563,0.000052375,0.000030062
1602947537723,2020-10-17T11:12:17.723,2.200,0.000081375,0.000053063,0.000030500
1602947537773,2020-10-17T11:12:17.773,2.250,0.000080250,0.000052688,0.000030062
1602947537823,2020-10-17T11:12:17.823,2.300,0.000080250,0.000053437,0.000029688
1602947537873,2020-10-17T11:12:17.873,2.350,0.000079187,0.000053437,0.000029688
1602947537923,2020-10-17T11:12:17.923,2.400,0.000079563,0.000053812,0.000030062
1602947537973,2020-10-17T11:12:17.973,2.450,0.000078062,0.000053437,0.000029312
1602947538023,2020-10-17T11:12:18.023,2.500,0.000078438,0.000053437,0.000029312
1602947538073,2020-10-17T11:12:18.073,2.550,0.000077750,0.000054188,0.000030500
1602947538123,2020-10-17T11:12:18.123,2.600,0.000077000,0.000053437,0.000030500
1602947538173,2020-10-17T11:12:18.173,2.650,0.000076250,0.000054188,0.000031250
1602947538223,2020-10-17T11:12:18.223,2.700,0.000074813,0.000054875,0.000032812
1602947538273,2020-10-17T11:12:18.273,2.750,0.000074437,0.000055625,0.000031250
1602947538323,2020-10-17T11:12:18.323,2.800,0.000073750,0.000053812,0.000032812
1602947538373,2020-10-17T11:12:18.373,2.850,0.000073750,0.000056000,0.000033625
1602947538423,2020-10-17T11:12:18.423,2.900,0.000073000,0.000055250,0.000032812
1602947538473,2020-10-17T11:12:18.473,2.950,0.000073750,0.000055250,0.000034438
1602947538523,2020-10-17T11:12:18.523,3.000,0.000073375,0.000054563,0.000034812
1602947538573,2020-10-17T11:12:18.573,3.050,0.000071938,0.000055250,0.000034812
1602947538623,2020-10-17T11:12:18.623,3.100,0.000073375,0.000054188,0.000035187
1602947538673,2020-10-17T11:12:18.673,3.150,0.000072625,0.000054563,0.000035187
1602947538723,2020-10-17T11:12:18.723,3.200,0.000073375,0.000055250,0.000034000
1602947538773,2020-10-17T11:12:18.773,3.250,0.000073375,0.000056000,0.000034812
1602947538823,2020-10-17T11:12:18.823,3.300,0.000073375,0.000055625,0.000035563
1602947538873,2020-10-17T11:12:18.873,3.350,0.000073375,0.000055250,0.000035187
1602947538923,2020-10-17T11:12:18.923,3.400,0.000073000,0.000054875,0.000035563
1602947538973,2020-10-17T11:12:18.973,3.450,0.000072625,0.000054875,0.000034375
1602947539023,2020-10-17T11:12:19.023,3.500,0.000072250,0.000055250,0.000035187
1602947539073,2020-10-17T11:12:19.073,3.550,0.000073000,0.000056375,0.000034812
1602947539123,2020-10-17T11:12:19.123,3.600,0.000072250,0.000055250,0.000034438
1602947539173,2020-10-17T11:12:19.173,3.650,0.000071938,0.000054188,0.000034812
1602947539223,2020-10-17T11:12:19.223,3.700,0.000072625,0.000054563,0.000033625
1602947539273,2020-10-17T11:12:19.273,3.750,0.000073375,0.000054875,0.000033625
1602947539323,2020-10-17T11:12:19.323,3.800,0.000073375,0.000055250,0.000033250
1602947539373,2020-10-17T11:12:19.373,3.850,0.000074062,0.000054875,0.000034375
1602947539423,2020-10-17T11:12:19.423,3.900,0.000074813,0.000054875,0.000032812
1602947539473,2020-10-17T11:12:19.473,3.950,0.000074437,0.000055250,0.000033250
1602947539523,2020-10-17T11:12:19.523,4.000,0.000076625,0.000053812,0.000032437
1602947539573,2020-10-17T11:12:19.573,4.050,0.000076250,0.000054563,0.000032437
1602947539623,2020-10-17T11:12:19.623,4.100,0.000076625,0.000054563,0.000032437
1602947539673,2020-10-17T11:12:19.673,4.150,0.000076625,0.000054563,0.000032063
1602947539723,2020-10-17T11:12:19.723,4.200,0.000077375,0.000054875,0.000032437
1602947539773,2020-10-17T11:12:19.773,4.250,0.000075938,0.000054875,0.000033625
1602947539823,2020-10-17T11:12:19.823,4.300,0.000075938,0.000054875,0.000033250
1602947539873,2020-10-17T11:12:19.873,4.350,0.000075563,0.000053812,0.000032437
1602947539923,2020-10-17T11:12:19.923,4.400,0.000075938,0.000054188,0.000032437
1602947539973,2020-10-17T11:12:19.973,4.450,0.000076625,0.000054188,0.000032063
1602947540023,2020-10-17T11:12:20.023,4.500,0.000075938,0.000054875,0.000032063
1602947540073,2020-10-17T11:12:20.073,4.550,0.000075563,0.000054563,0.000031688
1602947540123,2020-10-17T11:12:20.123,4.600,0.000075187,0.000054875,0.000030500
1602947540173,2020-10-17T11:12:20.173,4.650,0.000075938,0.000054563,0.000030875
1602947540223,2020-10-17T11:12:20.223,4.700,0.000074437,0.000055250,0.000030062
1602947540273,2020-10-17T11:12:20.273,4.750,0.000075187,0.000054188,0.000030875
1602947540323,2020-10-17T11:12:20.323,4.800,0.000074813,0.000053812,0.000030875
1602947540373,2020-10-17T11:12:20.373,4.850,0.000075563,0.000054188,0.000029688
1602947540423,2020-10-17T11:12:20.423,4.900,0.000075187,0.000054188,0.000031688
1602947540473,2020-10-17T11:12:20.473,4.950,0.000076250,0.000054188,0.000031250
1602947540523,2020-10-17T11:12:20.523,5.000,0.000076625,0.000053812,0.000030875
1602947540573,2020-10-17T11:12:20.573,5.050,0.000076625,0.000054188,0.000031688
1602947540623,2020-10-17T11:12:20.623,5.100,0.000077000,0.000055250,0.000032437
1602947540673,2020-10-17T11:12:20.673,5.150,0.000077375,0.000054188,0.000033625
1602947540723,2020-10-17T11:12:20.723,5.200,0.000077375,0.000054563,0.000031688
1602947540773,2020-10-17T11:12:20.773,5.250,0.000077375,0.000054188,0.000033250
1602947540823,2020-10-17T11:12:20.823,5.300,0.000077750,0.000054563,0.000034375
1602947540873,2020-10-17T11:12:20.873,5.350,0.000077750,0.000054563,0.000032812
1602947540923,2020-10-17T11:12:20.923,5.400,0.000076625,0.000054188,0.000033250
1602947540973,2020-10-17T11:12:20.973,5.450,0.000077000,0.000053812,0.000030875
1602947541023,2020-10-17T11:12:21.023,5.500,0.000077000,0.000054188,0.000033250
1602947541073,2020-10-17T11:12:21.073,5.550,0.000077000,0.000054188,0.000032063
1602947541123,2020-10-17T11:12:21.123,5.600,0.000077000,0.000053812,0.000033188
1602947541173,2020-10-17T11:12:21.173,5.650,0.000077000,0.000053812,0.000031688
1602947541223,2020-10-17T11:12:21.223,5.700,0.000077750,0.000053812,0.000031250
1602947541273,2020-10-17T11:12:21.273,5.750,0.000076250,0.000053812,0.000032063
1602947541323,2020-10-17T11:12:21.323,5.800,0.000076625,0.000053812,0.000031688
1602947541373,2020-10-17T11:12:21.373,5.850,0.000076625,0.000052688,0.000032437
1602947541423,2020-10-17T11:12:21.423,5.900,0.000077000,0.000053063,0.000031688
1602947541473,2020-10-17T11:12:21.473,5.950,0.000076250,0.000055250,0.000031688
1602947541523,2020-10-17T11:12:21.523,6.000,0.000078438,0.000054188,0.000031688
1602947541573,2020-10-17T11:12:21.573,6.050,0.000077000,0.000053812,0.000031250
1602947541623,2020-10-17T11:12:21.623,6.100,0.000077000,0.000053812,0.000031688
1602947541673,2020-10-17T11:12:21.673,6.150,0.000077375,0.000053437,0.000031688
1602947541723,2020-10-17T11:12:21.723,6.200,0.000078438,0.000053063,0.000032063
1602947541773,2020-10-17T11:12:21.773,6.250,0.000077000,0.000053063,0.000032063
1602947541823,2020-10-17T11:12:21.823,6.300,0.000078062,0.000053812,0.000030500
1602947541873,2020-10-17T11:12:21.873,6.350,0.000077375,0.000053812,0.000030500
1602947541923,2020-10-17T11:12:21.923,6.400,0.000077000,0.000053063,0.000031688
1602947541973,2020-10-17T11:12:21.973,6.450,0.000078062,0.000054563,0.000030500
1602947542023,2020-10-17T11:12:22.023,6.500,0.000077750,0.000053812,0.000030875
1602947542073,2020-10-17T11:12:22.073,6.550,0.000078062,0.000053812,0.000031250
1602947542123,2020-10-17T11:12:22.123,6.600,0.000078062,0.000053063,0.000032063
1602947542173,2020-10-17T11:12:22.173,6.650,0.000078438,0.000053063,0.000030875
1602947542223,2020-10-17T11:12:22.223,6.700,0.000077000,0.000053063,0.000031250
1602947542273,2020-10-17T11:12:22.273,6.750,0.000077750,0.000053812,0.000031250
1602947542323,2020-10-17T11:12:22.323,6.800,0.000076625,0.000053063,0.000031250
1602947542373,2020-10-17T11:12:22.373,6.850,0.000078438,0.000053437,0.000030125
1602947542423,2020-10-17T11:12:22.423,6.900,0.000078813,0.000053812,0.000031250
1602947542473,2020-10-17T11:12:22.473,6.950,0.000078438,0.000054563,0.000031688
1602947542523,2020-10-17T11:12:22.523,7.000,0.000078062,0.000053437,0.000031688
1602947542573,2020-10-17T11:12:22.573,7.050,0.000077750,0.000054188,0.000030875
1602947542623,2020-10-17T11:12:22.623,7.100,0.000078438,0.000052000,0.000030875
1602947542673,2020-10-17T11:12:22.673,7.150,0.000078438,0.000053812,0.000031688
1602947542723,2020-10-17T11:12:22.723,7.200,0.000078813,0.000053437,0.000030500
1602947542773,2020-10-17T11:12:22.773,7.250,0.000078438,0.000052688,0.000031250
1602947542823,2020-10-17T11:12:22.823,7.300,0.000079187,0.000053437,0.000031688
1602947542873,2020-10-17T11:12:22.873,7.350,0.000079187,0.000052688,0.000031250
1602947542923,2020-10-17T11:12:22.923,7.400,0.000077750,0.000052688,0.000030125
1602947542973,2020-10-17T11:12:22.973,7.450,0.000078438,0.000052000,0.000030062
1602947543023,2020-10-17T11:12:23.023,7.500,0.000078062,0.000053437,0.000032437
1602947543073,2020-10-17T11:12:23.073,7.550,0.000078438,0.000053812,0.000030500
1602947543123,2020-10-17T11:12:23.123,7.600,0.000079187,0.000053812,0.000030500
1602947543173,2020-10-17T11:12:23.173,7.650,0.000078813,0.000053063,0.000030875
1602947543223,2020-10-17T11:12:23.223,7.700,0.000079187,0.000053063,0.000031250
1602947543273,2020-10-17T11:12:23.273,7.750,0.000078438,0.000053437,0.000031250
1602947543323,2020-10-17T11:12:23.323,7.800,0.000078813,0.000052688,0.000030875
1602947543373,2020-10-17T11:12:23.373,7.850,0.000079563,0.000052000,0.000030875
1602947543423,2020-10-17T11:12:23.423,7.900,0.000079187,0.000053437,0.000030125
1602947543473,2020-10-17T11:12:23.473,7.950,0.000078438,0.000053063,0.000030875
1602947543523,2020-10-17T11:12:23.523,8.000,0.000078438,0.000053063,0.000031688
1602947543573,2020-10-17T11:12:23.573,8.050,0.000078813,0.000053063,0.000030875
1602947543623,2020-10-17T11:12:23.623,8.100,0.000079187,0.000052375,0.000030500
1602947543673,2020-10-17T11:12:23.673,8.150,0.000078062,0.000052688,0.000031250
1602947543723,2020-10-17T11:12:23.723,8.200,0.000079875,0.000052000,0.000030125
1602947543773,2020-10-17T11:12:23.773,8.250,0.000078438,0.000053812,0.000029688
1602947543823,2020-10-17T11:12:23.823,8.300,0.000078813,0.000053812,0.000030875
1602947543873,2020-10-17T11:12:23.873,8.350,0.000079563,0.000052688,0.000031250
1602947543923,2020-10-17T11:12:23.923,8.400,0.000077375,0.000053437,0.000030125
1602947543973,2020-10-17T11:12:23.973,8.450,0.000078062,0.000053812,0.000030875
1602947544023,2020-10-17T11:12:24.023,8.500,0.000079187,0.000053437,0.000030500
1602947544073,2020-10-17T11:12:24.073,8.550,0.000078813,0.000053812,0.000030875
1602947544123,2020-10-17T11:12:24.123,8.600,0.000078438,0.000053063,0.000029688
1602947544173,2020-10-17T11:12:24.173,8.650,0.000078062,0.000053437,0.000030500
1602947544223,2020-10-17T11:12:24.223,8.700,0.000077375,0.000053812,0.000030062
1602947544273,2020-10-17T11:12:24.273,8.750,0.000078062,0.000054875,0.000030062
1602947544323,2020-10-17T11:12:24.323,8.800,0.000077000,0.000054188,0.000030125
1602947544373,2020-10-17T11:12:24.373,8.850,0.000078438,0.000053812,0.000030125
1602947544423,2020-10-17T11:12:24.423,8.900,0.000077750,0.000053812,0.000030875
1602947544473,2020-10-17T11:12:24.473,8.950,0.000076625,0.000053063,0.000030500
1602947544523,2020-10-17T11:12:24.523,9.000,0.000077000,0.000054188,0.000030062
1602947544573,2020-10-17T11:12:24.573,9.050,0.000077000,0.000054188,0.000030500
1602947544623,2020-10-17T11:12:24.623,9.100,0.000077000,0.000054188,0.000030125
1602947544673,2020-10-17T11:12:24.673,9.150,0.000077000,0.000053437,0.000030875
1602947544723,2020-10-17T11:12:24.723,9.200,0.000076250,0.000054188,0.000030875
1602947544773,2020-10-17T11:12:24.773,9.250,0.000076625,0.000053437,0.000030125
1602947544823,2020-10-17T11:12:24.823,9.300,0.000076250,0.000053437,0.000030062
1602947544873,2020-10-17T11:12:24.873,9.350,0.000077375,0.000054188,0.000029312
1602947544923,2020-10-17T11:12:24.923,9.400,0.000075938,0.000054188,0.000030500
1602947544973,2020-10-17T11:12:24.973,9.450,0.000076250,0.000053437,0.000029688
1602947545023,2020-10-17T11:12:25.023,9.500,0.000076250,0.000054563,0.000030875
1602947545073,2020-10-17T11:12:25.073,9.550,0.000075563,0.000054188,0.000030500
1602947545123,2020-10-17T11:12:25.123,9.600,0.000076250,0.000054188,0.000029688
1602947545173,2020-10-17T11:12:25.173,9.650,0.000075938,0.000053812,0.000031250
1602947545223,2020-10-17T11:12:25.223,9.700,0.000074437,0.000054875,0.000028938
1602947545273,2020-10-17T11:12:25.273,9.750,0.000073750,0.000053812,0.000030500
1602947545323,2020-10-17T11:12:25.323,9.800,0.000075187,0.000054875,0.000029688
1602947545373,2020-10-17T11:12:25.373,9.850,0.000073375,0.000055625,0.000029312
1602947545423,2020-10-17T11:12:25.423,9.900,0.000074062,0.000054563,0.000031250
1602947545473,2020-10-17T11:12:25.473,9.950,0.000075187,0.000054188,0.000030500
1602947545523,2020-10-17T11:12:25.523,10.000,0.000075563,0.000054875,0.000032063
1602947545573,2020-10-17T11:12:25.573,10.050,0.000074813,0.000054563,0.000030500
1602947545623,2020-10-17T11:12:25.623,10.100,0.000075187,0.000054875,0.000031250
1602947545673,2020-10-17T11:12:25.673,10.150,0.000074062,0.000054188,0.000032063
1602947545723,2020-10-17T11:12:25.723,10.200,0.000074813,0.000054188,0.000030500
1602947545773,2020-10-17T11:12:25.773,10.250,0.000075187,0.000054875,0.000031250
