epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602946646694,2020-10-17T10:57:26.694,0.000,0.000081688,0.000053437,0.000031625
1602946646744,2020-10-17T10:57:26.744,0.050,0.000081688,0.000054188,0.000029250
1602946646794,2020-10-17T10:57:26.794,0.100,0.000081000,0.000053812,0.000030438
1602946646844,2020-10-17T10:57:26.844,0.150,0.000081000,0.000053437,0.000030438
1602946646894,2020-10-17T10:57:26.894,0.200,0.000081375,0.000054188,0.000030438
1602946646944,2020-10-17T10:57:26.944,0.250,0.000081375,0.000053437,0.000031250
1602946646994,2020-10-17T10:57:26.994,0.300,0.000080625,0.000053063,0.000030062
1602946647044,2020-10-17T10:57:27.044,0.350,0.000081688,0.000054188,0.000030438
1602946647094,2020-10-17T10:57:27.094,0.400,0.000081688,0.000053437,0.000030062
1602946647144,2020-10-17T10:57:27.144,0.450,0.000080625,0.000053063,0.000030438
1602946647194,2020-10-17T10:57:27.194,0.500,0.000081688,0.000053812,0.000029688
1602946647244,2020-10-17T10:57:27.244,0.550,0.000080625,0.000053063,0.000029688
1602946647294,2020-10-17T10:57:27.294,0.600,0.000080625,0.000052688,0.000030438
1602946647344,2020-10-17T10:57:27.344,0.650,0.000081375,0.000054188,0.000029688
1602946647394,2020-10-17T10:57:27.394,0.700,0.000081375,0.000053437,0.000030438
1602946647444,2020-10-17T10:57:27.444,0.750,0.000081688,0.000054188,0.000031250
1602946647494,2020-10-17T10:57:27.494,0.800,0.000082438,0.000053812,0.000030438
1602946647544,2020-10-17T10:57:27.544,0.850,0.000080250,0.000053437,0.000030875
1602946647594,2020-10-17T10:57:27.594,0.900,0.000080250,0.000053063,0.000030500
1602946647644,2020-10-17T10:57:27.644,0.950,0.000081000,0.000053063,0.000029688
1602946647694,2020-10-17T10:57:27.694,1.000,0.000081000,0.000053812,0.000030875
1602946647744,2020-10-17T10:57:27.744,1.050,0.000079875,0.000053063,0.000030062
1602946647794,2020-10-17T10:57:27.794,1.100,0.000079187,0.000053437,0.000030062
1602946647844,2020-10-17T10:57:27.844,1.150,0.000080250,0.000053437,0.000030062
1602946647894,2020-10-17T10:57:27.894,1.200,0.000079187,0.000053063,0.000030500
1602946647944,2020-10-17T10:57:27.944,1.250,0.000080250,0.000053812,0.000030500
1602946647994,2020-10-17T10:57:27.994,1.300,0.000079563,0.000053812,0.000030500
1602946648044,2020-10-17T10:57:28.044,1.350,0.000079563,0.000053437,0.000031250
1602946648094,2020-10-17T10:57:28.094,1.400,0.000079187,0.000053812,0.000031625
1602946648144,2020-10-17T10:57:28.144,1.450,0.000080250,0.000054188,0.000030500
1602946648194,2020-10-17T10:57:28.194,1.500,0.000079187,0.000054500,0.000030500
1602946648244,2020-10-17T10:57:28.244,1.550,0.000079187,0.000054875,0.000032437
1602946648294,2020-10-17T10:57:28.294,1.600,0.000079875,0.000054563,0.000031688
1602946648344,2020-10-17T10:57:28.344,1.650,0.000078813,0.000054563,0.000030062
1602946648394,2020-10-17T10:57:28.394,1.700,0.000078813,0.000055250,0.000032437
1602946648444,2020-10-17T10:57:28.444,1.750,0.000078062,0.000054500,0.000030875
1602946648494,2020-10-17T10:57:28.494,1.800,0.000079187,0.000055250,0.000030875
1602946648544,2020-10-17T10:57:28.544,1.850,0.000078813,0.000054563,0.000030875
1602946648594,2020-10-17T10:57:28.594,1.900,0.000078438,0.000054563,0.000031688
1602946648644,2020-10-17T10:57:28.644,1.950,0.000076625,0.000054188,0.000030500
1602946648694,2020-10-17T10:57:28.694,2.000,0.000074437,0.000054188,0.000031250
1602946648744,2020-10-17T10:57:28.744,2.050,0.000071875,0.000054500,0.000030438
1602946648794,2020-10-17T10:57:28.794,2.100,0.000066812,0.000055250,0.000030062
1602946648844,2020-10-17T10:57:28.844,2.150,0.000060625,0.000053812,0.000030875
1602946648894,2020-10-17T10:57:28.894,2.200,0.000057000,0.000052688,0.000030500
1602946648944,2020-10-17T10:57:28.944,2.250,0.000052313,0.000051250,0.000031250
1602946648994,2020-10-17T10:57:28.994,2.300,0.000050813,0.000049438,0.000031250
1602946649044,2020-10-17T10:57:29.044,2.350,0.000047562,0.000047250,0.000032437
1602946649094,2020-10-17T10:57:29.094,2.400,0.000046125,0.000047250,0.000031625
1602946649144,2020-10-17T10:57:29.144,2.450,0.000043937,0.000044375,0.000031688
1602946649194,2020-10-17T10:57:29.194,2.500,0.000041750,0.000042563,0.000032437
1602946649244,2020-10-17T10:57:29.244,2.550,0.000042812,0.000042188,0.000032437
1602946649294,2020-10-17T10:57:29.294,2.600,0.000042125,0.000041812,0.000032812
1602946649344,2020-10-17T10:57:29.344,2.650,0.000041375,0.000040750,0.000032812
1602946649394,2020-10-17T10:57:29.394,2.700,0.000039562,0.000040000,0.000033188
1602946649444,2020-10-17T10:57:29.444,2.750,0.000041375,0.000038938,0.000033625
1602946649494,2020-10-17T10:57:29.494,2.800,0.000039937,0.000038562,0.000034750
1602946649544,2020-10-17T10:57:29.544,2.850,0.000038875,0.000038562,0.000035563
1602946649594,2020-10-17T10:57:29.594,2.900,0.000039188,0.000036375,0.000037500
1602946649644,2020-10-17T10:57:29.644,2.950,0.000038500,0.000035625,0.000040250
1602946649694,2020-10-17T10:57:29.694,3.000,0.000039188,0.000035250,0.000039437
1602946649744,2020-10-17T10:57:29.744,3.050,0.000039562,0.000035250,0.000040625
1602946649794,2020-10-17T10:57:29.794,3.100,0.000038875,0.000033437,0.000040250
1602946649844,2020-10-17T10:57:29.844,3.150,0.000038875,0.000034187,0.000040625
1602946649894,2020-10-17T10:57:29.894,3.200,0.000037375,0.000034187,0.000040250
1602946649944,2020-10-17T10:57:29.944,3.250,0.000038500,0.000034938,0.000040625
1602946649994,2020-10-17T10:57:29.994,3.300,0.000038500,0.000033812,0.000041062
1602946650044,2020-10-17T10:57:30.044,3.350,0.000035938,0.000031625,0.000041437
1602946650094,2020-10-17T10:57:30.094,3.400,0.000035938,0.000029125,0.000042250
1602946650144,2020-10-17T10:57:30.144,3.450,0.000036687,0.000030188,0.000041812
1602946650194,2020-10-17T10:57:30.194,3.500,0.000036687,0.000029125,0.000044188
1602946650244,2020-10-17T10:57:30.244,3.550,0.000037375,0.000029812,0.000044188
1602946650294,2020-10-17T10:57:30.294,3.600,0.000037375,0.000030562,0.000044563
1602946650344,2020-10-17T10:57:30.344,3.650,0.000036687,0.000030562,0.000046125
1602946650394,2020-10-17T10:57:30.394,3.700,0.000038125,0.000031250,0.000045750
1602946650444,2020-10-17T10:57:30.444,3.750,0.000038875,0.000030937,0.000046500
1602946650494,2020-10-17T10:57:30.494,3.800,0.000038500,0.000031625,0.000047687
1602946650544,2020-10-17T10:57:30.544,3.850,0.000039937,0.000032375,0.000049250
1602946650594,2020-10-17T10:57:30.594,3.900,0.000040688,0.000032000,0.000050062
1602946650644,2020-10-17T10:57:30.644,3.950,0.000041375,0.000033063,0.000051188
1602946650694,2020-10-17T10:57:30.694,4.000,0.000042812,0.000034187,0.000053563
1602946650744,2020-10-17T10:57:30.744,4.050,0.000043188,0.000032750,0.000053188
1602946650794,2020-10-17T10:57:30.794,4.100,0.000045375,0.000034563,0.000053563
1602946650844,2020-10-17T10:57:30.844,4.150,0.000045000,0.000035625,0.000053188
1602946650894,2020-10-17T10:57:30.894,4.200,0.000045375,0.000035625,0.000054688
1602946650944,2020-10-17T10:57:30.944,4.250,0.000046812,0.000036750,0.000055125
1602946650994,2020-10-17T10:57:30.994,4.300,0.000047938,0.000037062,0.000055875
1602946651044,2020-10-17T10:57:31.044,4.350,0.000047187,0.000035625,0.000057063
1602946651094,2020-10-17T10:57:31.094,4.400,0.000047938,0.000036750,0.000057438
1602946651144,2020-10-17T10:57:31.144,4.450,0.000047938,0.000037062,0.000057875
1602946651194,2020-10-17T10:57:31.194,4.500,0.000050125,0.000036375,0.000059000
1602946651244,2020-10-17T10:57:31.244,4.550,0.000049000,0.000036000,0.000058625
1602946651294,2020-10-17T10:57:31.294,4.600,0.000049750,0.000036750,0.000058250
