epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602948040740,2020-10-17T11:20:40.740,0.000,0.000122688,0.000042500,0.000035438
1602948040790,2020-10-17T11:20:40.790,0.050,0.000120875,0.000042125,0.000035438
1602948040840,2020-10-17T11:20:40.840,0.100,0.000120500,0.000041812,0.000035000
1602948040890,2020-10-17T11:20:40.890,0.150,0.000121250,0.000042875,0.000034250
1602948040940,2020-10-17T11:20:40.940,0.200,0.000121250,0.000042125,0.000035812
1602948040990,2020-10-17T11:20:40.990,0.250,0.000121250,0.000042500,0.000035812
1602948041040,2020-10-17T11:20:41.040,0.300,0.000121250,0.000041812,0.000035812
1602948041090,2020-10-17T11:20:41.090,0.350,0.000120875,0.000042500,0.000035000
1602948041140,2020-10-17T11:20:41.140,0.400,0.000122000,0.000041812,0.000035812
1602948041190,2020-10-17T11:20:41.190,0.450,0.000120875,0.000042500,0.000034625
1602948041240,2020-10-17T11:20:41.240,0.500,0.000121250,0.000041812,0.000035438
1602948041290,2020-10-17T11:20:41.290,0.550,0.000120563,0.000042188,0.000035063
1602948041340,2020-10-17T11:20:41.340,0.600,0.000121250,0.000041812,0.000035438
1602948041390,2020-10-17T11:20:41.390,0.650,0.000121625,0.000041812,0.000034625
1602948041440,2020-10-17T11:20:41.440,0.700,0.000121250,0.000042875,0.000033875
1602948041490,2020-10-17T11:20:41.490,0.750,0.000122375,0.000042125,0.000034625
1602948041540,2020-10-17T11:20:41.540,0.800,0.000121625,0.000042500,0.000034250
1602948041590,2020-10-17T11:20:41.590,0.850,0.000120875,0.000042188,0.000035063
1602948041640,2020-10-17T11:20:41.640,0.900,0.000120187,0.000042875,0.000034250
1602948041690,2020-10-17T11:20:41.690,0.950,0.000120563,0.000044000,0.000035438
1602948041740,2020-10-17T11:20:41.740,1.000,0.000120563,0.000042875,0.000033125
1602948041790,2020-10-17T11:20:41.790,1.050,0.000120875,0.000044000,0.000033500
1602948041840,2020-10-17T11:20:41.840,1.100,0.000119813,0.000044000,0.000035063
1602948041890,2020-10-17T11:20:41.890,1.150,0.000119437,0.000045438,0.000034250
1602948041940,2020-10-17T11:20:41.940,1.200,0.000119813,0.000046875,0.000035812
1602948041990,2020-10-17T11:20:41.990,1.250,0.000117625,0.000046875,0.000035063
1602948042040,2020-10-17T11:20:42.040,1.300,0.000115437,0.000047938,0.000036625
1602948042090,2020-10-17T11:20:42.090,1.350,0.000117625,0.000049062,0.000037375
1602948042140,2020-10-17T11:20:42.140,1.400,0.000114750,0.000050500,0.000040125
1602948042190,2020-10-17T11:20:42.190,1.450,0.000112938,0.000051250,0.000040125
1602948042240,2020-10-17T11:20:42.240,1.500,0.000111813,0.000051625,0.000041313
1602948042290,2020-10-17T11:20:42.290,1.550,0.000111813,0.000053750,0.000041688
1602948042340,2020-10-17T11:20:42.340,1.600,0.000108938,0.000054875,0.000043625
1602948042390,2020-10-17T11:20:42.390,1.650,0.000106000,0.000056687,0.000044375
1602948042440,2020-10-17T11:20:42.440,1.700,0.000103125,0.000058500,0.000046375
1602948042490,2020-10-17T11:20:42.490,1.750,0.000099125,0.000060313,0.000046750
1602948042540,2020-10-17T11:20:42.540,1.800,0.000096938,0.000060688,0.000047500
1602948042590,2020-10-17T11:20:42.590,1.850,0.000094000,0.000060688,0.000048313
1602948042640,2020-10-17T11:20:42.640,1.900,0.000091125,0.000062500,0.000049062
1602948042690,2020-10-17T11:20:42.690,1.950,0.000088562,0.000064313,0.000048313
1602948042740,2020-10-17T11:20:42.740,2.000,0.000087125,0.000065063,0.000049125
1602948042790,2020-10-17T11:20:42.790,2.050,0.000084937,0.000065375,0.000050625
1602948042840,2020-10-17T11:20:42.840,2.100,0.000084250,0.000063937,0.000051062
1602948042890,2020-10-17T11:20:42.890,2.150,0.000084250,0.000063562,0.000050250
1602948042940,2020-10-17T11:20:42.940,2.200,0.000082750,0.000063250,0.000051813
1602948042990,2020-10-17T11:20:42.990,2.250,0.000081313,0.000062500,0.000053750
1602948043040,2020-10-17T11:20:43.040,2.300,0.000080250,0.000061062,0.000053375
1602948043090,2020-10-17T11:20:43.090,2.350,0.000079875,0.000060688,0.000054563
1602948043140,2020-10-17T11:20:43.140,2.400,0.000078750,0.000059250,0.000055312
1602948043190,2020-10-17T11:20:43.190,2.450,0.000077312,0.000059250,0.000056125
1602948043240,2020-10-17T11:20:43.240,2.500,0.000076937,0.000058500,0.000058062
1602948043290,2020-10-17T11:20:43.290,2.550,0.000075875,0.000057063,0.000057687
1602948043340,2020-10-17T11:20:43.340,2.600,0.000076250,0.000056312,0.000057250
1602948043390,2020-10-17T11:20:43.390,2.650,0.000075500,0.000055625,0.000058062
1602948043440,2020-10-17T11:20:43.440,2.700,0.000075500,0.000054500,0.000059187
1602948043490,2020-10-17T11:20:43.490,2.750,0.000076625,0.000054125,0.000056875
1602948043540,2020-10-17T11:20:43.540,2.800,0.000074437,0.000054125,0.000058438
1602948043590,2020-10-17T11:20:43.590,2.850,0.000075875,0.000053750,0.000056875
1602948043640,2020-10-17T11:20:43.640,2.900,0.000075125,0.000053750,0.000056875
1602948043690,2020-10-17T11:20:43.690,2.950,0.000074750,0.000053750,0.000056500
1602948043740,2020-10-17T11:20:43.740,3.000,0.000074062,0.000052688,0.000056875
1602948043790,2020-10-17T11:20:43.790,3.050,0.000072625,0.000052313,0.000056125
1602948043840,2020-10-17T11:20:43.840,3.100,0.000072938,0.000051937,0.000056125
1602948043890,2020-10-17T11:20:43.890,3.150,0.000074062,0.000051625,0.000055687
1602948043940,2020-10-17T11:20:43.940,3.200,0.000074437,0.000050500,0.000055687
1602948043990,2020-10-17T11:20:43.990,3.250,0.000076250,0.000050500,0.000055312
1602948044040,2020-10-17T11:20:44.040,3.300,0.000076625,0.000050875,0.000054125
1602948044090,2020-10-17T11:20:44.090,3.350,0.000077688,0.000049062,0.000053750
1602948044140,2020-10-17T11:20:44.140,3.400,0.000078750,0.000048313,0.000053750
1602948044190,2020-10-17T11:20:44.190,3.450,0.000079875,0.000048313,0.000053375
1602948044240,2020-10-17T11:20:44.240,3.500,0.000079875,0.000047625,0.000053375
1602948044290,2020-10-17T11:20:44.290,3.550,0.000079875,0.000046125,0.000053750
1602948044340,2020-10-17T11:20:44.340,3.600,0.000079875,0.000047250,0.000053375
1602948044390,2020-10-17T11:20:44.390,3.650,0.000080563,0.000044687,0.000054125
1602948044440,2020-10-17T11:20:44.440,3.700,0.000079500,0.000044000,0.000053000
1602948044490,2020-10-17T11:20:44.490,3.750,0.000078438,0.000043625,0.000054563
1602948044540,2020-10-17T11:20:44.540,3.800,0.000078062,0.000043250,0.000054188
1602948044590,2020-10-17T11:20:44.590,3.850,0.000078062,0.000044687,0.000052188
1602948044640,2020-10-17T11:20:44.640,3.900,0.000077688,0.000042188,0.000053375
1602948044690,2020-10-17T11:20:44.690,3.950,0.000078062,0.000042188,0.000053750
1602948044740,2020-10-17T11:20:44.740,4.000,0.000078438,0.000042875,0.000053375
1602948044790,2020-10-17T11:20:44.790,4.050,0.000077688,0.000042875,0.000053000
1602948044840,2020-10-17T11:20:44.840,4.100,0.000077312,0.000043250,0.000052563
1602948044890,2020-10-17T11:20:44.890,4.150,0.000076937,0.000042500,0.000051437
1602948044940,2020-10-17T11:20:44.940,4.200,0.000078438,0.000042188,0.000051437
