epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602947329570,2020-10-17T11:08:49.570,0.000,0.000102750,0.000037438,0.000023000
1602947329620,2020-10-17T11:08:49.620,0.050,0.000101313,0.000037438,0.000021437
1602947329670,2020-10-17T11:08:49.670,0.100,0.000102438,0.000038187,0.000021437
1602947329720,2020-10-17T11:08:49.720,0.150,0.000102062,0.000037062,0.000022625
1602947329770,2020-10-17T11:08:49.770,0.200,0.000102438,0.000038875,0.000022250
1602947329820,2020-10-17T11:08:49.820,0.250,0.000103125,0.000038562,0.000021063
1602947329870,2020-10-17T11:08:49.870,0.300,0.000101688,0.000037062,0.000021063
1602947329920,2020-10-17T11:08:49.920,0.350,0.000101688,0.000037438,0.000022250
1602947329970,2020-10-17T11:08:49.970,0.400,0.000101688,0.000037813,0.000022625
1602947330020,2020-10-17T11:08:50.020,0.450,0.000100250,0.000038187,0.000021063
1602947330070,2020-10-17T11:08:50.070,0.500,0.000101313,0.000038187,0.000020687
1602947330120,2020-10-17T11:08:50.120,0.550,0.000102062,0.000036375,0.000021875
1602947330170,2020-10-17T11:08:50.170,0.600,0.000100937,0.000037438,0.000021875
1602947330220,2020-10-17T11:08:50.220,0.650,0.000101688,0.000037813,0.000020687
1602947330270,2020-10-17T11:08:50.270,0.700,0.000101688,0.000037813,0.000021063
1602947330320,2020-10-17T11:08:50.320,0.750,0.000100625,0.000038187,0.000020687
1602947330370,2020-10-17T11:08:50.370,0.800,0.000101313,0.000037813,0.000021063
1602947330420,2020-10-17T11:08:50.420,0.850,0.000100250,0.000039625,0.000021063
1602947330470,2020-10-17T11:08:50.470,0.900,0.000099500,0.000040000,0.000021500
1602947330520,2020-10-17T11:08:50.520,0.950,0.000099875,0.000040000,0.000021875
1602947330570,2020-10-17T11:08:50.570,1.000,0.000098813,0.000042563,0.000021500
1602947330620,2020-10-17T11:08:50.620,1.050,0.000098813,0.000042875,0.000022250
1602947330670,2020-10-17T11:08:50.670,1.100,0.000095125,0.000043250,0.000023438
1602947330720,2020-10-17T11:08:50.720,1.150,0.000094813,0.000048000,0.000021875
