epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627857597949,2021-08-01T18:39:57.949,0.000,0.132,0.891,-0.236
1627857597959,2021-08-01T18:39:57.959,0.010,0.131,0.904,-0.238
1627857597969,2021-08-01T18:39:57.969,0.020,0.131,0.910,-0.241
1627857597979,2021-08-01T18:39:57.979,0.030,0.131,0.913,-0.243
1627857597989,2021-08-01T18:39:57.989,0.040,0.126,0.910,-0.245
1627857597999,2021-08-01T18:39:57.999,0.050,0.125,0.907,-0.241
1627857598009,2021-08-01T18:39:58.009,0.060,0.130,0.905,-0.240
1627857598019,2021-08-01T18:39:58.019,0.070,0.126,0.904,-0.237
1627857598029,2021-08-01T18:39:58.029,0.080,0.122,0.906,-0.240
1627857598039,2021-08-01T18:39:58.039,0.090,0.124,0.910,-0.240
1627857598049,2021-08-01T18:39:58.049,0.100,0.124,0.914,-0.243
1627857598059,2021-08-01T18:39:58.059,0.110,0.119,0.914,-0.241
1627857598069,2021-08-01T18:39:58.069,0.120,0.122,0.909,-0.240
1627857598079,2021-08-01T18:39:58.079,0.130,0.124,0.909,-0.237
1627857598089,2021-08-01T18:39:58.089,0.140,0.125,0.910,-0.241
1627857598099,2021-08-01T18:39:58.099,0.150,0.127,0.913,-0.242
1627857598109,2021-08-01T18:39:58.109,0.160,0.124,0.911,-0.241
1627857598119,2021-08-01T18:39:58.119,0.170,0.124,0.908,-0.240
1627857598129,2021-08-01T18:39:58.129,0.180,0.125,0.908,-0.239
1627857598139,2021-08-01T18:39:58.139,0.190,0.125,0.910,-0.243
1627857598149,2021-08-01T18:39:58.149,0.200,0.128,0.914,-0.245
1627857598159,2021-08-01T18:39:58.159,0.210,0.128,0.916,-0.242
1627857598169,2021-08-01T18:39:58.169,0.220,0.127,0.912,-0.242
1627857598179,2021-08-01T18:39:58.179,0.230,0.126,0.907,-0.242
1627857598189,2021-08-01T18:39:58.189,0.240,0.130,0.903,-0.241
1627857598199,2021-08-01T18:39:58.199,0.250,0.128,0.901,-0.240
1627857598209,2021-08-01T18:39:58.209,0.260,0.124,0.904,-0.245
1627857598219,2021-08-01T18:39:58.219,0.270,0.124,0.908,-0.241
1627857598229,2021-08-01T18:39:58.229,0.280,0.125,0.913,-0.245
1627857598239,2021-08-01T18:39:58.239,0.290,0.127,0.915,-0.248
1627857598249,2021-08-01T18:39:58.249,0.300,0.125,0.915,-0.246
1627857598259,2021-08-01T18:39:58.259,0.310,0.123,0.911,-0.248
1627857598269,2021-08-01T18:39:58.269,0.320,0.125,0.909,-0.246
1627857598279,2021-08-01T18:39:58.279,0.330,0.122,0.909,-0.245
1627857598289,2021-08-01T18:39:58.289,0.340,0.122,0.911,-0.244
1627857598299,2021-08-01T18:39:58.299,0.350,0.120,0.912,-0.246
1627857598309,2021-08-01T18:39:58.309,0.360,0.119,0.912,-0.244
1627857598319,2021-08-01T18:39:58.319,0.370,0.121,0.908,-0.244
1627857598329,2021-08-01T18:39:58.329,0.380,0.119,0.907,-0.244
1627857598339,2021-08-01T18:39:58.339,0.390,0.118,0.908,-0.243
1627857598349,2021-08-01T18:39:58.349,0.400,0.120,0.909,-0.243
1627857598359,2021-08-01T18:39:58.359,0.410,0.119,0.911,-0.247
1627857598369,2021-08-01T18:39:58.369,0.420,0.116,0.910,-0.248
1627857598379,2021-08-01T18:39:58.379,0.430,0.116,0.909,-0.244
1627857598389,2021-08-01T18:39:58.389,0.440,0.118,0.909,-0.247
1627857598399,2021-08-01T18:39:58.399,0.450,0.118,0.912,-0.244
1627857598409,2021-08-01T18:39:58.409,0.460,0.115,0.911,-0.247
1627857598419,2021-08-01T18:39:58.419,0.470,0.116,0.911,-0.246
1627857598429,2021-08-01T18:39:58.429,0.480,0.117,0.911,-0.247
1627857598439,2021-08-01T18:39:58.439,0.490,0.116,0.910,-0.244
1627857598449,2021-08-01T18:39:58.449,0.500,0.115,0.913,-0.246
1627857598459,2021-08-01T18:39:58.459,0.510,0.115,0.914,-0.251
1627857598469,2021-08-01T18:39:58.469,0.520,0.114,0.916,-0.248
1627857598479,2021-08-01T18:39:58.479,0.530,0.113,0.913,-0.247
1627857598489,2021-08-01T18:39:58.489,0.540,0.114,0.913,-0.249
1627857598499,2021-08-01T18:39:58.499,0.550,0.112,0.911,-0.249
1627857598509,2021-08-01T18:39:58.509,0.560,0.113,0.910,-0.247
1627857598519,2021-08-01T18:39:58.519,0.570,0.114,0.910,-0.250
1627857598529,2021-08-01T18:39:58.529,0.580,0.114,0.911,-0.248
1627857598539,2021-08-01T18:39:58.539,0.590,0.114,0.912,-0.250
1627857598549,2021-08-01T18:39:58.549,0.600,0.114,0.910,-0.247
1627857598559,2021-08-01T18:39:58.559,0.610,0.111,0.912,-0.249
1627857598569,2021-08-01T18:39:58.569,0.620,0.113,0.911,-0.248
1627857598579,2021-08-01T18:39:58.579,0.630,0.115,0.912,-0.247
1627857598589,2021-08-01T18:39:58.589,0.640,0.114,0.914,-0.249
1627857598599,2021-08-01T18:39:58.599,0.650,0.113,0.912,-0.246
1627857598609,2021-08-01T18:39:58.609,0.660,0.113,0.914,-0.247
1627857598619,2021-08-01T18:39:58.619,0.670,0.115,0.912,-0.247
1627857598629,2021-08-01T18:39:58.629,0.680,0.110,0.912,-0.247
1627857598639,2021-08-01T18:39:58.639,0.690,0.111,0.912,-0.244
1627857598649,2021-08-01T18:39:58.649,0.700,0.113,0.911,-0.245
1627857598659,2021-08-01T18:39:58.659,0.710,0.113,0.914,-0.249
1627857598669,2021-08-01T18:39:58.669,0.720,0.114,0.913,-0.249
1627857598679,2021-08-01T18:39:58.679,0.730,0.113,0.914,-0.245
1627857598689,2021-08-01T18:39:58.689,0.740,0.115,0.915,-0.246
1627857598699,2021-08-01T18:39:58.699,0.750,0.112,0.911,-0.246
1627857598709,2021-08-01T18:39:58.709,0.760,0.115,0.910,-0.247
1627857598719,2021-08-01T18:39:58.719,0.770,0.116,0.913,-0.247
1627857598729,2021-08-01T18:39:58.729,0.780,0.116,0.913,-0.244
1627857598739,2021-08-01T18:39:58.739,0.790,0.117,0.911,-0.248
1627857598749,2021-08-01T18:39:58.749,0.800,0.120,0.913,-0.246
1627857598759,2021-08-01T18:39:58.759,0.810,0.120,0.911,-0.245
1627857598769,2021-08-01T18:39:58.769,0.820,0.119,0.908,-0.245
1627857598779,2021-08-01T18:39:58.779,0.830,0.118,0.904,-0.240
1627857598789,2021-08-01T18:39:58.789,0.840,0.119,0.903,-0.243
1627857598799,2021-08-01T18:39:58.799,0.850,0.120,0.905,-0.241
1627857598809,2021-08-01T18:39:58.809,0.860,0.118,0.909,-0.245
1627857598819,2021-08-01T18:39:58.819,0.870,0.123,0.911,-0.241
1627857598829,2021-08-01T18:39:58.829,0.880,0.120,0.911,-0.245
1627857598839,2021-08-01T18:39:58.839,0.890,0.120,0.910,-0.242
1627857598849,2021-08-01T18:39:58.849,0.900,0.114,0.910,-0.245
1627857598859,2021-08-01T18:39:58.859,0.910,0.116,0.911,-0.242
1627857598869,2021-08-01T18:39:58.869,0.920,0.117,0.912,-0.239
1627857598879,2021-08-01T18:39:58.879,0.930,0.116,0.909,-0.240
1627857598889,2021-08-01T18:39:58.889,0.940,0.114,0.908,-0.239
1627857598899,2021-08-01T18:39:58.899,0.950,0.113,0.912,-0.240
1627857598909,2021-08-01T18:39:58.909,0.960,0.111,0.913,-0.241
1627857598919,2021-08-01T18:39:58.919,0.970,0.114,0.913,-0.238
1627857598929,2021-08-01T18:39:58.929,0.980,0.116,0.911,-0.240
1627857598939,2021-08-01T18:39:58.939,0.990,0.116,0.908,-0.242
1627857598949,2021-08-01T18:39:58.949,1.000,0.115,0.908,-0.240
1627857598959,2021-08-01T18:39:58.959,1.010,0.117,0.910,-0.241
1627857598969,2021-08-01T18:39:58.969,1.020,0.120,0.910,-0.245
1627857598979,2021-08-01T18:39:58.979,1.030,0.121,0.912,-0.248
1627857598989,2021-08-01T18:39:58.989,1.040,0.119,0.916,-0.248
1627857598999,2021-08-01T18:39:58.999,1.050,0.124,0.922,-0.251
1627857599009,2021-08-01T18:39:59.009,1.060,0.125,0.923,-0.252
1627857599019,2021-08-01T18:39:59.019,1.070,0.128,0.917,-0.249
1627857599029,2021-08-01T18:39:59.029,1.080,0.128,0.913,-0.248
1627857599039,2021-08-01T18:39:59.039,1.090,0.131,0.908,-0.246
1627857599049,2021-08-01T18:39:59.049,1.100,0.128,0.906,-0.244
1627857599059,2021-08-01T18:39:59.059,1.110,0.126,0.904,-0.241
1627857599069,2021-08-01T18:39:59.069,1.120,0.125,0.904,-0.241
1627857599079,2021-08-01T18:39:59.079,1.130,0.122,0.901,-0.240
1627857599089,2021-08-01T18:39:59.089,1.140,0.123,0.900,-0.236
1627857599099,2021-08-01T18:39:59.099,1.150,0.120,0.902,-0.236
1627857599109,2021-08-01T18:39:59.109,1.160,0.121,0.904,-0.238
1627857599119,2021-08-01T18:39:59.119,1.170,0.123,0.907,-0.238
1627857599129,2021-08-01T18:39:59.129,1.180,0.124,0.906,-0.242
1627857599139,2021-08-01T18:39:59.139,1.190,0.125,0.905,-0.240
1627857599149,2021-08-01T18:39:59.149,1.200,0.126,0.910,-0.243
1627857599159,2021-08-01T18:39:59.159,1.210,0.128,0.911,-0.243
1627857599169,2021-08-01T18:39:59.169,1.220,0.126,0.909,-0.242
1627857599179,2021-08-01T18:39:59.179,1.230,0.129,0.912,-0.243
