epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627859176799,2021-08-01T19:06:16.799,0.000,-0.732,3.354,5.488
1627859176809,2021-08-01T19:06:16.809,0.010,-0.671,2.927,5.610
1627859176819,2021-08-01T19:06:16.819,0.020,0.061,2.439,5.122
1627859176829,2021-08-01T19:06:16.829,0.030,0.183,1.646,4.634
1627859176839,2021-08-01T19:06:16.839,0.040,-0.244,0.732,4.268
1627859176849,2021-08-01T19:06:16.849,0.050,-0.549,0.000,3.902
1627859176859,2021-08-01T19:06:16.859,0.060,-0.549,-0.366,3.659
1627859176869,2021-08-01T19:06:16.869,0.070,-0.488,-0.854,3.232
1627859176879,2021-08-01T19:06:16.879,0.080,-0.671,-0.915,2.744
1627859176889,2021-08-01T19:06:16.889,0.090,-1.098,-0.915,2.256
1627859176899,2021-08-01T19:06:16.899,0.100,-1.280,-1.159,1.707
1627859176909,2021-08-01T19:06:16.909,0.110,-1.585,-1.098,0.793
1627859176919,2021-08-01T19:06:16.919,0.120,-1.768,-1.159,0.061
1627859176929,2021-08-01T19:06:16.929,0.130,-1.524,-0.976,-0.610
1627859176939,2021-08-01T19:06:16.939,0.140,-0.976,-0.549,-1.098
1627859176949,2021-08-01T19:06:16.949,0.150,-0.488,-0.061,-1.463
1627859176959,2021-08-01T19:06:16.959,0.160,-0.244,0.488,-1.646
1627859176969,2021-08-01T19:06:16.969,0.170,-0.305,0.976,-1.768
1627859176979,2021-08-01T19:06:16.979,0.180,-0.305,1.341,-2.073
1627859176989,2021-08-01T19:06:16.989,0.190,-0.183,1.768,-2.439
1627859176999,2021-08-01T19:06:16.999,0.200,-0.183,2.134,-2.622
1627859177009,2021-08-01T19:06:17.009,0.210,-0.305,2.317,-2.927
1627859177019,2021-08-01T19:06:17.019,0.220,-0.549,2.439,-3.171
1627859177029,2021-08-01T19:06:17.029,0.230,-0.732,2.378,-3.415
1627859177039,2021-08-01T19:06:17.039,0.240,-0.732,2.134,-3.841
1627859177049,2021-08-01T19:06:17.049,0.250,-0.366,1.707,-4.207
1627859177059,2021-08-01T19:06:17.059,0.260,0.000,1.463,-4.695
1627859177069,2021-08-01T19:06:17.069,0.270,0.305,1.280,-4.878
1627859177079,2021-08-01T19:06:17.079,0.280,0.366,1.098,-4.756
