epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627858473316,2021-08-01T18:54:33.316,0.000,0.033,-0.866,0.599
1627858473326,2021-08-01T18:54:33.326,0.010,0.033,-0.872,0.605
1627858473336,2021-08-01T18:54:33.336,0.020,0.032,-0.874,0.604
1627858473346,2021-08-01T18:54:33.346,0.030,0.034,-0.872,0.601
1627858473356,2021-08-01T18:54:33.356,0.040,0.034,-0.872,0.602
1627858473366,2021-08-01T18:54:33.366,0.050,0.033,-0.870,0.603
1627858473376,2021-08-01T18:54:33.376,0.060,0.032,-0.872,0.604
1627858473386,2021-08-01T18:54:33.386,0.070,0.034,-0.870,0.606
1627858473396,2021-08-01T18:54:33.396,0.080,0.032,-0.872,0.603
1627858473406,2021-08-01T18:54:33.406,0.090,0.029,-0.871,0.601
1627858473416,2021-08-01T18:54:33.416,0.100,0.031,-0.873,0.603
1627858473426,2021-08-01T18:54:33.426,0.110,0.033,-0.871,0.604
1627858473436,2021-08-01T18:54:33.436,0.120,0.035,-0.871,0.606
1627858473446,2021-08-01T18:54:33.446,0.130,0.033,-0.871,0.604
1627858473456,2021-08-01T18:54:33.456,0.140,0.031,-0.873,0.604
1627858473466,2021-08-01T18:54:33.466,0.150,0.031,-0.873,0.601
1627858473476,2021-08-01T18:54:33.476,0.160,0.034,-0.871,0.603
1627858473486,2021-08-01T18:54:33.486,0.170,0.033,-0.870,0.603
1627858473496,2021-08-01T18:54:33.496,0.180,0.031,-0.870,0.604
1627858473506,2021-08-01T18:54:33.506,0.190,0.032,-0.871,0.604
1627858473516,2021-08-01T18:54:33.516,0.200,0.031,-0.873,0.600
1627858473526,2021-08-01T18:54:33.526,0.210,0.033,-0.873,0.604
1627858473536,2021-08-01T18:54:33.536,0.220,0.030,-0.872,0.604
1627858473546,2021-08-01T18:54:33.546,0.230,0.030,-0.873,0.602
1627858473556,2021-08-01T18:54:33.556,0.240,0.030,-0.874,0.604
1627858473566,2021-08-01T18:54:33.566,0.250,0.032,-0.872,0.603
1627858473576,2021-08-01T18:54:33.576,0.260,0.031,-0.872,0.602
1627858473586,2021-08-01T18:54:33.586,0.270,0.032,-0.873,0.604
1627858473596,2021-08-01T18:54:33.596,0.280,0.033,-0.872,0.607
1627858473606,2021-08-01T18:54:33.606,0.290,0.031,-0.872,0.604
1627858473616,2021-08-01T18:54:33.616,0.300,0.031,-0.871,0.603
1627858473626,2021-08-01T18:54:33.626,0.310,0.033,-0.873,0.604
1627858473636,2021-08-01T18:54:33.636,0.320,0.034,-0.872,0.604
1627858473646,2021-08-01T18:54:33.646,0.330,0.032,-0.873,0.606
1627858473656,2021-08-01T18:54:33.656,0.340,0.033,-0.872,0.605
1627858473666,2021-08-01T18:54:33.666,0.350,0.033,-0.870,0.607
1627858473676,2021-08-01T18:54:33.676,0.360,0.033,-0.872,0.604
1627858473686,2021-08-01T18:54:33.686,0.370,0.035,-0.872,0.605
1627858473696,2021-08-01T18:54:33.696,0.380,0.035,-0.872,0.606
1627858473706,2021-08-01T18:54:33.706,0.390,0.033,-0.873,0.602
1627858473716,2021-08-01T18:54:33.716,0.400,0.033,-0.871,0.604
1627858473726,2021-08-01T18:54:33.726,0.410,0.031,-0.874,0.603
1627858473736,2021-08-01T18:54:33.736,0.420,0.032,-0.872,0.604
1627858473746,2021-08-01T18:54:33.746,0.430,0.029,-0.870,0.603
1627858473756,2021-08-01T18:54:33.756,0.440,0.034,-0.870,0.603
1627858473766,2021-08-01T18:54:33.766,0.450,0.030,-0.870,0.605
1627858473776,2021-08-01T18:54:33.776,0.460,0.031,-0.871,0.601
1627858473786,2021-08-01T18:54:33.786,0.470,0.030,-0.872,0.600
1627858473796,2021-08-01T18:54:33.796,0.480,0.028,-0.872,0.601
1627858473806,2021-08-01T18:54:33.806,0.490,0.030,-0.871,0.605
1627858473816,2021-08-01T18:54:33.816,0.500,0.035,-0.873,0.605
1627858473826,2021-08-01T18:54:33.826,0.510,0.032,-0.870,0.602
1627858473836,2021-08-01T18:54:33.836,0.520,0.032,-0.870,0.600
1627858473846,2021-08-01T18:54:33.846,0.530,0.033,-0.870,0.603
1627858473856,2021-08-01T18:54:33.856,0.540,0.031,-0.872,0.604
1627858473866,2021-08-01T18:54:33.866,0.550,0.030,-0.872,0.604
1627858473876,2021-08-01T18:54:33.876,0.560,0.033,-0.873,0.604
1627858473886,2021-08-01T18:54:33.886,0.570,0.032,-0.871,0.603
1627858473896,2021-08-01T18:54:33.896,0.580,0.031,-0.870,0.603
1627858473906,2021-08-01T18:54:33.906,0.590,0.032,-0.871,0.605
1627858473916,2021-08-01T18:54:33.916,0.600,0.034,-0.869,0.604
1627858473926,2021-08-01T18:54:33.926,0.610,0.031,-0.873,0.603
1627858473936,2021-08-01T18:54:33.936,0.620,0.031,-0.873,0.602
1627858473946,2021-08-01T18:54:33.946,0.630,0.032,-0.872,0.605
1627858473956,2021-08-01T18:54:33.956,0.640,0.032,-0.871,0.604
1627858473966,2021-08-01T18:54:33.966,0.650,0.032,-0.872,0.602
1627858473976,2021-08-01T18:54:33.976,0.660,0.032,-0.869,0.604
1627858473986,2021-08-01T18:54:33.986,0.670,0.031,-0.872,0.607
1627858473996,2021-08-01T18:54:33.996,0.680,0.033,-0.872,0.604
1627858474006,2021-08-01T18:54:34.006,0.690,0.030,-0.871,0.604
1627858474016,2021-08-01T18:54:34.016,0.700,0.032,-0.871,0.604
1627858474026,2021-08-01T18:54:34.026,0.710,0.033,-0.872,0.603
1627858474036,2021-08-01T18:54:34.036,0.720,0.032,-0.872,0.605
1627858474046,2021-08-01T18:54:34.046,0.730,0.031,-0.869,0.604
1627858474056,2021-08-01T18:54:34.056,0.740,0.034,-0.871,0.605
