epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627857841165,2021-08-01T18:44:01.165,0.000,0.183,0.000,-0.610
1627857841175,2021-08-01T18:44:01.175,0.010,-0.061,0.061,0.000
1627857841185,2021-08-01T18:44:01.185,0.020,-0.488,0.122,-0.610
1627857841195,2021-08-01T18:44:01.195,0.030,-0.732,-0.061,-1.037
1627857841205,2021-08-01T18:44:01.205,0.040,-0.915,-0.122,-1.463
1627857841215,2021-08-01T18:44:01.215,0.050,-0.732,-0.183,-1.890
1627857841225,2021-08-01T18:44:01.225,0.060,-0.366,-0.244,-2.012
1627857841235,2021-08-01T18:44:01.235,0.070,-0.549,-0.244,-2.012
1627857841245,2021-08-01T18:44:01.245,0.080,-0.793,-0.305,-1.890
1627857841255,2021-08-01T18:44:01.255,0.090,-0.671,-0.427,-1.890
1627857841265,2021-08-01T18:44:01.265,0.100,-0.488,-0.305,-1.707
1627857841275,2021-08-01T18:44:01.275,0.110,-0.732,-0.244,-1.402
1627857841285,2021-08-01T18:44:01.285,0.120,-1.159,-0.183,-1.037
1627857841295,2021-08-01T18:44:01.295,0.130,-1.037,-0.244,-0.793
1627857841305,2021-08-01T18:44:01.305,0.140,-0.427,-0.366,-0.793
1627857841315,2021-08-01T18:44:01.315,0.150,-0.122,-0.488,-0.915
1627857841325,2021-08-01T18:44:01.325,0.160,-0.061,-0.732,-0.915
1627857841335,2021-08-01T18:44:01.335,0.170,-0.183,-0.915,-1.159
1627857841345,2021-08-01T18:44:01.345,0.180,-0.061,-0.854,-1.646
1627857841355,2021-08-01T18:44:01.355,0.190,0.488,-0.854,-2.256
1627857841365,2021-08-01T18:44:01.365,0.200,0.732,-0.793,-2.622
1627857841375,2021-08-01T18:44:01.375,0.210,0.427,-0.488,-2.561
1627857841385,2021-08-01T18:44:01.385,0.220,-0.244,-0.183,-2.195
1627857841395,2021-08-01T18:44:01.395,0.230,-0.305,0.061,-2.073
1627857841405,2021-08-01T18:44:01.405,0.240,0.000,0.000,-2.195
