epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627858736832,2021-08-01T18:58:56.832,0.000,-0.183,-0.610,-0.549
1627858736842,2021-08-01T18:58:56.842,0.010,-0.549,-0.427,-1.159
1627858736852,2021-08-01T18:58:56.852,0.020,-0.793,-0.732,-0.793
1627858736862,2021-08-01T18:58:56.862,0.030,-0.793,-0.671,-0.976
1627858736872,2021-08-01T18:58:56.872,0.040,-0.366,-0.610,-1.341
1627858736882,2021-08-01T18:58:56.882,0.050,0.183,-0.671,-1.524
1627858736892,2021-08-01T18:58:56.892,0.060,-0.244,-0.427,-1.524
1627858736902,2021-08-01T18:58:56.902,0.070,-0.854,-0.244,-1.341
1627858736912,2021-08-01T18:58:56.912,0.080,-1.280,-0.183,-1.159
1627858736922,2021-08-01T18:58:56.922,0.090,-1.159,-0.122,-1.159
1627858736932,2021-08-01T18:58:56.932,0.100,-0.793,-0.183,-1.220
1627858736942,2021-08-01T18:58:56.942,0.110,-0.488,-0.244,-1.098
1627858736952,2021-08-01T18:58:56.952,0.120,-0.671,-0.366,-0.976
1627858736962,2021-08-01T18:58:56.962,0.130,-0.732,-0.366,-1.037
1627858736972,2021-08-01T18:58:56.972,0.140,-0.732,-0.427,-0.976
1627858736982,2021-08-01T18:58:56.982,0.150,-0.610,-0.549,-0.976
1627858736992,2021-08-01T18:58:56.992,0.160,-0.366,-0.488,-1.037
1627858737002,2021-08-01T18:58:57.002,0.170,0.000,-0.488,-0.976
1627858737012,2021-08-01T18:58:57.012,0.180,0.427,-0.366,-0.854
1627858737022,2021-08-01T18:58:57.022,0.190,0.305,-0.061,-0.610
1627858737032,2021-08-01T18:58:57.032,0.200,-0.183,0.305,-0.244
1627858737042,2021-08-01T18:58:57.042,0.210,-0.305,0.427,-0.244
1627858737052,2021-08-01T18:58:57.052,0.220,0.000,0.305,-0.488
1627858737062,2021-08-01T18:58:57.062,0.230,0.305,0.183,-0.732
1627858737072,2021-08-01T18:58:57.072,0.240,0.427,0.000,-1.098
1627858737082,2021-08-01T18:58:57.082,0.250,0.244,0.000,-1.220
1627858737092,2021-08-01T18:58:57.092,0.260,0.122,0.061,-1.220
1627858737102,2021-08-01T18:58:57.102,0.270,0.122,0.122,-1.220
1627858737112,2021-08-01T18:58:57.112,0.280,0.183,0.305,-1.159
1627858737122,2021-08-01T18:58:57.122,0.290,0.122,0.732,-0.915
1627858737132,2021-08-01T18:58:57.132,0.300,-0.183,0.976,-0.549
1627858737142,2021-08-01T18:58:57.142,0.310,-0.427,1.098,-0.427
1627858737152,2021-08-01T18:58:57.152,0.320,-0.305,0.976,-0.610
1627858737162,2021-08-01T18:58:57.162,0.330,0.000,0.610,-0.671
1627858737172,2021-08-01T18:58:57.172,0.340,-0.183,0.122,-0.732
1627858737182,2021-08-01T18:58:57.182,0.350,-0.244,-0.427,-1.037
1627858737192,2021-08-01T18:58:57.192,0.360,-0.122,-0.915,-1.463
1627858737202,2021-08-01T18:58:57.202,0.370,-0.061,-1.098,-1.707
1627858737212,2021-08-01T18:58:57.212,0.380,0.061,-1.159,-1.829
1627858737222,2021-08-01T18:58:57.222,0.390,-0.061,-0.915,-1.524
1627858737232,2021-08-01T18:58:57.232,0.400,-0.671,-0.427,-1.037
1627858737242,2021-08-01T18:58:57.242,0.410,-0.976,-0.366,-1.037
1627858737252,2021-08-01T18:58:57.252,0.420,-0.549,-0.305,-1.280
1627858737262,2021-08-01T18:58:57.262,0.430,-0.549,-0.427,-1.646
1627858737272,2021-08-01T18:58:57.272,0.440,-0.549,-0.732,-1.890
1627858737282,2021-08-01T18:58:57.282,0.450,-0.549,-1.098,-2.012
1627858737292,2021-08-01T18:58:57.292,0.460,-0.305,-1.829,-2.012
1627858737302,2021-08-01T18:58:57.302,0.470,0.305,-2.866,-2.134
1627858737312,2021-08-01T18:58:57.312,0.480,1.829,-3.963,-2.561
1627858737322,2021-08-01T18:58:57.322,0.490,3.110,-4.268,-2.744
1627858737332,2021-08-01T18:58:57.332,0.500,2.378,-3.476,-2.500
1627858737342,2021-08-01T18:58:57.342,0.510,-0.427,-2.256,-1.829
1627858737352,2021-08-01T18:58:57.352,0.520,-3.415,-1.463,-1.524
1627858737362,2021-08-01T18:58:57.362,0.530,-5.122,-0.366,-1.037
1627858737372,2021-08-01T18:58:57.372,0.540,-6.098,0.549,-1.037
1627858737382,2021-08-01T18:58:57.382,0.550,-3.841,0.671,-1.280
1627858737392,2021-08-01T18:58:57.392,0.560,-1.280,1.098,-1.341
1627858737402,2021-08-01T18:58:57.402,0.570,0.854,1.098,-1.463
1627858737412,2021-08-01T18:58:57.412,0.580,1.402,1.037,-1.768
1627858737422,2021-08-01T18:58:57.422,0.590,0.305,1.341,-1.707
1627858737432,2021-08-01T18:58:57.432,0.600,-1.037,1.707,-1.402
1627858737442,2021-08-01T18:58:57.442,0.610,-2.195,1.890,-1.159
1627858737452,2021-08-01T18:58:57.452,0.620,-0.976,1.341,-1.829
1627858737462,2021-08-01T18:58:57.462,0.630,1.463,0.732,-3.110
1627858737472,2021-08-01T18:58:57.472,0.640,2.561,0.244,-4.146
1627858737482,2021-08-01T18:58:57.482,0.650,2.012,-0.061,-4.207
1627858737492,2021-08-01T18:58:57.492,0.660,0.671,-0.244,-3.476
1627858737502,2021-08-01T18:58:57.502,0.670,0.427,-0.366,-2.988
1627858737512,2021-08-01T18:58:57.512,0.680,1.768,-0.854,-2.744
1627858737522,2021-08-01T18:58:57.522,0.690,2.195,-0.854,-2.378
1627858737532,2021-08-01T18:58:57.532,0.700,1.524,-0.305,-1.646
1627858737542,2021-08-01T18:58:57.542,0.710,-0.122,0.366,-0.610
1627858737552,2021-08-01T18:58:57.552,0.720,-2.683,1.098,0.244
1627858737562,2021-08-01T18:58:57.562,0.730,-4.268,1.463,0.915
1627858737572,2021-08-01T18:58:57.572,0.740,-5.427,1.524,1.646
1627858737582,2021-08-01T18:58:57.582,0.750,-5.366,0.793,2.073
1627858737592,2021-08-01T18:58:57.592,0.760,-3.659,-0.549,2.012
1627858737602,2021-08-01T18:58:57.602,0.770,-1.890,-1.829,1.524
1627858737612,2021-08-01T18:58:57.612,0.780,-1.707,-2.805,1.159
1627858737622,2021-08-01T18:58:57.622,0.790,-2.561,-3.902,0.732
1627858737632,2021-08-01T18:58:57.632,0.800,-2.683,-4.695,0.366
1627858737642,2021-08-01T18:58:57.642,0.810,-1.707,-4.939,-0.183
1627858737652,2021-08-01T18:58:57.652,0.820,-0.305,-4.573,-0.488
1627858737662,2021-08-01T18:58:57.662,0.830,0.915,-3.537,-0.366
1627858737672,2021-08-01T18:58:57.672,0.840,0.732,-2.012,0.183
1627858737682,2021-08-01T18:58:57.682,0.850,-0.305,-0.488,0.671
1627858737692,2021-08-01T18:58:57.692,0.860,-1.159,0.793,0.854
1627858737702,2021-08-01T18:58:57.702,0.870,-1.524,1.829,0.732
1627858737712,2021-08-01T18:58:57.712,0.880,-1.463,2.439,0.366
1627858737722,2021-08-01T18:58:57.722,0.890,-1.646,2.561,0.000
1627858737732,2021-08-01T18:58:57.732,0.900,-2.195,2.744,-0.305
1627858737742,2021-08-01T18:58:57.742,0.910,-2.866,2.500,-0.732
1627858737752,2021-08-01T18:58:57.752,0.920,-2.927,2.012,-1.402
1627858737762,2021-08-01T18:58:57.762,0.930,-2.927,1.524,-1.890
1627858737772,2021-08-01T18:58:57.772,0.940,-3.049,1.341,-2.012
1627858737782,2021-08-01T18:58:57.782,0.950,-2.927,1.159,-1.951
1627858737792,2021-08-01T18:58:57.792,0.960,-2.500,1.402,-1.585
1627858737802,2021-08-01T18:58:57.802,0.970,-2.134,1.768,-1.098
1627858737812,2021-08-01T18:58:57.812,0.980,-1.341,1.951,-0.671
1627858737822,2021-08-01T18:58:57.822,0.990,-0.732,2.012,-0.488
1627858737832,2021-08-01T18:58:57.832,1.000,-0.366,1.890,-0.183
1627858737842,2021-08-01T18:58:57.842,1.010,0.122,2.073,0.061
1627858737852,2021-08-01T18:58:57.852,1.020,0.183,2.195,0.305
1627858737862,2021-08-01T18:58:57.862,1.030,0.244,2.134,0.610
1627858737872,2021-08-01T18:58:57.872,1.040,0.549,2.012,0.488
1627858737882,2021-08-01T18:58:57.882,1.050,0.915,2.012,0.305
1627858737892,2021-08-01T18:58:57.892,1.060,0.976,1.707,0.183
1627858737902,2021-08-01T18:58:57.902,1.070,0.976,1.463,-0.061
1627858737912,2021-08-01T18:58:57.912,1.080,0.610,1.280,-0.183
1627858737922,2021-08-01T18:58:57.922,1.090,0.305,1.037,-0.244
1627858737932,2021-08-01T18:58:57.932,1.100,0.244,0.732,-0.244
1627858737942,2021-08-01T18:58:57.942,1.110,-0.244,0.488,-0.122
1627858737952,2021-08-01T18:58:57.952,1.120,-0.549,0.305,-0.061
1627858737962,2021-08-01T18:58:57.962,1.130,-0.732,0.244,0.000
1627858737972,2021-08-01T18:58:57.972,1.140,-0.854,0.244,0.000
1627858737982,2021-08-01T18:58:57.982,1.150,-1.037,0.305,0.122
1627858737992,2021-08-01T18:58:57.992,1.160,-1.159,0.305,0.061
1627858738002,2021-08-01T18:58:58.002,1.170,-1.220,0.488,0.183
1627858738012,2021-08-01T18:58:58.012,1.180,-1.159,0.732,0.305
1627858738022,2021-08-01T18:58:58.022,1.190,-1.037,0.793,0.488
