epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627857597863,2021-08-01T18:39:57.863,0.000,97970.875
1627857597998,2021-08-01T18:39:57.998,0.135,97967.938
1627857598134,2021-08-01T18:39:58.134,0.271,97968.508
1627857598271,2021-08-01T18:39:58.271,0.408,97971.984
1627857598405,2021-08-01T18:39:58.405,0.542,97967.156
1627857598542,2021-08-01T18:39:58.542,0.679,97971.375
1627857598676,2021-08-01T18:39:58.676,0.813,97967.156
1627857598813,2021-08-01T18:39:58.813,0.950,97975.422
1627857598949,2021-08-01T18:39:58.949,1.086,97967.938
1627857599084,2021-08-01T18:39:59.084,1.221,97968.328
1627857599220,2021-08-01T18:39:59.220,1.357,97971.203
1627857599356,2021-08-01T18:39:59.356,1.493,97970.781
1627857599491,2021-08-01T18:39:59.491,1.628,97966.586
1627857599627,2021-08-01T18:39:59.627,1.764,97964.461
1627857599763,2021-08-01T18:39:59.763,1.900,97968.859
1627857599898,2021-08-01T18:39:59.898,2.035,97970.031
1627857600034,2021-08-01T18:40:00.034,2.171,97969.859
1627857600171,2021-08-01T18:40:00.171,2.308,97972.555
1627857600305,2021-08-01T18:40:00.305,2.442,97971.984
1627857600442,2021-08-01T18:40:00.442,2.579,97974.680
1627857600576,2021-08-01T18:40:00.576,2.713,97971.375
1627857600713,2021-08-01T18:40:00.713,2.850,97969.281
1627857600849,2021-08-01T18:40:00.849,2.986,97967.938
1627857600984,2021-08-01T18:40:00.984,3.121,97970.031
1627857601120,2021-08-01T18:40:01.120,3.257,97967.156
1627857601256,2021-08-01T18:40:01.256,3.393,97967.336
1627857601391,2021-08-01T18:40:01.391,3.528,97968.328
1627857601527,2021-08-01T18:40:01.527,3.664,97968.859
1627857601663,2021-08-01T18:40:01.663,3.800,97969.438
1627857601798,2021-08-01T18:40:01.798,3.935,97970.641
1627857601934,2021-08-01T18:40:01.934,4.071,97966.734
1627857602070,2021-08-01T18:40:02.070,4.207,97969.281
1627857602205,2021-08-01T18:40:02.205,4.342,97964.641
1627857602341,2021-08-01T18:40:02.341,4.478,97964.461
1627857602478,2021-08-01T18:40:02.478,4.615,97972.125
1627857602612,2021-08-01T18:40:02.612,4.749,97963.719
1627857602749,2021-08-01T18:40:02.749,4.886,97971.375
1627857602883,2021-08-01T18:40:02.883,5.020,97968.078
1627857603020,2021-08-01T18:40:03.020,5.157,97968.508
1627857603156,2021-08-01T18:40:03.156,5.293,97966.734
1627857603291,2021-08-01T18:40:03.291,5.428,97968.688
1627857603427,2021-08-01T18:40:03.427,5.564,97966.734
1627857603563,2021-08-01T18:40:03.563,5.700,97970.031
1627857603698,2021-08-01T18:40:03.698,5.835,97970.211
1627857603834,2021-08-01T18:40:03.834,5.971,97973.477
1627857603969,2021-08-01T18:40:03.969,6.106,97972.906
1627857604105,2021-08-01T18:40:04.105,6.242,97970.031
1627857604241,2021-08-01T18:40:04.241,6.378,97970.211
1627857604376,2021-08-01T18:40:04.376,6.513,97969.281
1627857604512,2021-08-01T18:40:04.512,6.649,97975.602
1627857604649,2021-08-01T18:40:04.649,6.786,97967.516
1627857604783,2021-08-01T18:40:04.783,6.920,97967.516
1627857604920,2021-08-01T18:40:04.920,7.057,97970.031
1627857605056,2021-08-01T18:40:05.056,7.193,97972.125
1627857605191,2021-08-01T18:40:05.191,7.328,97974.078
1627857605327,2021-08-01T18:40:05.327,7.464,97969.438
1627857605463,2021-08-01T18:40:05.463,7.600,97970.031
1627857605598,2021-08-01T18:40:05.598,7.735,97975.602
1627857605734,2021-08-01T18:40:05.734,7.871,97966.734
1627857605869,2021-08-01T18:40:05.869,8.006,97970.211
1627857606005,2021-08-01T18:40:06.005,8.142,97966.172
1627857606141,2021-08-01T18:40:06.141,8.278,97968.859
1627857606278,2021-08-01T18:40:06.278,8.415,97968.859
