epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627858989867,2021-08-01T19:03:09.867,0.000,-0.366,1.890,-0.732
1627858989877,2021-08-01T19:03:09.877,0.010,-0.244,1.890,-0.610
1627858989887,2021-08-01T19:03:09.887,0.020,-0.244,1.890,-0.610
1627858989897,2021-08-01T19:03:09.897,0.030,-0.122,1.707,-0.671
1627858989907,2021-08-01T19:03:09.907,0.040,-0.061,1.646,-0.732
1627858989917,2021-08-01T19:03:09.917,0.050,-0.061,1.646,-0.854
1627858989927,2021-08-01T19:03:09.927,0.060,0.061,1.707,-0.915
1627858989937,2021-08-01T19:03:09.937,0.070,0.305,1.707,-1.037
1627858989947,2021-08-01T19:03:09.947,0.080,0.305,1.768,-1.098
1627858989957,2021-08-01T19:03:09.957,0.090,0.305,1.829,-1.159
1627858989967,2021-08-01T19:03:09.967,0.100,0.427,1.768,-1.220
1627858989977,2021-08-01T19:03:09.977,0.110,0.366,1.707,-1.341
1627858989987,2021-08-01T19:03:09.987,0.120,0.488,1.646,-1.341
1627858989997,2021-08-01T19:03:09.997,0.130,0.244,1.646,-1.280
1627858990007,2021-08-01T19:03:10.007,0.140,-0.061,1.707,-1.341
1627858990017,2021-08-01T19:03:10.017,0.150,-0.244,1.646,-1.402
1627858990027,2021-08-01T19:03:10.027,0.160,-0.366,1.402,-1.524
1627858990037,2021-08-01T19:03:10.037,0.170,-0.427,1.463,-1.463
1627858990047,2021-08-01T19:03:10.047,0.180,-0.244,1.280,-1.341
1627858990057,2021-08-01T19:03:10.057,0.190,-0.122,1.037,-1.463
1627858990067,2021-08-01T19:03:10.067,0.200,0.061,0.915,-1.341
1627858990077,2021-08-01T19:03:10.077,0.210,0.000,0.732,-1.159
1627858990087,2021-08-01T19:03:10.087,0.220,-0.183,0.732,-1.037
1627858990097,2021-08-01T19:03:10.097,0.230,-0.122,0.732,-1.037
1627858990107,2021-08-01T19:03:10.107,0.240,-0.183,0.671,-1.037
1627858990117,2021-08-01T19:03:10.117,0.250,-0.244,0.793,-1.098
1627858990127,2021-08-01T19:03:10.127,0.260,-0.488,0.793,-1.098
1627858990137,2021-08-01T19:03:10.137,0.270,-0.610,0.610,-1.037
1627858990147,2021-08-01T19:03:10.147,0.280,-0.549,0.305,-1.098
1627858990157,2021-08-01T19:03:10.157,0.290,-0.183,0.122,-1.098
1627858990167,2021-08-01T19:03:10.167,0.300,0.061,0.061,-1.220
1627858990177,2021-08-01T19:03:10.177,0.310,0.183,0.061,-1.159
1627858990187,2021-08-01T19:03:10.187,0.320,0.183,0.000,-1.098
1627858990197,2021-08-01T19:03:10.197,0.330,-0.122,0.122,-0.915
1627858990207,2021-08-01T19:03:10.207,0.340,-0.366,0.305,-0.854
1627858990217,2021-08-01T19:03:10.217,0.350,-0.549,0.427,-0.732
1627858990227,2021-08-01T19:03:10.227,0.360,-0.427,0.427,-0.854
1627858990237,2021-08-01T19:03:10.237,0.370,-0.671,0.549,-0.854
1627858990247,2021-08-01T19:03:10.247,0.380,-0.915,0.793,-0.915
1627858990257,2021-08-01T19:03:10.257,0.390,-1.524,1.098,-0.793
1627858990267,2021-08-01T19:03:10.267,0.400,-2.256,1.402,-0.732
1627858990277,2021-08-01T19:03:10.277,0.410,-2.561,1.646,-0.183
1627858990287,2021-08-01T19:03:10.287,0.420,-2.195,1.829,0.000
1627858990297,2021-08-01T19:03:10.297,0.430,-1.402,1.890,0.000
1627858990307,2021-08-01T19:03:10.307,0.440,-0.732,1.707,-0.244
1627858990317,2021-08-01T19:03:10.317,0.450,-0.488,1.463,-0.549
1627858990327,2021-08-01T19:03:10.327,0.460,-0.671,1.280,-0.793
1627858990337,2021-08-01T19:03:10.337,0.470,-1.098,1.159,-0.793
1627858990347,2021-08-01T19:03:10.347,0.480,-0.732,0.915,-0.976
1627858990357,2021-08-01T19:03:10.357,0.490,-0.244,0.671,-1.220
1627858990367,2021-08-01T19:03:10.367,0.500,0.427,0.427,-1.463
1627858990377,2021-08-01T19:03:10.377,0.510,0.488,0.305,-1.463
1627858990387,2021-08-01T19:03:10.387,0.520,-0.183,0.244,-1.280
1627858990397,2021-08-01T19:03:10.397,0.530,-0.610,0.000,-1.280
1627858990407,2021-08-01T19:03:10.407,0.540,-0.732,-0.244,-1.280
1627858990417,2021-08-01T19:03:10.417,0.550,-0.671,-0.183,-1.280
1627858990427,2021-08-01T19:03:10.427,0.560,-0.854,-0.122,-1.098
1627858990437,2021-08-01T19:03:10.437,0.570,-1.159,-0.366,-0.976
1627858990447,2021-08-01T19:03:10.447,0.580,-1.098,-0.366,-0.854
1627858990457,2021-08-01T19:03:10.457,0.590,-0.976,-0.183,-0.793
1627858990467,2021-08-01T19:03:10.467,0.600,-0.976,-0.244,-0.854
1627858990477,2021-08-01T19:03:10.477,0.610,-0.915,-0.244,-0.854
