epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627857597869,2021-08-01T18:39:57.869,0.000,-2.134,0.305,-1.402
1627857597879,2021-08-01T18:39:57.879,0.010,-2.256,-0.183,-1.402
1627857597889,2021-08-01T18:39:57.889,0.020,-2.805,0.000,-1.463
1627857597899,2021-08-01T18:39:57.899,0.030,-2.805,0.000,-1.585
1627857597909,2021-08-01T18:39:57.909,0.040,-2.622,-0.061,-1.463
1627857597919,2021-08-01T18:39:57.919,0.050,-2.561,-0.122,-1.220
1627857597929,2021-08-01T18:39:57.929,0.060,-2.317,-0.061,-0.854
1627857597939,2021-08-01T18:39:57.939,0.070,-1.768,-0.183,-0.793
1627857597949,2021-08-01T18:39:57.949,0.080,-0.793,-0.061,-0.854
1627857597959,2021-08-01T18:39:57.959,0.090,0.183,-0.061,-1.037
1627857597969,2021-08-01T18:39:57.969,0.100,0.427,-0.122,-1.341
1627857597979,2021-08-01T18:39:57.979,0.110,-0.122,-0.061,-1.585
1627857597989,2021-08-01T18:39:57.989,0.120,-0.488,0.061,-1.646
1627857597999,2021-08-01T18:39:57.999,0.130,-0.610,-0.061,-1.951
1627857598009,2021-08-01T18:39:58.009,0.140,-0.488,-0.183,-2.256
1627857598019,2021-08-01T18:39:58.019,0.150,-0.244,-0.244,-2.500
1627857598029,2021-08-01T18:39:58.029,0.160,0.122,-0.122,-2.683
1627857598039,2021-08-01T18:39:58.039,0.170,0.244,-0.305,-2.744
1627857598049,2021-08-01T18:39:58.049,0.180,-0.061,-0.305,-2.805
1627857598059,2021-08-01T18:39:58.059,0.190,-0.488,-0.427,-2.805
1627857598069,2021-08-01T18:39:58.069,0.200,-0.671,-0.549,-2.561
1627857598079,2021-08-01T18:39:58.079,0.210,-0.610,-0.427,-2.378
1627857598089,2021-08-01T18:39:58.089,0.220,-0.366,-0.427,-2.256
1627857598099,2021-08-01T18:39:58.099,0.230,-0.305,-0.610,-2.195
1627857598109,2021-08-01T18:39:58.109,0.240,-0.427,-0.549,-1.890
1627857598119,2021-08-01T18:39:58.119,0.250,-0.488,-0.305,-1.585
