epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627858473238,2021-08-01T18:54:33.238,0.000,-0.427,0.244,-0.610
1627858473248,2021-08-01T18:54:33.248,0.010,-0.427,-0.305,-0.122
1627858473258,2021-08-01T18:54:33.258,0.020,-0.549,0.366,-0.610
1627858473268,2021-08-01T18:54:33.268,0.030,-0.488,0.305,-0.732
1627858473278,2021-08-01T18:54:33.278,0.040,-0.427,0.183,-0.671
1627858473288,2021-08-01T18:54:33.288,0.050,-0.427,0.244,-0.610
1627858473298,2021-08-01T18:54:33.298,0.060,-0.366,0.305,-0.732
1627858473308,2021-08-01T18:54:33.308,0.070,-0.427,0.366,-0.732
1627858473318,2021-08-01T18:54:33.318,0.080,-0.549,0.305,-0.671
1627858473328,2021-08-01T18:54:33.328,0.090,-0.488,0.305,-0.732
1627858473338,2021-08-01T18:54:33.338,0.100,-0.427,0.244,-0.610
1627858473348,2021-08-01T18:54:33.348,0.110,-0.427,0.305,-0.671
1627858473358,2021-08-01T18:54:33.358,0.120,-0.427,0.244,-0.671
1627858473368,2021-08-01T18:54:33.368,0.130,-0.488,0.305,-0.671
1627858473378,2021-08-01T18:54:33.378,0.140,-0.549,0.244,-0.610
1627858473388,2021-08-01T18:54:33.388,0.150,-0.488,0.305,-0.732
1627858473398,2021-08-01T18:54:33.398,0.160,-0.427,0.244,-0.732
1627858473408,2021-08-01T18:54:33.408,0.170,-0.427,0.244,-0.610
1627858473418,2021-08-01T18:54:33.418,0.180,-0.549,0.305,-0.610
1627858473428,2021-08-01T18:54:33.428,0.190,-0.427,0.244,-0.671
1627858473438,2021-08-01T18:54:33.438,0.200,-0.427,0.183,-0.732
1627858473448,2021-08-01T18:54:33.448,0.210,-0.427,0.305,-0.610
1627858473458,2021-08-01T18:54:33.458,0.220,-0.488,0.305,-0.610
1627858473468,2021-08-01T18:54:33.468,0.230,-0.549,0.305,-0.732
1627858473478,2021-08-01T18:54:33.478,0.240,-0.549,0.366,-0.610
1627858473488,2021-08-01T18:54:33.488,0.250,-0.488,0.305,-0.671
1627858473498,2021-08-01T18:54:33.498,0.260,-0.488,0.305,-0.610
1627858473508,2021-08-01T18:54:33.508,0.270,-0.488,0.244,-0.610
1627858473518,2021-08-01T18:54:33.518,0.280,-0.366,0.244,-0.671
1627858473528,2021-08-01T18:54:33.528,0.290,-0.549,0.183,-0.610
1627858473538,2021-08-01T18:54:33.538,0.300,-0.488,0.244,-0.610
1627858473548,2021-08-01T18:54:33.548,0.310,-0.549,0.244,-0.610
1627858473558,2021-08-01T18:54:33.558,0.320,-0.427,0.305,-0.610
1627858473568,2021-08-01T18:54:33.568,0.330,-0.488,0.305,-0.671
1627858473578,2021-08-01T18:54:33.578,0.340,-0.549,0.366,-0.610
1627858473588,2021-08-01T18:54:33.588,0.350,-0.427,0.305,-0.671
1627858473598,2021-08-01T18:54:33.598,0.360,-0.427,0.305,-0.610
1627858473608,2021-08-01T18:54:33.608,0.370,-0.427,0.366,-0.549
1627858473618,2021-08-01T18:54:33.618,0.380,-0.427,0.305,-0.488
1627858473628,2021-08-01T18:54:33.628,0.390,-0.427,0.183,-0.610
1627858473638,2021-08-01T18:54:33.638,0.400,-0.427,0.183,-0.732
1627858473648,2021-08-01T18:54:33.648,0.410,-0.488,0.305,-0.671
1627858473658,2021-08-01T18:54:33.658,0.420,-0.488,0.305,-0.549
1627858473668,2021-08-01T18:54:33.668,0.430,-0.488,0.244,-0.610
1627858473678,2021-08-01T18:54:33.678,0.440,-0.427,0.122,-0.732
1627858473688,2021-08-01T18:54:33.688,0.450,-0.427,0.244,-0.671
1627858473698,2021-08-01T18:54:33.698,0.460,-0.488,0.244,-0.610
1627858473708,2021-08-01T18:54:33.708,0.470,-0.488,0.244,-0.610
1627858473718,2021-08-01T18:54:33.718,0.480,-0.427,0.305,-0.671
1627858473728,2021-08-01T18:54:33.728,0.490,-0.427,0.122,-0.671
1627858473738,2021-08-01T18:54:33.738,0.500,-0.488,0.244,-0.610
1627858473748,2021-08-01T18:54:33.748,0.510,-0.610,0.427,-0.610
1627858473758,2021-08-01T18:54:33.758,0.520,-0.488,0.305,-0.671
1627858473768,2021-08-01T18:54:33.768,0.530,-0.488,0.244,-0.671
1627858473778,2021-08-01T18:54:33.778,0.540,-0.488,0.244,-0.671
1627858473788,2021-08-01T18:54:33.788,0.550,-0.549,0.244,-0.549
1627858473798,2021-08-01T18:54:33.798,0.560,-0.549,0.244,-0.610
1627858473808,2021-08-01T18:54:33.808,0.570,-0.427,0.122,-0.671
1627858473818,2021-08-01T18:54:33.818,0.580,-0.488,0.183,-0.610
1627858473828,2021-08-01T18:54:33.828,0.590,-0.488,0.244,-0.610
1627858473838,2021-08-01T18:54:33.838,0.600,-0.488,0.244,-0.610
1627858473848,2021-08-01T18:54:33.848,0.610,-0.549,0.244,-0.671
1627858473858,2021-08-01T18:54:33.858,0.620,-0.427,0.305,-0.671
1627858473868,2021-08-01T18:54:33.868,0.630,-0.488,0.244,-0.610
1627858473878,2021-08-01T18:54:33.878,0.640,-0.549,0.244,-0.549
1627858473888,2021-08-01T18:54:33.888,0.650,-0.488,0.244,-0.549
1627858473898,2021-08-01T18:54:33.898,0.660,-0.549,0.427,-0.671
1627858473908,2021-08-01T18:54:33.908,0.670,-0.488,0.305,-0.610
1627858473918,2021-08-01T18:54:33.918,0.680,-0.549,0.183,-0.732
1627858473928,2021-08-01T18:54:33.928,0.690,-0.549,0.183,-0.671
1627858473938,2021-08-01T18:54:33.938,0.700,-0.488,0.244,-0.610
1627858473948,2021-08-01T18:54:33.948,0.710,-0.427,0.244,-0.732
