epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627859377047,2021-08-01T19:09:37.047,0.000,0.976,0.915,-3.780
1627859377057,2021-08-01T19:09:37.057,0.010,0.854,1.890,-3.963
1627859377067,2021-08-01T19:09:37.067,0.020,0.488,1.646,-3.293
1627859377077,2021-08-01T19:09:37.077,0.030,-0.061,1.951,-2.622
1627859377087,2021-08-01T19:09:37.087,0.040,-0.488,2.195,-2.134
1627859377097,2021-08-01T19:09:37.097,0.050,-0.549,2.134,-1.829
1627859377107,2021-08-01T19:09:37.107,0.060,-0.183,1.890,-1.768
1627859377117,2021-08-01T19:09:37.117,0.070,-0.122,1.646,-1.646
1627859377127,2021-08-01T19:09:37.127,0.080,-0.244,1.524,-1.768
1627859377137,2021-08-01T19:09:37.137,0.090,-0.549,1.220,-2.012
1627859377147,2021-08-01T19:09:37.147,0.100,-0.610,1.037,-2.317
1627859377157,2021-08-01T19:09:37.157,0.110,-0.305,0.854,-2.683
1627859377167,2021-08-01T19:09:37.167,0.120,-0.122,0.854,-2.805
1627859377177,2021-08-01T19:09:37.177,0.130,0.061,0.854,-2.683
1627859377187,2021-08-01T19:09:37.187,0.140,0.000,0.854,-2.500
1627859377197,2021-08-01T19:09:37.197,0.150,-0.122,0.610,-2.195
1627859377207,2021-08-01T19:09:37.207,0.160,-0.061,0.427,-1.951
1627859377217,2021-08-01T19:09:37.217,0.170,-0.122,0.244,-1.646
1627859377227,2021-08-01T19:09:37.227,0.180,-0.122,-0.061,-1.402
1627859377237,2021-08-01T19:09:37.237,0.190,-0.244,-0.183,-1.402
1627859377247,2021-08-01T19:09:37.247,0.200,-0.488,-0.427,-1.159
1627859377257,2021-08-01T19:09:37.257,0.210,-0.244,-0.610,-1.037
1627859377267,2021-08-01T19:09:37.267,0.220,-0.122,-0.854,-1.098
1627859377277,2021-08-01T19:09:37.277,0.230,-0.183,-0.976,-1.037
1627859377287,2021-08-01T19:09:37.287,0.240,-0.122,-1.159,-0.793
1627859377297,2021-08-01T19:09:37.297,0.250,0.366,-1.037,-0.671
1627859377307,2021-08-01T19:09:37.307,0.260,1.098,-1.098,-0.793
1627859377317,2021-08-01T19:09:37.317,0.270,1.646,-1.098,-0.915
1627859377327,2021-08-01T19:09:37.327,0.280,1.280,-0.854,-0.793
1627859377337,2021-08-01T19:09:37.337,0.290,0.366,-0.915,-0.366
1627859377347,2021-08-01T19:09:37.347,0.300,-0.488,-0.854,-0.122
1627859377357,2021-08-01T19:09:37.357,0.310,-0.488,-0.854,-0.183
1627859377367,2021-08-01T19:09:37.367,0.320,0.000,-1.159,-0.549
1627859377377,2021-08-01T19:09:37.377,0.330,0.427,-1.402,-0.976
1627859377387,2021-08-01T19:09:37.387,0.340,0.549,-1.646,-1.280
1627859377397,2021-08-01T19:09:37.397,0.350,0.671,-2.073,-1.646
1627859377407,2021-08-01T19:09:37.407,0.360,0.488,-2.256,-2.134
1627859377417,2021-08-01T19:09:37.417,0.370,0.549,-2.439,-2.683
1627859377427,2021-08-01T19:09:37.427,0.380,0.976,-2.622,-3.537
1627859377437,2021-08-01T19:09:37.437,0.390,1.524,-2.866,-4.390
1627859377447,2021-08-01T19:09:37.447,0.400,1.768,-2.988,-5.305
1627859377457,2021-08-01T19:09:37.457,0.410,2.195,-2.988,-5.976
1627859377467,2021-08-01T19:09:37.467,0.420,2.317,-2.805,-6.280
1627859377477,2021-08-01T19:09:37.477,0.430,2.134,-2.561,-6.220
1627859377487,2021-08-01T19:09:37.487,0.440,1.585,-2.317,-5.793
1627859377497,2021-08-01T19:09:37.497,0.450,0.671,-2.073,-5.122
1627859377507,2021-08-01T19:09:37.507,0.460,0.366,-2.012,-4.573
1627859377517,2021-08-01T19:09:37.517,0.470,1.098,-2.195,-4.207
1627859377527,2021-08-01T19:09:37.527,0.480,2.073,-2.561,-4.207
1627859377537,2021-08-01T19:09:37.537,0.490,2.866,-3.110,-4.268
1627859377547,2021-08-01T19:09:37.547,0.500,3.537,-3.720,-4.146
1627859377557,2021-08-01T19:09:37.557,0.510,3.476,-4.329,-3.841
1627859377567,2021-08-01T19:09:37.567,0.520,3.415,-4.939,-3.598
1627859377577,2021-08-01T19:09:37.577,0.530,3.659,-5.610,-3.598
1627859377587,2021-08-01T19:09:37.587,0.540,4.512,-6.402,-3.902
1627859377597,2021-08-01T19:09:37.597,0.550,5.671,-6.829,-4.085
1627859377607,2021-08-01T19:09:37.607,0.560,6.037,-7.073,-3.902
1627859377617,2021-08-01T19:09:37.617,0.570,5.793,-7.500,-3.537
1627859377627,2021-08-01T19:09:37.627,0.580,5.366,-7.744,-2.988
1627859377637,2021-08-01T19:09:37.637,0.590,5.610,-7.927,-2.500
1627859377647,2021-08-01T19:09:37.647,0.600,6.037,-8.171,-2.073
1627859377657,2021-08-01T19:09:37.657,0.610,6.037,-8.293,-1.585
1627859377667,2021-08-01T19:09:37.667,0.620,5.671,-8.598,-1.159
1627859377677,2021-08-01T19:09:37.677,0.630,5.488,-8.780,-0.793
1627859377687,2021-08-01T19:09:37.687,0.640,5.488,-9.085,-0.244
1627859377697,2021-08-01T19:09:37.697,0.650,5.244,-9.390,0.183
1627859377707,2021-08-01T19:09:37.707,0.660,5.305,-9.756,0.549
1627859377717,2021-08-01T19:09:37.717,0.670,5.366,-9.878,0.976
1627859377727,2021-08-01T19:09:37.727,0.680,4.939,-9.878,1.524
1627859377737,2021-08-01T19:09:37.737,0.690,4.451,-10.000,2.256
1627859377747,2021-08-01T19:09:37.747,0.700,4.146,-10.000,2.805
1627859377757,2021-08-01T19:09:37.757,0.710,3.841,-10.122,3.354
1627859377767,2021-08-01T19:09:37.767,0.720,3.780,-10.366,3.659
1627859377777,2021-08-01T19:09:37.777,0.730,4.085,-10.671,3.720
1627859377787,2021-08-01T19:09:37.787,0.740,4.512,-10.915,3.598
1627859377797,2021-08-01T19:09:37.797,0.750,4.024,-11.280,3.232
1627859377807,2021-08-01T19:09:37.807,0.760,3.293,-11.768,2.988
1627859377817,2021-08-01T19:09:37.817,0.770,2.317,-12.134,2.622
1627859377827,2021-08-01T19:09:37.827,0.780,2.073,-12.622,2.012
1627859377837,2021-08-01T19:09:37.837,0.790,2.439,-13.049,1.341
1627859377847,2021-08-01T19:09:37.847,0.800,2.622,-13.049,1.037
1627859377857,2021-08-01T19:09:37.857,0.810,1.829,-12.866,0.976
1627859377867,2021-08-01T19:09:37.867,0.820,0.915,-12.378,1.220
1627859377877,2021-08-01T19:09:37.877,0.830,0.244,-11.829,1.341
1627859377887,2021-08-01T19:09:37.887,0.840,-0.061,-11.098,1.280
1627859377897,2021-08-01T19:09:37.897,0.850,0.000,-10.000,1.341
1627859377907,2021-08-01T19:09:37.907,0.860,-0.305,-9.085,1.463
1627859377917,2021-08-01T19:09:37.917,0.870,-1.037,-8.110,1.524
1627859377927,2021-08-01T19:09:37.927,0.880,-1.585,-7.378,1.463
1627859377937,2021-08-01T19:09:37.937,0.890,-1.707,-6.951,1.098
1627859377947,2021-08-01T19:09:37.947,0.900,-1.646,-6.585,0.366
1627859377957,2021-08-01T19:09:37.957,0.910,-1.585,-6.341,-0.122
1627859377967,2021-08-01T19:09:37.967,0.920,-1.829,-6.098,-0.610
1627859377977,2021-08-01T19:09:37.977,0.930,-2.134,-6.159,-1.159
1627859377987,2021-08-01T19:09:37.987,0.940,-2.500,-5.976,-1.524
1627859377997,2021-08-01T19:09:37.997,0.950,-3.720,-5.671,-1.646
1627859378007,2021-08-01T19:09:38.007,0.960,-4.634,-5.549,-2.012
1627859378017,2021-08-01T19:09:38.017,0.970,-4.573,-5.488,-2.988
1627859378027,2021-08-01T19:09:38.027,0.980,-3.902,-5.427,-4.268
1627859378037,2021-08-01T19:09:38.037,0.990,-3.659,-5.549,-5.610
1627859378047,2021-08-01T19:09:38.047,1.000,-4.451,-5.305,-6.585
1627859378057,2021-08-01T19:09:38.057,1.010,-6.280,-4.939,-7.073
1627859378067,2021-08-01T19:09:38.067,1.020,-7.988,-4.451,-7.622
1627859378077,2021-08-01T19:09:38.077,1.030,-8.720,-4.146,-8.598
1627859378087,2021-08-01T19:09:38.087,1.040,-7.866,-3.720,-9.939
1627859378097,2021-08-01T19:09:38.097,1.050,-7.134,-3.171,-11.159
1627859378107,2021-08-01T19:09:38.107,1.060,-7.500,-2.256,-11.890
1627859378117,2021-08-01T19:09:38.117,1.070,-8.598,-1.159,-12.256
1627859378127,2021-08-01T19:09:38.127,1.080,-9.085,-0.183,-12.256
1627859378137,2021-08-01T19:09:38.137,1.090,-8.476,0.610,-12.500
1627859378147,2021-08-01T19:09:38.147,1.100,-7.012,1.768,-12.744
1627859378157,2021-08-01T19:09:38.157,1.110,-5.610,3.110,-12.744
1627859378167,2021-08-01T19:09:38.167,1.120,-4.817,4.451,-12.439
1627859378177,2021-08-01T19:09:38.177,1.130,-4.573,5.793,-11.829
1627859378187,2021-08-01T19:09:38.187,1.140,-4.756,7.195,-11.037
1627859378197,2021-08-01T19:09:38.197,1.150,-4.390,8.598,-10.122
1627859378207,2021-08-01T19:09:38.207,1.160,-3.659,9.756,-9.329
1627859378217,2021-08-01T19:09:38.217,1.170,-3.110,10.427,-8.659
1627859378227,2021-08-01T19:09:38.227,1.180,-1.951,10.488,-8.720
1627859378237,2021-08-01T19:09:38.237,1.190,-0.122,10.427,-9.146
1627859378247,2021-08-01T19:09:38.247,1.200,1.707,10.305,-9.634
1627859378257,2021-08-01T19:09:38.257,1.210,2.622,10.122,-10.061
1627859378267,2021-08-01T19:09:38.267,1.220,2.988,10.122,-10.305
1627859378277,2021-08-01T19:09:38.277,1.230,2.378,10.122,-10.732
1627859378287,2021-08-01T19:09:38.287,1.240,1.951,9.756,-11.280
1627859378297,2021-08-01T19:09:38.297,1.250,2.317,9.329,-12.439
1627859378307,2021-08-01T19:09:38.307,1.260,3.293,9.146,-13.537
1627859378317,2021-08-01T19:09:38.317,1.270,3.293,8.902,-13.963
1627859378327,2021-08-01T19:09:38.327,1.280,2.500,8.720,-14.207
1627859378337,2021-08-01T19:09:38.337,1.290,2.378,8.415,-14.756
1627859378347,2021-08-01T19:09:38.347,1.300,2.622,8.110,-15.427
1627859378357,2021-08-01T19:09:38.357,1.310,2.256,7.988,-16.098
1627859378367,2021-08-01T19:09:38.367,1.320,1.341,7.866,-16.768
1627859378377,2021-08-01T19:09:38.377,1.330,0.366,7.744,-17.744
1627859378387,2021-08-01T19:09:38.387,1.340,0.061,7.622,-19.329
1627859378397,2021-08-01T19:09:38.397,1.350,-0.427,7.744,-20.793
1627859378407,2021-08-01T19:09:38.407,1.360,-1.646,7.988,-22.134
1627859378417,2021-08-01T19:09:38.417,1.370,-3.476,8.476,-23.232
1627859378427,2021-08-01T19:09:38.427,1.380,-5.549,9.268,-24.024
1627859378437,2021-08-01T19:09:38.437,1.390,-6.707,10.671,-24.268
1627859378447,2021-08-01T19:09:38.447,1.400,-7.195,12.683,-24.390
1627859378457,2021-08-01T19:09:38.457,1.410,-9.268,15.061,-23.720
1627859378467,2021-08-01T19:09:38.467,1.420,-12.805,17.378,-21.890
1627859378477,2021-08-01T19:09:38.477,1.430,-14.207,18.963,-21.280
1627859378487,2021-08-01T19:09:38.487,1.440,-13.780,20.671,-21.707
1627859378497,2021-08-01T19:09:38.497,1.450,-13.598,21.829,-21.524
1627859378507,2021-08-01T19:09:38.507,1.460,-18.476,23.537,-19.512
1627859378517,2021-08-01T19:09:38.517,1.470,-25.061,25.183,-15.915
1627859378527,2021-08-01T19:09:38.527,1.480,-26.463,25.854,-13.598
1627859378537,2021-08-01T19:09:38.537,1.490,-20.244,26.341,-13.537
1627859378547,2021-08-01T19:09:38.547,1.500,-11.159,26.220,-14.756
1627859378557,2021-08-01T19:09:38.557,1.510,-5.671,25.549,-15.854
1627859378567,2021-08-01T19:09:38.567,1.520,-6.159,25.061,-15.793
1627859378577,2021-08-01T19:09:38.577,1.530,-10.427,24.268,-15.061
1627859378587,2021-08-01T19:09:38.587,1.540,-14.268,23.110,-14.573
1627859378597,2021-08-01T19:09:38.597,1.550,-15.244,22.073,-14.634
1627859378607,2021-08-01T19:09:38.607,1.560,-12.439,20.854,-15.732
1627859378617,2021-08-01T19:09:38.617,1.570,-8.537,19.817,-17.317
1627859378627,2021-08-01T19:09:38.627,1.580,-5.305,18.659,-18.780
1627859378637,2021-08-01T19:09:38.637,1.590,-3.963,17.378,-20.183
1627859378647,2021-08-01T19:09:38.647,1.600,-4.146,16.341,-22.195
1627859378657,2021-08-01T19:09:38.657,1.610,-5.549,15.305,-24.390
1627859378667,2021-08-01T19:09:38.667,1.620,-8.232,14.451,-26.707
1627859378677,2021-08-01T19:09:38.677,1.630,-10.488,14.085,-29.146
1627859378687,2021-08-01T19:09:38.687,1.640,-11.037,13.780,-31.951
1627859378697,2021-08-01T19:09:38.697,1.650,-10.671,13.841,-34.756
1627859378707,2021-08-01T19:09:38.707,1.660,-9.756,14.085,-37.256
1627859378717,2021-08-01T19:09:38.717,1.670,-10.000,14.695,-38.963
1627859378727,2021-08-01T19:09:38.727,1.680,-12.683,15.793,-39.329
1627859378737,2021-08-01T19:09:38.737,1.690,-16.585,17.073,-38.598
