epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1627858736805,2021-08-01T18:58:56.805,0.000,97980.320
1627858736941,2021-08-01T18:58:56.941,0.136,97978.969
1627858737077,2021-08-01T18:58:57.077,0.272,97969.352
1627858737212,2021-08-01T18:58:57.212,0.407,97975.102
1627858737348,2021-08-01T18:58:57.348,0.543,97974.750
1627858737485,2021-08-01T18:58:57.485,0.680,97974.922
1627858737619,2021-08-01T18:58:57.619,0.814,97980.320
1627858737756,2021-08-01T18:58:57.756,0.951,97978.375
1627858737892,2021-08-01T18:58:57.892,1.087,97979.148
1627858738027,2021-08-01T18:58:58.027,1.222,97972.227
1627858738163,2021-08-01T18:58:58.163,1.358,97976.273
1627858738298,2021-08-01T18:58:58.298,1.493,97977.016
1627858738434,2021-08-01T18:58:58.434,1.629,97977.016
1627858738570,2021-08-01T18:58:58.570,1.765,97977.203
1627858738705,2021-08-01T18:58:58.705,1.900,97971.875
1627858738841,2021-08-01T18:58:58.841,2.036,97978.547
1627858738977,2021-08-01T18:58:58.977,2.172,97974.500
1627858739112,2021-08-01T18:58:59.112,2.307,97972.227
1627858739248,2021-08-01T18:58:59.248,2.443,97973.750
1627858739385,2021-08-01T18:58:59.385,2.580,97971.805
1627858739519,2021-08-01T18:58:59.519,2.714,97979.297
1627858739656,2021-08-01T18:58:59.656,2.851,97969.703
1627858739790,2021-08-01T18:58:59.790,2.985,97973.578
1627858739927,2021-08-01T18:58:59.927,3.122,97983.188
1627858740063,2021-08-01T18:59:00.063,3.258,97983.344
1627858740198,2021-08-01T18:59:00.198,3.393,97979.891
1627858740334,2021-08-01T18:59:00.334,3.529,97976.594
1627858740470,2021-08-01T18:59:00.470,3.665,97975.250
1627858740605,2021-08-01T18:59:00.605,3.800,97975.102
1627858740741,2021-08-01T18:59:00.741,3.936,97977.797
1627858740876,2021-08-01T18:59:00.876,4.071,97974.500
1627858741012,2021-08-01T18:59:01.012,4.207,97977.953
1627858741148,2021-08-01T18:59:01.148,4.343,97974.328
1627858741284,2021-08-01T18:59:01.284,4.479,97974.500
1627858741419,2021-08-01T18:59:01.419,4.614,97972.977
1627858741555,2021-08-01T18:59:01.555,4.750,97976.594
1627858741690,2021-08-01T18:59:01.690,4.885,97980.320
1627858741826,2021-08-01T18:59:01.826,5.021,97974.078
1627858741961,2021-08-01T18:59:01.961,5.156,97978.719
