epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604763408532,2020-11-07T10:36:48.532,0.000,99364.344
1604763408668,2020-11-07T10:36:48.668,0.136,99366.391
1604763408803,2020-11-07T10:36:48.803,0.271,99365.086
1604763408939,2020-11-07T10:36:48.939,0.407,99364.609
1604763409075,2020-11-07T10:36:49.075,0.543,99362.375
1604763409210,2020-11-07T10:36:49.210,0.678,99360.234
1604763409346,2020-11-07T10:36:49.346,0.814,99362.859
1604763409482,2020-11-07T10:36:49.482,0.950,99361.547
1604763409617,2020-11-07T10:36:49.617,1.085,99358.805
1604763409753,2020-11-07T10:36:49.753,1.221,99370.586
1604763409888,2020-11-07T10:36:49.888,1.356,99361.898
1604763410024,2020-11-07T10:36:50.024,1.492,99360.109
1604763410161,2020-11-07T10:36:50.161,1.629,99357.969
1604763410295,2020-11-07T10:36:50.295,1.763,99361.422
1604763410432,2020-11-07T10:36:50.432,1.900,99367.523
1604763410568,2020-11-07T10:36:50.568,2.036,99364.039
1604763410703,2020-11-07T10:36:50.703,2.171,99360.984
1604763410839,2020-11-07T10:36:50.839,2.307,99365.266
1604763410974,2020-11-07T10:36:50.974,2.442,99363.516
1604763411110,2020-11-07T10:36:51.110,2.578,99365.656
1604763411246,2020-11-07T10:36:51.246,2.714,99368.266
1604763411381,2020-11-07T10:36:51.381,2.849,99366.484
1604763411517,2020-11-07T10:36:51.517,2.985,99365.656
1604763411653,2020-11-07T10:36:51.653,3.121,99364.344
1604763411788,2020-11-07T10:36:51.788,3.256,99367.352
1604763411924,2020-11-07T10:36:51.924,3.392,99369.016
1604763412059,2020-11-07T10:36:52.059,3.527,99367.797
1604763412195,2020-11-07T10:36:52.195,3.663,99368.656
1604763412331,2020-11-07T10:36:52.331,3.799,99365.172
1604763412466,2020-11-07T10:36:52.466,3.934,99372.586
1604763412602,2020-11-07T10:36:52.602,4.070,99364.250
1604763412739,2020-11-07T10:36:52.739,4.207,99372.109
1604763412873,2020-11-07T10:36:52.873,4.341,99367.703
1604763413010,2020-11-07T10:36:53.010,4.478,99362.109
1604763413146,2020-11-07T10:36:53.146,4.614,99368.656
1604763413281,2020-11-07T10:36:53.281,4.749,99361.250
1604763413417,2020-11-07T10:36:53.417,4.885,99359.938
1604763413553,2020-11-07T10:36:53.553,5.021,99363.422
1604763413688,2020-11-07T10:36:53.688,5.156,99358.188
1604763413824,2020-11-07T10:36:53.824,5.292,99363.031
1604763413959,2020-11-07T10:36:53.959,5.427,99360.805
1604763414095,2020-11-07T10:36:54.095,5.563,99365.094
1604763414231,2020-11-07T10:36:54.231,5.699,99367.703
1604763414366,2020-11-07T10:36:54.366,5.834,99366.813
1604763414502,2020-11-07T10:36:54.502,5.970,99365.867
1604763414639,2020-11-07T10:36:54.639,6.107,99361.492
1604763414773,2020-11-07T10:36:54.773,6.241,99365.867
1604763414910,2020-11-07T10:36:54.910,6.378,99363.250
1604763415044,2020-11-07T10:36:55.044,6.512,99361.492
1604763415181,2020-11-07T10:36:55.181,6.649,99366.734
1604763415317,2020-11-07T10:36:55.317,6.785,99363.250
1604763415452,2020-11-07T10:36:55.452,6.920,99370.180
1604763415588,2020-11-07T10:36:55.588,7.056,99362.328
1604763415724,2020-11-07T10:36:55.724,7.192,99357.563
1604763415859,2020-11-07T10:36:55.859,7.327,99369.703
1604763415995,2020-11-07T10:36:55.995,7.463,99364.938
1604763416131,2020-11-07T10:36:56.131,7.599,99364.109
1604763416266,2020-11-07T10:36:56.266,7.734,99362.797
