epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1604764260307,2020-11-07T10:51:00.307,0.000,99366.563
1604764260441,2020-11-07T10:51:00.441,0.134,99366.125
1604764260578,2020-11-07T10:51:00.578,0.271,99360.891
1604764260714,2020-11-07T10:51:00.714,0.407,99366.125
1604764260849,2020-11-07T10:51:00.849,0.542,99363.953
1604764260985,2020-11-07T10:51:00.985,0.678,99366.563
1604764261121,2020-11-07T10:51:01.121,0.814,99368.742
1604764261256,2020-11-07T10:51:01.256,0.949,99370.500
1604764261392,2020-11-07T10:51:01.392,1.085,99372.281
1604764261528,2020-11-07T10:51:01.528,1.221,99374.422
1604764261663,2020-11-07T10:51:01.663,1.356,99372.750
1604764261799,2020-11-07T10:51:01.799,1.492,99367.961
1604764261934,2020-11-07T10:51:01.934,1.627,99367.516
1604764262070,2020-11-07T10:51:02.070,1.763,99370.141
1604764262206,2020-11-07T10:51:02.206,1.899,99366.656
1604764262341,2020-11-07T10:51:02.341,2.034,99360.586
1604764262477,2020-11-07T10:51:02.477,2.170,99367.125
1604764262614,2020-11-07T10:51:02.614,2.307,99362.727
1604764262748,2020-11-07T10:51:02.748,2.441,99362.281
1604764262885,2020-11-07T10:51:02.885,2.578,99363.117
1604764263019,2020-11-07T10:51:03.019,2.712,99360.500
1604764263156,2020-11-07T10:51:03.156,2.849,99363.117
1604764263292,2020-11-07T10:51:03.292,2.985,99363.117
1604764263427,2020-11-07T10:51:03.427,3.120,99365.258
1604764263563,2020-11-07T10:51:03.563,3.256,99367.875
1604764263699,2020-11-07T10:51:03.699,3.392,99365.734
1604764263834,2020-11-07T10:51:03.834,3.527,99363.953
1604764263970,2020-11-07T10:51:03.970,3.663,99360.891
1604764264105,2020-11-07T10:51:04.105,3.798,99366.563
1604764264241,2020-11-07T10:51:04.241,3.934,99361.328
1604764264377,2020-11-07T10:51:04.377,4.070,99366.953
1604764264512,2020-11-07T10:51:04.512,4.205,99366.563
1604764264648,2020-11-07T10:51:04.648,4.341,99365.734
1604764264785,2020-11-07T10:51:04.785,4.478,99364.813
1604764264919,2020-11-07T10:51:04.919,4.612,99366.125
1604764265056,2020-11-07T10:51:05.056,4.749,99363.953
1604764265192,2020-11-07T10:51:05.192,4.885,99364.422
1604764265327,2020-11-07T10:51:05.327,5.020,99362.195
1604764265463,2020-11-07T10:51:05.463,5.156,99362.641
1604764265598,2020-11-07T10:51:05.598,5.291,99367.430
1604764265734,2020-11-07T10:51:05.734,5.427,99366.125
1604764265870,2020-11-07T10:51:05.870,5.563,99363.953
1604764266005,2020-11-07T10:51:06.005,5.698,99356.094
1604764266141,2020-11-07T10:51:06.141,5.834,99362.547
1604764266277,2020-11-07T10:51:06.277,5.970,99356.961
1604764266412,2020-11-07T10:51:06.412,6.105,99359.578
1604764266548,2020-11-07T10:51:06.548,6.241,99362.195
1604764266683,2020-11-07T10:51:06.683,6.376,99359.102
1604764266819,2020-11-07T10:51:06.819,6.512,99358.625
1604764266956,2020-11-07T10:51:06.956,6.649,99363.031
1604764267092,2020-11-07T10:51:07.092,6.785,99359.102
1604764267227,2020-11-07T10:51:07.227,6.920,99369.016
1604764267363,2020-11-07T10:51:07.363,7.056,99360.766
1604764267498,2020-11-07T10:51:07.498,7.191,99362.547
1604764267634,2020-11-07T10:51:07.634,7.327,99361.156
1604764267770,2020-11-07T10:51:07.770,7.463,99361.156
1604764267905,2020-11-07T10:51:07.905,7.598,99364.250
1604764268041,2020-11-07T10:51:08.041,7.734,99365.086
1604764268177,2020-11-07T10:51:08.177,7.870,99365.086
1604764268312,2020-11-07T10:51:08.312,8.005,99360.766
1604764268448,2020-11-07T10:51:08.448,8.141,99359.844
1604764268583,2020-11-07T10:51:08.583,8.276,99362.469
1604764268719,2020-11-07T10:51:08.719,8.412,99357.227
1604764268855,2020-11-07T10:51:08.855,8.548,99361.156
1604764268990,2020-11-07T10:51:08.990,8.683,99365.469
1604764269126,2020-11-07T10:51:09.126,8.819,99365.914
1604764269263,2020-11-07T10:51:09.263,8.956,99361.547
1604764269399,2020-11-07T10:51:09.399,9.092,99365.828
1604764269534,2020-11-07T10:51:09.534,9.227,99363.688
1604764269670,2020-11-07T10:51:09.670,9.363,99365.000
1604764269805,2020-11-07T10:51:09.805,9.498,99363.211
1604764269941,2020-11-07T10:51:09.941,9.634,99365.828
1604764270077,2020-11-07T10:51:10.077,9.770,99363.211
1604764270212,2020-11-07T10:51:10.212,9.905,99367.969
1604764270348,2020-11-07T10:51:10.348,10.041,99360.109
1604764270484,2020-11-07T10:51:10.484,10.177,99367.047
1604764270619,2020-11-07T10:51:10.619,10.312,99367.883
1604764270755,2020-11-07T10:51:10.755,10.448,99367.047
1604764270890,2020-11-07T10:51:10.890,10.583,99360.500
1604764271026,2020-11-07T10:51:11.026,10.719,99363.953
1604764271163,2020-11-07T10:51:11.163,10.856,99367.047
1604764271299,2020-11-07T10:51:11.299,10.992,99362.734
1604764271434,2020-11-07T10:51:11.434,11.127,99362.641
1604764271570,2020-11-07T10:51:11.570,11.263,99363.594
1604764271705,2020-11-07T10:51:11.705,11.398,99363.953
1604764271841,2020-11-07T10:51:11.841,11.534,99361.336
1604764271977,2020-11-07T10:51:11.977,11.670,99367.047
1604764272112,2020-11-07T10:51:12.112,11.805,99367.883
1604764272248,2020-11-07T10:51:12.248,11.941,99365.266
1604764272384,2020-11-07T10:51:12.384,12.077,99367.883
1604764272519,2020-11-07T10:51:12.519,12.212,99367.438
1604764272655,2020-11-07T10:51:12.655,12.348,99358.273
1604764272790,2020-11-07T10:51:12.790,12.483,99360.414
1604764272926,2020-11-07T10:51:12.926,12.619,99362.555
1604764273062,2020-11-07T10:51:13.062,12.755,99365.656
1604764273197,2020-11-07T10:51:13.197,12.890,99364.344
1604764273333,2020-11-07T10:51:13.333,13.026,99361.336
1604764273470,2020-11-07T10:51:13.470,13.163,99368.266
1604764273604,2020-11-07T10:51:13.604,13.297,99365.656
1604764273741,2020-11-07T10:51:13.741,13.434,99359.578
1604764273877,2020-11-07T10:51:13.877,13.570,99357.797
1604764274012,2020-11-07T10:51:14.012,13.705,99363.031
1604764274148,2020-11-07T10:51:14.148,13.841,99359.109
1604764274283,2020-11-07T10:51:14.283,13.976,99359.109
1604764274419,2020-11-07T10:51:14.419,14.112,99361.727
1604764274555,2020-11-07T10:51:14.555,14.248,99359.938
1604764274690,2020-11-07T10:51:14.690,14.383,99358.625
1604764274826,2020-11-07T10:51:14.826,14.519,99360.414
1604764274962,2020-11-07T10:51:14.962,14.655,99362.953
1604764275097,2020-11-07T10:51:15.097,14.790,99360.805
1604764275233,2020-11-07T10:51:15.233,14.926,99358.188
1604764275368,2020-11-07T10:51:15.368,15.061,99358.188
1604764275504,2020-11-07T10:51:15.504,15.197,99362.109
1604764275641,2020-11-07T10:51:15.641,15.334,99367.352
1604764275775,2020-11-07T10:51:15.775,15.468,99367.703
1604764275912,2020-11-07T10:51:15.912,15.605,99367.703
1604764276048,2020-11-07T10:51:16.048,15.741,99362.469
1604764276183,2020-11-07T10:51:16.183,15.876,99366.391
1604764276319,2020-11-07T10:51:16.319,16.012,99363.297
1604764276455,2020-11-07T10:51:16.455,16.148,99369.016
1604764276590,2020-11-07T10:51:16.590,16.283,99365.563
1604764276726,2020-11-07T10:51:16.726,16.419,99367.703
1604764276861,2020-11-07T10:51:16.861,16.554,99372.055
1604764276997,2020-11-07T10:51:16.997,16.690,99368.539
1604764277133,2020-11-07T10:51:17.133,16.826,99365.922
1604764277268,2020-11-07T10:51:17.268,16.961,99370.750
1604764277404,2020-11-07T10:51:17.404,17.097,99368.539
1604764277540,2020-11-07T10:51:17.540,17.233,99365.094
1604764277675,2020-11-07T10:51:17.675,17.368,99369.844
1604764277811,2020-11-07T10:51:17.811,17.504,99366.813
1604764277948,2020-11-07T10:51:17.948,17.641,99366.391
1604764278082,2020-11-07T10:51:18.082,17.775,99370.750
1604764278219,2020-11-07T10:51:18.219,17.912,99365.508
1604764278355,2020-11-07T10:51:18.355,18.048,99362.469
1604764278490,2020-11-07T10:51:18.490,18.183,99367.234
1604764278626,2020-11-07T10:51:18.626,18.319,99369.016
1604764278761,2020-11-07T10:51:18.761,18.454,99365.922
1604764278897,2020-11-07T10:51:18.897,18.590,99368.125
1604764279033,2020-11-07T10:51:19.033,18.726,99369.016
1604764279168,2020-11-07T10:51:19.168,18.861,99368.539
1604764279304,2020-11-07T10:51:19.304,18.997,99369.438
1604764279440,2020-11-07T10:51:19.440,19.133,99369.492
1604764279577,2020-11-07T10:51:19.577,19.270,99373.898
1604764279711,2020-11-07T10:51:19.711,19.404,99368.180
1604764279848,2020-11-07T10:51:19.848,19.541,99372.586
1604764279982,2020-11-07T10:51:19.982,19.675,99368.656
1604764280119,2020-11-07T10:51:20.119,19.812,99371.281
1604764280255,2020-11-07T10:51:20.255,19.948,99366.484
1604764280390,2020-11-07T10:51:20.390,20.083,99364.344
1604764280526,2020-11-07T10:51:20.526,20.219,99365.656
1604764280661,2020-11-07T10:51:20.661,20.354,99362.555
1604764280797,2020-11-07T10:51:20.797,20.490,99369.492
1604764280933,2020-11-07T10:51:20.933,20.626,99364.734
1604764281068,2020-11-07T10:51:21.068,20.761,99359.500
1604764281204,2020-11-07T10:51:21.204,20.897,99369.492
1604764281340,2020-11-07T10:51:21.340,21.033,99369.016
1604764281475,2020-11-07T10:51:21.475,21.168,99365.563
1604764281611,2020-11-07T10:51:21.611,21.304,99364.734
1604764281746,2020-11-07T10:51:21.746,21.439,99360.328
1604764281882,2020-11-07T10:51:21.882,21.575,99368.656
1604764282019,2020-11-07T10:51:22.019,21.712,99361.727
1604764282153,2020-11-07T10:51:22.153,21.846,99360.414
1604764282290,2020-11-07T10:51:22.290,21.983,99366.484
1604764282426,2020-11-07T10:51:22.426,22.119,99366.484
1604764282560,2020-11-07T10:51:22.560,22.253,99366.484
1604764282697,2020-11-07T10:51:22.697,22.390,99367.352
1604764282833,2020-11-07T10:51:22.833,22.526,99367.438
1604764282968,2020-11-07T10:51:22.968,22.661,99362.203
1604764283104,2020-11-07T10:51:23.104,22.797,99360.891
1604764283239,2020-11-07T10:51:23.239,22.932,99368.266
1604764283375,2020-11-07T10:51:23.375,23.068,99366.125
1604764283511,2020-11-07T10:51:23.511,23.204,99364.344
1604764283646,2020-11-07T10:51:23.646,23.339,99364.344
1604764283782,2020-11-07T10:51:23.782,23.475,99359.578
1604764283918,2020-11-07T10:51:23.918,23.611,99366.953
1604764284053,2020-11-07T10:51:24.053,23.746,99367.352
1604764284189,2020-11-07T10:51:24.189,23.882,99361.336
1604764284324,2020-11-07T10:51:24.324,24.017,99364.813
1604764284460,2020-11-07T10:51:24.460,24.153,99364.344
1604764284597,2020-11-07T10:51:24.597,24.290,99363.516
1604764284731,2020-11-07T10:51:24.731,24.424,99365.266
1604764284868,2020-11-07T10:51:24.868,24.561,99366.570
1604764285004,2020-11-07T10:51:25.004,24.697,99370.406
1604764285139,2020-11-07T10:51:25.139,24.832,99372.195
1604764285275,2020-11-07T10:51:25.275,24.968,99363.867
1604764285410,2020-11-07T10:51:25.410,25.103,99366.953
1604764285546,2020-11-07T10:51:25.546,25.239,99356.484
1604764285682,2020-11-07T10:51:25.682,25.375,99363.031
1604764285817,2020-11-07T10:51:25.817,25.510,99363.031
1604764285953,2020-11-07T10:51:25.953,25.646,99369.102
1604764286089,2020-11-07T10:51:26.089,25.782,99361.727
1604764286224,2020-11-07T10:51:26.224,25.917,99366.125
1604764286360,2020-11-07T10:51:26.360,26.053,99366.039
1604764286495,2020-11-07T10:51:26.495,26.188,99365.656
1604764286631,2020-11-07T10:51:26.631,26.324,99369.969
1604764286768,2020-11-07T10:51:26.768,26.461,99369.102
1604764286902,2020-11-07T10:51:26.902,26.595,99362.555
1604764287039,2020-11-07T10:51:27.039,26.732,99364.734
1604764287175,2020-11-07T10:51:27.175,26.868,99361.727
1604764287310,2020-11-07T10:51:27.310,27.003,99360.805
1604764287446,2020-11-07T10:51:27.446,27.139,99360.414
1604764287582,2020-11-07T10:51:27.582,27.275,99361.727
1604764287717,2020-11-07T10:51:27.717,27.410,99363.422
1604764287853,2020-11-07T10:51:27.853,27.546,99361.156
1604764287988,2020-11-07T10:51:27.988,27.681,99361.727
1604764288124,2020-11-07T10:51:28.124,27.817,99357.797
1604764288260,2020-11-07T10:51:28.260,27.953,99363.422
1604764288395,2020-11-07T10:51:28.395,28.088,99364.734
1604764288531,2020-11-07T10:51:28.531,28.224,99361.156
1604764288667,2020-11-07T10:51:28.667,28.360,99360.328
1604764288802,2020-11-07T10:51:28.802,28.495,99363.422
1604764288938,2020-11-07T10:51:28.938,28.631,99365.094
1604764289075,2020-11-07T10:51:29.075,28.768,99365.094
1604764289209,2020-11-07T10:51:29.209,28.902,99362.891
1604764289346,2020-11-07T10:51:29.346,29.039,99358.063
1604764289480,2020-11-07T10:51:29.480,29.173,99358.188
1604764289617,2020-11-07T10:51:29.617,29.310,99363.297
1604764289753,2020-11-07T10:51:29.753,29.446,99363.727
1604764289889,2020-11-07T10:51:29.889,29.582,99361.156
1604764290024,2020-11-07T10:51:30.024,29.717,99362.469
1604764290160,2020-11-07T10:51:30.160,29.853,99361.156
1604764290295,2020-11-07T10:51:30.295,29.988,99367.656
1604764290431,2020-11-07T10:51:30.431,30.124,99362.469
1604764290567,2020-11-07T10:51:30.567,30.260,99369.438
1604764290702,2020-11-07T10:51:30.702,30.395,99358.063
1604764290838,2020-11-07T10:51:30.838,30.531,99369.438
1604764290975,2020-11-07T10:51:30.975,30.668,99362.891
1604764291109,2020-11-07T10:51:31.109,30.802,99359.320
1604764291246,2020-11-07T10:51:31.246,30.939,99363.250
1604764291382,2020-11-07T10:51:31.382,31.075,99364.555
1604764291517,2020-11-07T10:51:31.517,31.210,99367.656
1604764291653,2020-11-07T10:51:31.653,31.346,99355.039
1604764291789,2020-11-07T10:51:31.789,31.482,99365.508
1604764291924,2020-11-07T10:51:31.924,31.617,99365.031
1604764292060,2020-11-07T10:51:32.060,31.753,99368.539
1604764292195,2020-11-07T10:51:32.195,31.888,99362.891
1604764292331,2020-11-07T10:51:32.331,32.024,99362.469
1604764292467,2020-11-07T10:51:32.467,32.160,99365.922
1604764292602,2020-11-07T10:51:32.602,32.295,99363.781
1604764292738,2020-11-07T10:51:32.738,32.431,99364.609
1604764292874,2020-11-07T10:51:32.874,32.567,99362.891
1604764293009,2020-11-07T10:51:33.009,32.702,99365.508
1604764293145,2020-11-07T10:51:33.145,32.838,99364.203
1604764293280,2020-11-07T10:51:33.280,32.973,99361.992
1604764293416,2020-11-07T10:51:33.416,33.109,99367.234
1604764293553,2020-11-07T10:51:33.553,33.246,99360.266
1604764293687,2020-11-07T10:51:33.687,33.380,99368.125
1604764293824,2020-11-07T10:51:33.824,33.517,99367.656
1604764293960,2020-11-07T10:51:33.960,33.653,99370.266
1604764294095,2020-11-07T10:51:34.095,33.788,99364.203
1604764294231,2020-11-07T10:51:34.231,33.924,99363.781
1604764294367,2020-11-07T10:51:34.367,34.060,99365.508
1604764294502,2020-11-07T10:51:34.502,34.195,99364.609
1604764294638,2020-11-07T10:51:34.638,34.331,99365.508
1604764294773,2020-11-07T10:51:34.773,34.466,99366.813
1604764294909,2020-11-07T10:51:34.909,34.602,99364.609
1604764295045,2020-11-07T10:51:35.045,34.738,99360.266
1604764295180,2020-11-07T10:51:35.180,34.873,99367.234
1604764295316,2020-11-07T10:51:35.316,35.009,99365.508
1604764295453,2020-11-07T10:51:35.453,35.146,99361.578
1604764295587,2020-11-07T10:51:35.587,35.280,99359.375
1604764295724,2020-11-07T10:51:35.724,35.417,99364.609
1604764295858,2020-11-07T10:51:35.858,35.551,99367.234
1604764295995,2020-11-07T10:51:35.995,35.688,99368.953
1604764296131,2020-11-07T10:51:36.131,35.824,99362.891
1604764296266,2020-11-07T10:51:36.266,35.959,99362.414
1604764296402,2020-11-07T10:51:36.402,36.095,99362.891
1604764296538,2020-11-07T10:51:36.538,36.231,99365.031
1604764296673,2020-11-07T10:51:36.673,36.366,99362.414
1604764296809,2020-11-07T10:51:36.809,36.502,99372.469
1604764296944,2020-11-07T10:51:36.944,36.637,99370.266
1604764297080,2020-11-07T10:51:37.080,36.773,99373.719
1604764297216,2020-11-07T10:51:37.216,36.909,99377.297
1604764297351,2020-11-07T10:51:37.351,37.044,99374.250
1604764297487,2020-11-07T10:51:37.487,37.180,99376.391
1604764297623,2020-11-07T10:51:37.623,37.316,99368.180
1604764297758,2020-11-07T10:51:37.758,37.451,99369.102
1604764297894,2020-11-07T10:51:37.894,37.587,99366.039
1604764298031,2020-11-07T10:51:38.031,37.724,99369.492
1604764298167,2020-11-07T10:51:38.167,37.860,99360.414
1604764298302,2020-11-07T10:51:38.302,37.995,99361.641
1604764298436,2020-11-07T10:51:38.436,38.129,99358.188
1604764298573,2020-11-07T10:51:38.573,38.266,99368.539
1604764298709,2020-11-07T10:51:38.709,38.402,99365.922
1604764298844,2020-11-07T10:51:38.844,38.537,99371.156
1604764298980,2020-11-07T10:51:38.980,38.673,99365.508
1604764299116,2020-11-07T10:51:39.116,38.809,99359.852
1604764299251,2020-11-07T10:51:39.251,38.944,99362.469
1604764299387,2020-11-07T10:51:39.387,39.080,99358.547
1604764299523,2020-11-07T10:51:39.523,39.216,99365.922
1604764299658,2020-11-07T10:51:39.658,39.351,99366.391
1604764299794,2020-11-07T10:51:39.794,39.487,99372.055
1604764299931,2020-11-07T10:51:39.931,39.624,99361.156
1604764300065,2020-11-07T10:51:40.065,39.758,99358.063
1604764300202,2020-11-07T10:51:40.202,39.895,99367.703
1604764300338,2020-11-07T10:51:40.338,40.031,99364.609
1604764300473,2020-11-07T10:51:40.473,40.166,99361.156
1604764300609,2020-11-07T10:51:40.609,40.302,99359.852
1604764300745,2020-11-07T10:51:40.745,40.438,99360.805
1604764300880,2020-11-07T10:51:40.880,40.573,99355.563
1604764301016,2020-11-07T10:51:41.016,40.709,99363.781
1604764301151,2020-11-07T10:51:41.151,40.844,99360.688
1604764301287,2020-11-07T10:51:41.287,40.980,99366.039
1604764301423,2020-11-07T10:51:41.423,41.116,99365.094
1604764301558,2020-11-07T10:51:41.558,41.251,99364.250
1604764301694,2020-11-07T10:51:41.694,41.387,99364.734
1604764301831,2020-11-07T10:51:41.831,41.524,99366.391
1604764301965,2020-11-07T10:51:41.965,41.658,99366.875
1604764302102,2020-11-07T10:51:42.102,41.795,99362.469
1604764302238,2020-11-07T10:51:42.238,41.931,99355.563
1604764302373,2020-11-07T10:51:42.373,42.066,99364.734
1604764302509,2020-11-07T10:51:42.509,42.202,99362.109
1604764302644,2020-11-07T10:51:42.644,42.337,99364.734
1604764302780,2020-11-07T10:51:42.780,42.473,99366.875
1604764302916,2020-11-07T10:51:42.916,42.609,99363.781
1604764303051,2020-11-07T10:51:43.051,42.744,99366.875
1604764303187,2020-11-07T10:51:43.187,42.880,99369.016
1604764303322,2020-11-07T10:51:43.322,43.015,99364.609
1604764303458,2020-11-07T10:51:43.458,43.151,99357.234
1604764303594,2020-11-07T10:51:43.594,43.287,99357.234
1604764303729,2020-11-07T10:51:43.729,43.422,99371.156
1604764303865,2020-11-07T10:51:43.865,43.558,99364.609
1604764304001,2020-11-07T10:51:44.001,43.694,99366.813
1604764304136,2020-11-07T10:51:44.136,43.829,99362.469
1604764304272,2020-11-07T10:51:44.272,43.965,99366.344
1604764304407,2020-11-07T10:51:44.407,44.100,99367.656
1604764304543,2020-11-07T10:51:44.543,44.236,99365.508
1604764304680,2020-11-07T10:51:44.680,44.373,99355.445
1604764304814,2020-11-07T10:51:44.814,44.507,99363.297
1604764304951,2020-11-07T10:51:44.951,44.644,99365.508
1604764305087,2020-11-07T10:51:45.087,44.780,99355.922
1604764305222,2020-11-07T10:51:45.222,44.915,99362.891
1604764305358,2020-11-07T10:51:45.358,45.051,99362.891
1604764305494,2020-11-07T10:51:45.494,45.187,99362.891
1604764305629,2020-11-07T10:51:45.629,45.322,99365.094
1604764305765,2020-11-07T10:51:45.765,45.458,99364.203
1604764305900,2020-11-07T10:51:45.900,45.593,99366.344
1604764306036,2020-11-07T10:51:46.036,45.729,99360.266
1604764306172,2020-11-07T10:51:46.172,45.865,99364.203
1604764306307,2020-11-07T10:51:46.307,46.000,99368.125
1604764306443,2020-11-07T10:51:46.443,46.136,99361.578
1604764306580,2020-11-07T10:51:46.580,46.273,99362.469
1604764306714,2020-11-07T10:51:46.714,46.407,99365.031
1604764306851,2020-11-07T10:51:46.851,46.544,99360.266
1604764306987,2020-11-07T10:51:46.987,46.680,99363.781
1604764307122,2020-11-07T10:51:47.122,46.815,99362.891
1604764307258,2020-11-07T10:51:47.258,46.951,99361.992
1604764307394,2020-11-07T10:51:47.394,47.087,99365.508
1604764307529,2020-11-07T10:51:47.529,47.222,99365.031
1604764307665,2020-11-07T10:51:47.665,47.358,99363.727
1604764307800,2020-11-07T10:51:47.800,47.493,99367.656
1604764307936,2020-11-07T10:51:47.936,47.629,99365.031
1604764308072,2020-11-07T10:51:48.072,47.765,99365.508
1604764308207,2020-11-07T10:51:48.207,47.900,99365.508
1604764308343,2020-11-07T10:51:48.343,48.036,99366.344
1604764308479,2020-11-07T10:51:48.479,48.172,99358.969
1604764308614,2020-11-07T10:51:48.614,48.307,99366.344
1604764308750,2020-11-07T10:51:48.750,48.443,99366.250
1604764308887,2020-11-07T10:51:48.887,48.580,99360.625
1604764309021,2020-11-07T10:51:49.021,48.714,99359.320
1604764309158,2020-11-07T10:51:49.158,48.851,99356.703
1604764309292,2020-11-07T10:51:49.292,48.985,99365.422
1604764309429,2020-11-07T10:51:49.429,49.122,99366.734
1604764309565,2020-11-07T10:51:49.565,49.258,99364.938
1604764309700,2020-11-07T10:51:49.700,49.393,99371.484
1604764309836,2020-11-07T10:51:49.836,49.529,99363.641
1604764309972,2020-11-07T10:51:49.972,49.665,99362.328
1604764310107,2020-11-07T10:51:50.107,49.800,99365.297
1604764310243,2020-11-07T10:51:50.243,49.936,99359.234
1604764310378,2020-11-07T10:51:50.378,50.071,99358.750
1604764310514,2020-11-07T10:51:50.514,50.207,99368.781
1604764310650,2020-11-07T10:51:50.650,50.343,99364.375
1604764310785,2020-11-07T10:51:50.785,50.478,99366.164
1604764310921,2020-11-07T10:51:50.921,50.614,99358.750
1604764311058,2020-11-07T10:51:51.058,50.751,99359.141
1604764311192,2020-11-07T10:51:51.192,50.885,99361.375
1604764311329,2020-11-07T10:51:51.329,51.022,99363.992
1604764311465,2020-11-07T10:51:51.465,51.158,99363.547
1604764311600,2020-11-07T10:51:51.600,51.293,99360.453
1604764311736,2020-11-07T10:51:51.736,51.429,99360.930
1604764311871,2020-11-07T10:51:51.871,51.564,99360.930
1604764312007,2020-11-07T10:51:52.007,51.700,99358.313
1604764312143,2020-11-07T10:51:52.143,51.836,99368.695
1604764312278,2020-11-07T10:51:52.278,51.971,99364.469
1604764312414,2020-11-07T10:51:52.414,52.107,99360.453
1604764312550,2020-11-07T10:51:52.550,52.243,99364.375
1604764312685,2020-11-07T10:51:52.685,52.378,99359.141
1604764312821,2020-11-07T10:51:52.821,52.514,99363.906
1604764312956,2020-11-07T10:51:52.956,52.649,99358.672
1604764313092,2020-11-07T10:51:53.092,52.785,99363.078
1604764313228,2020-11-07T10:51:53.228,52.921,99363.461
1604764313365,2020-11-07T10:51:53.365,53.058,99361.281
1604764313499,2020-11-07T10:51:53.499,53.192,99363.461
1604764313636,2020-11-07T10:51:53.636,53.329,99359.531
1604764313770,2020-11-07T10:51:53.770,53.463,99357.828
1604764313907,2020-11-07T10:51:53.907,53.600,99358.672
1604764314043,2020-11-07T10:51:54.043,53.736,99363.906
1604764314178,2020-11-07T10:51:54.178,53.871,99360.930
1604764314314,2020-11-07T10:51:54.314,54.007,99357.828
1604764314450,2020-11-07T10:51:54.450,54.143,99363.461
1604764314585,2020-11-07T10:51:54.585,54.278,99358.313
1604764314721,2020-11-07T10:51:54.721,54.414,99371.313
1604764314856,2020-11-07T10:51:54.856,54.549,99368.781
1604764314992,2020-11-07T10:51:54.992,54.685,99373.547
1604764315128,2020-11-07T10:51:55.128,54.821,99369.227
1604764315263,2020-11-07T10:51:55.263,54.956,99369.703
1604764315399,2020-11-07T10:51:55.399,55.092,99370.180
1604764315536,2020-11-07T10:51:55.536,55.229,99371.484
1604764315670,2020-11-07T10:51:55.670,55.363,99371.969
1604764315807,2020-11-07T10:51:55.807,55.500,99364.555
