epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1603641529595,2020-10-25T11:58:49.595,0.000,0.000009000,-0.000035063,0.000003750
1603641529645,2020-10-25T11:58:49.645,0.050,0.000008312,-0.000034687,0.000003375
1603641529695,2020-10-25T11:58:49.695,0.100,0.000007938,-0.000034312,0.000003000
1603641529745,2020-10-25T11:58:49.745,0.150,0.000008312,-0.000035812,0.000003000
1603641529795,2020-10-25T11:58:49.795,0.200,0.000008312,-0.000035063,0.000002625
1603641529845,2020-10-25T11:58:49.845,0.250,0.000008625,-0.000035812,0.000002625
1603641529895,2020-10-25T11:58:49.895,0.300,0.000008625,-0.000034687,0.000001875
1603641529945,2020-10-25T11:58:49.945,0.350,0.000009000,-0.000035438,0.000001875
1603641529995,2020-10-25T11:58:49.995,0.400,0.000009000,-0.000035812,0.000001500
1603641530045,2020-10-25T11:58:50.045,0.450,0.000008312,-0.000036125,-0.000000375
1603641530095,2020-10-25T11:58:50.095,0.500,0.000009000,-0.000036125,0.000000375
1603641530145,2020-10-25T11:58:50.145,0.550,0.000009375,-0.000036125,-0.000000375
1603641530195,2020-10-25T11:58:50.195,0.600,0.000008625,-0.000036500,-0.000000375
1603641530245,2020-10-25T11:58:50.245,0.650,0.000008312,-0.000036500,-0.000000750
1603641530295,2020-10-25T11:58:50.295,0.700,0.000010125,-0.000036500,-0.000001125
1603641530345,2020-10-25T11:58:50.345,0.750,0.000009375,-0.000036500,-0.000001500
1603641530395,2020-10-25T11:58:50.395,0.800,0.000010438,-0.000035812,-0.000001875
1603641530445,2020-10-25T11:58:50.445,0.850,0.000010125,-0.000035812,-0.000001125
1603641530495,2020-10-25T11:58:50.495,0.900,0.000010812,-0.000035063,0.000000375
1603641530545,2020-10-25T11:58:50.545,0.950,0.000011187,-0.000035438,0.000000375
1603641530595,2020-10-25T11:58:50.595,1.000,0.000012250,-0.000035812,0.000001125
1603641530645,2020-10-25T11:58:50.645,1.050,0.000013000,-0.000036125,0.000001125
1603641530695,2020-10-25T11:58:50.695,1.100,0.000014062,-0.000036875,0.000003375
1603641530745,2020-10-25T11:58:50.745,1.150,0.000016250,-0.000036500,0.000003750
1603641530795,2020-10-25T11:58:50.795,1.200,0.000014437,-0.000036125,0.000004875
1603641530845,2020-10-25T11:58:50.845,1.250,0.000014062,-0.000034687,0.000006813
1603641530895,2020-10-25T11:58:50.895,1.300,0.000010812,-0.000034375,0.000007562
1603641530945,2020-10-25T11:58:50.945,1.350,0.000009375,-0.000032875,0.000008687
1603641530995,2020-10-25T11:58:50.995,1.400,0.000008312,-0.000032875,0.000009813
1603641531045,2020-10-25T11:58:51.045,1.450,0.000007188,-0.000031437,0.000009062
1603641531095,2020-10-25T11:58:51.095,1.500,0.000005750,-0.000031437,0.000008687
1603641531145,2020-10-25T11:58:51.145,1.550,0.000004313,-0.000031437,0.000009062
1603641531195,2020-10-25T11:58:51.195,1.600,0.000003250,-0.000029625,0.000010188
1603641531245,2020-10-25T11:58:51.245,1.650,0.000001438,-0.000030000,0.000009062
1603641531295,2020-10-25T11:58:51.295,1.700,0.000000312,-0.000030375,0.000009438
1603641531345,2020-10-25T11:58:51.345,1.750,-0.000001125,-0.000030000,0.000009813
1603641531395,2020-10-25T11:58:51.395,1.800,-0.000004000,-0.000029625,0.000010625
1603641531445,2020-10-25T11:58:51.445,1.850,-0.000007250,-0.000030000,0.000010563
1603641531495,2020-10-25T11:58:51.495,1.900,-0.000008687,-0.000029250,0.000011375
1603641531545,2020-10-25T11:58:51.545,1.950,-0.000010188,-0.000030375,0.000012500
1603641531595,2020-10-25T11:58:51.595,2.000,-0.000011250,-0.000030750,0.000013625
1603641531645,2020-10-25T11:58:51.645,2.050,-0.000012313,-0.000031063,0.000014375
1603641531695,2020-10-25T11:58:51.695,2.100,-0.000013063,-0.000032563,0.000015875
1603641531745,2020-10-25T11:58:51.745,2.150,-0.000014500,-0.000032563,0.000017437
1603641531795,2020-10-25T11:58:51.795,2.200,-0.000015250,-0.000032875,0.000018562
1603641531845,2020-10-25T11:58:51.845,2.250,-0.000015250,-0.000033625,0.000018562
1603641531895,2020-10-25T11:58:51.895,2.300,-0.000015250,-0.000033250,0.000017812
1603641531945,2020-10-25T11:58:51.945,2.350,-0.000015250,-0.000032563,0.000018562
1603641531995,2020-10-25T11:58:51.995,2.400,-0.000015250,-0.000032875,0.000018188
1603641532045,2020-10-25T11:58:52.045,2.450,-0.000013812,-0.000033625,0.000019312
1603641532095,2020-10-25T11:58:52.095,2.500,-0.000013063,-0.000031437,0.000020062
1603641532145,2020-10-25T11:58:52.145,2.550,-0.000012313,-0.000033250,0.000018938
1603641532195,2020-10-25T11:58:52.195,2.600,-0.000012313,-0.000032875,0.000018188
1603641532245,2020-10-25T11:58:52.245,2.650,-0.000011625,-0.000032188,0.000017437
1603641532295,2020-10-25T11:58:52.295,2.700,-0.000011250,-0.000031812,0.000017063
1603641532345,2020-10-25T11:58:52.345,2.750,-0.000013063,-0.000031812,0.000015500
1603641532395,2020-10-25T11:58:52.395,2.800,-0.000012313,-0.000031812,0.000015125
1603641532445,2020-10-25T11:58:52.445,2.850,-0.000012000,-0.000031063,0.000014000
1603641532495,2020-10-25T11:58:52.495,2.900,-0.000012688,-0.000031437,0.000014000
1603641532545,2020-10-25T11:58:52.545,2.950,-0.000014125,-0.000032188,0.000012500
1603641532595,2020-10-25T11:58:52.595,3.000,-0.000013063,-0.000031437,0.000012125
1603641532645,2020-10-25T11:58:52.645,3.050,-0.000013063,-0.000031812,0.000010188
1603641532695,2020-10-25T11:58:52.695,3.100,-0.000012688,-0.000031812,0.000009438
1603641532745,2020-10-25T11:58:52.745,3.150,-0.000011250,-0.000031437,0.000010625
1603641532795,2020-10-25T11:58:52.795,3.200,-0.000010875,-0.000032188,0.000010188
1603641532845,2020-10-25T11:58:52.845,3.250,-0.000009438,-0.000030750,0.000011750
1603641532895,2020-10-25T11:58:52.895,3.300,-0.000008375,-0.000031063,0.000012500
1603641532945,2020-10-25T11:58:52.945,3.350,-0.000007250,-0.000031812,0.000013250
1603641532995,2020-10-25T11:58:52.995,3.400,-0.000006938,-0.000032875,0.000015500
1603641533045,2020-10-25T11:58:53.045,3.450,-0.000006187,-0.000033625,0.000014375
1603641533095,2020-10-25T11:58:53.095,3.500,-0.000006187,-0.000032875,0.000014750
1603641533145,2020-10-25T11:58:53.145,3.550,-0.000005813,-0.000034687,0.000016313
1603641533195,2020-10-25T11:58:53.195,3.600,-0.000004750,-0.000033625,0.000016250
1603641533245,2020-10-25T11:58:53.245,3.650,-0.000003625,-0.000033625,0.000017063
1603641533295,2020-10-25T11:58:53.295,3.700,-0.000002188,-0.000034375,0.000016313
1603641533345,2020-10-25T11:58:53.345,3.750,-0.000002562,-0.000035438,0.000016687
1603641533395,2020-10-25T11:58:53.395,3.800,-0.000002188,-0.000034687,0.000016687
1603641533445,2020-10-25T11:58:53.445,3.850,-0.000002188,-0.000034000,0.000015125
1603641533495,2020-10-25T11:58:53.495,3.900,-0.000002188,-0.000034687,0.000014375
1603641533545,2020-10-25T11:58:53.545,3.950,-0.000002188,-0.000034375,0.000014750
1603641533595,2020-10-25T11:58:53.595,4.000,-0.000002562,-0.000034312,0.000014750
1603641533645,2020-10-25T11:58:53.645,4.050,-0.000002188,-0.000033625,0.000012500
1603641533695,2020-10-25T11:58:53.695,4.100,-0.000003312,-0.000033250,0.000013250
1603641533745,2020-10-25T11:58:53.745,4.150,-0.000003625,-0.000033250,0.000014750
1603641533795,2020-10-25T11:58:53.795,4.200,-0.000004000,-0.000032875,0.000014375
1603641533845,2020-10-25T11:58:53.845,4.250,-0.000004000,-0.000034312,0.000013250
1603641533895,2020-10-25T11:58:53.895,4.300,-0.000002938,-0.000033250,0.000010563
1603641533945,2020-10-25T11:58:53.945,4.350,-0.000001500,-0.000034000,0.000011000
1603641533995,2020-10-25T11:58:53.995,4.400,-0.000000375,-0.000034687,0.000012125
1603641534045,2020-10-25T11:58:54.045,4.450,0.000000688,-0.000035063,0.000012125
1603641534095,2020-10-25T11:58:54.095,4.500,0.000000688,-0.000034000,0.000013250
1603641534145,2020-10-25T11:58:54.145,4.550,0.000000688,-0.000035063,0.000013250
1603641534195,2020-10-25T11:58:54.195,4.600,0.000000312,-0.000035438,0.000013625
