epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1603639537276,2020-10-25T11:25:37.276,0.000,98697.945
1603639537411,2020-10-25T11:25:37.411,0.135,98696.156
1603639537547,2020-10-25T11:25:37.547,0.271,98700.906
1603639537682,2020-10-25T11:25:37.682,0.406,98700.078
1603639537818,2020-10-25T11:25:37.818,0.542,98697.945
1603639537954,2020-10-25T11:25:37.954,0.678,98702.219
1603639538089,2020-10-25T11:25:38.089,0.813,98705.313
1603639538225,2020-10-25T11:25:38.225,0.949,98703.531
1603639538362,2020-10-25T11:25:38.362,1.086,98700.906
1603639538496,2020-10-25T11:25:38.496,1.220,98706.141
1603639538633,2020-10-25T11:25:38.633,1.357,98703.531
1603639538767,2020-10-25T11:25:38.767,1.491,98696.984
1603639538904,2020-10-25T11:25:38.904,1.628,98700.430
1603639539040,2020-10-25T11:25:39.040,1.764,98699.984
1603639539175,2020-10-25T11:25:39.175,1.899,98700.430
1603639539311,2020-10-25T11:25:39.311,2.035,98705.211
1603639539447,2020-10-25T11:25:39.447,2.171,98695.203
1603639539582,2020-10-25T11:25:39.582,2.306,98697.375
1603639539718,2020-10-25T11:25:39.718,2.442,98700.430
1603639539854,2020-10-25T11:25:39.854,2.578,98701.734
1603639539989,2020-10-25T11:25:39.989,2.713,98701.297
1603639540125,2020-10-25T11:25:40.125,2.849,98702.945
1603639540260,2020-10-25T11:25:40.260,2.984,98699.500
1603639540396,2020-10-25T11:25:40.396,3.120,98699.984
1603639540533,2020-10-25T11:25:40.533,3.257,98702.117
1603639540667,2020-10-25T11:25:40.667,3.391,98698.195
1603639540804,2020-10-25T11:25:40.804,3.528,98700.813
1603639540940,2020-10-25T11:25:40.940,3.664,98699.023
1603639541075,2020-10-25T11:25:41.075,3.799,98701.297
1603639541211,2020-10-25T11:25:41.211,3.935,98692.141
1603639541346,2020-10-25T11:25:41.346,4.070,98697.266
1603639541482,2020-10-25T11:25:41.482,4.206,98699.891
1603639541618,2020-10-25T11:25:41.618,4.342,98698.102
1603639541753,2020-10-25T11:25:41.753,4.477,98699.891
1603639541889,2020-10-25T11:25:41.889,4.613,98695.484
1603639542025,2020-10-25T11:25:42.025,4.749,98695.102
1603639542160,2020-10-25T11:25:42.160,4.884,98703.328
1603639542296,2020-10-25T11:25:42.296,5.020,98697.266
1603639542431,2020-10-25T11:25:42.431,5.155,98697.719
1603639542567,2020-10-25T11:25:42.567,5.291,98702.016
1603639542703,2020-10-25T11:25:42.703,5.427,98702.016
1603639542838,2020-10-25T11:25:42.838,5.562,98699.406
1603639542974,2020-10-25T11:25:42.974,5.698,98702.016
1603639543111,2020-10-25T11:25:43.111,5.835,98703.328
1603639543245,2020-10-25T11:25:43.245,5.969,98701.063
1603639543382,2020-10-25T11:25:43.382,6.106,98701.539
1603639543516,2020-10-25T11:25:43.516,6.240,98702.367
1603639543653,2020-10-25T11:25:43.653,6.377,98704.055
1603639543789,2020-10-25T11:25:43.789,6.513,98705.461
1603639543925,2020-10-25T11:25:43.925,6.649,98702.844
1603639544060,2020-10-25T11:25:44.060,6.784,98703.227
1603639544196,2020-10-25T11:25:44.196,6.920,98698.445
1603639544331,2020-10-25T11:25:44.331,7.055,98701.063
1603639544467,2020-10-25T11:25:44.467,7.191,98707.594
1603639544603,2020-10-25T11:25:44.603,7.327,98697.625
1603639544740,2020-10-25T11:25:44.740,7.464,98695.000
1603639544874,2020-10-25T11:25:44.874,7.598,98704.531
1603639545011,2020-10-25T11:25:45.011,7.735,98703.227
1603639545145,2020-10-25T11:25:45.145,7.869,98700.141
1603639545282,2020-10-25T11:25:45.282,8.006,98705.359
1603639545418,2020-10-25T11:25:45.418,8.142,98695.828
1603639545553,2020-10-25T11:25:45.553,8.277,98702.266
1603639545689,2020-10-25T11:25:45.689,8.413,98703.227
1603639545825,2020-10-25T11:25:45.825,8.549,98702.266
1603639545960,2020-10-25T11:25:45.960,8.684,98701.438
1603639546096,2020-10-25T11:25:46.096,8.820,98703.578
1603639546231,2020-10-25T11:25:46.231,8.955,98700.961
1603639546367,2020-10-25T11:25:46.367,9.091,98702.750
1603639546503,2020-10-25T11:25:46.503,9.227,98698.000
1603639546638,2020-10-25T11:25:46.638,9.362,98701.820
1603639546774,2020-10-25T11:25:46.774,9.498,98704.438
1603639546910,2020-10-25T11:25:46.910,9.634,98705.359
1603639547045,2020-10-25T11:25:47.045,9.769,98704.883
1603639547181,2020-10-25T11:25:47.181,9.905,98700.141
1603639547316,2020-10-25T11:25:47.316,10.040,98704.438
1603639547452,2020-10-25T11:25:47.452,10.176,98703.578
1603639547589,2020-10-25T11:25:47.589,10.313,98703.477
1603639547723,2020-10-25T11:25:47.723,10.447,98706.578
1603639547860,2020-10-25T11:25:47.860,10.584,98703.953
1603639547996,2020-10-25T11:25:47.996,10.720,98699.203
1603639548131,2020-10-25T11:25:48.131,10.855,98701.344
1603639548267,2020-10-25T11:25:48.267,10.991,98702.656
1603639548402,2020-10-25T11:25:48.402,11.126,98701.344
1603639548538,2020-10-25T11:25:48.538,11.262,98699.203
1603639548674,2020-10-25T11:25:48.674,11.398,98703.477
1603639548809,2020-10-25T11:25:48.809,11.533,98703.125
1603639548945,2020-10-25T11:25:48.945,11.669,98700.031
1603639549081,2020-10-25T11:25:49.081,11.805,98706.094
1603639549216,2020-10-25T11:25:49.216,11.940,98703.953
1603639549352,2020-10-25T11:25:49.352,12.076,98700.031
1603639549487,2020-10-25T11:25:49.487,12.211,98694.328
1603639549623,2020-10-25T11:25:49.623,12.347,98705.172
1603639549760,2020-10-25T11:25:49.760,12.484,98704.781
1603639549894,2020-10-25T11:25:49.894,12.618,98700.031
1603639550031,2020-10-25T11:25:50.031,12.755,98702.656
1603639550167,2020-10-25T11:25:50.167,12.891,98700.859
1603639550302,2020-10-25T11:25:50.302,13.026,98700.859
1603639550438,2020-10-25T11:25:50.438,13.162,98704.305
1603639550573,2020-10-25T11:25:50.573,13.297,98703.477
1603639550709,2020-10-25T11:25:50.709,13.433,98703.477
1603639550845,2020-10-25T11:25:50.845,13.569,98699.555
1603639550980,2020-10-25T11:25:50.980,13.704,98699.938
1603639551116,2020-10-25T11:25:51.116,13.840,98702.547
1603639551252,2020-10-25T11:25:51.252,13.976,98697.766
1603639551389,2020-10-25T11:25:51.389,14.113,98701.688
1603639551523,2020-10-25T11:25:51.523,14.247,98703.000
1603639551660,2020-10-25T11:25:51.660,14.384,98704.305
1603639551794,2020-10-25T11:25:51.794,14.518,98707.398
1603639551930,2020-10-25T11:25:51.930,14.654,98696.453
1603639552067,2020-10-25T11:25:52.067,14.791,98702.172
1603639552201,2020-10-25T11:25:52.201,14.925,98701.688
1603639552338,2020-10-25T11:25:52.338,15.062,98704.203
1603639552474,2020-10-25T11:25:52.474,15.198,98702.070
1603639552610,2020-10-25T11:25:52.610,15.334,98702.898
1603639552745,2020-10-25T11:25:52.745,15.469,98702.898
1603639552881,2020-10-25T11:25:52.881,15.605,98701.594
1603639553016,2020-10-25T11:25:53.016,15.740,98704.305
1603639553152,2020-10-25T11:25:53.152,15.876,98705.063
1603639553288,2020-10-25T11:25:53.288,16.012,98707.203
1603639553423,2020-10-25T11:25:53.423,16.147,98706.375
1603639553559,2020-10-25T11:25:53.559,16.283,98702.898
1603639553696,2020-10-25T11:25:53.696,16.420,98705.516
1603639553830,2020-10-25T11:25:53.830,16.554,98705.516
1603639553967,2020-10-25T11:25:53.967,16.691,98708.984
1603639554101,2020-10-25T11:25:54.101,16.825,98702.453
1603639554238,2020-10-25T11:25:54.238,16.962,98704.203
