epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603641716010,2020-10-25T12:01:56.010,0.000,-0.532,-0.704,-0.336
1603641716020,2020-10-25T12:01:56.020,0.010,-0.538,-0.711,-0.339
1603641716030,2020-10-25T12:01:56.030,0.020,-0.542,-0.711,-0.335
1603641716040,2020-10-25T12:01:56.040,0.030,-0.551,-0.719,-0.335
1603641716050,2020-10-25T12:01:56.050,0.040,-0.562,-0.728,-0.337
1603641716060,2020-10-25T12:01:56.060,0.050,-0.569,-0.737,-0.338
1603641716070,2020-10-25T12:01:56.070,0.060,-0.576,-0.740,-0.333
1603641716080,2020-10-25T12:01:56.080,0.070,-0.584,-0.741,-0.331
1603641716090,2020-10-25T12:01:56.090,0.080,-0.593,-0.747,-0.326
1603641716100,2020-10-25T12:01:56.100,0.090,-0.599,-0.758,-0.331
1603641716110,2020-10-25T12:01:56.110,0.100,-0.601,-0.774,-0.341
1603641716120,2020-10-25T12:01:56.120,0.110,-0.602,-0.784,-0.346
1603641716130,2020-10-25T12:01:56.130,0.120,-0.602,-0.788,-0.346
1603641716140,2020-10-25T12:01:56.140,0.130,-0.594,-0.788,-0.346
1603641716150,2020-10-25T12:01:56.150,0.140,-0.586,-0.784,-0.344
1603641716160,2020-10-25T12:01:56.160,0.150,-0.573,-0.789,-0.342
1603641716170,2020-10-25T12:01:56.170,0.160,-0.563,-0.795,-0.345
1603641716180,2020-10-25T12:01:56.180,0.170,-0.554,-0.796,-0.344
1603641716190,2020-10-25T12:01:56.190,0.180,-0.550,-0.793,-0.334
1603641716200,2020-10-25T12:01:56.200,0.190,-0.542,-0.788,-0.319
1603641716210,2020-10-25T12:01:56.210,0.200,-0.529,-0.783,-0.311
1603641716220,2020-10-25T12:01:56.220,0.210,-0.515,-0.781,-0.300
1603641716230,2020-10-25T12:01:56.230,0.220,-0.500,-0.782,-0.295
1603641716240,2020-10-25T12:01:56.240,0.230,-0.487,-0.790,-0.303
1603641716250,2020-10-25T12:01:56.250,0.240,-0.474,-0.802,-0.309
1603641716260,2020-10-25T12:01:56.260,0.250,-0.463,-0.800,-0.304
1603641716270,2020-10-25T12:01:56.270,0.260,-0.455,-0.801,-0.300
1603641716280,2020-10-25T12:01:56.280,0.270,-0.444,-0.815,-0.302
1603641716290,2020-10-25T12:01:56.290,0.280,-0.440,-0.839,-0.320
1603641716300,2020-10-25T12:01:56.300,0.290,-0.443,-0.875,-0.339
1603641716310,2020-10-25T12:01:56.310,0.300,-0.435,-0.897,-0.339
1603641716320,2020-10-25T12:01:56.320,0.310,-0.433,-0.895,-0.322
1603641716330,2020-10-25T12:01:56.330,0.320,-0.438,-0.883,-0.305
1603641716340,2020-10-25T12:01:56.340,0.330,-0.448,-0.857,-0.287
1603641716350,2020-10-25T12:01:56.350,0.340,-0.459,-0.817,-0.268
1603641716360,2020-10-25T12:01:56.360,0.350,-0.465,-0.776,-0.260
1603641716370,2020-10-25T12:01:56.370,0.360,-0.471,-0.743,-0.265
1603641716380,2020-10-25T12:01:56.380,0.370,-0.478,-0.720,-0.283
1603641716390,2020-10-25T12:01:56.390,0.380,-0.482,-0.698,-0.300
1603641716400,2020-10-25T12:01:56.400,0.390,-0.487,-0.671,-0.314
1603641716410,2020-10-25T12:01:56.410,0.400,-0.497,-0.641,-0.322
1603641716420,2020-10-25T12:01:56.420,0.410,-0.504,-0.604,-0.321
1603641716430,2020-10-25T12:01:56.430,0.420,-0.525,-0.564,-0.309
1603641716440,2020-10-25T12:01:56.440,0.430,-0.549,-0.534,-0.311
1603641716450,2020-10-25T12:01:56.450,0.440,-0.577,-0.522,-0.341
1603641716460,2020-10-25T12:01:56.460,0.450,-0.610,-0.542,-0.389
1603641716470,2020-10-25T12:01:56.470,0.460,-0.645,-0.566,-0.449
1603641716480,2020-10-25T12:01:56.480,0.470,-0.673,-0.568,-0.485
1603641716490,2020-10-25T12:01:56.490,0.480,-0.695,-0.556,-0.510
1603641716500,2020-10-25T12:01:56.500,0.490,-0.686,-0.523,-0.529
1603641716510,2020-10-25T12:01:56.510,0.500,-0.673,-0.474,-0.530
1603641716520,2020-10-25T12:01:56.520,0.510,-0.680,-0.437,-0.535
1603641716530,2020-10-25T12:01:56.530,0.520,-0.714,-0.408,-0.548
1603641716540,2020-10-25T12:01:56.540,0.530,-0.750,-0.376,-0.561
1603641716550,2020-10-25T12:01:56.550,0.540,-0.773,-0.329,-0.563
1603641716560,2020-10-25T12:01:56.560,0.550,-0.787,-0.271,-0.542
1603641716570,2020-10-25T12:01:56.570,0.560,-0.800,-0.241,-0.548
1603641716580,2020-10-25T12:01:56.580,0.570,-0.810,-0.260,-0.603
1603641716590,2020-10-25T12:01:56.590,0.580,-0.818,-0.297,-0.675
1603641716600,2020-10-25T12:01:56.600,0.590,-0.843,-0.323,-0.730
1603641716610,2020-10-25T12:01:56.610,0.600,-0.872,-0.331,-0.763
1603641716620,2020-10-25T12:01:56.620,0.610,-0.902,-0.317,-0.774
1603641716630,2020-10-25T12:01:56.630,0.620,-0.925,-0.285,-0.765
1603641716640,2020-10-25T12:01:56.640,0.630,-0.941,-0.263,-0.755
1603641716650,2020-10-25T12:01:56.650,0.640,-0.954,-0.260,-0.755
1603641716660,2020-10-25T12:01:56.660,0.650,-0.961,-0.273,-0.763
1603641716670,2020-10-25T12:01:56.670,0.660,-0.959,-0.302,-0.784
1603641716680,2020-10-25T12:01:56.680,0.670,-0.949,-0.345,-0.802
1603641716690,2020-10-25T12:01:56.690,0.680,-0.939,-0.383,-0.818
1603641716700,2020-10-25T12:01:56.700,0.690,-0.937,-0.419,-0.822
1603641716710,2020-10-25T12:01:56.710,0.700,-0.928,-0.449,-0.826
1603641716720,2020-10-25T12:01:56.720,0.710,-0.923,-0.464,-0.819
