epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603638823492,2020-10-25T11:13:43.492,0.000,-0.506,-0.691,0.531
1603638823502,2020-10-25T11:13:43.502,0.010,-0.512,-0.699,0.536
1603638823512,2020-10-25T11:13:43.512,0.020,-0.514,-0.696,0.533
1603638823522,2020-10-25T11:13:43.522,0.030,-0.514,-0.697,0.533
1603638823532,2020-10-25T11:13:43.532,0.040,-0.516,-0.700,0.532
1603638823542,2020-10-25T11:13:43.542,0.050,-0.521,-0.703,0.536
1603638823552,2020-10-25T11:13:43.552,0.060,-0.528,-0.708,0.540
1603638823562,2020-10-25T11:13:43.562,0.070,-0.531,-0.715,0.538
1603638823572,2020-10-25T11:13:43.572,0.080,-0.533,-0.708,0.534
1603638823582,2020-10-25T11:13:43.582,0.090,-0.535,-0.713,0.531
1603638823592,2020-10-25T11:13:43.592,0.100,-0.541,-0.714,0.526
1603638823602,2020-10-25T11:13:43.602,0.110,-0.544,-0.712,0.521
1603638823612,2020-10-25T11:13:43.612,0.120,-0.546,-0.714,0.524
1603638823622,2020-10-25T11:13:43.622,0.130,-0.544,-0.714,0.519
1603638823632,2020-10-25T11:13:43.632,0.140,-0.538,-0.713,0.520
1603638823642,2020-10-25T11:13:43.642,0.150,-0.537,-0.712,0.516
1603638823652,2020-10-25T11:13:43.652,0.160,-0.533,-0.713,0.516
1603638823662,2020-10-25T11:13:43.662,0.170,-0.535,-0.718,0.513
1603638823672,2020-10-25T11:13:43.672,0.180,-0.534,-0.715,0.516
1603638823682,2020-10-25T11:13:43.682,0.190,-0.531,-0.712,0.512
1603638823692,2020-10-25T11:13:43.692,0.200,-0.528,-0.712,0.508
1603638823702,2020-10-25T11:13:43.702,0.210,-0.524,-0.713,0.513
1603638823712,2020-10-25T11:13:43.712,0.220,-0.523,-0.714,0.513
1603638823722,2020-10-25T11:13:43.722,0.230,-0.530,-0.709,0.508
1603638823732,2020-10-25T11:13:43.732,0.240,-0.534,-0.713,0.507
1603638823742,2020-10-25T11:13:43.742,0.250,-0.531,-0.718,0.505
1603638823752,2020-10-25T11:13:43.752,0.260,-0.531,-0.719,0.505
1603638823762,2020-10-25T11:13:43.762,0.270,-0.525,-0.720,0.503
1603638823772,2020-10-25T11:13:43.772,0.280,-0.525,-0.722,0.502
1603638823782,2020-10-25T11:13:43.782,0.290,-0.521,-0.724,0.503
1603638823792,2020-10-25T11:13:43.792,0.300,-0.523,-0.726,0.500
1603638823802,2020-10-25T11:13:43.802,0.310,-0.526,-0.728,0.500
1603638823812,2020-10-25T11:13:43.812,0.320,-0.526,-0.731,0.498
1603638823822,2020-10-25T11:13:43.822,0.330,-0.521,-0.731,0.494
1603638823832,2020-10-25T11:13:43.832,0.340,-0.517,-0.729,0.494
1603638823842,2020-10-25T11:13:43.842,0.350,-0.508,-0.728,0.493
1603638823852,2020-10-25T11:13:43.852,0.360,-0.505,-0.729,0.492
1603638823862,2020-10-25T11:13:43.862,0.370,-0.503,-0.729,0.493
1603638823872,2020-10-25T11:13:43.872,0.380,-0.503,-0.728,0.490
1603638823882,2020-10-25T11:13:43.882,0.390,-0.502,-0.724,0.484
1603638823892,2020-10-25T11:13:43.892,0.400,-0.504,-0.726,0.480
1603638823902,2020-10-25T11:13:43.902,0.410,-0.507,-0.725,0.479
1603638823912,2020-10-25T11:13:43.912,0.420,-0.507,-0.736,0.474
1603638823922,2020-10-25T11:13:43.922,0.430,-0.501,-0.740,0.474
1603638823932,2020-10-25T11:13:43.932,0.440,-0.499,-0.743,0.476
1603638823942,2020-10-25T11:13:43.942,0.450,-0.500,-0.748,0.472
1603638823952,2020-10-25T11:13:43.952,0.460,-0.496,-0.749,0.470
1603638823962,2020-10-25T11:13:43.962,0.470,-0.494,-0.747,0.470
1603638823972,2020-10-25T11:13:43.972,0.480,-0.494,-0.744,0.467
1603638823982,2020-10-25T11:13:43.982,0.490,-0.494,-0.738,0.468
1603638823992,2020-10-25T11:13:43.992,0.500,-0.496,-0.733,0.461
1603638824002,2020-10-25T11:13:44.002,0.510,-0.501,-0.732,0.456
1603638824012,2020-10-25T11:13:44.012,0.520,-0.495,-0.740,0.455
1603638824022,2020-10-25T11:13:44.022,0.530,-0.491,-0.747,0.458
1603638824032,2020-10-25T11:13:44.032,0.540,-0.484,-0.752,0.454
1603638824042,2020-10-25T11:13:44.042,0.550,-0.479,-0.756,0.457
1603638824052,2020-10-25T11:13:44.052,0.560,-0.473,-0.757,0.458
1603638824062,2020-10-25T11:13:44.062,0.570,-0.469,-0.754,0.454
1603638824072,2020-10-25T11:13:44.072,0.580,-0.470,-0.746,0.453
1603638824082,2020-10-25T11:13:44.082,0.590,-0.472,-0.734,0.446
1603638824092,2020-10-25T11:13:44.092,0.600,-0.473,-0.743,0.448
1603638824102,2020-10-25T11:13:44.102,0.610,-0.473,-0.751,0.448
1603638824112,2020-10-25T11:13:44.112,0.620,-0.472,-0.758,0.449
1603638824122,2020-10-25T11:13:44.122,0.630,-0.471,-0.757,0.452
1603638824132,2020-10-25T11:13:44.132,0.640,-0.472,-0.751,0.452
1603638824142,2020-10-25T11:13:44.142,0.650,-0.469,-0.746,0.448
1603638824152,2020-10-25T11:13:44.152,0.660,-0.469,-0.751,0.447
1603638824162,2020-10-25T11:13:44.162,0.670,-0.474,-0.756,0.449
1603638824172,2020-10-25T11:13:44.172,0.680,-0.474,-0.755,0.448
1603638824182,2020-10-25T11:13:44.182,0.690,-0.479,-0.755,0.448
1603638824192,2020-10-25T11:13:44.192,0.700,-0.485,-0.762,0.449
1603638824202,2020-10-25T11:13:44.202,0.710,-0.485,-0.764,0.454
1603638824212,2020-10-25T11:13:44.212,0.720,-0.489,-0.759,0.455
1603638824222,2020-10-25T11:13:44.222,0.730,-0.486,-0.754,0.457
1603638824232,2020-10-25T11:13:44.232,0.740,-0.488,-0.759,0.458
1603638824242,2020-10-25T11:13:44.242,0.750,-0.491,-0.761,0.462
1603638824252,2020-10-25T11:13:44.252,0.760,-0.495,-0.756,0.461
1603638824262,2020-10-25T11:13:44.262,0.770,-0.499,-0.758,0.460
1603638824272,2020-10-25T11:13:44.272,0.780,-0.499,-0.763,0.464
1603638824282,2020-10-25T11:13:44.282,0.790,-0.501,-0.756,0.468
1603638824292,2020-10-25T11:13:44.292,0.800,-0.501,-0.747,0.471
1603638824302,2020-10-25T11:13:44.302,0.810,-0.501,-0.748,0.478
1603638824312,2020-10-25T11:13:44.312,0.820,-0.495,-0.757,0.486
