epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1603640454417,2020-10-25T11:40:54.417,0.000,-0.000009438,-0.000056125,-0.000021313
1603640454467,2020-10-25T11:40:54.467,0.050,-0.000009813,-0.000056812,-0.000021687
1603640454517,2020-10-25T11:40:54.517,0.100,-0.000010563,-0.000057563,-0.000022125
1603640454567,2020-10-25T11:40:54.567,0.150,-0.000009813,-0.000056438,-0.000022125
1603640454617,2020-10-25T11:40:54.617,0.200,-0.000008750,-0.000058250,-0.000022125
1603640454667,2020-10-25T11:40:54.667,0.250,-0.000010563,-0.000056438,-0.000020187
1603640454717,2020-10-25T11:40:54.717,0.300,-0.000008750,-0.000056438,-0.000021750
1603640454767,2020-10-25T11:40:54.767,0.350,-0.000010563,-0.000057187,-0.000020563
1603640454817,2020-10-25T11:40:54.817,0.400,-0.000009438,-0.000055375,-0.000022875
1603640454867,2020-10-25T11:40:54.867,0.450,-0.000010563,-0.000056438,-0.000020937
1603640454917,2020-10-25T11:40:54.917,0.500,-0.000010563,-0.000055750,-0.000020937
1603640454967,2020-10-25T11:40:54.967,0.550,-0.000009813,-0.000056812,-0.000020563
1603640455017,2020-10-25T11:40:55.017,0.600,-0.000009813,-0.000056812,-0.000022125
1603640455067,2020-10-25T11:40:55.067,0.650,-0.000010188,-0.000056812,-0.000022125
1603640455117,2020-10-25T11:40:55.117,0.700,-0.000010188,-0.000056438,-0.000021750
1603640455167,2020-10-25T11:40:55.167,0.750,-0.000009438,-0.000057563,-0.000021375
1603640455217,2020-10-25T11:40:55.217,0.800,-0.000010875,-0.000056125,-0.000021750
1603640455267,2020-10-25T11:40:55.267,0.850,-0.000010563,-0.000056438,-0.000022125
1603640455317,2020-10-25T11:40:55.317,0.900,-0.000010563,-0.000056812,-0.000022500
1603640455367,2020-10-25T11:40:55.367,0.950,-0.000009813,-0.000056812,-0.000021375
1603640455417,2020-10-25T11:40:55.417,1.000,-0.000009813,-0.000057187,-0.000021375
1603640455467,2020-10-25T11:40:55.467,1.050,-0.000007625,-0.000057187,-0.000021750
1603640455517,2020-10-25T11:40:55.517,1.100,-0.000006187,-0.000057187,-0.000020937
1603640455567,2020-10-25T11:40:55.567,1.150,-0.000004750,-0.000057187,-0.000019812
1603640455617,2020-10-25T11:40:55.617,1.200,-0.000002938,-0.000058250,-0.000019062
1603640455667,2020-10-25T11:40:55.667,1.250,-0.000001813,-0.000057187,-0.000017500
1603640455717,2020-10-25T11:40:55.717,1.300,-0.000002188,-0.000054625,-0.000013687
1603640455767,2020-10-25T11:40:55.767,1.350,-0.000000375,-0.000051375,-0.000011812
1603640455817,2020-10-25T11:40:55.817,1.400,0.000000688,-0.000048875,-0.000008375
1603640455867,2020-10-25T11:40:55.867,1.450,0.000003250,-0.000044500,-0.000005312
1603640455917,2020-10-25T11:40:55.917,1.500,0.000005375,-0.000040500,-0.000003000
1603640455967,2020-10-25T11:40:55.967,1.550,0.000008312,-0.000039062,0.000000750
1603640456017,2020-10-25T11:40:56.017,1.600,0.000014437,-0.000039437,0.000003812
1603640456067,2020-10-25T11:40:56.067,1.650,0.000017000,-0.000039437,0.000004188
1603640456117,2020-10-25T11:40:56.117,1.700,0.000017000,-0.000039062,0.000002625
1603640456167,2020-10-25T11:40:56.167,1.750,0.000016625,-0.000038000,0.000004188
1603640456217,2020-10-25T11:40:56.217,1.800,0.000016250,-0.000036938,0.000003812
1603640456267,2020-10-25T11:40:56.267,1.850,0.000014813,-0.000034000,0.000001500
1603640456317,2020-10-25T11:40:56.317,1.900,0.000013375,-0.000035125,0.000002625
1603640456367,2020-10-25T11:40:56.367,1.950,0.000015563,-0.000034000,0.000001500
1603640456417,2020-10-25T11:40:56.417,2.000,0.000013750,-0.000033625,0.000001875
1603640456467,2020-10-25T11:40:56.467,2.050,0.000014062,-0.000034750,0.000002625
1603640456517,2020-10-25T11:40:56.517,2.100,0.000015563,-0.000034375,0.000001875
1603640456567,2020-10-25T11:40:56.567,2.150,0.000013375,-0.000034000,0.000003000
1603640456617,2020-10-25T11:40:56.617,2.200,0.000013750,-0.000032937,0.000002250
