epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603640633781,2020-10-25T11:43:53.781,0.000,0.116,-0.859,0.567
1603640633791,2020-10-25T11:43:53.791,0.010,0.115,-0.865,0.572
1603640633801,2020-10-25T11:43:53.801,0.020,0.116,-0.861,0.567
1603640633811,2020-10-25T11:43:53.811,0.030,0.113,-0.866,0.570
1603640633821,2020-10-25T11:43:53.821,0.040,0.114,-0.867,0.569
1603640633831,2020-10-25T11:43:53.831,0.050,0.115,-0.866,0.568
1603640633841,2020-10-25T11:43:53.841,0.060,0.112,-0.863,0.567
1603640633851,2020-10-25T11:43:53.851,0.070,0.114,-0.864,0.569
1603640633861,2020-10-25T11:43:53.861,0.080,0.113,-0.863,0.569
1603640633871,2020-10-25T11:43:53.871,0.090,0.112,-0.864,0.569
1603640633881,2020-10-25T11:43:53.881,0.100,0.115,-0.866,0.572
1603640633891,2020-10-25T11:43:53.891,0.110,0.117,-0.864,0.569
1603640633901,2020-10-25T11:43:53.901,0.120,0.114,-0.862,0.566
1603640633911,2020-10-25T11:43:53.911,0.130,0.113,-0.864,0.566
1603640633921,2020-10-25T11:43:53.921,0.140,0.114,-0.866,0.569
1603640633931,2020-10-25T11:43:53.931,0.150,0.115,-0.866,0.572
1603640633941,2020-10-25T11:43:53.941,0.160,0.116,-0.866,0.571
1603640633951,2020-10-25T11:43:53.951,0.170,0.115,-0.863,0.571
1603640633961,2020-10-25T11:43:53.961,0.180,0.116,-0.863,0.567
1603640633971,2020-10-25T11:43:53.971,0.190,0.116,-0.864,0.568
1603640633981,2020-10-25T11:43:53.981,0.200,0.115,-0.865,0.569
1603640633991,2020-10-25T11:43:53.991,0.210,0.116,-0.866,0.566
1603640634001,2020-10-25T11:43:54.001,0.220,0.115,-0.863,0.568
1603640634011,2020-10-25T11:43:54.011,0.230,0.113,-0.861,0.570
1603640634021,2020-10-25T11:43:54.021,0.240,0.112,-0.863,0.570
1603640634031,2020-10-25T11:43:54.031,0.250,0.116,-0.865,0.571
1603640634041,2020-10-25T11:43:54.041,0.260,0.115,-0.864,0.568
1603640634051,2020-10-25T11:43:54.051,0.270,0.115,-0.863,0.569
1603640634061,2020-10-25T11:43:54.061,0.280,0.091,-0.844,0.597
1603640634071,2020-10-25T11:43:54.071,0.290,0.072,-0.844,0.618
1603640634081,2020-10-25T11:43:54.081,0.300,0.123,-0.879,0.557
1603640634091,2020-10-25T11:43:54.091,0.310,0.098,-0.849,0.593
1603640634101,2020-10-25T11:43:54.101,0.320,0.131,-0.879,0.536
1603640634111,2020-10-25T11:43:54.111,0.330,0.101,-0.843,0.609
1603640634121,2020-10-25T11:43:54.121,0.340,0.104,-0.847,0.601
1603640634131,2020-10-25T11:43:54.131,0.350,0.109,-0.868,0.571
1603640634141,2020-10-25T11:43:54.141,0.360,0.112,-0.881,0.535
1603640634151,2020-10-25T11:43:54.151,0.370,0.154,-0.896,0.513
1603640634161,2020-10-25T11:43:54.161,0.380,0.183,-0.908,0.478
1603640634171,2020-10-25T11:43:54.171,0.390,0.119,-0.868,0.548
1603640634181,2020-10-25T11:43:54.181,0.400,0.086,-0.846,0.630
1603640634191,2020-10-25T11:43:54.191,0.410,0.107,-0.863,0.564
1603640634201,2020-10-25T11:43:54.201,0.420,0.117,-0.870,0.571
1603640634211,2020-10-25T11:43:54.211,0.430,0.114,-0.864,0.566
1603640634221,2020-10-25T11:43:54.221,0.440,0.111,-0.860,0.569
1603640634231,2020-10-25T11:43:54.231,0.450,0.037,-0.808,0.683
1603640634241,2020-10-25T11:43:54.241,0.460,0.040,-0.822,0.683
1603640634251,2020-10-25T11:43:54.251,0.470,0.185,-0.857,0.566
1603640634261,2020-10-25T11:43:54.261,0.480,0.142,-0.839,0.597
1603640634271,2020-10-25T11:43:54.271,0.490,0.122,-0.852,0.606
1603640634281,2020-10-25T11:43:54.281,0.500,0.106,-0.864,0.572
1603640634291,2020-10-25T11:43:54.291,0.510,0.115,-0.883,0.532
1603640634301,2020-10-25T11:43:54.301,0.520,0.148,-0.913,0.464
1603640634311,2020-10-25T11:43:54.311,0.530,0.152,-0.882,0.526
1603640634321,2020-10-25T11:43:54.321,0.540,0.217,-0.912,0.499
1603640634331,2020-10-25T11:43:54.331,0.550,0.098,-0.888,0.452
1603640634341,2020-10-25T11:43:54.341,0.560,0.043,-0.867,0.623
1603640634351,2020-10-25T11:43:54.351,0.570,0.280,-0.856,0.563
1603640634361,2020-10-25T11:43:54.361,0.580,0.280,-0.842,0.636
1603640634371,2020-10-25T11:43:54.371,0.590,0.099,-0.851,0.569
1603640634381,2020-10-25T11:43:54.381,0.600,0.073,-0.883,0.495
1603640634391,2020-10-25T11:43:54.391,0.610,0.000,-0.921,0.453
1603640634401,2020-10-25T11:43:54.401,0.620,0.071,-0.888,0.578
1603640634411,2020-10-25T11:43:54.411,0.630,0.232,-0.869,0.582
1603640634421,2020-10-25T11:43:54.421,0.640,0.224,-0.869,0.550
1603640634431,2020-10-25T11:43:54.431,0.650,0.202,-0.877,0.591
1603640634441,2020-10-25T11:43:54.441,0.660,0.181,-0.880,0.614
1603640634451,2020-10-25T11:43:54.451,0.670,0.105,-0.921,0.625
1603640634461,2020-10-25T11:43:54.461,0.680,0.097,-0.829,0.538
1603640634471,2020-10-25T11:43:54.471,0.690,0.057,-0.860,0.580
1603640634481,2020-10-25T11:43:54.481,0.700,-0.024,-1.101,0.672
1603640634491,2020-10-25T11:43:54.491,0.710,0.016,-0.999,0.626
1603640634501,2020-10-25T11:43:54.501,0.720,0.103,-0.950,0.639
