epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603640096070,2020-10-25T11:34:56.070,0.000,-0.343,-0.854,0.406
1603640096080,2020-10-25T11:34:56.080,0.010,-0.343,-0.860,0.409
1603640096090,2020-10-25T11:34:56.090,0.020,-0.339,-0.854,0.407
1603640096100,2020-10-25T11:34:56.100,0.030,-0.339,-0.854,0.408
1603640096110,2020-10-25T11:34:56.110,0.040,-0.340,-0.857,0.407
1603640096120,2020-10-25T11:34:56.120,0.050,-0.334,-0.859,0.410
1603640096130,2020-10-25T11:34:56.130,0.060,-0.330,-0.860,0.411
1603640096140,2020-10-25T11:34:56.140,0.070,-0.327,-0.859,0.410
1603640096150,2020-10-25T11:34:56.150,0.080,-0.324,-0.863,0.410
1603640096160,2020-10-25T11:34:56.160,0.090,-0.321,-0.866,0.411
1603640096170,2020-10-25T11:34:56.170,0.100,-0.322,-0.855,0.407
1603640096180,2020-10-25T11:34:56.180,0.110,-0.325,-0.850,0.404
1603640096190,2020-10-25T11:34:56.190,0.120,-0.329,-0.850,0.407
1603640096200,2020-10-25T11:34:56.200,0.130,-0.331,-0.847,0.406
1603640096210,2020-10-25T11:34:56.210,0.140,-0.330,-0.846,0.405
1603640096220,2020-10-25T11:34:56.220,0.150,-0.332,-0.848,0.406
1603640096230,2020-10-25T11:34:56.230,0.160,-0.335,-0.850,0.404
1603640096240,2020-10-25T11:34:56.240,0.170,-0.330,-0.850,0.404
1603640096250,2020-10-25T11:34:56.250,0.180,-0.330,-0.859,0.409
1603640096260,2020-10-25T11:34:56.260,0.190,-0.332,-0.869,0.411
1603640096270,2020-10-25T11:34:56.270,0.200,-0.331,-0.864,0.414
1603640096280,2020-10-25T11:34:56.280,0.210,-0.334,-0.856,0.407
1603640096290,2020-10-25T11:34:56.290,0.220,-0.334,-0.856,0.413
1603640096300,2020-10-25T11:34:56.300,0.230,-0.334,-0.857,0.416
1603640096310,2020-10-25T11:34:56.310,0.240,-0.338,-0.854,0.419
1603640096320,2020-10-25T11:34:56.320,0.250,-0.336,-0.849,0.417
1603640096330,2020-10-25T11:34:56.330,0.260,-0.335,-0.844,0.418
1603640096340,2020-10-25T11:34:56.340,0.270,-0.340,-0.841,0.418
1603640096350,2020-10-25T11:34:56.350,0.280,-0.336,-0.838,0.417
1603640096360,2020-10-25T11:34:56.360,0.290,-0.335,-0.835,0.418
1603640096370,2020-10-25T11:34:56.370,0.300,-0.337,-0.833,0.420
1603640096380,2020-10-25T11:34:56.380,0.310,-0.337,-0.830,0.425
1603640096390,2020-10-25T11:34:56.390,0.320,-0.338,-0.823,0.422
1603640096400,2020-10-25T11:34:56.400,0.330,-0.341,-0.820,0.422
1603640096410,2020-10-25T11:34:56.410,0.340,-0.343,-0.819,0.424
1603640096420,2020-10-25T11:34:56.420,0.350,-0.341,-0.815,0.427
1603640096430,2020-10-25T11:34:56.430,0.360,-0.344,-0.821,0.431
1603640096440,2020-10-25T11:34:56.440,0.370,-0.345,-0.823,0.432
1603640096450,2020-10-25T11:34:56.450,0.380,-0.348,-0.818,0.434
1603640096460,2020-10-25T11:34:56.460,0.390,-0.351,-0.814,0.439
1603640096470,2020-10-25T11:34:56.470,0.400,-0.356,-0.815,0.445
1603640096480,2020-10-25T11:34:56.480,0.410,-0.359,-0.812,0.450
1603640096490,2020-10-25T11:34:56.490,0.420,-0.364,-0.804,0.452
