epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603640270847,2020-10-25T11:37:50.847,0.000,-0.109,-0.941,0.369
1603640270857,2020-10-25T11:37:50.857,0.010,-0.114,-0.949,0.372
1603640270867,2020-10-25T11:37:50.867,0.020,-0.117,-0.948,0.367
1603640270877,2020-10-25T11:37:50.877,0.030,-0.119,-0.957,0.367
1603640270887,2020-10-25T11:37:50.887,0.040,-0.123,-0.961,0.366
1603640270897,2020-10-25T11:37:50.897,0.050,-0.121,-0.959,0.367
1603640270907,2020-10-25T11:37:50.907,0.060,-0.114,-0.960,0.364
1603640270917,2020-10-25T11:37:50.917,0.070,-0.116,-0.957,0.364
1603640270927,2020-10-25T11:37:50.927,0.080,-0.110,-0.956,0.360
1603640270937,2020-10-25T11:37:50.937,0.090,-0.105,-0.954,0.364
1603640270947,2020-10-25T11:37:50.947,0.100,-0.101,-0.944,0.363
1603640270957,2020-10-25T11:37:50.957,0.110,-0.098,-0.939,0.362
1603640270967,2020-10-25T11:37:50.967,0.120,-0.090,-0.934,0.363
1603640270977,2020-10-25T11:37:50.977,0.130,-0.090,-0.937,0.358
1603640270987,2020-10-25T11:37:50.987,0.140,-0.084,-0.939,0.362
1603640270997,2020-10-25T11:37:50.997,0.150,-0.070,-0.939,0.364
1603640271007,2020-10-25T11:37:51.007,0.160,-0.069,-0.940,0.368
1603640271017,2020-10-25T11:37:51.017,0.170,-0.064,-0.934,0.371
1603640271027,2020-10-25T11:37:51.027,0.180,-0.062,-0.928,0.370
1603640271037,2020-10-25T11:37:51.037,0.190,-0.058,-0.935,0.373
1603640271047,2020-10-25T11:37:51.047,0.200,-0.058,-0.942,0.376
1603640271057,2020-10-25T11:37:51.057,0.210,-0.058,-0.944,0.377
1603640271067,2020-10-25T11:37:51.067,0.220,-0.053,-0.946,0.378
1603640271077,2020-10-25T11:37:51.077,0.230,-0.052,-0.943,0.377
1603640271087,2020-10-25T11:37:51.087,0.240,-0.051,-0.945,0.379
1603640271097,2020-10-25T11:37:51.097,0.250,-0.051,-0.949,0.379
1603640271107,2020-10-25T11:37:51.107,0.260,-0.051,-0.956,0.382
1603640271117,2020-10-25T11:37:51.117,0.270,-0.058,-0.959,0.387
1603640271127,2020-10-25T11:37:51.127,0.280,-0.067,-0.954,0.385
1603640271137,2020-10-25T11:37:51.137,0.290,-0.076,-0.947,0.380
1603640271147,2020-10-25T11:37:51.147,0.300,-0.076,-0.951,0.379
1603640271157,2020-10-25T11:37:51.157,0.310,-0.077,-0.956,0.376
1603640271167,2020-10-25T11:37:51.167,0.320,-0.077,-0.954,0.374
1603640271177,2020-10-25T11:37:51.177,0.330,-0.077,-0.957,0.374
1603640271187,2020-10-25T11:37:51.187,0.340,-0.073,-0.958,0.373
1603640271197,2020-10-25T11:37:51.197,0.350,-0.072,-0.960,0.373
1603640271207,2020-10-25T11:37:51.207,0.360,-0.070,-0.966,0.372
1603640271217,2020-10-25T11:37:51.217,0.370,-0.070,-0.962,0.372
1603640271227,2020-10-25T11:37:51.227,0.380,-0.069,-0.961,0.371
1603640271237,2020-10-25T11:37:51.237,0.390,-0.068,-0.952,0.365
1603640271247,2020-10-25T11:37:51.247,0.400,-0.066,-0.945,0.364
1603640271257,2020-10-25T11:37:51.257,0.410,-0.063,-0.950,0.361
1603640271267,2020-10-25T11:37:51.267,0.420,-0.060,-0.951,0.363
1603640271277,2020-10-25T11:37:51.277,0.430,-0.051,-0.954,0.363
1603640271287,2020-10-25T11:37:51.287,0.440,-0.045,-0.960,0.364
1603640271297,2020-10-25T11:37:51.297,0.450,-0.039,-0.968,0.361
1603640271307,2020-10-25T11:37:51.307,0.460,-0.036,-0.976,0.364
1603640271317,2020-10-25T11:37:51.317,0.470,-0.040,-0.994,0.360
1603640271327,2020-10-25T11:37:51.327,0.480,-0.043,-1.001,0.364
1603640271337,2020-10-25T11:37:51.337,0.490,-0.055,-0.983,0.358
1603640271347,2020-10-25T11:37:51.347,0.500,-0.070,-0.951,0.357
1603640271357,2020-10-25T11:37:51.357,0.510,-0.073,-0.932,0.350
1603640271367,2020-10-25T11:37:51.367,0.520,-0.075,-0.929,0.348
1603640271377,2020-10-25T11:37:51.377,0.530,-0.076,-0.927,0.349
1603640271387,2020-10-25T11:37:51.387,0.540,-0.078,-0.929,0.349
1603640271397,2020-10-25T11:37:51.397,0.550,-0.077,-0.934,0.346
1603640271407,2020-10-25T11:37:51.407,0.560,-0.074,-0.937,0.347
1603640271417,2020-10-25T11:37:51.417,0.570,-0.068,-0.938,0.349
1603640271427,2020-10-25T11:37:51.427,0.580,-0.065,-0.948,0.347
1603640271437,2020-10-25T11:37:51.437,0.590,-0.061,-0.957,0.349
1603640271447,2020-10-25T11:37:51.447,0.600,-0.059,-0.956,0.348
1603640271457,2020-10-25T11:37:51.457,0.610,-0.062,-0.955,0.346
1603640271467,2020-10-25T11:37:51.467,0.620,-0.061,-0.953,0.348
1603640271477,2020-10-25T11:37:51.477,0.630,-0.064,-0.951,0.344
1603640271487,2020-10-25T11:37:51.487,0.640,-0.063,-0.951,0.346
1603640271497,2020-10-25T11:37:51.497,0.650,-0.064,-0.957,0.347
1603640271507,2020-10-25T11:37:51.507,0.660,-0.066,-0.962,0.346
1603640271517,2020-10-25T11:37:51.517,0.670,-0.065,-0.960,0.347
1603640271527,2020-10-25T11:37:51.527,0.680,-0.066,-0.955,0.348
1603640271537,2020-10-25T11:37:51.537,0.690,-0.071,-0.952,0.345
1603640271547,2020-10-25T11:37:51.547,0.700,-0.075,-0.947,0.349
1603640271557,2020-10-25T11:37:51.557,0.710,-0.074,-0.952,0.350
1603640271567,2020-10-25T11:37:51.567,0.720,-0.076,-0.967,0.351
1603640271577,2020-10-25T11:37:51.577,0.730,-0.081,-0.961,0.350
1603640271587,2020-10-25T11:37:51.587,0.740,-0.080,-0.956,0.352
1603640271597,2020-10-25T11:37:51.597,0.750,-0.082,-0.956,0.352
1603640271607,2020-10-25T11:37:51.607,0.760,-0.085,-0.960,0.350
1603640271617,2020-10-25T11:37:51.617,0.770,-0.085,-0.960,0.350
1603640271627,2020-10-25T11:37:51.627,0.780,-0.085,-0.962,0.348
1603640271637,2020-10-25T11:37:51.637,0.790,-0.086,-0.961,0.347
1603640271647,2020-10-25T11:37:51.647,0.800,-0.089,-0.963,0.349
1603640271657,2020-10-25T11:37:51.657,0.810,-0.096,-0.967,0.345
1603640271667,2020-10-25T11:37:51.667,0.820,-0.097,-0.968,0.346
1603640271677,2020-10-25T11:37:51.677,0.830,-0.098,-0.958,0.340
1603640271687,2020-10-25T11:37:51.687,0.840,-0.100,-0.953,0.337
1603640271697,2020-10-25T11:37:51.697,0.850,-0.099,-0.951,0.339
1603640271707,2020-10-25T11:37:51.707,0.860,-0.102,-0.947,0.334
1603640271717,2020-10-25T11:37:51.717,0.870,-0.101,-0.945,0.339
1603640271727,2020-10-25T11:37:51.727,0.880,-0.101,-0.948,0.337
1603640271737,2020-10-25T11:37:51.737,0.890,-0.100,-0.950,0.336
1603640271747,2020-10-25T11:37:51.747,0.900,-0.098,-0.950,0.337
1603640271757,2020-10-25T11:37:51.757,0.910,-0.100,-0.952,0.340
1603640271767,2020-10-25T11:37:51.767,0.920,-0.099,-0.950,0.341
1603640271777,2020-10-25T11:37:51.777,0.930,-0.097,-0.952,0.342
1603640271787,2020-10-25T11:37:51.787,0.940,-0.098,-0.953,0.342
1603640271797,2020-10-25T11:37:51.797,0.950,-0.099,-0.950,0.341
1603640271807,2020-10-25T11:37:51.807,0.960,-0.096,-0.948,0.344
1603640271817,2020-10-25T11:37:51.817,0.970,-0.097,-0.948,0.346
1603640271827,2020-10-25T11:37:51.827,0.980,-0.098,-0.952,0.347
1603640271837,2020-10-25T11:37:51.837,0.990,-0.094,-0.952,0.350
1603640271847,2020-10-25T11:37:51.847,1.000,-0.090,-0.956,0.346
1603640271857,2020-10-25T11:37:51.857,1.010,-0.089,-0.959,0.350
1603640271867,2020-10-25T11:37:51.867,1.020,-0.082,-0.957,0.357
1603640271877,2020-10-25T11:37:51.877,1.030,-0.077,-0.959,0.354
1603640271887,2020-10-25T11:37:51.887,1.040,-0.074,-0.960,0.355
1603640271897,2020-10-25T11:37:51.897,1.050,-0.076,-0.954,0.358
1603640271907,2020-10-25T11:37:51.907,1.060,-0.081,-0.955,0.356
1603640271917,2020-10-25T11:37:51.917,1.070,-0.087,-0.949,0.356
1603640271927,2020-10-25T11:37:51.927,1.080,-0.089,-0.938,0.356
1603640271937,2020-10-25T11:37:51.937,1.090,-0.092,-0.940,0.354
1603640271947,2020-10-25T11:37:51.947,1.100,-0.096,-0.947,0.355
