epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1603640095983,2020-10-25T11:34:55.983,0.000,0.000011937,-0.000032563,0.000008375
1603640096033,2020-10-25T11:34:56.033,0.050,0.000012313,-0.000033312,0.000005688
1603640096083,2020-10-25T11:34:56.083,0.100,0.000011937,-0.000033625,0.000007250
1603640096133,2020-10-25T11:34:56.133,0.150,0.000012313,-0.000032188,0.000006875
1603640096183,2020-10-25T11:34:56.183,0.200,0.000012625,-0.000032937,0.000006437
1603640096233,2020-10-25T11:34:56.233,0.250,0.000013000,-0.000034000,0.000005688
1603640096283,2020-10-25T11:34:56.283,0.300,0.000011562,-0.000032937,0.000005688
1603640096333,2020-10-25T11:34:56.333,0.350,0.000013750,-0.000032937,0.000006062
1603640096383,2020-10-25T11:34:56.383,0.400,0.000013375,-0.000033312,0.000004563
1603640096433,2020-10-25T11:34:56.433,0.450,0.000013750,-0.000033625,0.000005312
1603640096483,2020-10-25T11:34:56.483,0.500,0.000014437,-0.000034375,0.000005688
1603640096533,2020-10-25T11:34:56.533,0.550,0.000015188,-0.000034000,0.000003812
1603640096583,2020-10-25T11:34:56.583,0.600,0.000015875,-0.000033625,0.000003438
1603640096633,2020-10-25T11:34:56.633,0.650,0.000015563,-0.000035812,0.000003438
1603640096683,2020-10-25T11:34:56.683,0.700,0.000015188,-0.000035125,0.000003438
1603640096733,2020-10-25T11:34:56.733,0.750,0.000015875,-0.000036187,0.000001875
1603640096783,2020-10-25T11:34:56.783,0.800,0.000017000,-0.000036938,0.000000375
1603640096833,2020-10-25T11:34:56.833,0.850,0.000016625,-0.000038000,0.000000750
1603640096883,2020-10-25T11:34:56.883,0.900,0.000016250,-0.000038375,0.000000375
1603640096933,2020-10-25T11:34:56.933,0.950,0.000014813,-0.000038000,0.000001500
1603640096983,2020-10-25T11:34:56.983,1.000,0.000015875,-0.000039062,0.000002250
1603640097033,2020-10-25T11:34:57.033,1.050,0.000016625,-0.000039437,0.000002625
1603640097083,2020-10-25T11:34:57.083,1.100,0.000016625,-0.000040188,0.000003000
1603640097133,2020-10-25T11:34:57.133,1.150,0.000017375,-0.000040188,0.000004188
1603640097183,2020-10-25T11:34:57.183,1.200,0.000018062,-0.000040875,0.000003812
1603640097233,2020-10-25T11:34:57.233,1.250,0.000018438,-0.000040875,0.000003812
1603640097283,2020-10-25T11:34:57.283,1.300,0.000020250,-0.000041250,0.000004937
1603640097333,2020-10-25T11:34:57.333,1.350,0.000021000,-0.000041625,0.000005312
1603640097383,2020-10-25T11:34:57.383,1.400,0.000020625,-0.000040562,0.000007250
1603640097433,2020-10-25T11:34:57.433,1.450,0.000021000,-0.000038375,0.000008000
1603640097483,2020-10-25T11:34:57.483,1.500,0.000018812,-0.000037625,0.000008750
1603640097533,2020-10-25T11:34:57.533,1.550,0.000016625,-0.000036938,0.000009875
1603640097583,2020-10-25T11:34:57.583,1.600,0.000015875,-0.000035438,0.000008750
1603640097633,2020-10-25T11:34:57.633,1.650,0.000011937,-0.000032563,0.000008000
1603640097683,2020-10-25T11:34:57.683,1.700,0.000010500,-0.000032188,0.000008750
1603640097733,2020-10-25T11:34:57.733,1.750,0.000006500,-0.000031125,0.000008000
1603640097783,2020-10-25T11:34:57.783,1.800,0.000005375,-0.000030750,0.000007625
1603640097833,2020-10-25T11:34:57.833,1.850,0.000004688,-0.000029312,0.000008000
1603640097883,2020-10-25T11:34:57.883,1.900,0.000003250,-0.000029688,0.000008000
1603640097933,2020-10-25T11:34:57.933,1.950,0.000001063,-0.000028562,0.000009875
1603640097983,2020-10-25T11:34:57.983,2.000,-0.000001500,-0.000028938,0.000014125
1603640098033,2020-10-25T11:34:58.033,2.050,-0.000004000,-0.000028938,0.000013750
1603640098083,2020-10-25T11:34:58.083,2.100,-0.000003625,-0.000029312,0.000014875
1603640098133,2020-10-25T11:34:58.133,2.150,-0.000005125,-0.000030000,0.000015625
1603640098183,2020-10-25T11:34:58.183,2.200,-0.000004750,-0.000030375,0.000016000
1603640098233,2020-10-25T11:34:58.233,2.250,-0.000006187,-0.000029688,0.000015250
1603640098283,2020-10-25T11:34:58.283,2.300,-0.000007625,-0.000028562,0.000014875
1603640098333,2020-10-25T11:34:58.333,2.350,-0.000007625,-0.000029312,0.000014500
1603640098383,2020-10-25T11:34:58.383,2.400,-0.000007625,-0.000028250,0.000013750
1603640098433,2020-10-25T11:34:58.433,2.450,-0.000009062,-0.000028562,0.000012938
1603640098483,2020-10-25T11:34:58.483,2.500,-0.000008750,-0.000028938,0.000011812
1603640098533,2020-10-25T11:34:58.533,2.550,-0.000009813,-0.000027500,0.000011062
1603640098583,2020-10-25T11:34:58.583,2.600,-0.000008375,-0.000028938,0.000011437
1603640098633,2020-10-25T11:34:58.633,2.650,-0.000011250,-0.000028250,0.000010313
1603640098683,2020-10-25T11:34:58.683,2.700,-0.000010875,-0.000028250,0.000011062
1603640098733,2020-10-25T11:34:58.733,2.750,-0.000012000,-0.000030000,0.000011812
1603640098783,2020-10-25T11:34:58.783,2.800,-0.000011625,-0.000028250,0.000012563
1603640098833,2020-10-25T11:34:58.833,2.850,-0.000012375,-0.000028938,0.000012563
1603640098883,2020-10-25T11:34:58.883,2.900,-0.000013812,-0.000029312,0.000011437
1603640098933,2020-10-25T11:34:58.933,2.950,-0.000013812,-0.000028562,0.000011062
1603640098983,2020-10-25T11:34:58.983,3.000,-0.000014500,-0.000029312,0.000011812
1603640099033,2020-10-25T11:34:59.033,3.050,-0.000014187,-0.000030375,0.000012188
1603640099083,2020-10-25T11:34:59.083,3.100,-0.000015625,-0.000029312,0.000012563
1603640099133,2020-10-25T11:34:59.133,3.150,-0.000014187,-0.000029312,0.000012938
1603640099183,2020-10-25T11:34:59.183,3.200,-0.000014500,-0.000029688,0.000012938
1603640099233,2020-10-25T11:34:59.233,3.250,-0.000014187,-0.000029688,0.000012563
1603640099283,2020-10-25T11:34:59.283,3.300,-0.000013812,-0.000029312,0.000013000
1603640099333,2020-10-25T11:34:59.333,3.350,-0.000013063,-0.000028938,0.000012563
1603640099383,2020-10-25T11:34:59.383,3.400,-0.000012375,-0.000029312,0.000013375
1603640099433,2020-10-25T11:34:59.433,3.450,-0.000012688,-0.000028562,0.000011812
1603640099483,2020-10-25T11:34:59.483,3.500,-0.000011250,-0.000028250,0.000011812
1603640099533,2020-10-25T11:34:59.533,3.550,-0.000010188,-0.000028250,0.000011812
1603640099583,2020-10-25T11:34:59.583,3.600,-0.000009813,-0.000028562,0.000011062
1603640099633,2020-10-25T11:34:59.633,3.650,-0.000008000,-0.000027875,0.000011437
1603640099683,2020-10-25T11:34:59.683,3.700,-0.000008750,-0.000028250,0.000011812
1603640099733,2020-10-25T11:34:59.733,3.750,-0.000008750,-0.000027875,0.000009938
1603640099783,2020-10-25T11:34:59.783,3.800,-0.000007625,-0.000027500,0.000011062
1603640099833,2020-10-25T11:34:59.833,3.850,-0.000007250,-0.000027875,0.000010313
1603640099883,2020-10-25T11:34:59.883,3.900,-0.000007250,-0.000028250,0.000011812
1603640099933,2020-10-25T11:34:59.933,3.950,-0.000005125,-0.000027125,0.000012938
1603640099983,2020-10-25T11:34:59.983,4.000,-0.000004750,-0.000027875,0.000011062
1603640100033,2020-10-25T11:35:00.033,4.050,-0.000004000,-0.000027500,0.000012188
1603640100083,2020-10-25T11:35:00.083,4.100,-0.000004375,-0.000027875,0.000012188
1603640100133,2020-10-25T11:35:00.133,4.150,-0.000004750,-0.000028562,0.000012188
1603640100183,2020-10-25T11:35:00.183,4.200,-0.000002562,-0.000028562,0.000010688
1603640100233,2020-10-25T11:35:00.233,4.250,-0.000001813,-0.000028250,0.000011062
1603640100283,2020-10-25T11:35:00.283,4.300,-0.000001125,-0.000028562,0.000011062
1603640100333,2020-10-25T11:35:00.333,4.350,0.000000000,-0.000028562,0.000011062
1603640100383,2020-10-25T11:35:00.383,4.400,0.000001438,-0.000028938,0.000010688
1603640100433,2020-10-25T11:35:00.433,4.450,0.000003563,-0.000029312,0.000011062
1603640100483,2020-10-25T11:35:00.483,4.500,0.000005062,-0.000030375,0.000011062
1603640100533,2020-10-25T11:35:00.533,4.550,0.000006875,-0.000031500,0.000010313
1603640100583,2020-10-25T11:35:00.583,4.600,0.000008312,-0.000029688,0.000010313
