epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1603641529600,2020-10-25T11:58:49.600,0.000,98706.164
1603641529734,2020-10-25T11:58:49.734,0.134,98700.500
1603641529871,2020-10-25T11:58:49.871,0.271,98701.328
1603641530005,2020-10-25T11:58:50.005,0.405,98702.633
1603641530142,2020-10-25T11:58:50.142,0.542,98707.375
1603641530278,2020-10-25T11:58:50.278,0.678,98703.938
1603641530413,2020-10-25T11:58:50.413,0.813,98704.859
1603641530549,2020-10-25T11:58:50.549,0.949,98698.711
1603641530685,2020-10-25T11:58:50.685,1.085,98703.109
1603641530820,2020-10-25T11:58:50.820,1.220,98702.633
1603641530956,2020-10-25T11:58:50.956,1.356,98697.023
1603641531092,2020-10-25T11:58:51.092,1.492,98703.547
1603641531227,2020-10-25T11:58:51.227,1.627,98707.016
1603641531363,2020-10-25T11:58:51.363,1.763,98701.797
1603641531500,2020-10-25T11:58:51.500,1.900,98702.242
1603641531634,2020-10-25T11:58:51.634,2.034,98698.422
1603641531771,2020-10-25T11:58:51.771,2.171,98704.953
1603641531905,2020-10-25T11:58:51.905,2.305,98699.375
1603641532042,2020-10-25T11:58:52.042,2.442,98696.859
1603641532178,2020-10-25T11:58:52.178,2.578,98695.547
1603641532313,2020-10-25T11:58:52.313,2.713,98697.688
1603641532449,2020-10-25T11:58:52.449,2.849,98702.078
1603641532585,2020-10-25T11:58:52.585,2.985,98704.305
1603641532720,2020-10-25T11:58:52.720,3.120,98702.172
1603641532856,2020-10-25T11:58:52.856,3.256,98703.000
1603641532991,2020-10-25T11:58:52.991,3.391,98701.688
1603641533127,2020-10-25T11:58:53.127,3.527,98699.203
1603641533263,2020-10-25T11:58:53.263,3.663,98703.953
1603641533398,2020-10-25T11:58:53.398,3.798,98697.906
1603641533534,2020-10-25T11:58:53.534,3.934,98703.953
1603641533670,2020-10-25T11:58:53.670,4.070,98700.031
1603641533805,2020-10-25T11:58:53.805,4.205,98700.516
1603641533941,2020-10-25T11:58:53.941,4.341,98699.656
1603641534078,2020-10-25T11:58:54.078,4.478,98697.516
1603641534212,2020-10-25T11:58:54.212,4.612,98698.000
1603641534349,2020-10-25T11:58:54.349,4.749,98695.000
1603641534485,2020-10-25T11:58:54.485,4.885,98702.352
1603641534620,2020-10-25T11:58:54.620,5.020,98698.914
1603641534756,2020-10-25T11:58:54.756,5.156,98700.602
1603641534891,2020-10-25T11:58:54.891,5.291,98698.914
1603641535027,2020-10-25T11:58:55.027,5.427,98697.609
1603641535163,2020-10-25T11:58:55.163,5.563,98695.000
1603641535298,2020-10-25T11:58:55.298,5.698,98697.258
1603641535434,2020-10-25T11:58:55.434,5.834,98698.563
1603641535570,2020-10-25T11:58:55.570,5.970,98700.313
1603641535705,2020-10-25T11:58:55.705,6.105,98698.180
1603641535841,2020-10-25T11:58:55.841,6.241,98697.703
1603641535976,2020-10-25T11:58:55.976,6.376,98699.008
1603641536112,2020-10-25T11:58:56.112,6.512,98699.484
1603641536249,2020-10-25T11:58:56.249,6.649,98700.313
1603641536383,2020-10-25T11:58:56.383,6.783,98703.398
1603641536520,2020-10-25T11:58:56.520,6.920,98699.484
1603641536656,2020-10-25T11:58:56.656,7.056,98700.406
1603641536791,2020-10-25T11:58:56.791,7.191,98699.094
1603641536927,2020-10-25T11:58:56.927,7.327,98701.703
1603641537063,2020-10-25T11:58:57.063,7.463,98700.406
1603641537198,2020-10-25T11:58:57.198,7.598,98698.656
1603641537334,2020-10-25T11:58:57.334,7.734,98707.797
1603641537470,2020-10-25T11:58:57.470,7.870,98704.320
1603641537605,2020-10-25T11:58:57.605,8.005,98705.625
1603641537741,2020-10-25T11:58:57.741,8.141,98706.930
