epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603641963700,2020-10-25T12:06:03.700,0.000,-0.702,-0.577,-0.296
1603641963710,2020-10-25T12:06:03.710,0.010,-0.710,-0.587,-0.295
1603641963720,2020-10-25T12:06:03.720,0.020,-0.712,-0.591,-0.288
1603641963730,2020-10-25T12:06:03.730,0.030,-0.713,-0.592,-0.283
1603641963740,2020-10-25T12:06:03.740,0.040,-0.713,-0.596,-0.276
1603641963750,2020-10-25T12:06:03.750,0.050,-0.718,-0.600,-0.271
1603641963760,2020-10-25T12:06:03.760,0.060,-0.718,-0.605,-0.266
1603641963770,2020-10-25T12:06:03.770,0.070,-0.719,-0.608,-0.258
1603641963780,2020-10-25T12:06:03.780,0.080,-0.721,-0.609,-0.247
1603641963790,2020-10-25T12:06:03.790,0.090,-0.720,-0.610,-0.233
1603641963800,2020-10-25T12:06:03.800,0.100,-0.717,-0.613,-0.220
1603641963810,2020-10-25T12:06:03.810,0.110,-0.711,-0.616,-0.210
1603641963820,2020-10-25T12:06:03.820,0.120,-0.703,-0.619,-0.202
1603641963830,2020-10-25T12:06:03.830,0.130,-0.693,-0.620,-0.184
1603641963840,2020-10-25T12:06:03.840,0.140,-0.687,-0.621,-0.171
1603641963850,2020-10-25T12:06:03.850,0.150,-0.679,-0.628,-0.160
1603641963860,2020-10-25T12:06:03.860,0.160,-0.673,-0.634,-0.145
1603641963870,2020-10-25T12:06:03.870,0.170,-0.673,-0.647,-0.137
1603641963880,2020-10-25T12:06:03.880,0.180,-0.683,-0.673,-0.134
1603641963890,2020-10-25T12:06:03.890,0.190,-0.691,-0.687,-0.126
1603641963900,2020-10-25T12:06:03.900,0.200,-0.705,-0.682,-0.103
1603641963910,2020-10-25T12:06:03.910,0.210,-0.707,-0.680,-0.082
1603641963920,2020-10-25T12:06:03.920,0.220,-0.711,-0.686,-0.069
1603641963930,2020-10-25T12:06:03.930,0.230,-0.712,-0.696,-0.062
1603641963940,2020-10-25T12:06:03.940,0.240,-0.715,-0.708,-0.065
1603641963950,2020-10-25T12:06:03.950,0.250,-0.715,-0.736,-0.076
1603641963960,2020-10-25T12:06:03.960,0.260,-0.715,-0.763,-0.098
1603641963970,2020-10-25T12:06:03.970,0.270,-0.715,-0.787,-0.120
1603641963980,2020-10-25T12:06:03.980,0.280,-0.711,-0.800,-0.128
1603641963990,2020-10-25T12:06:03.990,0.290,-0.708,-0.795,-0.122
1603641964000,2020-10-25T12:06:04.000,0.300,-0.706,-0.789,-0.117
1603641964010,2020-10-25T12:06:04.010,0.310,-0.699,-0.786,-0.123
1603641964020,2020-10-25T12:06:04.020,0.320,-0.691,-0.783,-0.130
1603641964030,2020-10-25T12:06:04.030,0.330,-0.682,-0.776,-0.139
1603641964040,2020-10-25T12:06:04.040,0.340,-0.672,-0.766,-0.136
1603641964050,2020-10-25T12:06:04.050,0.350,-0.668,-0.753,-0.133
1603641964060,2020-10-25T12:06:04.060,0.360,-0.664,-0.737,-0.131
1603641964070,2020-10-25T12:06:04.070,0.370,-0.653,-0.720,-0.125
1603641964080,2020-10-25T12:06:04.080,0.380,-0.648,-0.708,-0.129
1603641964090,2020-10-25T12:06:04.090,0.390,-0.647,-0.698,-0.132
1603641964100,2020-10-25T12:06:04.100,0.400,-0.643,-0.686,-0.126
1603641964110,2020-10-25T12:06:04.110,0.410,-0.638,-0.678,-0.125
1603641964120,2020-10-25T12:06:04.120,0.420,-0.639,-0.671,-0.123
1603641964130,2020-10-25T12:06:04.130,0.430,-0.640,-0.659,-0.117
1603641964140,2020-10-25T12:06:04.140,0.440,-0.646,-0.658,-0.117
1603641964150,2020-10-25T12:06:04.150,0.450,-0.652,-0.656,-0.115
1603641964160,2020-10-25T12:06:04.160,0.460,-0.668,-0.654,-0.111
1603641964170,2020-10-25T12:06:04.170,0.470,-0.682,-0.647,-0.099
1603641964180,2020-10-25T12:06:04.180,0.480,-0.700,-0.640,-0.091
1603641964190,2020-10-25T12:06:04.190,0.490,-0.712,-0.641,-0.094
1603641964200,2020-10-25T12:06:04.200,0.500,-0.718,-0.649,-0.100
1603641964210,2020-10-25T12:06:04.210,0.510,-0.726,-0.651,-0.100
1603641964220,2020-10-25T12:06:04.220,0.520,-0.732,-0.646,-0.098
1603641964230,2020-10-25T12:06:04.230,0.530,-0.737,-0.645,-0.099
1603641964240,2020-10-25T12:06:04.240,0.540,-0.740,-0.653,-0.101
1603641964250,2020-10-25T12:06:04.250,0.550,-0.740,-0.655,-0.104
1603641964260,2020-10-25T12:06:04.260,0.560,-0.744,-0.653,-0.103
1603641964270,2020-10-25T12:06:04.270,0.570,-0.751,-0.646,-0.093
1603641964280,2020-10-25T12:06:04.280,0.580,-0.761,-0.638,-0.086
1603641964290,2020-10-25T12:06:04.290,0.590,-0.769,-0.629,-0.079
1603641964300,2020-10-25T12:06:04.300,0.600,-0.780,-0.625,-0.074
1603641964310,2020-10-25T12:06:04.310,0.610,-0.780,-0.619,-0.072
1603641964320,2020-10-25T12:06:04.320,0.620,-0.783,-0.599,-0.056
1603641964330,2020-10-25T12:06:04.330,0.630,-0.784,-0.588,-0.052
1603641964340,2020-10-25T12:06:04.340,0.640,-0.793,-0.614,-0.081
1603641964350,2020-10-25T12:06:04.350,0.650,-0.810,-0.674,-0.144
1603641964360,2020-10-25T12:06:04.360,0.660,-0.818,-0.719,-0.192
1603641964370,2020-10-25T12:06:04.370,0.670,-0.816,-0.695,-0.191
1603641964380,2020-10-25T12:06:04.380,0.680,-0.811,-0.612,-0.143
