epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1603639352627,2020-10-25T11:22:32.627,0.000,98705.094
1603639352761,2020-10-25T11:22:32.761,0.134,98704.273
1603639352898,2020-10-25T11:22:32.898,0.271,98703.695
1603639353034,2020-10-25T11:22:33.034,0.407,98697.742
1603639353169,2020-10-25T11:22:33.169,0.542,98698.953
1603639353305,2020-10-25T11:22:33.305,0.678,98700.352
1603639353440,2020-10-25T11:22:33.440,0.813,98694.547
1603639353576,2020-10-25T11:22:33.576,0.949,98694.648
1603639353712,2020-10-25T11:22:33.712,1.085,98698.953
1603639353847,2020-10-25T11:22:33.847,1.220,98701.914
1603639353983,2020-10-25T11:22:33.983,1.356,98698.953
1603639354119,2020-10-25T11:22:34.119,1.492,98695.859
1603639354254,2020-10-25T11:22:34.254,1.627,98699.297
1603639354390,2020-10-25T11:22:34.390,1.763,98699.297
1603639354525,2020-10-25T11:22:34.525,1.898,98706.219
1603639354661,2020-10-25T11:22:34.661,2.034,98696.688
1603639354798,2020-10-25T11:22:34.798,2.171,98698.820
1603639354932,2020-10-25T11:22:34.932,2.305,98700.984
1603639355069,2020-10-25T11:22:35.069,2.442,98698.820
1603639355205,2020-10-25T11:22:35.205,2.578,98698.375
1603639355339,2020-10-25T11:22:35.339,2.712,98700.125
1603639355476,2020-10-25T11:22:35.476,2.849,98702.297
1603639355610,2020-10-25T11:22:35.610,2.983,98701.813
1603639355747,2020-10-25T11:22:35.747,3.120,98705.258
1603639355883,2020-10-25T11:22:35.883,3.256,98697.070
1603639356018,2020-10-25T11:22:36.018,3.391,98699.203
1603639356154,2020-10-25T11:22:36.154,3.527,98698.734
1603639356290,2020-10-25T11:22:36.290,3.663,98700.031
1603639356425,2020-10-25T11:22:36.425,3.798,98703.500
1603639356561,2020-10-25T11:22:36.561,3.934,98694.813
1603639356696,2020-10-25T11:22:36.696,4.069,98703.500
1603639356832,2020-10-25T11:22:36.832,4.205,98705.641
1603639356968,2020-10-25T11:22:36.968,4.341,98698.281
1603639357105,2020-10-25T11:22:37.105,4.478,98698.281
1603639357239,2020-10-25T11:22:37.239,4.612,98700.422
1603639357376,2020-10-25T11:22:37.376,4.749,98703.031
1603639357510,2020-10-25T11:22:37.510,4.883,98700.766
1603639357647,2020-10-25T11:22:37.647,5.020,98696.117
1603639357783,2020-10-25T11:22:37.783,5.156,98696.844
1603639357918,2020-10-25T11:22:37.918,5.291,98699.453
1603639358054,2020-10-25T11:22:38.054,5.427,98699.453
1603639358190,2020-10-25T11:22:38.190,5.563,98702.070
1603639358325,2020-10-25T11:22:38.325,5.698,98703.375
1603639358461,2020-10-25T11:22:38.461,5.834,98702.070
1603639358596,2020-10-25T11:22:38.596,5.969,98703.766
1603639358732,2020-10-25T11:22:38.732,6.105,98702.453
1603639358868,2020-10-25T11:22:38.868,6.241,98701.148
1603639359003,2020-10-25T11:22:39.003,6.376,98699.016
1603639359139,2020-10-25T11:22:39.139,6.512,98699.016
1603639359276,2020-10-25T11:22:39.276,6.649,98699.367
1603639359410,2020-10-25T11:22:39.410,6.783,98702.836
1603639359547,2020-10-25T11:22:39.547,6.920,98699.367
1603639359681,2020-10-25T11:22:39.681,7.054,98701.531
1603639359818,2020-10-25T11:22:39.818,7.191,98700.672
1603639359954,2020-10-25T11:22:39.954,7.327,98701.531
1603639360089,2020-10-25T11:22:40.089,7.462,98701.055
1603639360225,2020-10-25T11:22:40.225,7.598,98701.055
1603639360361,2020-10-25T11:22:40.361,7.734,98692.836
1603639360496,2020-10-25T11:22:40.496,7.869,98698.922
1603639360632,2020-10-25T11:22:40.632,8.005,98701.531
1603639360767,2020-10-25T11:22:40.767,8.140,98703.188
1603639360903,2020-10-25T11:22:40.903,8.276,98702.703
1603639361039,2020-10-25T11:22:41.039,8.412,98701.883
1603639361174,2020-10-25T11:22:41.174,8.547,98699.266
1603639361310,2020-10-25T11:22:41.310,8.683,98699.266
1603639361446,2020-10-25T11:22:41.446,8.819,98701.406
1603639361581,2020-10-25T11:22:41.581,8.954,98700.094
1603639361717,2020-10-25T11:22:41.717,9.090,98697.039
1603639361852,2020-10-25T11:22:41.852,9.225,98698.789
1603639361988,2020-10-25T11:22:41.988,9.361,98698.344
1603639362125,2020-10-25T11:22:42.125,9.498,98696.656
1603639362259,2020-10-25T11:22:42.259,9.632,98702.266
1603639362396,2020-10-25T11:22:42.396,9.769,98698.344
1603639362532,2020-10-25T11:22:42.532,9.905,98699.172
1603639362667,2020-10-25T11:22:42.667,10.040,98697.867
1603639362803,2020-10-25T11:22:42.803,10.176,98695.250
1603639362938,2020-10-25T11:22:42.938,10.311,98698.734
1603639363074,2020-10-25T11:22:43.074,10.447,98701.781
1603639363210,2020-10-25T11:22:43.210,10.583,98702.648
1603639363345,2020-10-25T11:22:43.345,10.718,98698.734
1603639363481,2020-10-25T11:22:43.481,10.854,98698.734
1603639363617,2020-10-25T11:22:43.617,10.990,98700.422
1603639363752,2020-10-25T11:22:43.752,11.125,98699.109
1603639363888,2020-10-25T11:22:43.888,11.261,98700.031
1603639364023,2020-10-25T11:22:44.023,11.396,98702.203
1603639364159,2020-10-25T11:22:44.159,11.532,98702.547
1603639364296,2020-10-25T11:22:44.296,11.669,98701.719
1603639364430,2020-10-25T11:22:44.430,11.803,98700.891
1603639364567,2020-10-25T11:22:44.567,11.940,98700.766
1603639364703,2020-10-25T11:22:44.703,12.076,98696.844
1603639364838,2020-10-25T11:22:44.838,12.211,98699.453
1603639364974,2020-10-25T11:22:44.974,12.347,98699.453
1603639365109,2020-10-25T11:22:45.109,12.482,98702.547
1603639365245,2020-10-25T11:22:45.245,12.618,98699.453
1603639365381,2020-10-25T11:22:45.381,12.754,98702.070
1603639365516,2020-10-25T11:22:45.516,12.889,98697.328
1603639365652,2020-10-25T11:22:45.652,13.025,98700.766
1603639365788,2020-10-25T11:22:45.788,13.161,98701.625
1603639365923,2020-10-25T11:22:45.923,13.296,98700.766
1603639366059,2020-10-25T11:22:46.059,13.432,98695.094
1603639366195,2020-10-25T11:22:46.195,13.568,98701.625
1603639366330,2020-10-25T11:22:46.330,13.703,98697.703
1603639366466,2020-10-25T11:22:46.466,13.839,98699.453
1603639366601,2020-10-25T11:22:46.601,13.974,98700.672
1603639366737,2020-10-25T11:22:46.737,14.110,98702.453
1603639366874,2020-10-25T11:22:46.874,14.247,98699.844
1603639367008,2020-10-25T11:22:47.008,14.381,98694.617
1603639367145,2020-10-25T11:22:47.145,14.518,98698.531
1603639367281,2020-10-25T11:22:47.281,14.654,98702.453
1603639367416,2020-10-25T11:22:47.416,14.789,98700.672
1603639367552,2020-10-25T11:22:47.552,14.925,98698.922
1603639367688,2020-10-25T11:22:47.688,15.061,98697.609
1603639367823,2020-10-25T11:22:47.823,15.196,98697.234
1603639367959,2020-10-25T11:22:47.959,15.332,98700.219
1603639368095,2020-10-25T11:22:48.095,15.468,98698.531
1603639368230,2020-10-25T11:22:48.230,15.603,98700.219
1603639368366,2020-10-25T11:22:48.366,15.739,98702.836
1603639368503,2020-10-25T11:22:48.503,15.876,98702.836
1603639368637,2020-10-25T11:22:48.637,16.010,98701.055
1603639368774,2020-10-25T11:22:48.774,16.147,98699.750
1603639368910,2020-10-25T11:22:48.910,16.283,98694.047
1603639369045,2020-10-25T11:22:49.045,16.418,98700.219
1603639369181,2020-10-25T11:22:49.181,16.554,98702.836
1603639369316,2020-10-25T11:22:49.316,16.689,98702.359
1603639369452,2020-10-25T11:22:49.452,16.825,98695.352
1603639369588,2020-10-25T11:22:49.588,16.961,98699.266
1603639369723,2020-10-25T11:22:49.723,17.096,98696.656
1603639369859,2020-10-25T11:22:49.859,17.232,98702.703
1603639369995,2020-10-25T11:22:49.995,17.368,98701.406
1603639370130,2020-10-25T11:22:50.130,17.503,98694.047
1603639370266,2020-10-25T11:22:50.266,17.639,98694.422
1603639370402,2020-10-25T11:22:50.402,17.775,98698.344
1603639370537,2020-10-25T11:22:50.537,17.910,98694.875
1603639370673,2020-10-25T11:22:50.673,18.046,98697.039
1603639370808,2020-10-25T11:22:50.808,18.181,98698.789
1603639370944,2020-10-25T11:22:50.944,18.317,98694.422
1603639371081,2020-10-25T11:22:51.081,18.454,98700.953
1603639371215,2020-10-25T11:22:51.215,18.588,98690.500
1603639371352,2020-10-25T11:22:51.352,18.725,98695.250
1603639371488,2020-10-25T11:22:51.488,18.861,98700.000
1603639371623,2020-10-25T11:22:51.623,18.996,98703.094
1603639371759,2020-10-25T11:22:51.759,19.132,98700.477
1603639371894,2020-10-25T11:22:51.894,19.267,98697.039
1603639372030,2020-10-25T11:22:52.030,19.403,98703.094
1603639372166,2020-10-25T11:22:52.166,19.539,98696.563
1603639372301,2020-10-25T11:22:52.301,19.674,98701.305
1603639372437,2020-10-25T11:22:52.437,19.810,98696.563
1603639372573,2020-10-25T11:22:52.573,19.946,98702.609
1603639372708,2020-10-25T11:22:52.708,20.081,98701.781
1603639372844,2020-10-25T11:22:52.844,20.217,98696.563
1603639372981,2020-10-25T11:22:52.981,20.354,98693.016
1603639373115,2020-10-25T11:22:53.115,20.488,98705.227
1603639373252,2020-10-25T11:22:53.252,20.625,98698.688
1603639373386,2020-10-25T11:22:53.386,20.759,98707.391
1603639373523,2020-10-25T11:22:53.523,20.896,98698.688
1603639373659,2020-10-25T11:22:53.659,21.032,98700.000
1603639373794,2020-10-25T11:22:53.794,21.167,98697.391
1603639373930,2020-10-25T11:22:53.930,21.303,98692.547
1603639374066,2020-10-25T11:22:54.066,21.439,98694.328
1603639374201,2020-10-25T11:22:54.201,21.574,98702.172
1603639374337,2020-10-25T11:22:54.337,21.710,98697.766
1603639374473,2020-10-25T11:22:54.473,21.846,98696.469
1603639374608,2020-10-25T11:22:54.608,21.981,98700.383
1603639374744,2020-10-25T11:22:54.744,22.117,98694.672
1603639374879,2020-10-25T11:22:54.879,22.252,98696.813
1603639375015,2020-10-25T11:22:55.015,22.388,98692.547
1603639375152,2020-10-25T11:22:55.152,22.525,98694.203
1603639375286,2020-10-25T11:22:55.286,22.659,98695.508
1603639375423,2020-10-25T11:22:55.423,22.796,98693.375
1603639375559,2020-10-25T11:22:55.559,22.932,98691.234
1603639375694,2020-10-25T11:22:55.694,23.067,98693.375
1603639375830,2020-10-25T11:22:55.830,23.203,98700.383
1603639375966,2020-10-25T11:22:55.966,23.339,98698.125
1603639376101,2020-10-25T11:22:56.101,23.474,98692.891
1603639376237,2020-10-25T11:22:56.237,23.610,98695.508
1603639376373,2020-10-25T11:22:56.373,23.746,98694.672
1603639376508,2020-10-25T11:22:56.508,23.881,98695.508
1603639376644,2020-10-25T11:22:56.644,24.017,98696.813
1603639376779,2020-10-25T11:22:56.779,24.152,98693.852
1603639376915,2020-10-25T11:22:56.915,24.288,98691.586
1603639377051,2020-10-25T11:22:57.051,24.424,98704.203
1603639377186,2020-10-25T11:22:57.186,24.559,98700.734
1603639377322,2020-10-25T11:22:57.322,24.695,98707.641
1603639377459,2020-10-25T11:22:57.459,24.832,98692.891
1603639377593,2020-10-25T11:22:57.593,24.966,98700.734
1603639377730,2020-10-25T11:22:57.730,25.103,98694.578
1603639377866,2020-10-25T11:22:57.866,25.239,98699.813
1603639378001,2020-10-25T11:22:58.001,25.374,98696.367
1603639378137,2020-10-25T11:22:58.137,25.510,98699.813
1603639378272,2020-10-25T11:22:58.272,25.645,98698.500
1603639378408,2020-10-25T11:22:58.408,25.781,98693.750
1603639378544,2020-10-25T11:22:58.544,25.917,98695.891
1603639378679,2020-10-25T11:22:58.679,26.052,98691.141
1603639378815,2020-10-25T11:22:58.815,26.188,98698.500
1603639378951,2020-10-25T11:22:58.951,26.324,98699.328
1603639379086,2020-10-25T11:22:59.086,26.459,98692.797
1603639379222,2020-10-25T11:22:59.222,26.595,98691.047
1603639379359,2020-10-25T11:22:59.359,26.732,98699.328
1603639379493,2020-10-25T11:22:59.493,26.866,98693.656
1603639379630,2020-10-25T11:22:59.630,27.003,98696.719
1603639379764,2020-10-25T11:22:59.764,27.137,98691.047
1603639379901,2020-10-25T11:22:59.901,27.274,98690.188
1603639380037,2020-10-25T11:23:00.037,27.410,98694.484
1603639380172,2020-10-25T11:23:00.172,27.545,98698.883
1603639380308,2020-10-25T11:23:00.308,27.681,98694.969
1603639380444,2020-10-25T11:23:00.444,27.817,98697.102
1603639380579,2020-10-25T11:23:00.579,27.952,98693.656
1603639380715,2020-10-25T11:23:00.715,28.088,98693.172
1603639380850,2020-10-25T11:23:00.850,28.223,98695.789
1603639380986,2020-10-25T11:23:00.986,28.359,98696.625
1603639381122,2020-10-25T11:23:01.122,28.495,98689.258
1603639381257,2020-10-25T11:23:01.257,28.630,98694.008
1603639381393,2020-10-25T11:23:01.393,28.766,98695.789
1603639381529,2020-10-25T11:23:01.529,28.902,98691.875
1603639381664,2020-10-25T11:23:01.664,29.037,98692.703
1603639381800,2020-10-25T11:23:01.800,29.173,98695.688
1603639381937,2020-10-25T11:23:01.937,29.310,98694.836
1603639382071,2020-10-25T11:23:02.071,29.444,98694.008
1603639382208,2020-10-25T11:23:02.208,29.581,98697.445
1603639382342,2020-10-25T11:23:02.342,29.715,98696.141
1603639382479,2020-10-25T11:23:02.479,29.852,98694.391
1603639382615,2020-10-25T11:23:02.615,29.988,98696.523
1603639382750,2020-10-25T11:23:02.750,30.123,98692.602
1603639382886,2020-10-25T11:23:02.886,30.259,98693.078
1603639383022,2020-10-25T11:23:03.022,30.395,98693.078
1603639383157,2020-10-25T11:23:03.157,30.530,98699.617
1603639383293,2020-10-25T11:23:03.293,30.666,98695.688
1603639383429,2020-10-25T11:23:03.429,30.802,98697.000
1603639383566,2020-10-25T11:23:03.566,30.939,98693.078
1603639383700,2020-10-25T11:23:03.700,31.073,98694.391
1603639383837,2020-10-25T11:23:03.837,31.210,98689.156
1603639383971,2020-10-25T11:23:03.971,31.344,98697.000
1603639384108,2020-10-25T11:23:04.108,31.481,98693.078
1603639384244,2020-10-25T11:23:04.244,31.617,98694.391
1603639384379,2020-10-25T11:23:04.379,31.752,98692.602
1603639384515,2020-10-25T11:23:04.515,31.888,98697.352
1603639384651,2020-10-25T11:23:04.651,32.024,98702.227
1603639384786,2020-10-25T11:23:04.786,32.159,98697.352
1603639384922,2020-10-25T11:23:04.922,32.295,98699.141
1603639385058,2020-10-25T11:23:05.058,32.431,98696.523
1603639385193,2020-10-25T11:23:05.193,32.566,98699.961
1603639385329,2020-10-25T11:23:05.329,32.702,98698.211
1603639385464,2020-10-25T11:23:05.464,32.837,98692.602
1603639385600,2020-10-25T11:23:05.600,32.973,98694.734
1603639385736,2020-10-25T11:23:05.736,33.109,98696.523
1603639385871,2020-10-25T11:23:05.871,33.244,98698.656
1603639386007,2020-10-25T11:23:06.007,33.380,98694.734
1603639386144,2020-10-25T11:23:06.144,33.517,98694.289
1603639386278,2020-10-25T11:23:06.278,33.651,98699.516
1603639386415,2020-10-25T11:23:06.415,33.788,98699.516
1603639386551,2020-10-25T11:23:06.551,33.924,98696.906
1603639386686,2020-10-25T11:23:06.686,34.059,98694.289
1603639386822,2020-10-25T11:23:06.822,34.195,98695.602
1603639386957,2020-10-25T11:23:06.957,34.330,98690.375
1603639387093,2020-10-25T11:23:07.093,34.466,98692.984
1603639387229,2020-10-25T11:23:07.229,34.602,98697.352
1603639387364,2020-10-25T11:23:07.364,34.737,98696.906
1603639387500,2020-10-25T11:23:07.500,34.873,98694.156
1603639387636,2020-10-25T11:23:07.636,35.009,98696.422
1603639387771,2020-10-25T11:23:07.771,35.144,98698.563
1603639387907,2020-10-25T11:23:07.907,35.280,98696.422
1603639388044,2020-10-25T11:23:08.044,35.417,98699.039
1603639388178,2020-10-25T11:23:08.178,35.551,98690.375
1603639388315,2020-10-25T11:23:08.315,35.688,98697.734
1603639388449,2020-10-25T11:23:08.449,35.822,98700.344
1603639388586,2020-10-25T11:23:08.586,35.959,98696.422
1603639388722,2020-10-25T11:23:08.722,36.095,98692.984
1603639388857,2020-10-25T11:23:08.857,36.230,98698.938
1603639388993,2020-10-25T11:23:08.993,36.366,98698.563
1603639389129,2020-10-25T11:23:09.129,36.502,98692.500
1603639389264,2020-10-25T11:23:09.264,36.637,98688.586
1603639389400,2020-10-25T11:23:09.400,36.773,98698.078
1603639389535,2020-10-25T11:23:09.535,36.908,98699.391
1603639389671,2020-10-25T11:23:09.671,37.044,98698.078
1603639389807,2020-10-25T11:23:09.807,37.180,98696.773
1603639389942,2020-10-25T11:23:09.942,37.315,98691.203
1603639390078,2020-10-25T11:23:10.078,37.451,98696.773
1603639390214,2020-10-25T11:23:10.214,37.587,98699.391
1603639390349,2020-10-25T11:23:10.349,37.722,98694.156
1603639390485,2020-10-25T11:23:10.485,37.858,98694.156
1603639390622,2020-10-25T11:23:10.622,37.995,98698.078
1603639390756,2020-10-25T11:23:10.756,38.129,98701.172
1603639390893,2020-10-25T11:23:10.893,38.266,98692.031
1603639391027,2020-10-25T11:23:11.027,38.400,98698.078
1603639391164,2020-10-25T11:23:11.164,38.537,98696.328
1603639391300,2020-10-25T11:23:11.300,38.673,98694.641
1603639391435,2020-10-25T11:23:11.435,38.808,98695.469
1603639391571,2020-10-25T11:23:11.571,38.944,98697.156
1603639391707,2020-10-25T11:23:11.707,39.080,98696.328
1603639391842,2020-10-25T11:23:11.842,39.215,98698.938
1603639391978,2020-10-25T11:23:11.978,39.351,98696.773
1603639392114,2020-10-25T11:23:12.114,39.487,98696.328
1603639392249,2020-10-25T11:23:12.249,39.622,98693.234
1603639392385,2020-10-25T11:23:12.385,39.758,98695.852
1603639392522,2020-10-25T11:23:12.522,39.895,98694.547
1603639392656,2020-10-25T11:23:12.656,40.029,98699.297
1603639392793,2020-10-25T11:23:12.793,40.166,98692.758
1603639392929,2020-10-25T11:23:12.929,40.302,98695.375
1603639393064,2020-10-25T11:23:13.064,40.437,98694.922
1603639393200,2020-10-25T11:23:13.200,40.573,98699.766
1603639393335,2020-10-25T11:23:13.335,40.708,98696.672
1603639393471,2020-10-25T11:23:13.471,40.844,98696.672
1603639393607,2020-10-25T11:23:13.607,40.980,98697.984
1603639393742,2020-10-25T11:23:13.742,41.115,98698.461
1603639393878,2020-10-25T11:23:13.878,41.251,98698.461
1603639394014,2020-10-25T11:23:14.014,41.387,98697.156
1603639394149,2020-10-25T11:23:14.149,41.522,98699.672
1603639394285,2020-10-25T11:23:14.285,41.658,98694.922
1603639394420,2020-10-25T11:23:14.420,41.793,98701.453
1603639394556,2020-10-25T11:23:14.556,41.929,98698.844
1603639394693,2020-10-25T11:23:14.693,42.066,98690.625
1603639394827,2020-10-25T11:23:14.827,42.200,98694.922
1603639394964,2020-10-25T11:23:14.964,42.337,98700.156
1603639395100,2020-10-25T11:23:15.100,42.473,98698.367
1603639395235,2020-10-25T11:23:15.235,42.608,98697.063
1603639395371,2020-10-25T11:23:15.371,42.744,98697.891
1603639395506,2020-10-25T11:23:15.506,42.879,98696.578
1603639395642,2020-10-25T11:23:15.642,43.015,98695.750
1603639395778,2020-10-25T11:23:15.778,43.151,98693.969
1603639395913,2020-10-25T11:23:15.913,43.286,98695.750
1603639396049,2020-10-25T11:23:16.049,43.422,98695.273
1603639396185,2020-10-25T11:23:16.185,43.558,98696.578
1603639396320,2020-10-25T11:23:16.320,43.693,98696.578
1603639396456,2020-10-25T11:23:16.456,43.829,98697.891
1603639396592,2020-10-25T11:23:16.592,43.965,98694.352
1603639396727,2020-10-25T11:23:16.727,44.100,98700.883
1603639396863,2020-10-25T11:23:16.863,44.236,98694.797
1603639397000,2020-10-25T11:23:17.000,44.373,98696.109
1603639397134,2020-10-25T11:23:17.134,44.507,98698.719
1603639397271,2020-10-25T11:23:17.271,44.644,98696.109
1603639397405,2020-10-25T11:23:17.405,44.778,98697.891
1603639397542,2020-10-25T11:23:17.542,44.915,98695.656
1603639397678,2020-10-25T11:23:17.678,45.051,98695.656
1603639397813,2020-10-25T11:23:17.813,45.186,98698.266
1603639397949,2020-10-25T11:23:17.949,45.322,98697.406
1603639398085,2020-10-25T11:23:18.085,45.458,98690.875
1603639398220,2020-10-25T11:23:18.220,45.593,98696.109
1603639398356,2020-10-25T11:23:18.356,45.729,98702.094
1603639398491,2020-10-25T11:23:18.491,45.864,98695.656
1603639398627,2020-10-25T11:23:18.627,46.000,98699.578
1603639398763,2020-10-25T11:23:18.763,46.136,98699.094
1603639398900,2020-10-25T11:23:18.900,46.273,98701.711
1603639399034,2020-10-25T11:23:19.034,46.407,98696.484
1603639399171,2020-10-25T11:23:19.171,46.544,98689.125
1603639399307,2020-10-25T11:23:19.307,46.680,98699.000
1603639399442,2020-10-25T11:23:19.442,46.815,98697.789
1603639399578,2020-10-25T11:23:19.578,46.951,98694.250
1603639399714,2020-10-25T11:23:19.714,47.087,98692.563
1603639399849,2020-10-25T11:23:19.849,47.222,98695.172
1603639399985,2020-10-25T11:23:19.985,47.358,98696.961
1603639400121,2020-10-25T11:23:20.121,47.494,98691.734
1603639400256,2020-10-25T11:23:20.256,47.629,98701.609
1603639400392,2020-10-25T11:23:20.392,47.765,98703.750
1603639400527,2020-10-25T11:23:20.527,47.900,98699.000
1603639400663,2020-10-25T11:23:20.663,48.036,98695.078
1603639400799,2020-10-25T11:23:20.799,48.172,98701.141
1603639400934,2020-10-25T11:23:20.934,48.307,98695.078
1603639401070,2020-10-25T11:23:21.070,48.443,98700.688
1603639401207,2020-10-25T11:23:21.207,48.580,98699.000
1603639401341,2020-10-25T11:23:21.341,48.714,98695.469
1603639401478,2020-10-25T11:23:21.478,48.851,98700.688
1603639401614,2020-10-25T11:23:21.614,48.987,98699.000
1603639401749,2020-10-25T11:23:21.749,49.122,98696.391
1603639401885,2020-10-25T11:23:21.885,49.258,98697.688
1603639402020,2020-10-25T11:23:22.020,49.393,98696.766
1603639402156,2020-10-25T11:23:22.156,49.529,98701.141
1603639402292,2020-10-25T11:23:22.292,49.665,98697.117
1603639402427,2020-10-25T11:23:22.427,49.800,98692.375
1603639402563,2020-10-25T11:23:22.563,49.936,98694.156
1603639402699,2020-10-25T11:23:22.699,50.072,98689.852
1603639402834,2020-10-25T11:23:22.834,50.207,98696.641
1603639402970,2020-10-25T11:23:22.970,50.343,98699.734
1603639403107,2020-10-25T11:23:23.107,50.480,98696.289
1603639403241,2020-10-25T11:23:23.241,50.614,98700.688
1603639403378,2020-10-25T11:23:23.378,50.751,98698.422
1603639403514,2020-10-25T11:23:23.514,50.887,98703.656
1603639403649,2020-10-25T11:23:23.649,51.022,98693.672
