epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627862792926,2021-08-01T20:06:32.926,0.000,0.808,0.459,0.069
1627862792936,2021-08-01T20:06:32.936,0.010,0.816,0.458,0.067
1627862792946,2021-08-01T20:06:32.946,0.020,0.817,0.458,0.073
1627862792956,2021-08-01T20:06:32.956,0.030,0.815,0.461,0.072
1627862792966,2021-08-01T20:06:32.966,0.040,0.811,0.460,0.072
1627862792976,2021-08-01T20:06:32.976,0.050,0.813,0.458,0.072
1627862792986,2021-08-01T20:06:32.986,0.060,0.818,0.458,0.068
1627862792996,2021-08-01T20:06:32.996,0.070,0.815,0.462,0.069
1627862793006,2021-08-01T20:06:33.006,0.080,0.813,0.461,0.072
1627862793016,2021-08-01T20:06:33.016,0.090,0.816,0.462,0.073
1627862793026,2021-08-01T20:06:33.026,0.100,0.817,0.464,0.070
1627862793036,2021-08-01T20:06:33.036,0.110,0.812,0.464,0.066
1627862793046,2021-08-01T20:06:33.046,0.120,0.810,0.464,0.071
1627862793056,2021-08-01T20:06:33.056,0.130,0.819,0.466,0.070
1627862793066,2021-08-01T20:06:33.066,0.140,0.823,0.473,0.067
1627862793076,2021-08-01T20:06:33.076,0.150,0.820,0.468,0.068
1627862793086,2021-08-01T20:06:33.086,0.160,0.815,0.462,0.069
1627862793096,2021-08-01T20:06:33.096,0.170,0.815,0.464,0.069
1627862793106,2021-08-01T20:06:33.106,0.180,0.819,0.462,0.067
1627862793116,2021-08-01T20:06:33.116,0.190,0.816,0.458,0.067
1627862793126,2021-08-01T20:06:33.126,0.200,0.812,0.457,0.063
1627862793136,2021-08-01T20:06:33.136,0.210,0.816,0.457,0.064
1627862793146,2021-08-01T20:06:33.146,0.220,0.818,0.460,0.063
1627862793156,2021-08-01T20:06:33.156,0.230,0.818,0.459,0.064
1627862793166,2021-08-01T20:06:33.166,0.240,0.813,0.461,0.066
1627862793176,2021-08-01T20:06:33.176,0.250,0.813,0.463,0.070
1627862793186,2021-08-01T20:06:33.186,0.260,0.817,0.464,0.070
1627862793196,2021-08-01T20:06:33.196,0.270,0.819,0.461,0.069
1627862793206,2021-08-01T20:06:33.206,0.280,0.821,0.460,0.068
1627862793216,2021-08-01T20:06:33.216,0.290,0.819,0.460,0.067
1627862793226,2021-08-01T20:06:33.226,0.300,0.816,0.461,0.069
1627862793236,2021-08-01T20:06:33.236,0.310,0.818,0.460,0.068
1627862793246,2021-08-01T20:06:33.246,0.320,0.821,0.463,0.070
1627862793256,2021-08-01T20:06:33.256,0.330,0.818,0.463,0.071
1627862793266,2021-08-01T20:06:33.266,0.340,0.816,0.461,0.071
1627862793276,2021-08-01T20:06:33.276,0.350,0.816,0.464,0.068
1627862793286,2021-08-01T20:06:33.286,0.360,0.812,0.465,0.068
1627862793296,2021-08-01T20:06:33.296,0.370,0.809,0.466,0.072
1627862793306,2021-08-01T20:06:33.306,0.380,0.807,0.469,0.067
1627862793316,2021-08-01T20:06:33.316,0.390,0.812,0.461,0.059
1627862793326,2021-08-01T20:06:33.326,0.400,0.820,0.453,0.063
1627862793336,2021-08-01T20:06:33.336,0.410,0.827,0.457,0.061
1627862793346,2021-08-01T20:06:33.346,0.420,0.822,0.464,0.064
1627862793356,2021-08-01T20:06:33.356,0.430,0.813,0.461,0.065
1627862793366,2021-08-01T20:06:33.366,0.440,0.813,0.459,0.067
1627862793376,2021-08-01T20:06:33.376,0.450,0.822,0.461,0.067
1627862793386,2021-08-01T20:06:33.386,0.460,0.823,0.464,0.068
1627862793396,2021-08-01T20:06:33.396,0.470,0.815,0.468,0.071
1627862793406,2021-08-01T20:06:33.406,0.480,0.813,0.466,0.072
1627862793416,2021-08-01T20:06:33.416,0.490,0.811,0.462,0.069
1627862793426,2021-08-01T20:06:33.426,0.500,0.813,0.461,0.068
1627862793436,2021-08-01T20:06:33.436,0.510,0.813,0.460,0.071
1627862793446,2021-08-01T20:06:33.446,0.520,0.812,0.454,0.069
1627862793456,2021-08-01T20:06:33.456,0.530,0.815,0.457,0.069
1627862793466,2021-08-01T20:06:33.466,0.540,0.815,0.460,0.065
1627862793476,2021-08-01T20:06:33.476,0.550,0.814,0.460,0.068
1627862793486,2021-08-01T20:06:33.486,0.560,0.816,0.460,0.066
1627862793496,2021-08-01T20:06:33.496,0.570,0.821,0.459,0.064
1627862793506,2021-08-01T20:06:33.506,0.580,0.822,0.463,0.066
1627862793516,2021-08-01T20:06:33.516,0.590,0.823,0.467,0.069
1627862793526,2021-08-01T20:06:33.526,0.600,0.821,0.463,0.068
1627862793536,2021-08-01T20:06:33.536,0.610,0.822,0.465,0.070
1627862793546,2021-08-01T20:06:33.546,0.620,0.822,0.471,0.068
1627862793556,2021-08-01T20:06:33.556,0.630,0.820,0.471,0.066
1627862793566,2021-08-01T20:06:33.566,0.640,0.821,0.468,0.067
1627862793576,2021-08-01T20:06:33.576,0.650,0.828,0.462,0.070
1627862793586,2021-08-01T20:06:33.586,0.660,0.831,0.463,0.073
1627862793596,2021-08-01T20:06:33.596,0.670,0.832,0.464,0.074
1627862793606,2021-08-01T20:06:33.606,0.680,0.823,0.470,0.075
1627862793616,2021-08-01T20:06:33.616,0.690,0.815,0.466,0.073
1627862793626,2021-08-01T20:06:33.626,0.700,0.815,0.470,0.073
1627862793636,2021-08-01T20:06:33.636,0.710,0.833,0.478,0.067
1627862793646,2021-08-01T20:06:33.646,0.720,0.844,0.478,0.067
1627862793656,2021-08-01T20:06:33.656,0.730,0.846,0.478,0.070
1627862793666,2021-08-01T20:06:33.666,0.740,0.841,0.477,0.067
1627862793676,2021-08-01T20:06:33.676,0.750,0.838,0.474,0.063
1627862793686,2021-08-01T20:06:33.686,0.760,0.839,0.473,0.066
1627862793696,2021-08-01T20:06:33.696,0.770,0.841,0.476,0.070
1627862793706,2021-08-01T20:06:33.706,0.780,0.838,0.473,0.068
1627862793716,2021-08-01T20:06:33.716,0.790,0.833,0.468,0.072
1627862793726,2021-08-01T20:06:33.726,0.800,0.831,0.462,0.073
1627862793736,2021-08-01T20:06:33.736,0.810,0.834,0.459,0.071
1627862793746,2021-08-01T20:06:33.746,0.820,0.832,0.454,0.073
1627862793756,2021-08-01T20:06:33.756,0.830,0.829,0.449,0.076
1627862793766,2021-08-01T20:06:33.766,0.840,0.827,0.443,0.077
1627862793776,2021-08-01T20:06:33.776,0.850,0.825,0.439,0.075
1627862793786,2021-08-01T20:06:33.786,0.860,0.827,0.437,0.076
1627862793796,2021-08-01T20:06:33.796,0.870,0.828,0.435,0.077
1627862793806,2021-08-01T20:06:33.806,0.880,0.830,0.434,0.079
1627862793816,2021-08-01T20:06:33.816,0.890,0.831,0.431,0.077
1627862793826,2021-08-01T20:06:33.826,0.900,0.830,0.427,0.078
1627862793836,2021-08-01T20:06:33.836,0.910,0.835,0.424,0.080
1627862793846,2021-08-01T20:06:33.846,0.920,0.845,0.422,0.076
1627862793856,2021-08-01T20:06:33.856,0.930,0.844,0.418,0.075
1627862793866,2021-08-01T20:06:33.866,0.940,0.843,0.418,0.075
1627862793876,2021-08-01T20:06:33.876,0.950,0.846,0.419,0.075
1627862793886,2021-08-01T20:06:33.886,0.960,0.853,0.421,0.075
1627862793896,2021-08-01T20:06:33.896,0.970,0.857,0.420,0.075
1627862793906,2021-08-01T20:06:33.906,0.980,0.855,0.418,0.081
1627862793916,2021-08-01T20:06:33.916,0.990,0.857,0.415,0.085
1627862793926,2021-08-01T20:06:33.926,1.000,0.863,0.417,0.082
1627862793936,2021-08-01T20:06:33.936,1.010,0.865,0.422,0.084
1627862793946,2021-08-01T20:06:33.946,1.020,0.867,0.421,0.086
1627862793956,2021-08-01T20:06:33.956,1.030,0.870,0.419,0.083
